#category	term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
UniProt Keywords	KW-0977	Ichthyosis	3	44	1.6	0.5	0.0484	9606.ENSP00000314879,9606.ENSP00000358831,9606.ENSP00000497784	ALOXE3,ELOVL4,ALOX12B
