#term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0030879	Mammary gland development	10	128	0.91	0.96	4.53e-05	9606.ENSP00000264634,9606.ENSP00000265441,9606.ENSP00000287842,9606.ENSP00000296585,9606.ENSP00000341208,9606.ENSP00000351905,9606.ENSP00000364163,9606.ENSP00000371897,9606.ENSP00000387699,9606.ENSP00000410294	WNT5A,WNT2,NRG1,ITGA2,STAT5A,TGFBR2,NOTCH4,ARHGAP5,CREB1,FGFR2
GO:0003158	Endothelium development	9	98	0.98	0.99	4.64e-05	9606.ENSP00000287842,9606.ENSP00000317272,9606.ENSP00000348416,9606.ENSP00000352798,9606.ENSP00000354357,9606.ENSP00000358723,9606.ENSP00000364163,9606.ENSP00000365042,9606.ENSP00000400175	NRG1,MET,TJP1,COL18A1,GSTM3,RAP1A,NOTCH4,CSNK2B,RHOA
GO:0043550	Regulation of lipid kinase activity	8	71	1.07	1.03	4.64e-05	9606.ENSP00000241453,9606.ENSP00000261461,9606.ENSP00000282397,9606.ENSP00000359073,9606.ENSP00000365757,9606.ENSP00000428056,9606.ENSP00000428924,9606.ENSP00000497733	FLT3,PPP2R5A,FLT1,VAV3,PIP4K2A,PIK3R1,LYN,CDC42
GO:0030030	Cell projection organization	30	1158	0.43	0.67	4.85e-05	9606.ENSP00000200181,9606.ENSP00000216181,9606.ENSP00000264634,9606.ENSP00000268182,9606.ENSP00000290949,9606.ENSP00000294742,9606.ENSP00000297029,9606.ENSP00000298316,9606.ENSP00000300574,9606.ENSP00000314067,9606.ENSP00000324532,9606.ENSP00000335055,9606.ENSP00000346508,9606.ENSP00000348461,9606.ENSP00000357883,9606.ENSP00000358866,9606.ENSP00000359073,9606.ENSP00000379350,9606.ENSP00000382697,9606.ENSP00000387699,9606.ENSP00000388910,9606.ENSP00000393847,9606.ENSP00000400175,9606.ENSP00000410294,9606.ENSP00000417273,9606.ENSP00000428924,9606.ENSP00000429900,9606.ENSP00000479719,9606.ENSP00000489597,9606.ENSP00000497733	ITGB4,MYH9,WNT5A,IQGAP1,ATP6V0D1,ARPC5,SCIN,ARF6,CRK,PAK2,LAMA3,WASF3,PDGFA,RAC1,PIP5K1A,FLNA,VAV3,ITGB1,ROCK1,CREB1,NFATC4,PLA2G10,RHOA,FGFR2,NCK1,LYN,ASAP1,CYFIP2,PTPN11,CDC42
GO:0045860	Positive regulation of protein kinase activity	17	416	0.63	0.8	4.85e-05	9606.ENSP00000241453,9606.ENSP00000262320,9606.ENSP00000264634,9606.ENSP00000268182,9606.ENSP00000282397,9606.ENSP00000287842,9606.ENSP00000314067,9606.ENSP00000346508,9606.ENSP00000351905,9606.ENSP00000358723,9606.ENSP00000363081,9606.ENSP00000363826,9606.ENSP00000379092,9606.ENSP00000400175,9606.ENSP00000411355,9606.ENSP00000418447,9606.ENSP00000452786	FLT3,AXIN1,WNT5A,IQGAP1,FLT1,NRG1,PAK2,PDGFA,TGFBR2,RAP1A,DKK1,FZD8,BTC,RHOA,PTPRC,PPP2CA,ITGB3
GO:0097435	Supramolecular fiber organization	20	570	0.56	0.75	5.08e-05	9606.ENSP00000228825,9606.ENSP00000262320,9606.ENSP00000294742,9606.ENSP00000297029,9606.ENSP00000298159,9606.ENSP00000321348,9606.ENSP00000335055,9606.ENSP00000339916,9606.ENSP00000348461,9606.ENSP00000354826,9606.ENSP00000358866,9606.ENSP00000360293,9606.ENSP00000379350,9606.ENSP00000379616,9606.ENSP00000400175,9606.ENSP00000417273,9606.ENSP00000432660,9606.ENSP00000458162,9606.ENSP00000478061,9606.ENSP00000497733	ARPC3,AXIN1,ARPC5,SCIN,CFL2,DIAPH2,WASF3,LIMK2,RAC1,CALD1,FLNA,SORBS1,ITGB1,MYH11,RHOA,NCK1,CFL1,ACTG1,MARCKS,CDC42
GO:0034654	Nucleobase-containing compound biosynthetic process	26	913	0.47	0.69	5.19e-05	9606.ENSP00000184266,9606.ENSP00000229795,9606.ENSP00000252102,9606.ENSP00000254066,9606.ENSP00000259037,9606.ENSP00000263025,9606.ENSP00000266544,9606.ENSP00000266970,9606.ENSP00000300738,9606.ENSP00000329757,9606.ENSP00000336790,9606.ENSP00000338806,9606.ENSP00000339527,9606.ENSP00000342136,9606.ENSP00000364699,9606.ENSP00000384273,9606.ENSP00000387699,9606.ENSP00000388910,9606.ENSP00000389160,9606.ENSP00000402257,9606.ENSP00000407336,9606.ENSP00000428056,9606.ENSP00000441126,9606.ENSP00000458770,9606.ENSP00000483888,9606.ENSP00000497587	NDUFB4,MAPK14,NDUFA2,RARA,NDUFB5,MAPK3,NDUFA9,CDK2,RRM1,ATP6V0C,ATF4,NFAT5,FOXO3,CREB3,SDHD,RELA,CREB1,NFATC4,NDUFA11,RUNX1T1,NDUFB3,PIK3R1,NDUFC1,NDUFAB1,NDUFB1,NDUFV1
GO:0050878	Regulation of body fluid levels	16	371	0.65	0.81	5.19e-05	9606.ENSP00000216181,9606.ENSP00000229795,9606.ENSP00000296585,9606.ENSP00000306124,9606.ENSP00000309591,9606.ENSP00000317272,9606.ENSP00000341208,9606.ENSP00000346508,9606.ENSP00000346839,9606.ENSP00000351605,9606.ENSP00000358866,9606.ENSP00000359073,9606.ENSP00000387699,9606.ENSP00000452786,9606.ENSP00000458162,9606.ENSP00000472929	MYH9,MAPK14,ITGA2,PRKCE,PRKACA,MET,STAT5A,PDGFA,FN1,FZD6,FLNA,VAV3,CREB1,ITGB3,ACTG1,VAV1
GO:0060501	Positive regulation of epithelial cell proliferation involved in lung morphogenesis	4	5	1.92	1.18	5.19e-05	9606.ENSP00000265441,9606.ENSP00000267843,9606.ENSP00000410294,9606.ENSP00000497733	WNT2,FGF7,FGFR2,CDC42
GO:1901888	Regulation of cell junction assembly	12	201	0.79	0.89	5.19e-05	9606.ENSP00000264634,9606.ENSP00000298316,9606.ENSP00000309591,9606.ENSP00000329127,9606.ENSP00000348416,9606.ENSP00000348461,9606.ENSP00000355751,9606.ENSP00000358723,9606.ENSP00000363081,9606.ENSP00000382697,9606.ENSP00000400175,9606.ENSP00000458162	WNT5A,ARF6,PRKACA,PRKCH,TJP1,RAC1,THBS2,RAP1A,DKK1,ROCK1,RHOA,ACTG1
GO:0036211	Protein modification process	51	2674	0.3	0.57	5.23e-05	9606.ENSP00000229795,9606.ENSP00000231487,9606.ENSP00000241453,9606.ENSP00000254066,9606.ENSP00000261461,9606.ENSP00000262320,9606.ENSP00000262367,9606.ENSP00000263025,9606.ENSP00000263464,9606.ENSP00000264033,9606.ENSP00000264380,9606.ENSP00000264634,9606.ENSP00000264972,9606.ENSP00000266970,9606.ENSP00000282397,9606.ENSP00000290277,9606.ENSP00000290921,9606.ENSP00000303507,9606.ENSP00000306124,9606.ENSP00000308413,9606.ENSP00000309591,9606.ENSP00000311318,9606.ENSP00000314067,9606.ENSP00000317272,9606.ENSP00000326031,9606.ENSP00000329127,9606.ENSP00000338157,9606.ENSP00000339916,9606.ENSP00000346437,9606.ENSP00000346839,9606.ENSP00000351905,9606.ENSP00000358866,9606.ENSP00000361306,9606.ENSP00000362649,9606.ENSP00000365012,9606.ENSP00000365042,9606.ENSP00000382697,9606.ENSP00000387699,9606.ENSP00000389168,9606.ENSP00000405574,9606.ENSP00000410294,9606.ENSP00000411355,9606.ENSP00000417273,9606.ENSP00000418447,9606.ENSP00000428056,9606.ENSP00000428924,9606.ENSP00000458770,9606.ENSP00000489597,9606.ENSP00000495556,9606.ENSP00000497733,9606.ENSP00000500582	MAPK14,SKP1,FLT3,RARA,PPP2R5A,AXIN1,CREBBP,MAPK3,BIRC3,CBL,PIKFYVE,WNT5A,ZAP70,CDK2,FLT1,ARAF,CTBP1,BCR,PRKCE,RPS6KB2,PRKACA,ATG4D,PAK2,MET,PPP1CA,PRKCH,ZBTB16,LIMK2,ATG7,FN1,TGFBR2,FLNA,ATG4A,HDAC1,HCK,CSNK2B,ROCK1,CREB1,PPP1R12A,TBL1XR1,FGFR2,PTPRC,NCK1,PPP2CA,PIK3R1,LYN,NDUFAB1,PTPN11,TBL1X,CDC42,AKT3
GO:0060070	Canonical Wnt signaling pathway	9	100	0.97	0.98	5.23e-05	9606.ENSP00000262320,9606.ENSP00000264634,9606.ENSP00000265441,9606.ENSP00000286201,9606.ENSP00000326031,9606.ENSP00000339527,9606.ENSP00000351605,9606.ENSP00000363081,9606.ENSP00000363826	AXIN1,WNT5A,WNT2,FZD7,PPP1CA,FOXO3,FZD6,DKK1,FZD8
GO:0051050	Positive regulation of transport	26	915	0.47	0.69	5.29e-05	9606.ENSP00000216629,9606.ENSP00000229795,9606.ENSP00000264033,9606.ENSP00000264634,9606.ENSP00000296585,9606.ENSP00000297029,9606.ENSP00000298316,9606.ENSP00000303507,9606.ENSP00000306124,9606.ENSP00000309591,9606.ENSP00000336790,9606.ENSP00000342136,9606.ENSP00000351497,9606.ENSP00000354952,9606.ENSP00000358866,9606.ENSP00000360293,9606.ENSP00000371425,9606.ENSP00000378517,9606.ENSP00000379350,9606.ENSP00000385519,9606.ENSP00000387699,9606.ENSP00000393847,9606.ENSP00000411355,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000497733	BDKRB1,MAPK14,CBL,WNT5A,ITGA2,SCIN,ARF6,BCR,PRKCE,PRKACA,ATF4,CREB3,FCGR2B,GAB2,FLNA,SORBS1,IFNGR2,SPP1,ITGB1,CD14,CREB1,PLA2G10,PTPRC,PIK3R1,PTPN11,CDC42
GO:0006915	Apoptotic process	28	1041	0.45	0.67	5.57e-05	9606.ENSP00000229795,9606.ENSP00000262320,9606.ENSP00000263025,9606.ENSP00000263464,9606.ENSP00000264634,9606.ENSP00000298316,9606.ENSP00000306124,9606.ENSP00000311318,9606.ENSP00000314067,9606.ENSP00000336790,9606.ENSP00000338157,9606.ENSP00000339527,9606.ENSP00000349324,9606.ENSP00000351905,9606.ENSP00000359258,9606.ENSP00000379092,9606.ENSP00000382697,9606.ENSP00000385519,9606.ENSP00000388910,9606.ENSP00000391803,9606.ENSP00000400175,9606.ENSP00000410294,9606.ENSP00000411355,9606.ENSP00000418447,9606.ENSP00000428056,9606.ENSP00000478061,9606.ENSP00000479719,9606.ENSP00000483825	MAPK14,AXIN1,MAPK3,BIRC3,WNT5A,ARF6,PRKCE,ATG4D,PAK2,ATF4,ZBTB16,FOXO3,TNFRSF10C,TGFBR2,GCLM,BTC,ROCK1,CD14,NFATC4,MITF,RHOA,FGFR2,PTPRC,PPP2CA,PIK3R1,MARCKS,CYFIP2,IKBKG
GO:0032271	Regulation of protein polymerization	12	204	0.79	0.88	5.86e-05	9606.ENSP00000225655,9606.ENSP00000228825,9606.ENSP00000294742,9606.ENSP00000297029,9606.ENSP00000298316,9606.ENSP00000306124,9606.ENSP00000317272,9606.ENSP00000348461,9606.ENSP00000365012,9606.ENSP00000400175,9606.ENSP00000417273,9606.ENSP00000479719	PFN1,ARPC3,ARPC5,SCIN,ARF6,PRKCE,MET,RAC1,HCK,RHOA,NCK1,CYFIP2
GO:0018130	Heterocycle biosynthetic process	27	985	0.46	0.67	6.21e-05	9606.ENSP00000016171,9606.ENSP00000184266,9606.ENSP00000229795,9606.ENSP00000252102,9606.ENSP00000254066,9606.ENSP00000259037,9606.ENSP00000263025,9606.ENSP00000266544,9606.ENSP00000266970,9606.ENSP00000300738,9606.ENSP00000329757,9606.ENSP00000336790,9606.ENSP00000338806,9606.ENSP00000339527,9606.ENSP00000342136,9606.ENSP00000364699,9606.ENSP00000384273,9606.ENSP00000387699,9606.ENSP00000388910,9606.ENSP00000389160,9606.ENSP00000402257,9606.ENSP00000407336,9606.ENSP00000428056,9606.ENSP00000441126,9606.ENSP00000458770,9606.ENSP00000483888,9606.ENSP00000497587	COX15,NDUFB4,MAPK14,NDUFA2,RARA,NDUFB5,MAPK3,NDUFA9,CDK2,RRM1,ATP6V0C,ATF4,NFAT5,FOXO3,CREB3,SDHD,RELA,CREB1,NFATC4,NDUFA11,RUNX1T1,NDUFB3,PIK3R1,NDUFC1,NDUFAB1,NDUFB1,NDUFV1
GO:0010557	Positive regulation of macromolecule biosynthetic process	41	1935	0.34	0.6	6.30e-05	9606.ENSP00000222390,9606.ENSP00000229795,9606.ENSP00000254066,9606.ENSP00000262320,9606.ENSP00000262367,9606.ENSP00000263025,9606.ENSP00000264634,9606.ENSP00000265441,9606.ENSP00000266970,9606.ENSP00000267843,9606.ENSP00000286201,9606.ENSP00000290921,9606.ENSP00000296585,9606.ENSP00000308413,9606.ENSP00000317272,9606.ENSP00000329140,9606.ENSP00000336790,9606.ENSP00000338157,9606.ENSP00000338806,9606.ENSP00000339527,9606.ENSP00000341208,9606.ENSP00000342136,9606.ENSP00000357177,9606.ENSP00000360293,9606.ENSP00000362649,9606.ENSP00000363817,9606.ENSP00000364163,9606.ENSP00000366182,9606.ENSP00000378517,9606.ENSP00000384273,9606.ENSP00000387699,9606.ENSP00000388910,9606.ENSP00000389168,9606.ENSP00000391803,9606.ENSP00000400175,9606.ENSP00000405574,9606.ENSP00000410294,9606.ENSP00000417273,9606.ENSP00000428056,9606.ENSP00000483825,9606.ENSP00000495556	HGF,MAPK14,RARA,AXIN1,CREBBP,MAPK3,WNT5A,WNT2,CDK2,FGF7,FZD7,CTBP1,ITGA2,RPS6KB2,MET,CREB3L2,ATF4,ZBTB16,NFAT5,FOXO3,STAT5A,CREB3,ARHGEF11,SORBS1,HDAC1,RXRB,NOTCH4,ELK1,SPP1,RELA,CREB1,NFATC4,PPP1R12A,MITF,RHOA,TBL1XR1,FGFR2,NCK1,PIK3R1,IKBKG,TBL1X
GO:0009894	Regulation of catabolic process	27	988	0.45	0.67	6.51e-05	9606.ENSP00000222390,9606.ENSP00000229795,9606.ENSP00000253413,9606.ENSP00000257430,9606.ENSP00000262320,9606.ENSP00000263025,9606.ENSP00000264634,9606.ENSP00000266970,9606.ENSP00000287842,9606.ENSP00000290277,9606.ENSP00000290949,9606.ENSP00000302194,9606.ENSP00000306124,9606.ENSP00000309591,9606.ENSP00000317272,9606.ENSP00000326031,9606.ENSP00000329757,9606.ENSP00000339527,9606.ENSP00000346437,9606.ENSP00000358866,9606.ENSP00000365757,9606.ENSP00000379350,9606.ENSP00000382697,9606.ENSP00000384273,9606.ENSP00000411672,9606.ENSP00000434729,9606.ENSP00000483825	HGF,MAPK14,ATP6V1E1,APC,AXIN1,MAPK3,WNT5A,CDK2,NRG1,ARAF,ATP6V0D1,ATP6V1G2,PRKCE,PRKACA,MET,PPP1CA,ATP6V0C,FOXO3,ATG7,FLNA,PIP4K2A,ITGB1,ROCK1,RELA,ATP6V0E2,ATP6V0B,IKBKG
GO:0031347	Regulation of defense response	21	638	0.54	0.72	6.80e-05	9606.ENSP00000222390,9606.ENSP00000229795,9606.ENSP00000262367,9606.ENSP00000263025,9606.ENSP00000263464,9606.ENSP00000264634,9606.ENSP00000296585,9606.ENSP00000300574,9606.ENSP00000303507,9606.ENSP00000314067,9606.ENSP00000342136,9606.ENSP00000351497,9606.ENSP00000365012,9606.ENSP00000379873,9606.ENSP00000384273,9606.ENSP00000393847,9606.ENSP00000411355,9606.ENSP00000428924,9606.ENSP00000472929,9606.ENSP00000482639,9606.ENSP00000489597	HGF,MAPK14,CREBBP,MAPK3,BIRC3,WNT5A,ITGA2,CRK,BCR,PAK2,CREB3,FCGR2B,HCK,HLA-A,RELA,PLA2G10,PTPRC,LYN,VAV1,MGST2,PTPN11
