#term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
DOID:1697	Ichthyosis	5	30	1.42	0.59	0.0069	9606.ENSP00000252244,9606.ENSP00000269576,9606.ENSP00000293502,9606.ENSP00000314879,9606.ENSP00000497784	KRT1,KRT10,SDR9C7,ALOXE3,ALOX12B
DOID:37	Skin disease	15	518	0.66	0.49	0.0069	9606.ENSP00000220420,9606.ENSP00000228510,9606.ENSP00000252244,9606.ENSP00000265165,9606.ENSP00000269576,9606.ENSP00000293502,9606.ENSP00000300456,9606.ENSP00000314879,9606.ENSP00000325120,9606.ENSP00000356308,9606.ENSP00000370867,9606.ENSP00000379891,9606.ENSP00000384949,9606.ENSP00000470538,9606.ENSP00000497784	TGM5,MVK,KRT1,LEF1,KRT10,SDR9C7,SLC27A4,ALOXE3,PGR,ULBP3,TGM3,AP1S3,PYCR1,KLK7,ALOX12B
