"GeneSymbol","Direction","logFC","AveExpr","t","P.Value","adj.P.Val","Testado_no_POP","Direcao_POP","Concordante"
"PSMA1","up",0.26030927349498,15.9731562023637,1.06080591199087,0.299711411959875,0.974763679508199,TRUE,"up",TRUE
"LILRA2","down",0.546354753895744,11.7366690174357,1.05899006070596,0.300520217672407,0.974763679508199,TRUE,"up",FALSE
"PARP6","up",0.307794451899699,14.5162246775847,1.05896459190828,0.300531572847409,0.974763679508199,TRUE,"up",TRUE
"ADAM12","down",0.313673725787456,10.120112897256,1.05765067904865,0.301117789736484,0.974763679508199,TRUE,"up",FALSE
"TLR1","up",0.41381207622794,9.54518953989394,1.05716625288054,0.301334126548705,0.974763679508199,TRUE,"up",TRUE
"STOML1","up",-0.367213310091376,9.72799883429364,-1.05660306934126,0.301585773750394,0.974763679508199,TRUE,"down",FALSE
"ZNF200","up",0.279041100034753,13.1869941659241,1.05660206258207,0.301586223733902,0.974763679508199,TRUE,"up",TRUE
"DCN","up",0.295918029754413,17.9154194478296,1.05543758904831,0.302107018580601,0.974763679508199,TRUE,"up",TRUE
"CYR61","down",0.430921646046611,17.5834244332697,1.05334348686071,0.303045181150717,0.974763679508199,TRUE,"up",FALSE
"TOR2A","up",0.333875366594111,9.12009112154925,1.0532704534729,0.303077937487802,0.974763679508199,TRUE,"up",TRUE
"CREG1","up",0.294530668858058,15.9108161001232,1.05261163237025,0.303373539917053,0.974763679508199,TRUE,"up",TRUE
"MTO1","up",0.292265170869796,13.6359317674245,1.05258762304683,0.303384316369584,0.974763679508199,TRUE,"up",TRUE
"MEF2D","down",0.340524639017275,10.4141762139518,1.05135960479525,0.30393586720969,0.974763679508199,TRUE,"up",FALSE
"SLC39A5","up",0.302470468382182,10.261403838473,1.0512062125984,0.304004811462771,0.974763679508199,TRUE,"up",TRUE
"ALOX12B","up",-0.737979942060673,9.74491986332894,-1.05059045774703,0.304281682444351,0.974763679508199,TRUE,"down",FALSE
"TMED1","down",0.343816386137348,10.9651267420625,1.0504642059493,0.304338472950353,0.974763679508199,TRUE,"up",FALSE
"NELF","down",0.508094816395943,9.48231143769831,1.04999519757526,0.304549507692627,0.974763679508199,TRUE,"up",FALSE
"BCL7B","down",0.348556409300803,12.0651571113696,1.04971562084832,0.304675355120408,0.974763679508199,TRUE,"up",FALSE
"SWAP70","down",-0.407985825067925,12.6400673265043,-1.049553090065,0.304748532913886,0.974763679508199,TRUE,"down",TRUE
"MGST1","up",0.368769853714807,14.9242202917632,1.04945742221826,0.304791612178469,0.974763679508199,TRUE,"up",TRUE
"AQR","up",0.269135606853924,12.9797366489419,1.04925074714989,0.304884692737357,0.974763679508199,TRUE,"up",TRUE
"KRTAP4-12","up",0.41391545665569,8.7932617408964,1.04897955183289,0.305006861873472,0.974763679508199,TRUE,"up",TRUE
"DEFB1","up",-0.8315770186324,11.4312606754017,-1.04853336733983,0.305207936150111,0.974763679508199,TRUE,"down",FALSE
"TMED7","up",0.278501081687941,13.1943443390249,1.04838556607192,0.305274563861921,0.974763679508199,TRUE,"up",TRUE
"SMARCAL1","up",0.311898359799038,11.9065213398568,1.04730856974405,0.305760376267494,0.974763679508199,TRUE,"up",TRUE
"CCT6A","up",0.243437482087319,14.7678999674149,1.04729917085724,0.305764618328723,0.974763679508199,TRUE,"up",TRUE
"NIPA2","up",0.288857905748341,11.9938142519776,1.04726552896073,0.305779802487383,0.974763679508199,TRUE,"up",TRUE
"FREM1","up",0.332076202963618,9.35661128719067,1.04704569242112,0.305879038099641,0.974763679508199,TRUE,"up",TRUE
"PREB","up",0.282963928262643,14.9445447452763,1.04580364959792,0.306440131594405,0.974763679508199,TRUE,"up",TRUE
"IFITM1","down",-0.299881000317921,16.5931035318922,-1.04489527045009,0.30685095229006,0.974763679508199,TRUE,"down",TRUE
"CASP8","up",0.372254260234169,10.028456861731,1.04427760423477,0.307130518042805,0.974763679508199,TRUE,"up",TRUE
"NKD1","up",0.425874678735209,8.26585953283863,1.0441371212951,0.307194127985217,0.974763679508199,TRUE,"up",TRUE
"ATP6V0B","up",0.303378295824914,13.2430460913688,1.04386311907059,0.30731822151254,0.974763679508199,TRUE,"up",TRUE
"ATRNL1","down",-0.403513117546749,10.5777042807162,-1.04238039658089,0.307990348829389,0.974763679508199,TRUE,"down",TRUE
"AP4M1","up",0.470409593643698,11.2690662268821,1.04019781909072,0.308981609567574,0.974763679508199,TRUE,"up",TRUE
"MAPT","down",0.465458582655842,10.3461695767582,1.03910951235299,0.309476724508919,0.974763679508199,TRUE,"up",FALSE
"ZNF311","down",0.336317789394424,9.00701416291928,1.03910492713751,0.309478811690857,0.974763679508199,TRUE,"up",FALSE
"EPHB4","up",0.383679565778017,10.9722781469157,1.03863744034337,0.309691662871172,0.974763679508199,TRUE,"up",TRUE
"GORASP2","up",0.26137302673571,15.1861203934091,1.03792587134232,0.310015844783352,0.974763679508199,TRUE,"up",TRUE
"TMED9","up",0.289902323050838,13.5526252133223,1.03634973343424,0.310734763595798,0.974763679508199,TRUE,"up",TRUE
"NUMB","up",0.312046392647024,13.2931297064037,1.03499693843464,0.311352744092844,0.974763679508199,TRUE,"up",TRUE
"GOLT1B","up",0.263009595503866,12.1183593192778,1.03452038837325,0.311570646142706,0.974763679508199,TRUE,"up",TRUE
"DOCK5","down",0.461774975517903,9.98087549879757,1.03435691522898,0.311645418758094,0.974763679508199,TRUE,"up",FALSE
"FOXF1","down",0.673001835714722,13.585019794206,1.03391864891693,0.311845943978708,0.974763679508199,TRUE,"up",FALSE
"HLA-DRB1","up",0.555554492023466,15.8353780250134,1.03359896477331,0.311992270045332,0.974763679508199,TRUE,"up",TRUE
"CSF1R","down",0.333623215967746,12.0451750842417,1.03268501676729,0.312410869017915,0.974763679508199,TRUE,"up",FALSE
"MAP3K4","up",0.294552995143179,14.0915280637067,1.03051993880703,0.313404073315517,0.974763679508199,TRUE,"up",TRUE
"PPT2","down",0.347061486495886,11.5226745161151,1.03040053436577,0.31345891308892,0.974763679508199,TRUE,"up",FALSE
"TRIM62","down",0.434103105584037,10.1972854659883,1.0301034574197,0.313595383050087,0.974763679508199,TRUE,"up",FALSE
"TRPM7","down",0.41234819773632,11.6508507572933,1.02941450737775,0.313912030381547,0.974763679508199,TRUE,"up",FALSE
"HIAT1","up",0.257439248792869,15.8584307484239,1.02808278139336,0.314524738298932,0.974763679508199,TRUE,"up",TRUE
"SRP54","up",0.248000034284625,13.4372583102155,1.02676549626462,0.315131626086669,0.974763679508199,TRUE,"up",TRUE
"WDR37","down",0.327785779757674,12.3530882849698,1.02619442369583,0.315394980171548,0.974763679508199,TRUE,"up",FALSE
"ITGB3","down",0.465120250284419,10.2848765140556,1.02530514267632,0.31580538500409,0.974763679508199,TRUE,"up",FALSE
"REG3A","up",0.308272557938076,8.55430896504186,1.02468287308497,0.316092785731808,0.974763679508199,TRUE,"up",TRUE
"ATP5A1","up",0.302954147728191,15.6660586877274,1.02461568311623,0.316123828956963,0.974763679508199,TRUE,"up",TRUE
"OR51E2","down",0.417555130778003,8.43543737515926,1.02436629568952,0.316239070015361,0.974763679508199,TRUE,"up",FALSE
"SH3BP5","down",0.310827540382372,15.722529137809,1.02376673455779,0.316516245359274,0.974763679508199,TRUE,"up",FALSE
"MSX2","down",0.329665686280252,10.2117296390852,1.02365552908393,0.316567673994687,0.974763679508199,TRUE,"up",FALSE
"SEZ6L2","up",0.335667843763429,8.86805330032931,1.02357127702218,0.316606641511811,0.974763679508199,TRUE,"up",TRUE
"CCNC","up",0.249798307918593,14.1895327850961,1.02352690492524,0.316627165449305,0.974763679508199,TRUE,"up",TRUE
"MMP16","up",0.274756371853513,8.48631937963524,1.02288108347234,0.31692599000061,0.974763679508199,TRUE,"up",TRUE
"PAX8","up",-0.417527637356126,9.39577226601752,-1.02262781612476,0.317043231765552,0.974763679508199,TRUE,"down",FALSE
"SVIL","down",0.396072938144625,13.0859150496592,1.02093532429926,0.317827493189128,0.974763679508199,TRUE,"up",FALSE
"IBTK","down",0.247400127324403,15.0730504010434,1.01970259417006,0.318399563904494,0.974763679508199,TRUE,"up",FALSE
"APBB1IP","up",0.384510867954768,11.1437293136606,1.01955981648196,0.318465868891482,0.974763679508199,TRUE,"up",TRUE
"CNOT8","up",0.284668811904451,13.3146878228933,1.01951876510583,0.318484934655009,0.974763679508199,TRUE,"up",TRUE
"RBMX2","up",0.290317570849596,13.1410239400784,1.01928789077628,0.318592175994345,0.974763679508199,TRUE,"up",TRUE
"SORCS1","down",0.387790774983643,11.7049068601695,1.01802327661706,0.319180037497857,0.974763679508199,TRUE,"up",FALSE
"FABP6","down",0.296200714134455,8.41395688170861,1.01754626192803,0.319401976294185,0.974763679508199,TRUE,"up",FALSE
"TXNDC5","up",0.285885573436369,15.7937302724902,1.01707217759094,0.319622658301642,0.974763679508199,TRUE,"up",TRUE
"CTSL2","up",-0.745606059583024,9.72702954810831,-1.01692763503595,0.319689962706395,0.974763679508199,TRUE,"down",FALSE
"C6orf62","up",0.275328527243796,14.7701630347401,1.01688675921756,0.319708997804048,0.974763679508199,TRUE,"up",TRUE
"ATF5","up",0.427582124911904,10.9351118466228,1.01661141123131,0.31983724275559,0.974763679508199,TRUE,"up",TRUE
"MGST3","up",0.257633108930137,16.1199637956853,1.01644462845038,0.319914940257108,0.974763679508199,TRUE,"up",TRUE
"CRYAA","down",0.338558514421833,8.91167440923707,1.01629902512263,0.319982781844095,0.974763679508199,TRUE,"up",FALSE
"ADARB2","up",0.523654851452397,9.56754082229722,1.01618058784154,0.320037973232338,0.974763679508199,TRUE,"up",TRUE
"RAB34","up",0.284560127461441,14.5623349090263,1.01597191493548,0.320135230269515,0.974763679508199,TRUE,"up",TRUE
"LAMP2","up",0.283493889588242,13.8464439179788,1.01556231181887,0.320326195559757,0.974763679508199,TRUE,"up",TRUE
"RANBP9","up",0.324319941216001,12.9933628932582,1.01478223752211,0.320690101502217,0.974763679508199,TRUE,"up",TRUE
"ACE","up",0.287770472246684,10.9311002883116,1.01455279436552,0.32079719189099,0.974763679508199,TRUE,"up",TRUE
"ZCCHC14","down",0.276063562143789,15.0706764876044,1.01442867533542,0.320855133634502,0.974763679508199,TRUE,"up",FALSE
"ELF2","down",0.275919295652328,13.1844415967454,1.01327478764175,0.321394144905609,0.974763679508199,TRUE,"up",FALSE
"PKMYT1","up",0.387176060690537,10.5113268236442,1.01269960715681,0.321663062069094,0.974763679508199,TRUE,"up",TRUE
"ASB8","up",0.298884879630548,13.030635457535,1.01269278564161,0.321666252307183,0.974763679508199,TRUE,"up",TRUE
"KCNH1","up",0.362530771590958,8.55450837585521,1.01248558397238,0.321763165411975,0.974763679508199,TRUE,"up",TRUE
"MRPL50","up",0.263988887748992,14.8654873011757,1.0124106276358,0.321798229260563,0.974763679508199,TRUE,"up",TRUE
"SURF6","down",0.314240937618044,8.90003155667698,1.0121739310423,0.321908971086152,0.974763679508199,TRUE,"up",FALSE
"PYGM","down",0.403519428951184,11.4250916658219,1.01145973484034,0.322243278471927,0.974763679508199,TRUE,"up",FALSE
"B3GALT6","up",0.239243188453461,13.1920162290332,1.01124454307009,0.322344054688059,0.974763679508199,TRUE,"up",TRUE
"TLR4","down",0.409266505491711,10.1916301515124,1.01028957572454,0.322791538762179,0.974763679508199,TRUE,"up",FALSE
"PSMC5","up",0.276660846759346,14.1974246087721,1.0095240263462,0.323150575932687,0.974763679508199,TRUE,"up",TRUE
"PPIL2","up",0.319325658551543,8.81564050410794,1.00929479778948,0.323258136441521,0.974763679508199,TRUE,"up",TRUE
"CXCL12","up",0.315627632468346,15.7614408106068,1.00917533839536,0.323314200017956,0.974763679508199,TRUE,"up",TRUE
"SGK2","down",0.362349243120123,9.02888345944247,1.00863691783441,0.323566970392507,0.974763679508199,TRUE,"up",FALSE
"TIGD7","up",0.442091697572033,9.48540275952075,1.00720795531287,0.324238485647028,0.974763679508199,TRUE,"up",TRUE
"ALDH16A1","up",0.350046777127906,9.73871386598449,1.00702563335401,0.324324234104448,0.974763679508199,TRUE,"up",TRUE
"SMARCA4","down",0.292278305764487,14.5908268809914,1.00587664831353,0.324864979215079,0.974763679508199,TRUE,"up",FALSE
"ADSL","up",0.240382728790155,15.6258241598709,1.00357649537227,0.325949374835866,0.974763679508199,TRUE,"up",TRUE
"MAPK3","up",0.386148209853251,11.2433735915497,1.00308398405348,0.326181892476416,0.974763679508199,TRUE,"up",TRUE
"ARL2BP","up",0.255989516919623,14.7465588069996,1.00272839908699,0.326349837744174,0.974763679508199,TRUE,"up",TRUE
"BACE2","up",0.330749953234956,13.3038899992555,1.00238905869855,0.326510166422129,0.974763679508199,TRUE,"up",TRUE
"SNX13","up",0.351670334065402,9.54111031791448,1.00193140099061,0.326726483038248,0.974763679508199,TRUE,"up",TRUE
"ATRN","down",0.292244389068438,12.848785306885,1.00187144821545,0.326754827681613,0.974763679508199,TRUE,"up",FALSE
"ZADH2","up",-0.412170199286039,9.998127312655,-1.00182360871827,0.326777446596134,0.974763679508199,TRUE,"down",FALSE
"UBE2D3","down",0.257872676087973,16.5235398046796,1.0016027234983,0.326881897032394,0.974763679508199,TRUE,"up",FALSE
"YBX2","up",0.358343893161634,11.3315333631866,1.00154283632793,0.326910219980423,0.974763679508199,TRUE,"up",TRUE
"MRPS12","up",0.271716393342581,12.1054831852226,1.00144155617156,0.326958123130296,0.974763679508199,TRUE,"up",TRUE
"H2AFV","up",0.273468661332061,15.3792471952857,1.00113005067144,0.327105488411444,0.974763679508199,TRUE,"up",TRUE
"SCN5A","up",0.260360319777055,8.63383718887321,1.00051178397345,0.327398110701821,0.974763679508199,TRUE,"up",TRUE
"LPXN","up",0.274725627411197,13.2235749786244,0.997960933256931,0.328607329210493,0.974763679508199,TRUE,"up",TRUE
"TFDP2","down",0.326260635077418,10.6261473749878,0.997579993219824,0.328788176543886,0.974763679508199,TRUE,"up",FALSE
"ZFP91","down",0.304483311751218,12.7082289661839,0.996979793491867,0.32907325464165,0.974763679508199,TRUE,"up",FALSE
"LRP10","up",0.327112173173222,14.8790042463039,0.996183959823593,0.329451516592212,0.974763679508199,TRUE,"up",TRUE
"POP4","up",0.252997483690045,13.7320173575503,0.995760119114883,0.329653091727511,0.974763679508199,TRUE,"up",TRUE
"GATS","up",0.308175606458131,12.6334191989966,0.995051550187666,0.329990271352525,0.974763679508199,TRUE,"up",TRUE
"CDK5RAP1","up",0.246834014662539,13.6072925002801,0.995027622792431,0.330001661595929,0.974763679508199,TRUE,"up",TRUE
"KIR3DL2","down",-0.327922468888847,8.87189197409236,-0.994761026809205,0.330128588585048,0.974763679508199,TRUE,"down",TRUE
"DAP3","up",0.274290933070159,13.1660783615957,0.994516414038777,0.330245078942299,0.974763679508199,TRUE,"up",TRUE
"SOCS1","up",0.328183232932574,12.5316870929673,0.994372466802302,0.330313643256172,0.974763679508199,TRUE,"up",TRUE
"PCBP3","up",0.368344507304221,9.02317023074063,0.993903500023923,0.330537087554161,0.974763679508199,TRUE,"up",TRUE
"EPHB2","down",0.403181561782592,9.4012199720768,0.993762423946439,0.330604325170937,0.974763679508199,TRUE,"up",FALSE
"PPP2R3A","down",0.286123576367029,11.2723935444836,0.99337829948824,0.330787448756374,0.974763679508199,TRUE,"up",FALSE
"DAD1","up",0.253003012312644,16.4992043334361,0.992513870575439,0.331199803551613,0.974763679508199,TRUE,"up",TRUE
"ZMYM1","up",0.444436138762553,11.212675929052,0.992513566016456,0.33119994889648,0.974763679508199,TRUE,"up",TRUE
"ZNF528","up",0.34803046731753,9.9405895269425,0.991986552764151,0.331451521605418,0.974763679508199,TRUE,"up",TRUE
"TMEM42","up",-0.672265979921989,10.7604041873993,-0.990785956812523,0.332025124313867,0.974763679508199,TRUE,"down",FALSE
"PNRC1","down",0.271984267707811,17.3202109711584,0.990494232763397,0.33216460302608,0.974763679508199,TRUE,"up",FALSE
"PAX7","up",-0.380806294113352,9.85069443575264,-0.990387584455187,0.332215603641933,0.974763679508199,TRUE,"down",FALSE
"RPP14","up",0.264666763817228,12.6391846457811,0.990069690693229,0.332367656583281,0.974763679508199,TRUE,"up",TRUE
"MBNL2","up",0.286860801455139,11.2582718166313,0.989135428161485,0.332814804422721,0.974763679508199,TRUE,"up",TRUE
"WFS1","up",0.288637649119037,15.5703903605035,0.988436522289228,0.333149578646567,0.974763679508199,TRUE,"up",TRUE
"PCDHGB6","up",0.329773036566279,9.49914635484877,0.988291353619644,0.333219143133028,0.974763679508199,TRUE,"up",TRUE
"GMPR","up",0.317974997578618,9.39915187912022,0.98804600210868,0.333336737714284,0.974763679508199,TRUE,"up",TRUE
"OLIG1","down",-0.293555657051785,9.19689756717649,-0.987763609617657,0.333472121001909,0.974763679508199,TRUE,"down",TRUE
"PTK7","up",0.331460460494452,13.8973627359691,0.987394467959033,0.333649150181518,0.974763679508199,TRUE,"up",TRUE
"HMGB3","up",0.382011932557218,10.9476294136439,0.987218473531908,0.333733574530936,0.974763679508199,TRUE,"up",TRUE
"STXBP1","down",0.349394587575778,12.5849799087082,0.986799308618461,0.33393470665571,0.974763679508199,TRUE,"up",FALSE
"DAZAP2","up",0.249031645497188,16.8531431317752,0.985961007294462,0.334337207122908,0.974763679508199,TRUE,"up",TRUE
"PPP1R2","up",0.31597859765454,15.136545042537,0.985301242238374,0.33465421982512,0.974763679508199,TRUE,"up",TRUE
"FUS","down",0.235962601850895,18.0585645352657,0.985198286671281,0.334703707904095,0.974763679508199,TRUE,"up",FALSE
"MTERF","up",0.252930627405731,11.0011681717907,0.985010509446779,0.334793980503471,0.974763679508199,TRUE,"up",TRUE
"ZNF148","down",0.276521636047158,14.5638707538317,0.98475730752713,0.334915732043514,0.974763679508199,TRUE,"up",FALSE
"DNAI2","up",0.387565461273325,8.78167496736192,0.984639495215029,0.334972392176199,0.974763679508199,TRUE,"up",TRUE
"KIR2DL3","down",0.328913046344665,11.1066182505886,0.9844934157138,0.335042656145399,0.974763679508199,TRUE,"up",FALSE
"BTG3","up",0.27360577980447,13.8798042034171,0.984155532606386,0.33520521606302,0.974763679508199,TRUE,"up",TRUE
"PSMA3","up",0.233238911746933,15.5227608419205,0.983901018690866,0.33532770173516,0.974763679508199,TRUE,"up",TRUE
"SLC35A3","up",0.325412329183028,12.9798745625954,0.982488204459231,0.336008181823687,0.974763679508199,TRUE,"up",TRUE
"ZNF638","up",0.257687303094996,15.2325512190899,0.981325655317679,0.336568831973423,0.974763679508199,TRUE,"up",TRUE
"AQP1","up",-0.42572745200447,13.4711332495415,-0.980960019689658,0.336745295654068,0.974763679508199,TRUE,"down",FALSE
"NEU2","up",-0.451150020824765,11.2993492694917,-0.980641671891041,0.336898988836593,0.974763679508199,TRUE,"down",FALSE
"CSNK1A1","down",0.325770275987402,15.9120824014415,0.980433671491801,0.336999434035837,0.974763679508199,TRUE,"up",FALSE
"RHOV","up",-0.569606641430447,10.7012122834933,-0.980347316532402,0.337041141623428,0.974763679508199,TRUE,"down",FALSE
"ZBED1","up",0.280701970233753,14.9211682226096,0.979838149142683,0.337287130423387,0.974763679508199,TRUE,"up",TRUE
"CDK2","up",0.375506775180036,10.691905783681,0.979453244952604,0.337473166830207,0.974763679508199,TRUE,"up",TRUE
"CTRB1","up",0.288926487664659,9.1375350491777,0.978664990534003,0.337854374499125,0.974763679508199,TRUE,"up",TRUE
"EPHA4","down",-0.304103102290052,13.3525034807382,-0.978574856387054,0.337897983043954,0.974763679508199,TRUE,"down",TRUE
"ATP11C","down",0.282754589323845,8.9291929578588,0.978276952452109,0.338042141817518,0.974763679508199,TRUE,"up",FALSE
"UCP2","up",0.47566700029724,9.93690230494796,0.977878669363111,0.33823494085302,0.974763679508199,TRUE,"up",TRUE
"USHBP1","up",0.310069843744867,9.86199064930943,0.977687110926454,0.338327696371317,0.974763679508199,TRUE,"up",TRUE
"TMPRSS2","up",-0.424667516267678,9.80128449813431,-0.97752525773997,0.338406081719942,0.974763679508199,TRUE,"down",FALSE
"TRPC4","up",0.44172600919696,9.70787147806583,0.977340955133315,0.338495354432344,0.974763679508199,TRUE,"up",TRUE
"TPT1","up",0.218905277622263,19.7008074722021,0.975827176350127,0.339229210015677,0.974763679508199,TRUE,"up",TRUE
"MAPK14","up",0.298227345469655,12.2818604567841,0.97571839556036,0.339281987053022,0.974763679508199,TRUE,"up",TRUE
"DCTN6","up",0.265167370956757,14.8169344715055,0.975568952012144,0.339354501541811,0.974763679508199,TRUE,"up",TRUE
"ITGA11","down",0.448715833630076,10.7902827656875,0.975281193174699,0.339494160593793,0.974763679508199,TRUE,"up",FALSE
"NETO2","up",0.397231391288573,9.38008612784459,0.9740425006559,0.340095788244047,0.974763679508199,TRUE,"up",TRUE
"ABCC6","up",0.370671987160476,9.88011018590077,0.972431560147806,0.340879303994053,0.974763679508199,TRUE,"up",TRUE
"IKBKG","up",0.31579539099506,8.81710087478826,0.972060022044614,0.341060184296698,0.974763679508199,TRUE,"up",TRUE
"ETV5","down",0.316195450448988,11.7835617063463,0.971956499269971,0.341110595182797,0.974763679508199,TRUE,"up",FALSE
"ATP7B","down",0.35922709625432,10.9015454843004,0.971708253080729,0.341231500508005,0.974763679508199,TRUE,"up",FALSE
"YPEL3","up",0.317482096394076,15.8110040107099,0.970757526060511,0.341694811076862,0.974763679508199,TRUE,"up",TRUE
"WDFY3","down",0.281833335431521,9.63511587942794,0.970650985357977,0.341746757466981,0.974763679508199,TRUE,"up",FALSE
"JTB","up",0.252241802560287,16.2129365130522,0.970445344819356,0.341847037508547,0.974763679508199,TRUE,"up",TRUE
"UBE2E3","up",0.257781453133243,13.8339483793804,0.970281250490619,0.341927072047456,0.974763679508199,TRUE,"up",TRUE
"ALAS1","down",0.285920366834508,14.2107060876665,0.969638452722792,0.342240710019028,0.974763679508199,TRUE,"up",FALSE
"PACS2","down",0.384539459720871,9.1468365912867,0.969131907673123,0.342488004804647,0.974763679508199,TRUE,"up",FALSE
"ZBTB20","down",0.264583813074876,16.4336170276783,0.969084229304153,0.342511287604975,0.974763679508199,TRUE,"up",FALSE
"ZNF226","up",0.247394026168316,13.2073683145306,0.968918590929252,0.342592182252233,0.974763679508199,TRUE,"up",TRUE
"C14orf129","up",0.396087231662516,10.1151916376486,0.968698443731436,0.342699718123957,0.974763679508199,TRUE,"up",TRUE
"ITIH5","up",0.329231081198907,11.6216006148142,0.968216898168999,0.342935020088216,0.974763679508199,TRUE,"up",TRUE
"MAD2L1BP","down",0.241212671947769,13.317821661451,0.967214923241124,0.343424976783273,0.974763679508199,TRUE,"up",FALSE
"ZNF627","up",0.272588108295251,12.9020501808193,0.966019142559894,0.344010326185077,0.974763679508199,TRUE,"up",TRUE
"GAS7","up",0.299676145293007,12.5435179006821,0.965245884788543,0.34438920661013,0.974763679508199,TRUE,"up",TRUE
"THOC2","down",-0.36302127342222,12.6582064460867,-0.965156798463235,0.344432875304686,0.974763679508199,TRUE,"down",TRUE
"BMP1","up",-0.383052482983215,9.31578882524533,-0.965069817096262,0.344475515815422,0.974763679508199,TRUE,"down",FALSE
"MMP7","down",0.769377791988599,9.28609762170134,0.964853230080806,0.344581707957605,0.974763679508199,TRUE,"up",FALSE
"GPR174","up",0.375910430467434,8.29674182531325,0.964285477044959,0.344860181678868,0.974763679508199,TRUE,"up",TRUE
"ROCK1","down",0.323206294560005,12.7757634193627,0.963654962940323,0.345169617931886,0.974763679508199,TRUE,"up",FALSE
"LEPR","up",0.35585877685989,9.40372321108661,0.962645432489818,0.345665456132906,0.974763679508199,TRUE,"up",TRUE
"TRIB2","down",0.299423282400951,13.1010484554444,0.962182784409065,0.345892850676606,0.974763679508199,TRUE,"up",FALSE
"HSD11B2","up",0.304466730447815,10.5316816569893,0.961394812616733,0.346280377732273,0.974763679508199,TRUE,"up",TRUE
"SPOCK2","down",0.254052963049807,10.8739063871427,0.961126030024802,0.346412633258762,0.974763679508199,TRUE,"up",FALSE
"ANP32E","down",0.282942119096889,11.6706372952232,0.960294199114568,0.346822156115114,0.974763679508199,TRUE,"up",FALSE
"NSUN3","up",0.258873514613402,11.3758069383378,0.96023687834709,0.346850388081748,0.974763679508199,TRUE,"up",TRUE
"RPS6KA5","up",0.283101866876799,12.8109218397441,0.958722464914066,0.347596840725418,0.974763679508199,TRUE,"up",TRUE
"SEH1L","up",0.320919329156959,11.9917234473068,0.958258330949149,0.347825829686632,0.974763679508199,TRUE,"up",TRUE
"STIM2","up",0.281764100612035,13.6157528446422,0.958229028907317,0.347840289813891,0.974763679508199,TRUE,"up",TRUE
"RPL12","up",0.214734674116407,19.7137788615546,0.957835054868377,0.348034749777912,0.974763679508199,TRUE,"up",TRUE
"INPP4A","up",0.408352249046005,8.7566062420832,0.957623961158978,0.34813897292275,0.974763679508199,TRUE,"up",TRUE
"ANKRD7","down",0.421847217186352,8.67142747614099,0.957158913057345,0.348368655384343,0.974763679508199,TRUE,"up",FALSE
"ATP5J","up",0.387056981431543,9.96778832935201,0.956903511889633,0.348494839040512,0.974763679508199,TRUE,"up",TRUE
"PMPCB","up",0.231603040020808,15.7991323945605,0.956591206685395,0.34864917880182,0.974763679508199,TRUE,"up",TRUE
"FMOD","down",0.286805464817906,14.8307302518818,0.955246307359683,0.349314350469697,0.974763679508199,TRUE,"up",FALSE
"SNX7","up",0.266258069108602,14.4168192139664,0.953848194536948,0.350006750736002,0.974763679508199,TRUE,"up",TRUE
"RPS6KC1","down",0.28397959325461,10.6698122076569,0.9533619270828,0.35024778681965,0.974763679508199,TRUE,"up",FALSE
"LUC7L2","up",0.274161836336441,14.9965667358248,0.95200761689026,0.350919691092679,0.974763679508199,TRUE,"up",TRUE
"NFIA","up",0.305818462542972,15.637003330945,0.951687089039933,0.351078839645604,0.974763679508199,TRUE,"up",TRUE
"LRRC20","down",-0.342227548072309,9.77955225728498,-0.950799576877042,0.351519761706625,0.974763679508199,TRUE,"down",TRUE
"SECTM1","up",0.342899677538193,12.3954163431028,0.950764113189846,0.351537388071798,0.974763679508199,TRUE,"up",TRUE
"MAGEC3","up",0.359958442807394,9.2871739024336,0.950129634580833,0.351852841103354,0.974763679508199,TRUE,"up",TRUE
"GNG10","up",0.240886828736212,15.5820984845148,0.949323172216254,0.352254077485735,0.974763679508199,TRUE,"up",TRUE
"PTPN11","down",0.258748202989451,15.0298483469807,0.949288606110096,0.35227128193509,0.974763679508199,TRUE,"up",FALSE
"RWDD3","up",0.23779379429321,13.083375563944,0.949176439080786,0.352327114284887,0.974763679508199,TRUE,"up",TRUE
"CASP4","up",0.291173894395394,15.1827864664793,0.948949083769328,0.352440301156934,0.974763679508199,TRUE,"up",TRUE
"GBP2","up",0.300757511755491,15.9382435098837,0.948746190877577,0.352541330332802,0.974763679508199,TRUE,"up",TRUE
"WBSCR28","up",0.27369238407631,9.18729402704767,0.948079880221238,0.352873252709191,0.974763679508199,TRUE,"up",TRUE
"PSMB3","up",0.250432409329544,14.8954889380802,0.947164148102056,0.353329767936055,0.974763679508199,TRUE,"up",TRUE
"SIAH1","up",0.271011855518461,13.0599521253148,0.947155818288197,0.35333392238119,0.974763679508199,TRUE,"up",TRUE
"ZNF644","down",-0.328920778211453,11.7431640858029,-0.947131941511093,0.353345830964211,0.974763679508199,TRUE,"down",TRUE
"CTNS","up",0.42773790058265,10.0591175758543,0.946679201296854,0.353571687097614,0.974763679508199,TRUE,"up",TRUE
"MPP2","up",0.308327868592075,12.0009554225091,0.94593096690607,0.353945168010861,0.974763679508199,TRUE,"up",TRUE
"HDLBP","down",0.310358153110706,14.5285132840077,0.945301871639144,0.354259386200192,0.974763679508199,TRUE,"up",FALSE
"UBE2D1","up",0.280203762517159,13.959164890304,0.945136846635464,0.354341843366037,0.974763679508199,TRUE,"up",TRUE
