"Gene","logFC","AveExpr","t","P.Value","adj.P.Val"
"ASTN2",0.585756913249065,9.57159313332081,1.83054581547933,0.0744265351722467,0.967211871231795
"ZFP106",0.445449665059253,14.8993442420186,1.83046747794803,0.0744384691050312,0.967211871231795
"MEGF11",0.638596168913487,8.55671706597934,1.83042178141622,0.0744454312592668,0.967211871231795
"RAD51C",0.392282676993546,12.5501126753973,1.82959147839211,0.0745720292430493,0.967211871231795
"ZFOC1",0.681933593992157,9.82965329157583,1.82877385828081,0.0746968715714834,0.967211871231795
"TSP-NY",0.596360479895265,8.22922198191372,1.82860686397978,0.0747223916686906,0.967211871231795
"DNAJB4",0.599435173779728,13.5765408547612,1.82668684398808,0.0750163402776353,0.967211871231795
"MTHFR",0.664121042394057,9.35545069718782,1.82644685026855,0.0750531512493599,0.967211871231795
"CXCL2",1.00886427555455,14.4662335633364,1.8259992196362,0.0751218510668576,0.967211871231795
"PPP4R2",0.531113606643874,12.1692179965278,1.82593661529373,0.0751314634689386,0.967211871231795
"MAGEA6,MAGEA3",0.471699407391514,8.41263960628056,1.82481669686695,0.075303594072619,0.967211871231795
"CSAG2",0.422612913748293,8.52322889928885,1.82442576515836,0.0753637585136631,0.967211871231795
"C2orf25",0.403810219049052,15.3515205000871,1.82441544698639,0.0753653470325469,0.967211871231795
"CD200R1",0.556099674521304,8.99743309361727,1.82424684126512,0.0753913084915617,0.967211871231795
"GPR160",0.492048180847412,10.4958584822718,1.82420872933122,0.0753971779140456,0.967211871231795
"PFKFB1",0.600067110502114,9.05314492796062,1.82391667244913,0.0754421689261541,0.967211871231795
"CHI3L1",0.8369861415586,10.5776898160869,1.82345754839096,0.0755129423649566,0.967211871231795
"na,PGM5",0.569122226705992,13.5632898336314,1.82332363230408,0.075533595953842,0.967211871231795
"THAP9",0.524751151137989,9.02949142893233,1.8232197449457,0.0755496215689329,0.967211871231795
"MYO3A",0.41571546402527,8.63830459121094,1.82319368050215,0.075553642709165,0.967211871231795
"LOC57149",0.49604569128495,12.2012016009601,1.82318403593944,0.0755551306878148,0.967211871231795
"CD226",0.562488991281694,8.9581958377702,1.82223702968766,0.0757013571335138,0.967211871231795
"SESN3",0.616258924527788,9.43550506421465,1.82181595243891,0.0757664521764362,0.967211871231795
