"Gene","logFC","AveExpr","t","P.Value","adj.P.Val"
"KDM1B",4.5377018,6.9374641,12.8687475744218,2.55240898648987e-07,2.6923514102319e-05
"ERI3",3.731691,4.51374716666667,12.8080922284501,2.66344751296858e-07,2.76185964141386e-05
"IL18BP",3.75733233333334,12.8745668333333,12.7790630922141,2.71846085446193e-07,2.77192391793302e-05
"MAB21L1",4.79569886666667,6.29101323333333,12.7145062812662,2.84533809165256e-07,2.85373417126728e-05
"ATP5E",4.264364,11.4952876666667,12.6848440607257,2.90580712854357e-07,2.86737548587573e-05
"PPP1R9A",-7.7793954,10.5761109666667,-12.6533900644472,2.97147694694463e-07,2.88563427958845e-05
"PRDX3",3.97277236666667,9.40183565,12.6301186869487,3.02111349162964e-07,2.88799567840471e-05
"FZD7",3.58458250000001,12.90893125,12.58206024745,3.1265309382605e-07,2.9278079665858e-05
"SPP1",-4.14780878888889,6.34656712777778,-12.567849739029,3.15847214440442e-07,2.9278079665858e-05
"SLC35G2",5.3328075,7.95283725,12.4962974364022,3.3248505544756e-07,3.03603517795249e-05
"PLA2G4E",-6.7547598,11.2519331,-12.4455237841986,3.44875419287107e-07,3.10286443411547e-05
"RPS27A",3.51244133333334,13.7978676666667,12.3289281916725,3.75294875861576e-07,3.32761456597264e-05
"S1PR3",3.9535496,7.53552153333333,12.3020697016248,3.82712848035203e-07,3.3351327969949e-05
"DNMBP",4.17307403333333,6.78126465,12.2863367198425,3.87132873290369e-07,3.3351327969949e-05
"SLC6A8",4.73786026666667,5.61606206666667,12.2675070005539,3.92496831290672e-07,3.3351327969949e-05
"URGCP",-5.73669986666667,6.44331706666667,-12.2431612361099,3.99553613216235e-07,3.3430749046834e-05
"CD33",4.85083043333334,9.15860028333333,12.1957509332985,4.13699567642576e-07,3.3430749046834e-05
"AP3S2",-6.48045046666667,10.7840749333333,-12.1551184243931,4.26262027350617e-07,3.3430749046834e-05
"FAM117A",-3.53635676666667,6.40488495,-12.1425934472209,4.3021851811959e-07,3.3430749046834e-05
"RPL19",5.39605616666667,7.28407791666667,12.132173308928,4.33540889164736e-07,3.3430749046834e-05
"GPC4",3.5026142,9.86745023333333,12.1217036329042,4.36907483781764e-07,3.3430749046834e-05
"KRTAP22-1",4.7828987,5.10974631666667,12.0728332966061,4.5300688257304e-07,3.3430749046834e-05
"COMMD9",3.57213046666667,5.50737145,12.0661292895625,4.55265802345919e-07,3.3430749046834e-05
"EID1",3.90079956666667,5.74439035,12.0477291624033,4.61529620595768e-07,3.3430749046834e-05
"ERH",3.529631,10.3877208333333,12.0380963333427,4.64846585112016e-07,3.3430749046834e-05
"HIST4H4",5.13763366666667,10.5595795,12.0318267767201,4.67019515297828e-07,3.3430749046834e-05
"SCN2B",3.90254426666667,4.98951686666667,12.0252426817676,4.69313485665408e-07,3.3430749046834e-05
