"Gene","logFC","AveExpr","t","P.Value","adj.P.Val"
"ENST00000284767",1.21016988341667,9.356630289625,5.13910030663063,0.000140319273381855,0.0119727756319591
"SNAI1",1.25652773141667,8.927800063625,5.05537896914547,0.000164082433556569,0.0124960033712493
"IGJ",-1.40144884916667,8.13894148166667,-5.04743402583854,0.000166544398185415,0.0125167435787275
"BC032451",-1.30150395791667,7.46736796645833,-5.04443082833339,0.000167484963396049,0.0125167435787275
"Y11328",-1.21797362058333,7.331201667875,-4.97853993841479,0.000189566363077374,0.0132134954978307
"ZC3H12A",1.06457067008333,9.281523242125,4.93506834362493,0.000205766767306902,0.0135041211735317
"CSF3",2.01840946658333,7.91928216695833,4.93109167847564,0.000207318556404025,0.0135048263827796
"THC2439426",-1.027353153,7.72220082,-4.90954410663413,0.000215940018298558,0.0135620572108562
"SALL3",1.15838726308333,6.15030104954167,4.90819963506564,0.000216490099658364,0.0135620572108562
"AW136683",-1.23698828333333,6.91157743175,-4.87638216853428,0.000229939777046327,0.0138731820434631
"AREG",1.67283713541667,7.17099180879167,4.86936157890879,0.000233022104161332,0.0139673214458913
"APOLD1",1.564247208,10.78690251775,4.85770360158067,0.000238235119430793,0.0140592735363518
"M96686",1.017293353,6.26723601158333,4.84635656797218,0.000243424908613532,0.0141642298884638
"ENST00000295339",-1.2979708575,7.860016051,-4.82266092012941,0.000254642742197024,0.014475279474458
"SLC2A14",1.42588127525,10.662667468875,4.81299948669752,0.000259368634975062,0.014652913138082
"RNF122",1.43967584908333,11.073687401125,4.80544295191027,0.000263128003282279,0.0148114371702663
"NFIL3",1.10626279333334,12.2095844666667,4.79505209410581,0.000268389563134381,0.0149075475049986
"AY172962",-1.78700415216667,9.52376442583333,-4.75922507744209,0.000287379274259491,0.0152640150594716
"IL6",2.71115824441667,8.51763353245833,4.73926192885264,0.000298557036615709,0.0154099073782779
"ENST00000379879",-1.0892991165,6.93878861291667,-4.73577704601753,0.000300553828477625,0.0154360472040608
"SIX1",1.46429670833333,7.42177977475,4.65180052613665,0.000353074984890429,0.0165222077266798
"DUSP5",1.05550422591667,9.066999838125,4.63477715256878,0.000364828166344283,0.0166927700217818
"PLK3",1.16135778175,11.2124902445417,4.63401564161197,0.000365363249380652,0.0166927700217818
"ICAM1",1.38526972483333,9.50062576916667,4.60720288268172,0.000384728141083568,0.0171264653291527
"A_23_P435390",-1.66370657558333,8.32932786229167,-4.59935059765121,0.000390597112545188,0.0171663839901048
"FAM83D",2.05184629891667,7.252533161875,4.57183950022406,0.000411896982908603,0.0176616462842983
"ADAMTS1",1.14109214941667,11.3129148177917,4.54860502772264,0.000430815730863837,0.0179346669451333
"THBD",1.0767332625,13.1947247995833,4.54497401744409,0.000433852104818748,0.0179713795885741
"CDKN1A",1.31638960833334,11.065933326,4.54318484630691,0.0004353563594878,0.0179885542579852
"THC2284058",-1.02086612425,7.726978511125,-4.51499236980108,0.00045978067176289,0.0181759606018022
"ENST00000377226",-1.07438646483333,7.33760539316667,-4.47580245656021,0.000496094865375225,0.0187259176681205
"SERTAD1",1.24731153166667,12.44669038,4.44337580603467,0.000528364982018929,0.019023774844948
"EGR3",1.36659601983334,7.5379360045,4.40206089384093,0.000572628770385319,0.019600542860013
"COMP",1.81823518125,9.674500790125,4.38793501321259,0.000588621708993649,0.0197512459415234
"A_23_P57836",1.11401342666667,11.07861786625,4.38104989251367,0.000596582305653729,0.0198682944108048
"ATF3",2.33487925458333,12.4995879375417,4.32960280845186,0.00065967190572622,0.0207883625301472
"AJ319669",-1.0790472625,12.4088293945833,-4.30370879446206,0.000693974411689768,0.0212598741937983
"RGS16",1.71431697441667,10.9413902687917,4.28257928416283,0.000723316666483793,0.0214283871023484
"BC024745",1.03855045016667,8.98316149383333,4.2708267414406,0.000740184231051546,0.0216971739879563
"DPP6",-1.1511429135,7.296575841,-4.26180372623571,0.00075340727313895,0.0218478127259505
"A_32_P213948",1.0861701155,7.87055653075,4.20291692824041,0.000845854216764227,0.0229148177156087
"NR4A1",1.45494624183333,12.54181096975,4.16694210962932,0.000907964729406867,0.0236878925878507
"BU943730",1.21547091191667,9.63027990120833,4.13253663296677,0.00097172816780257,0.0243992053277914
