"PATH","Nh","ES","NES","pvalue","leadingEdge","p.adjust"
"04530",40,0.221677964062582,0.7018994470775,0.95,"CLDN22/ACTG1/CLDN8/VAPA/MYH14/CDC42/MYL12B/CSNK2B/F11R/OCLN/PPP2R2A/PRKCB/CLDN18/CLDN6/CLDN15/MAGI3/PTEN/RRAS2/MPDZ/CLDN19/JAM2/PPP2R2B/PPP2CA/RHOA/CLDN5/PRKCH/AKT3/MYL7/PARD6B/MYH11/CLDN23/EXOC4/CTNNA1/SPTAN1/RAB13/MYH9/TJP1/ASH1L/MRAS/PRKCE",1
"05100",28,0.161122079238696,0.501574141996215,0.95,"ARPC3/ACTG1/CDC42/RAC1/CRK/PIK3CA/CLTC/CBLB/SHC2/RHOA/ARPC5/ILK/ARHGEF26/MET/DNM1L/CLTA/MAD2L2/SHC3/CDH1/FN1/BCAR1/CD2AP/PIK3R1/CTNNA1/SHC1/CBL/ITGB1/ELMO1",1
"05412",25,0.201710017783675,0.58590987016982,0.95,"EMD/ACTG1/CACNA1S/ATP2A2/ITGA10/LEF1/SGCA/ITGB5/PKP2/GJA1/ITGA2/ITGB4/CACNA1C/DMD/ITGAV/CACNG1/CACNB2/CACNB4/SGCD/CTNNA1/ITGA11/DAG1/ITGB3/ITGB1/LMNA",1
"00051",11,0.232668629166418,0.626249398977096,1,"ALDOB/MTMR1/AKR1B1/KHK/FPGT/SORD/MTMR2/GMPPB/PFKFB2/FBP1/HK1",1
"00140",19,0.189500386561163,0.45005201018293,1,"CYP11A1/UGT1A7/UGT1A6/HSD11B2/CYP19A1/AKR1C2/CYP7B1/AKR1C4/CYP21A2/HSD17B1/CYP11B1/UGT2B7/HSD17B2/UGT2A1/CYP11B2/UGT1A9/CYP17A1/AKR1D1/CYP1B1",1
"00250",9,0.212304536081401,0.547047183339345,1,"GOT1/ASNS/GLUD2/ALDH5A1/GAD1/ALDH4A1/ADSL/IL4I1/GLUL",1
"00514",13,0.193680775458583,0.492106170824968,1,"UGT1A7/UGT1A6/B4GALT3/ST3GAL3/CHST10/POFUT2/FUT7/UGT2B7/POMT1/UGT2A1/ST6GAL2/MFNG/UGT1A9",1
"00591",10,0.250855328290607,0.671176494077402,1,"PLA2G10/CYP2C8/JMJD7-PLA2G4B/PLB1/PLA2G12A/CYP2E1/PLA2G4B/PLA2G3/CYP2C19/PLA2G4E",1
"03410",13,0.153979455021364,0.460441666414258,1,"UNG/POLE2/PARP4/NEIL3/MPG/OGG1/APEX1/APEX2/POLB/PARP2/MUTYH/PARP3/NEIL2",1
"04070",23,0.162183717782947,0.464850602416346,1,"INPP5E/CDIPT/INPP5K/INPP5A/PLCB1/IPPK/PRKCB/PTEN/PIK3CA/PLCE1/IMPA1/PIP5K1A/INPP4A/DGKZ/PIKFYVE/PIP4K2A/DGKI/PIK3R1/PIP5K1C/PI4KA/PI4K2B/PIK3C2A/ITPKB",1
"04145",64,0.143606255280403,0.475138084102827,1,"HLA-DPA1/SEC61B/VAMP3/ACTG1/SEC61G/MBL2/ATP6V1H/HLA-DQB1/TUBA1C/LAMP2/TUBB3/ATP6V0B/RAC1/TCIRG1/ATP6V1B1/ATP6V0C/SEC61A2/ATP6V1E1/HLA-DQA2/PLA2R1/CD14/HLA-DMB/LAMP1/CD36/ITGB5/TUBB/TUBA4A/ATP6V0D1/FCAR/FCGR2B/SEC61A1/HLA-DQA1/ITGA2/HLA-DMA/HLA-DRB1/TLR6/CYBA/FCGR2A/TUBB2A/THBS2/HLA-DRA/CD209/ATP6V1G2/ITGAV/ATP6V0E2/PIKFYVE/HLA-DOA/TFRC/THBS4/MRC1/ATP6V0A1/CTSS/M6PR/ATP6V0A4/ATP6V1G3/MPO/TLR4/FCGR3A/HLA-A/ITGB3/ITGB1/DYNC1LI2/HLA-F/CLEC7A",1
"04610",18,0.318480454246105,0.720189128834806,1,"F3/FGA/MBL2/TFPI/BDKRB1/PROS1/CD55/CD46/SERPIND1/THBD/F2/C9/C4B/CFB/F11/PLAUR/CR1/PLAT",1
"04640",27,0.152337719194077,0.462429537452383,1,"CD33/CD1E/CD37/CD34/CD9/IL5RA/CD8A/CD14/FLT3/CD36/CD55/CD5/CSF3/CD8B/ITGA2/HLA-DRB1/HLA-DRA/CSF2RA/IL2RA/TFRC/IL1B/CSF1R/CR1/CD44/THPO/ITGB3/IL4R",1
"04730",21,0.17106790850352,0.551408204126185,1,"PLA2G10/CACNA1A/ARAF/JMJD7-PLA2G4B/PLCB1/PRKCB/GNAS/PLA2G12A/PPP2CA/MAPK1/CRHR1/GNA12/MAPK3/PLA2G4B/MAP2K1/PLA2G3/GNAO1/IGF1/LYN/GNA11/PLA2G4E",1
"04910",44,0.119801503384121,0.373661960924819,1,"SH2B2/MKNK2/RHOQ/PHKA1/INPP5K/ARAF/INS/PPP1CA/CRK/TRIP10/PCK2/PIK3CA/GYS2/PPP1R3C/CBLB/SHC2/RHEB/SOCS1/IRS2/EXOC7/ELK1/MAPK1/RPS6KB2/MAPK3/PYGM/SHC3/FLOT1/AKT3/MAPK10/MAP2K1/PRKAR1A/RPS6/PTPN1/PIK3R1/FBP1/PDPK1/PRKACA/SHC1/GRB2/SORBS1/PTPRF/PRKACG/CBL/HK1",1
"04920",19,0.169894376592005,0.45203578035152,1,"ACSL5/ADIPOR1/CAMKK2/CPT1A/RXRB/TNFRSF1A/PCK2/LEPR/CD36/IRS2/IKBKG/RELA/NFKB1/AKT3/MAPK10/CPT1B/STAT3/PTPN11/NFKBIA",1
"04940",19,0.178253229522658,0.559936822142723,1,"HLA-DPA1/HSPD1/HLA-DQB1/INS/IL12A/HLA-DQA2/HLA-DMB/CD86/GAD1/HLA-DQA1/CPE/HLA-DMA/HLA-DRB1/HLA-DRA/HLA-DOA/ICA1/IL1B/HLA-A/HLA-F",1
"04960",18,0.109344262295082,0.337326093292222,1,"ATP1B3/ATP1B4/INS/HSD11B2/PRKCB/PIK3CA/SGK1/IRS2/MAPK1/MAPK3/ATP1A2/SCNN1A/SCNN1G/NEDD4L/IGF1/PIK3R1/PDPK1/ATP1B1",1
"04973",14,0.209152736696058,0.577709874731076,1,"ATP1B3/ATP1B4/SLC2A5/SLC37A4/PRKCB/AMY1A/PIK3CA/ATP1A2/AKT3/AMY2A/AMY1C/PIK3R1/ATP1B1/HK1",1
"05145",52,0.138415667419504,0.4874892750833,1,"HLA-DPA1/PLA2G10/LY96/BIRC2/CASP8/IFNGR2/HLA-DQB1/JMJD7-PLA2G4B/MAP3K7/LAMB4/TGFB1/IL12A/HLA-DQA2/TNFRSF1A/TAB2/PIK3CA/HLA-DMB/SOCS1/IKBKG/MAP2K6/MAPK14/PLA2G12A/MAPK1/MAPK11/TRAF6/HLA-DQA1/IRAK4/HLA-DMA/HLA-DRB1/LAMB2/MAPK3/CD40/PLA2G4B/HLA-DRA/MYD88/RELA/NFKB1/AKT3/MAPK10/PLA2G3/GNAO1/HLA-DOA/TAB1/BIRC3/PIK3R1/TLR4/LDLR/LAMA3/STAT3/ITGB1/NFKBIA/PLA2G4E",1
"05150",17,0.20825247219783,0.635239476243144,1,"HLA-DPA1/MBL2/HLA-DQB1/HLA-DQA2/HLA-DMB/FCAR/FCGR2B/HLA-DQA1/HLA-DMA/HLA-DRB1/FCGR2A/HLA-DRA/HLA-DOA/C4B/CFB/PTAFR/FCGR3A",1
"05160",45,0.153618867298649,0.54544854177125,1,"CLDN22/CLDN8/PIAS3/EIF2AK1/IRF9/IFIT1/ARAF/OAS2/OCLN/RIPK1/PPP2R2A/CLDN18/CLDN6/TNFRSF1A/CLDN15/PIK3CA/CLDN19/EIF3E/IKBKG/MAPK14/PPP2R2B/PPP2CA/MAPK1/MAPK11/TRAF6/RNASEL/CLDN5/TBK1/MAPK3/NR1H3/RELA/PSME3/NFKB1/IFNAR1/AKT3/MAPK10/PIAS4/OAS1/CLDN23/PIK3R1/GRB2/LDLR/STAT3/NFKBIA/EGFR",1
"05222",27,0.126768277891538,0.416783201615949,1,"PIAS3/BIRC2/RARB/CDK2/LAMB4/RXRB/PTEN/PIK3CA/IKBKG/TRAF6/ITGA2/RB1/LAMB2/RELA/NFKB1/E2F3/ITGAV/AKT3/PIAS4/PTGS2/FN1/BIRC3/PIK3R1/E2F1/LAMA3/ITGB1/NFKBIA",1
"05320",14,0.180761131132532,0.550485012805162,1,"HLA-DPA1/HLA-DQB1/TSHR/HLA-DQA2/HLA-DMB/CD86/HLA-DQA1/HLA-DMA/HLA-DRB1/CD40/HLA-DRA/HLA-DOA/HLA-A/HLA-F",1
"05322",19,0.169882471572362,0.534226176359643,1,"HLA-DPA1/HLA-DQB1/HLA-DQA2/TRIM21/HLA-DMB/CD86/SNRPB/FCGR2B/HLA-DQA1/HLA-DMA/HLA-DRB1/FCGR2A/CD40/HLA-DRA/SNRPD3/HLA-DOA/C9/C4B/FCGR3A",1
"05323",37,0.17167068752095,0.566214732157715,1,"HLA-DPA1/IL15/ATP6V1H/HLA-DQB1/ATP6V0B/TCIRG1/ATP6V1B1/TGFB1/ATP6V0C/ATP6V1E1/HLA-DQA2/CXCL6/HLA-DMB/TNFSF11/CD86/ATP6V0D1/HLA-DQA1/HLA-DMA/HLA-DRB1/VEGFA/HLA-DRA/TNFSF13/CXCL12/ATP6V1G2/TNFRSF11A/ATP6V0E2/HLA-DOA/IL1B/ATP6V0A1/CCL5/ATP6V0A4/ATP6V1G3/TEK/FLT1/TLR4/CXCL1/CCL20",1
"05330",14,0.181820908869965,0.548958263180162,1,"HLA-DPA1/HLA-DQB1/IL12A/HLA-DQA2/HLA-DMB/CD86/HLA-DQA1/HLA-DMA/HLA-DRB1/CD40/HLA-DRA/HLA-DOA/HLA-A/HLA-F",1
"05410",25,0.196071179030511,0.572801464732566,1,"EMD/ACTG1/CACNA1S/ATP2A2/ITGA10/ACE/TGFB1/SGCA/ITGB5/TPM4/ITGA2/ITGB4/CACNA1C/DMD/ITGAV/CACNG1/IGF1/CACNB2/CACNB4/SGCD/ITGA11/DAG1/ITGB3/ITGB1/LMNA",1
"05416",28,0.212350536982545,0.646598644559731,1,"HLA-DPA1/ACTG1/MYH14/CASP8/HLA-DQB1/RAC1/HLA-DQA2/SGCA/ABL1/HLA-DMB/CD55/CD86/HLA-DQA1/HLA-DMA/HLA-DRB1/CD40/HLA-DRA/DMD/RAC2/HLA-DOA/MYH11/SGCD/HLA-A/DAG1/EIF4G1/MYH9/ABL2/HLA-F",1
