"TERM_ID","Count","M","N","n","pvalue","geneID","p.adjust","TERM"
"GO:0015847",1,2,31072,11,0.000707919017806757,"SLC22A1",0.00767572771745375,"putrescine transport"
"GO:0015870",1,2,31072,11,0.000707919017806757,"SLC22A1",0.00767572771745375,"acetylcholine transport"
"GO:0033024",1,2,31072,11,0.000707919017806757,"NF1",0.00767572771745375,"mast cell apoptotic process"
"GO:1900148",1,2,31072,11,0.000707919017806757,"NF1",0.00767572771745375,"negative regulation of Schwann cell migration"
"GO:1902616",1,2,31072,11,0.000707919017806757,"SLC22A1",0.00767572771745375,"acyl carnitine transmembrane transport"
"GO:0014010",1,3,31072,11,0.00106170765285007,"NF1",0.00767572771745375,"Schwann cell proliferation"
"GO:0015848",1,3,31072,11,0.00106170765285007,"SLC22A1",0.00767572771745375,"spermidine transport"
"GO:0021897",1,3,31072,11,0.00106170765285007,"NF1",0.00767572771745375,"forebrain astrocyte development"
"GO:0035021",1,3,31072,11,0.00106170765285007,"NF1",0.00767572771745375,"negative regulation of Rac protein signal transduction"
"GO:0036135",1,3,31072,11,0.00106170765285007,"NF1",0.00767572771745375,"Schwann cell migration"
"GO:0061535",1,3,31072,11,0.00106170765285007,"NF1",0.00767572771745375,"glutamate secretion, neurotransmission"
"GO:0070667",1,3,31072,11,0.00106170765285007,"NF1",0.00767572771745375,"negative regulation of mast cell proliferation"
"GO:0072237",1,3,31072,11,0.00106170765285007,"SLC22A1",0.00767572771745375,"metanephric proximal tubule development"
"GO:0072530",1,3,31072,11,0.00106170765285007,"SLC22A1",0.00767572771745375,"purine-containing compound transmembrane transport"
"GO:1902270",1,3,31072,11,0.00106170765285007,"SLC22A1",0.00767572771745375,"(R)-carnitine transmembrane transport"
"GO:1904738",1,3,31072,11,0.00106170765285007,"NF1",0.00767572771745375,"vascular associated smooth muscle cell migration"
"GO:0014044",1,4,31072,11,0.00141538241598438,"NF1",0.00767572771745375,"Schwann cell development"
"GO:0015697",1,4,31072,11,0.00141538241598438,"SLC22A1",0.00767572771745375,"quaternary ammonium group transport"
"GO:0015888",1,4,31072,11,0.00141538241598438,"SLC22A1",0.00767572771745375,"thiamine transport"
"GO:0021764",1,4,31072,11,0.00141538241598438,"NF1",0.00767572771745375,"amygdala development"
