"TERM_ID","Count","M","N","n","pvalue","geneID","p.adjust","TERM"
"GO:0032690",1,2,16752,14,0.0016707936352085,"IL1R2",0.0233548337231645,"negative regulation of interleukin-1 alpha production"
"GO:0071624",1,2,16752,14,0.0016707936352085,"S100A7",0.0233548337231645,"positive regulation of granulocyte chemotaxis"
"GO:0140970",1,2,16752,14,0.0016707936352085,"CASP1",0.0233548337231645,"AIM2 inflammasome complex assembly"
"GO:0042662",1,3,16752,14,0.00250521804649895,"DKK1",0.0233548337231645,"negative regulation of mesodermal cell fate specification"
"GO:0098792",1,3,16752,14,0.00250521804649895,"LGALS8",0.0233548337231645,"xenophagy"
"GO:0140448",1,3,16752,14,0.00250521804649895,"CASP1",0.0233548337231645,"signaling receptor ligand precursor processing"
"GO:1902975",1,3,16752,14,0.00250521804649895,"MCM4",0.0233548337231645,"mitotic DNA replication initiation"
"GO:1904338",1,3,16752,14,0.00250521804649895,"DKK1",0.0233548337231645,"regulation of dopaminergic neuron differentiation"
"GO:1904977",1,3,16752,14,0.00250521804649895,"LGALS8",0.0233548337231645,"lymphatic endothelial cell migration"
"GO:2000660",1,3,16752,14,0.00250521804649895,"IL1R2",0.0233548337231645,"negative regulation of interleukin-1-mediated signaling pathway"
"GO:0002090",1,4,16752,14,0.00333899480614697,"DKK1",0.0233548337231645,"regulation of receptor internalization"
"GO:0072594",1,4,16752,14,0.00333899480614697,"LAMP3",0.0233548337231645,"establishment of protein localization to organelle"
"GO:0090082",1,4,16752,14,0.00333899480614697,"DKK1",0.0233548337231645,"positive regulation of heart induction by negative regulation of canonical Wnt signaling pathway"
"GO:0090244",1,4,16752,14,0.00333899480614697,"DKK1",0.0233548337231645,"Wnt signaling pathway involved in somitogenesis"
"GO:0140447",1,4,16752,14,0.00333899480614697,"CASP1",0.0233548337231645,"cytokine precursor processing"
"GO:1902949",1,4,16752,14,0.00333899480614697,"DKK1",0.0233548337231645,"positive regulation of tau-protein kinase activity"
"GO:0002221",1,5,16752,14,0.00417212437819858,"CASP1",0.0233548337231645,"pattern recognition receptor signaling pathway"
"GO:0007127",1,5,16752,14,0.00417212437819858,"CKS2",0.0233548337231645,"meiosis I"
"GO:0007231",1,5,16752,14,0.00417212437819858,"CASP1",0.0233548337231645,"osmosensory signaling pathway"
"GO:0032873",1,5,16752,14,0.00417212437819858,"PBK",0.0233548337231645,"negative regulation of stress-activated MAPK cascade"
"GO:0046456",1,5,16752,14,0.00417212437819858,"CASP1",0.0233548337231645,"icosanoid biosynthetic process"
"GO:0061743",1,5,16752,14,0.00417212437819858,"DKK1",0.0233548337231645,"motor learning"
"GO:0006271",1,6,16752,14,0.0050046072263924,"MCM4",0.0233548337231645,"DNA strand elongation involved in DNA replication"
"GO:0010955",1,6,16752,14,0.0050046072263924,"IL1R2",0.0233548337231645,"negative regulation of protein processing"
"GO:0032741",1,6,16752,14,0.0050046072263924,"CASP1",0.0233548337231645,"positive regulation of interleukin-18 production"
"GO:0098883",1,6,16752,14,0.0050046072263924,"DKK1",0.0233548337231645,"synapse pruning"
"GO:2000726",1,6,16752,14,0.0050046072263924,"DKK1",0.0233548337231645,"negative regulation of cardiac muscle cell differentiation"
"GO:0042981",2,133,16752,14,0.00534820476043587,"CASP1/NME1",0.0240669214219614,"regulation of apoptotic process"
"GO:1901799",1,7,16752,14,0.00583644381416404,"LAMP3",0.024513064019489,"negative regulation of proteasomal protein catabolic process"
