"GeneSymbol","Direction","logFC_SUI","logFC_POP","adj.P.Val","Direcao_POP","Concordante"
"CDC42BPG","down",-2.20720119151886,-0.0138535679999996,0.912522485875642,"down",TRUE
"CDC42EP2","down",-1.29383865136167,0.127465643333334,0.43677822309082,"up",FALSE
"CDC42EP4","down",-8.56660683351502,0.0126189775000013,0.921288755701916,"up",FALSE
"CDC42SE2","up",1.77473553799913,-0.000571807166665562,0.997935267778846,"down",FALSE
"CDCA4","up",2.23041927842039,-0.150004361,0.0360109457647962,"down",FALSE
"CDCA5","up",3.53600742975581,-0.0655889255833319,0.541940293329564,"down",FALSE
"CDCA7","up",2.41902984047829,-0.564005363916666,0.0523772015447283,"down",FALSE
"CDCA7L","up",4.36111030253169,-0.179346026999999,0.0832220985145062,"down",FALSE
"CDH1","down",-1.16220939167831,-0.0191460174999999,0.975633123919132,"down",TRUE
"CDH12","down",-1.74148549592495,0.0551797172500002,0.513758027351998,"up",FALSE
"CDH13","up",1.56829531786408,-0.176740508333331,0.209637490113125,"down",FALSE
"CDH22","up",1.7388804814894,0.0750288908333336,0.594076032988964,"up",TRUE
"CDH23","up",1.40638466494194,-0.0313432402499983,0.887313723495765,"down",FALSE
"CDIPT","up",2.98837943019265,0.088260903083335,0.450424852569254,"up",TRUE
"CDK10","up",1.49567254999267,0.0647200553333333,0.458030305208915,"up",TRUE
"CDK2","up",2.43902146811602,0.219687102000001,0.0810378120266924,"up",TRUE
"CDK2AP2","up",1.48957232357547,0.104032108000001,0.459784508649036,"up",TRUE
"CDK3","up",1.46490613525985,0.167843605416668,0.0400943359558485,"up",TRUE
"CDK5R1","up",1.90565146183111,-0.00560926041666633,0.972072017586776,"down",FALSE
"CDK5RAP1","up",1.3029786936288,0.0207077445833342,0.841563204798008,"up",TRUE
"CDK5RAP3","down",-2.33901577713932,-0.0940035749999994,0.430760728709519,"down",TRUE
"CDK8","up",2.04286800783413,0.0113207917500007,0.957166962454234,"up",TRUE
"CDKL2","up",1.36612740753528,-0.3263273805,0.302051992113742,"down",FALSE
"CDKL3","up",1.11984803725216,0.0133813513333352,0.913606901290204,"up",TRUE
"CDKN2A","down",-2.50711149713909,0.530188174166667,0.0138543359077,"up",FALSE
"CDO1","up",1.90171288941643,-0.298197780333332,0.0298890238751127,"down",FALSE
"CDR2L","down",-1.78549602332261,0.0564508091666673,0.566034650364578,"up",FALSE
"CDSN","up",1.50334944760932,0.00196732100000049,0.987031235732293,"up",TRUE
"CDX2","up",1.5471031557035,0.0033975840833342,0.976834875778931,"up",TRUE
"CEACAM1","down",-2.37010199495331,-0.144677559666665,0.120464327029029,"down",TRUE
"CEACAM19","up",1.5272508363066,0.0343630735000007,0.78869232714895,"up",TRUE
"CEACAM20","up",2.3594318285179,0.0759031921666674,0.639594073393714,"up",TRUE
"CEACAM21","up",5.05562179989714,-0.121807663083333,0.206634734787665,"down",FALSE
"CEBPZ","up",1.72410224910782,0.0795870358333332,0.350408471861819,"up",TRUE
"CECR5","down",-1.40016086693898,-0.145800376916666,0.0619162740418457,"down",TRUE
"CELSR1","down",-8.43982886649197,0.0636696728333331,0.787588413299001,"up",FALSE
"CEND1","down",-1.97105922373734,0.131241206916668,0.0608939506939069,"up",FALSE
"CENPA","up",2.33089081259136,0.00548014791666824,0.980152571862489,"up",TRUE
"CENPB","up",1.22786568924746,0.0800100403333339,0.29624828827199,"up",TRUE
"CENPE","down",-2.09267816573744,0.00656649399999993,0.955177941953147,"up",FALSE
"CENPI","up",1.76194901571691,0.000262666000000484,0.99900257893246,"up",TRUE
"CENPT","up",1.4103633039268,0.0550260525000019,0.473306016992621,"up",TRUE
"CEP170","down",-1.79269387806312,0.0178190225000007,0.851675454757863,"up",FALSE
"CEP350","down",-2.63037520532412,-0.0872007329166652,0.374945990912213,"down",TRUE
"CEP72","down",-3.53106079409728,-0.146745419583333,0.262297033528288,"down",TRUE
"CEP78","up",1.73841891096283,-0.147577283083332,0.10560202887363,"down",FALSE
"CEPT1","up",2.04456307091356,-0.114662144166667,0.170242077421062,"down",FALSE
"CETN2","up",1.39656932726477,-0.071047409166665,0.619460537002269,"down",FALSE
"CFB","down",-1.50969751388804,-6.24589999991203e-05,0.999832577635357,"down",TRUE
"CFL1","up",1.89892234371341,0.0937083849999999,0.464831692634309,"up",TRUE
"CFL2","down",-1.85042668209232,0.176648921666667,0.599091410906932,"up",FALSE
"CGB2","down",-2.422493900332,-0.0236169034999995,0.837988452988202,"down",TRUE
"CGGBP1","up",1.73360354736913,0.0184743575000026,0.910398850197136,"up",TRUE
"CGRRF1","up",2.2038110007472,0.10288060125,0.237854351898224,"up",TRUE
"CHAF1B","up",1.42780513298781,0.0497741338333345,0.387522374503223,"up",TRUE
"CHCHD2","up",1.14051331943918,-0.00111857583333178,0.994173903898938,"down",FALSE
"CHCHD8","up",1.58820266305993,-0.0351718916666651,0.629389900897678,"down",FALSE
"CHD1","down",-3.38101106234655,0.377883823416668,0.041341305455519,"up",FALSE
"CHD2","down",-1.85123144699757,0.0087175430833336,0.925649152736292,"up",FALSE
"CHD3","up",1.33313430694018,-0.0138816706666652,0.955177941953147,"down",FALSE
"CHD4","down",-1.60551713802044,0.00898499000000064,0.938417553125982,"up",FALSE
"CHD5","up",2.16462633089525,0.0522239287500004,0.517637778481632,"up",TRUE
"CHD6","down",-4.16637286865076,-0.0249660972499974,0.810590182507177,"down",TRUE
"CHEK2","up",1.41999061354812,-0.115043625666667,0.385541322881813,"down",FALSE
"CHI3L1","up",2.015690382094,-0.00773357666666571,0.958992701308536,"down",FALSE
"CHIA","up",1.14712633434291,0.173815073833333,0.0860948316877285,"up",TRUE
"CHID1","up",1.04172267919145,-0.0287317491666651,0.861085931254664,"down",FALSE
"CHM","down",-3.12866842987285,0.0622733455000006,0.571020308646545,"up",FALSE
"CHML","up",1.41801465457281,-0.0154705434166658,0.919747178950909,"down",FALSE
"CHMP4A","down",-1.4683053335891,0.0455558566666662,0.676615642843137,"up",FALSE
"CHMP5","up",1.20281601028718,-0.0469222408333323,0.824478555460873,"down",FALSE
"CHMP6","up",1.71032066984837,0.0218863246666664,0.791532164296139,"up",TRUE
"CHORDC1","down",-1.37611776088385,-0.0887394358333319,0.468170110950679,"down",TRUE
"CHPT1","up",1.37499865986132,0.087191630583335,0.456591487925303,"up",TRUE
"CHRDL1","down",-2.18464369987173,-0.0873267693333324,0.877365754475344,"down",TRUE
"CHRM1","up",2.10502415824808,-0.00224254424999994,0.982383737900951,"down",FALSE
"CHRM5","up",1.65996108186514,-0.0907319376666662,0.434775624653156,"down",FALSE
"CHRNA2","up",1.15374470919335,0.0290183804166671,0.849380209591002,"up",TRUE
"CHRNA7","up",1.97911357270531,0.0786545002500005,0.653700333240666,"up",TRUE
"CHST1","down",-2.35234879005019,-0.00613710583333261,0.951419578830702,"down",TRUE
"CHST10","up",1.72071536709912,-0.0597626114166664,0.63029284084882,"down",FALSE
"CHST12","up",1.45102200251419,-0.381175141333332,0.00652212208051461,"down",FALSE
"CHST2","up",2.29111467975598,0.0193709494999998,0.976805274836634,"up",TRUE
"CHST9","down",-2.39415336821409,0.00469524483333417,0.979260782223859,"up",FALSE
"CIB2","up",2.86057342616831,-0.310838501499999,0.0397328669778264,"down",FALSE
"CIB3","up",1.72494628849571,0.0518161216666671,0.461966290350688,"up",TRUE
"CIB4","up",5.32661623258262,-0.0939962625000002,0.563482928540284,"down",FALSE
"CIDEA","up",1.98439313778558,-0.0786530774166656,0.477604647490369,"down",FALSE
"CIRBP","up",2.0531833303603,-0.202792008333333,0.0764645010566172,"down",FALSE
"CISH","down",-1.14658269457012,0.353608981583334,0.160564733963266,"up",FALSE
"CIZ1","up",1.81521794868336,0.0132474750833344,0.871077261459374,"up",TRUE
"CKAP5","up",3.08660586353941,-0.0561716197499992,0.465305833150205,"down",FALSE
"CKS2","up",3.17494029907397,0.103066090416668,0.525743839883795,"up",TRUE
"CLCN3","up",2.11029454832514,0.0266843601666664,0.841914892271376,"up",TRUE
"CLCN6","up",1.5853286102652,-0.135783473416665,0.154734574036616,"down",FALSE
"CLDN12","up",1.93670419074845,-0.0972492679166662,0.3101721542679,"down",FALSE
"CLDN15","up",1.45545947855046,-0.0320843616666659,0.812445929791706,"down",FALSE
"CLDN18","up",1.60984033013304,0.103640245,0.343179767012101,"up",TRUE
"CLDN19","up",1.37183499728682,-0.0326635178333323,0.833589446991815,"down",FALSE
"CLDN22","up",3.87871367041251,0.0335267287500002,0.841145324271731,"up",TRUE
"CLDN23","down",-1.90912995844289,0.357826223833333,0.222636831603896,"up",FALSE
"CLDN5","up",1.12787320273963,-0.00329226833333226,0.99265162541128,"down",FALSE
"CLDN6","up",1.5633989988673,0.015400949166667,0.925642361095325,"up",TRUE
"CLDN8","up",4.56589926942234,0.0140004765833333,0.938007179021901,"up",TRUE
"CLEC10A","up",2.52500247644376,-0.187350295333332,0.120464327029029,"down",FALSE
"CLEC1B","up",2.3599543355813,0.0144774747500007,0.927832207209342,"up",TRUE
"CLEC4A","up",2.02324718942704,-0.170450944416665,0.236619301499844,"down",FALSE
"CLEC4E","down",-4.71942446653549,-0.0353068521666665,0.831130706234725,"down",TRUE
"CLEC4F","up",3.30838043352764,-0.0249877319999994,0.871647159444934,"down",FALSE
"CLEC7A","down",-5.9988240332229,0.0234224063333342,0.876355537621755,"up",FALSE
"CLIC2","up",1.34974634109137,0.0224367106666674,0.908475973376002,"up",TRUE
"CLIC6","up",2.0297435511621,0.997257538250001,0.0307635030001577,"up",TRUE
"CLK1","down",-1.18223583795262,-0.315977357916666,0.127210441667959,"down",TRUE
"CLK3","down",-1.98733454690689,0.0560758198333346,0.416046661241102,"up",FALSE
"CLN3","up",1.44910064225326,0.00374377008333281,0.972174613835605,"up",TRUE
"CLN5","up",1.07943347950559,-0.0176114258333329,0.837512177044877,"down",FALSE
"CLSTN3","down",-1.62480678832689,0.0224220828333337,0.846495672501467,"up",FALSE
"CLTA","down",-3.11423399433959,-0.00427807749999917,0.959437034597678,"down",TRUE
"CLTC","up",2.83001033732029,-0.0754615724999998,0.205337482091677,"down",FALSE
"CLU","up",2.5089398946423,-0.0335164458333326,0.873320545244919,"down",FALSE
"CLYBL","up",1.26546342122988,0.0539876225833333,0.607765168905556,"up",TRUE
"CMIP","down",-1.80327395426432,0.0671220509166674,0.422352272155441,"up",FALSE
"CMTM1","down",-3.01292576336906,-0.0407939595833322,0.673065580325227,"down",TRUE
"CMTM4","up",3.26706000478822,0.0655146385000022,0.483130218864001,"up",TRUE
"CMTM6","up",2.3305224612753,0.135528066666667,0.127034957045983,"up",TRUE
"CNBP","up",2.17680433536122,-0.109547765833332,0.363482361165851,"down",FALSE
"CNFN","up",4.74266589891564,-0.394865164999998,0.235714060657688,"down",FALSE
"CNGA3","down",-3.35906646149088,0.203711811000001,0.331171115520658,"up",FALSE
"CNGA4","down",-1.0832777135663,0.0216236725000011,0.871059833457631,"up",FALSE
"CNIH","up",1.34466002127517,-0.0251754716666654,0.832423681613034,"down",FALSE
"CNKSR2","up",1.84787591547253,-0.0756477845833326,0.648146695856799,"down",FALSE
"CNKSR3","down",-1.7795533572104,0.321201164416668,0.0926227630556917,"up",FALSE
"CNNM1","down",-8.96828009996905,-0.100794382166667,0.566912648661403,"down",TRUE
"CNNM3","up",1.50721912156531,0.106750837000002,0.235783469995439,"up",TRUE
"CNOT1","up",2.9566984717368,-0.041204461916666,0.547072829642735,"down",FALSE
"CNOT4","up",1.65860941743352,-0.13578188475,0.102207816042498,"down",FALSE
"CNOT6","down",-1.523541080736,-0.0462024779166669,0.489686976459611,"down",TRUE
"CNOT7","up",1.49353472149429,-0.0402493822499989,0.67393287091302,"down",FALSE
"CNOT8","up",1.05571730454287,-0.201886389333331,0.0748996664609858,"down",FALSE
"CNTD2","up",1.53053699506749,0.0964715768333341,0.473601413513132,"up",TRUE
"CNTFR","up",1.17310267393423,-0.48036075875,0.0201768142019687,"down",FALSE
"CNTN2","down",-1.13026872509281,0.420128037500001,0.121273812896465,"up",FALSE
"COASY","down",-2.28439337058794,-0.0211972899999998,0.802658553995451,"down",TRUE
"COBRA1","up",1.69419774249243,0.00361181000000058,0.967302054115209,"up",TRUE
"COCH","up",1.29338620013612,0.810248379833334,0.0500437744373674,"up",TRUE
"COG1","up",1.02748998052902,-0.0674854256666649,0.387333471607605,"down",FALSE
"COG5","up",1.76047624363373,-0.0515405584166663,0.733605286832505,"down",FALSE
"COG6","down",-2.85788249051717,-0.155728539416665,0.0344348471114438,"down",TRUE
"COG7","up",1.62248698195926,-0.0215277909999987,0.876843025150437,"down",FALSE
"COIL","up",1.09440012906802,-0.0651823259166665,0.449622040544753,"down",FALSE
"COL11A2","down",-1.18562383505373,0.0277054792500003,0.763771643326173,"up",FALSE
"COL13A1","down",-2.35773147879231,-0.0778532964999994,0.871270924616712,"down",TRUE
"COL15A1","up",4.48615196627446,0.314389893833336,0.0603556715388587,"up",TRUE
"COL17A1","up",1.48364317225399,0.0750661902500004,0.801871935929404,"up",TRUE
"COL1A2","down",-1.50800648203345,-0.0583194725000003,0.909901706908745,"down",TRUE
"COL21A1","down",-1.97125722127052,-0.283312703333331,0.412893909121213,"down",TRUE
"COL4A3BP","down",-1.31787599630235,0.0995715141666675,0.177028112315344,"up",FALSE
"COLEC10","down",-1.8950142086269,-0.0553691554999992,0.546922682976947,"down",TRUE
"COMMD10","up",1.45272667866544,-0.0445199334166656,0.685933414601826,"down",FALSE
"COMMD3","up",1.29082966992793,-0.0844445466666673,0.174550322500212,"down",FALSE
"COMMD4","up",2.53471343274757,0.0272628800000014,0.708716164946803,"up",TRUE
"COMMD6","up",2.00681098270423,-0.0678917516666653,0.532295972269828,"down",FALSE
"COMMD7","up",1.11344493817171,0.0383352340000012,0.629446983353882,"up",TRUE
"COMMD9","up",4.82490186890989,0.00538687583333477,0.959515850714401,"up",TRUE
"COPA","down",-2.00537735000892,-0.0317223293333338,0.703956852890243,"down",TRUE
"COPS3","up",2.27924246695593,0.0387331966666682,0.677983146433547,"up",TRUE
"COPS4","up",1.088228997383,-0.0207666633333315,0.769303811916759,"down",FALSE
"COPS5","up",1.83287616422587,-0.00107671833333305,0.989392866747279,"down",FALSE
"COPS8","up",1.43940468236294,-0.0120429413333318,0.925202761176242,"down",FALSE
"COPZ2","up",1.14099219810121,0.022929985833334,0.914279967194656,"up",TRUE
"COQ10A","up",1.50186573764403,-0.137403995666665,0.087700017478623,"down",FALSE
"COQ2","up",1.88066934504678,-0.0330951614166658,0.715816795254561,"down",FALSE
"COQ4","down",-5.50622266699692,-0.0998929560833328,0.27923885741796,"down",TRUE
"COQ5","up",1.51220665576681,-0.148074937749999,0.0953635429770915,"down",FALSE
"CORIN","up",2.3108097344844,0.684285977166668,0.0310257481134043,"up",TRUE
"CORO1B","up",1.69927110589209,0.100929475583334,0.281161034182855,"up",TRUE
"CORO7","up",1.77654666956751,0.0223089787500009,0.844918401126652,"up",TRUE
"CORT","down",-1.3550805580311,-0.040773280833333,0.52125302273282,"down",TRUE
"COX11","up",1.33811499019665,0.0114151695833352,0.910150346006739,"up",TRUE
"COX15","up",1.59199912944645,-0.152138635833332,0.0622289070707169,"down",FALSE
"COX4I2","up",1.67523245867061,0.174563255750002,0.135827022147486,"up",TRUE
"COX5A","up",1.62314533393524,0.0767221708333352,0.361511699652216,"up",TRUE
"COX5B","up",2.57885746111815,0.0957225633333343,0.237854351898224,"up",TRUE
"COX6A1","up",3.22791770584731,0.0873903275000017,0.38972854442704,"up",TRUE
"COX6B1","up",2.51857967804209,0.110296822499999,0.239813949798456,"up",TRUE
"COX6C","up",2.22393416800104,0.183883542500002,0.0557912633413271,"up",TRUE
"COX7A2","up",2.39493226536719,0.166600686666666,0.129170390570871,"up",TRUE
"COX7A2L","up",1.46330631611998,-0.0765846083333312,0.444230884238569,"down",FALSE
"COX7C","up",1.29217333361724,0.0810817274999996,0.336056126449993,"up",TRUE
"CPE","up",1.33568367346132,0.183328225833336,0.509632044265994,"up",TRUE
"CPEB2","up",1.66047363677024,0.264500793250001,0.0524015221492644,"up",TRUE
"CPM","up",1.45562328520136,0.207556841500001,0.270251916242008,"up",TRUE
"CPN1","up",2.39427851179198,-0.00933278308333313,0.950610435548329,"down",FALSE
"CPNE2","down",-1.4997293189913,-0.0291623639166653,0.802889265267373,"down",TRUE
"CPNE3","up",2.16872777325023,0.00961087550000165,0.92991379291389,"up",TRUE
"CPNE5","down",-1.37706692887576,-0.705663862333333,0.0181759606018022,"down",TRUE
"CPNE8","down",-1.75249145198196,0.0984671320833341,0.338929024798491,"up",FALSE
"CPSF6","down",-2.53058650841167,-0.0831096147499992,0.335173819488732,"down",TRUE
"CPT1A","up",1.82518437247675,0.292705822083335,0.0163519610545081,"up",TRUE
"CPT1B","down",-2.78920513346,-0.00971887558333304,0.956024208725093,"down",TRUE
"CPVL","up",1.420196502688,-0.103477102333331,0.3621237081668,"down",FALSE
"CPXM2","down",-1.35641000798439,0.543298935000001,0.0271917501942801,"up",FALSE
"CPZ","up",1.16648909438523,-0.270990299166667,0.331171115520658,"down",FALSE
"CR1","down",-2.57996834533841,-0.0204620794166661,0.868675575994611,"down",TRUE
"CRAMP1L","up",3.1250422411859,-0.170769433666667,0.146497643771082,"down",FALSE
"CRB1","up",1.59419217897258,-0.0383741303333326,0.74047413011439,"down",FALSE
"CRBN","up",1.16524166547467,0.124176577916668,0.105244931740633,"up",TRUE
"CREB1","down",-2.20412089837238,-0.00667524300000016,0.958581398319503,"down",TRUE
"CREB3","up",1.14991857463769,0.101145630916668,0.290130359144747,"up",TRUE
"CREB3L2","down",-1.38513048353812,0.250154230000002,0.0504007368377018,"up",FALSE
"CREBBP","down",-2.65483234198058,0.0640156541666674,0.61819571505712,"up",FALSE
"CREG1","up",2.61172869026225,-0.0315604399999987,0.794366485954374,"down",FALSE
"CREM","up",1.08213936514981,0.611857983000002,0.0339137691113989,"up",TRUE
"CRHR1","up",1.0962126602326,-0.0475471955833316,0.482937688895334,"down",FALSE
"CRIM1","down",-1.8882207160566,0.495284462916669,0.010689197775828,"up",FALSE
"CRIPAK","up",1.48815285013498,-0.041014608166665,0.734306646877153,"down",FALSE
"CRISP1","down",-2.09654739474347,0.0130099268333332,0.918719548830359,"up",FALSE
"CRISP2","up",2.95874679546209,-0.141816537083332,0.525466112161101,"down",FALSE
"CRISP3","up",6.15303436623618,-0.00513758349999965,0.970134200697025,"down",FALSE
"CRISPLD1","down",-2.36528645965031,-0.0560887626666661,0.713503046886744,"down",TRUE
"CRK","up",1.79256295319293,0.0509041845000012,0.621301669350822,"up",TRUE
"CRLS1","up",2.25473903083157,-0.0104337749999995,0.907678753982075,"down",FALSE
"CRNN","up",5.47181800081071,-0.476883409166666,0.723863636463568,"down",FALSE
"CROT","up",2.75273767483066,0.0674816027500002,0.591565398840229,"up",TRUE
"CRTAC1","up",2.54146084270142,0.158764716000001,0.658568504470877,"up",TRUE
"CRTAP","up",2.47861542181299,-0.011094569166666,0.932212283663984,"down",FALSE
"CRTC2","down",-2.14096236688256,-0.0365630491666662,0.704748653372834,"down",TRUE
"CRTC3","up",1.34024521156749,-0.00504639591666539,0.973634788629326,"down",FALSE
"CRY2","down",-1.38124405091306,0.0981830650833352,0.420803869379705,"up",FALSE
"CRYAA","down",-1.97284389932685,0.126513449833334,0.132776081550009,"up",FALSE
"CRYAB","up",1.00382232982265,0.262510168333334,0.0374277392203113,"up",TRUE
"CRYBA2","up",2.1569577281346,0.0486777625833346,0.697665036161755,"up",TRUE
"CRYBB2","up",1.62308149809632,-0.0669485029166666,0.508287443071729,"down",FALSE
"CRYGC","down",-1.92868700838379,-0.011371369083333,0.928500195337314,"down",TRUE
"CRYGD","down",-1.15728532515788,-0.0135848614999993,0.894048730089054,"down",TRUE
"CRYL1","up",3.35995096317999,-0.0147427041666655,0.913606901290204,"down",FALSE
"CRYZ","up",2.72066146196522,-0.00897550024999847,0.967920809449597,"down",FALSE
"CSDA","down",-4.0593110667125,0.531211897500001,0.0179346669451333,"up",FALSE
"CSF1R","down",-1.41086891068644,-0.225381597499998,0.238789650024933,"down",TRUE
"CSF2RA","down",-1.19391149672417,-0.0595891365833331,0.698067203944829,"down",TRUE
"CSF2RB","down",-1.76608587788149,0.198543361166667,0.0406596175863292,"up",FALSE
"CSF3","up",1.38495035329867,2.01840946658333,0.0135048263827796,"up",TRUE
"CSH1","down",-2.06398361100935,0.331772666916667,0.037074491120775,"up",FALSE
"CSH2","up",1.13194527450136,0.281019784000001,0.176932033331739,"up",TRUE
"CSMD2","up",2.61224661072389,-0.00568270624999977,0.950872906288426,"down",FALSE
"CSMD3","down",-2.38168201076739,0.553873733000001,0.0469959446524748,"up",FALSE
"CSN3","up",1.9030545485587,-0.0385289747499989,0.851981925178565,"down",FALSE
"CSNK1A1","down",-1.36712315802763,0.330839120000002,0.00853743118443771,"up",FALSE
"CSNK1G3","up",2.0301653464127,0.0530519789999999,0.299745430959591,"up",TRUE
"CSNK2B","up",2.25561484505775,-0.0426410558333338,0.564166014733369,"down",FALSE
"CSPG4","up",2.33684452994427,0.0223796465000016,0.968159206624011,"up",TRUE
"CST1","down",-1.10198886124359,-0.0269929739166659,0.845795011434193,"down",TRUE
"CST11","down",-2.093038609158,0.0121670403333339,0.956092188571101,"up",FALSE
"CSTA","up",7.56309576636477,-0.319693054916666,0.78041425408846,"down",FALSE
"CSTF1","up",3.34223469735085,-0.190356818166665,0.0472258981489887,"down",FALSE
"CSTF2T","up",2.71216700191161,-0.219693810083333,0.0266758209073908,"down",FALSE
"CSTL1","up",1.63188310414323,0.0234192172500004,0.848675246855279,"up",TRUE
"CTAGE1","up",3.3235119967528,0.0700512960000014,0.342238760612491,"up",TRUE
"CTAGE5","up",1.37875525167886,0.00951819308333425,0.904424128083751,"up",TRUE
"CTBP1","up",2.01609422762021,-0.0711187256666667,0.286452748429931,"down",FALSE
"CTBP2","up",1.14080770567618,-0.0360806408333324,0.814921250968609,"down",FALSE
"CTBS","up",1.14045200049906,-0.0202034483333327,0.87517666342833,"down",FALSE
"CTF1","down",-2.35838920038603,-0.033142562833332,0.778054922260425,"down",TRUE
"CTH","up",2.02078127264519,-0.0629139758333318,0.761396696232596,"down",FALSE
"CTHRC1","down",-1.21034478488723,0.0569715132500015,0.902183853838325,"up",FALSE
"CTNNA1","down",-1.74581734890842,0.00687349000000233,0.9403668005188,"up",FALSE
"CTNNBL1","up",1.93278222522433,0.0639102239166676,0.494006044958279,"up",TRUE
"CTNND1","up",1.90816987188127,-0.00106025050000025,0.990659717303091,"down",FALSE
"CTNS","up",1.84251556685267,-0.0984502551666649,0.364505600685136,"down",FALSE
"CTR9","down",-1.47090898946772,-0.181606179999999,0.0156238973743178,"down",TRUE
"CTRB1","up",1.59452232283589,-0.0706211233333327,0.648745426482376,"down",FALSE
"CTRB2","up",1.25246731269449,-0.0184408658333333,0.921288755701916,"down",FALSE
"CTSB","up",2.74314736466131,-0.110993489999998,0.642205767154355,"down",FALSE
"CTSL2","up",2.62257804206049,0.743592741416669,0.353635338689174,"up",TRUE
"CTSS","down",-1.40172351249978,0.033862200166666,0.863386172452283,"up",FALSE
"CUEDC1","down",-2.51671859197483,0.0524861666666677,0.754177092596542,"up",FALSE
"CUL4B","up",1.20432592589535,-0.0610074044999981,0.462268272599544,"down",FALSE
"CUTA","up",2.47237770652917,-0.0445495399999989,0.651580833464778,"down",FALSE
"CWF19L1","up",1.9742213578373,-0.00889884649999901,0.932117286630906,"down",FALSE
"CX3CR1","down",-1.43836695415929,-0.375404501083333,0.127050609506236,"down",TRUE
"CXCL1","down",-2.64803489423483,0.442934116000001,0.34831026426989,"up",FALSE
"CXCL12","up",2.45372005591421,-0.227947707499998,0.113726307723216,"down",FALSE
"CXCL2","down",-4.98368846471377,1.01168685416667,0.153515555423325,"up",FALSE
"CXCL3","down",-2.97745849519411,0.710401068083334,0.0777344517879864,"up",FALSE
"CXCL6","up",1.63141458562073,-0.0585498008333325,0.818137963864554,"down",FALSE
"CXCL9","up",2.77237442777941,-0.290707944416666,0.530185550850042,"down",FALSE
"CXXC5","down",-1.29944847316919,0.280232801666669,0.0635614866172791,"up",FALSE
"CXorf36","up",1.57764871727941,0.152553092500001,0.321875768351467,"up",TRUE
"CXorf56","down",-1.46563977265914,0.0613825815833345,0.257016909352714,"up",FALSE
"CXorf58","up",1.07456722568272,0.102359755166667,0.162123934128756,"up",TRUE
"CYB561D1","up",1.61420748680098,0.0712470290833343,0.325119093407896,"up",TRUE
"CYB561D2","up",1.7800585819846,-0.0419242318333335,0.765261419395976,"down",FALSE
"CYB5B","up",1.36216698217153,0.0688831174166679,0.421738992711222,"up",TRUE
"CYB5R1","up",1.64058798350082,-0.0117632758333314,0.89454767151588,"down",FALSE
"CYBA","up",1.50320710492481,-0.0423299428333318,0.746920715450986,"down",FALSE
"CYBASC3","up",1.86525537853433,-0.0437499006666663,0.620401643477271,"down",FALSE
"CYBRD1","up",1.70349743049513,-0.1398669475,0.271248851567571,"down",FALSE
"CYFIP2","down",-3.0302789345079,0.673003893166669,0.00853743118443771,"up",FALSE
"CYHR1","up",2.33431140503071,-0.109800363083333,0.10844067553014,"down",FALSE
"CYP11A1","up",4.33962426935266,-0.0295246755833331,0.843714035941524,"down",FALSE
"CYP11B1","down",-1.30878891336009,0.0832094614166671,0.268006091219257,"up",FALSE
"CYP11B2","down",-1.51747833668047,0.025918516583334,0.775131055846836,"up",FALSE
"CYP17A1","down",-1.77169888212004,0.0215263218333338,0.85986315896619,"up",FALSE
"CYP19A1","up",2.49412000044694,-0.00782211991666678,0.952189888754105,"down",FALSE
"CYP1B1","down",-2.33306805410693,-0.419069754999997,0.178039758948247,"down",TRUE
"CYP20A1","up",1.35462914363592,0.110959301083334,0.254743248430406,"up",TRUE
"CYP21A2","up",1.46112241037103,0.113240809416667,0.4518580458258,"up",TRUE
"CYP26A1","up",2.47373366986087,-0.00713650608333299,0.965323526493674,"down",FALSE
"CYP27A1","up",1.71632967041055,0.141788070916668,0.291864817784931,"up",TRUE
"CYP2C19","down",-1.6954906522737,-0.0514198244166662,0.702316268482425,"down",TRUE
"CYP2C8","up",2.58293969923286,-0.0272115826666654,0.80672376627884,"down",FALSE
"CYP2D6","up",1.90048634026171,-0.042738804666666,0.735703902425194,"down",FALSE
"CYP2E1","up",1.12226300814132,0.0160529065833337,0.862899768818161,"up",TRUE
"CYP2F1","up",1.9305994377075,-0.034847103666666,0.750619594253369,"down",FALSE
"CYP2W1","down",-3.21891466126165,-0.00463385899999917,0.986021460220949,"down",TRUE
"CYP39A1","up",1.88572506834989,0.0641033886666673,0.741911226569834,"up",TRUE
"CYP4V2","up",1.16702098120396,-0.180964276666666,0.128035738428093,"down",FALSE
"CYP51A1","up",1.69414901234825,0.290970125166668,0.108665636540601,"up",TRUE
"CYP7B1","up",1.8802237105871,0.147444036083335,0.410712138211713,"up",TRUE
"CYR61","down",-6.04992783343612,0.301320135,0.677433102801283,"up",FALSE
"CYSLTR2","up",1.00575740125605,0.413728514166668,0.0261183841699698,"up",TRUE
"D2HGDH","up",2.28300745979467,-0.179957844583334,0.0544368644708829,"down",FALSE
"DAB2IP","down",-3.19848549429972,0.0753389435000006,0.390005077890298,"up",FALSE
"DACH1","up",1.23616647886597,0.326309868666666,0.172127294858806,"up",TRUE
"DACT2","down",-2.32011065525658,-0.628085715916666,0.0195331765896338,"down",TRUE
"DAD1","up",1.92564234531432,-0.0493793541666648,0.516156688579663,"down",FALSE
"DAG1","down",-2.69701580530291,0.196184936833334,0.0474322050456733,"up",FALSE
"DAP3","up",1.62342495126884,-0.0162898216666649,0.832919879756866,"down",FALSE
"DARC","up",1.84943980152959,0.358266197916668,0.0948319766789431,"up",TRUE
