"TERM_ID","Count","M","N","n","pvalue","geneID","p.adjust","TERM"
"GO:0031581",2,5,16752,40,5.53408033148752e-05,"COL17A1/LAMA3",0.0190925771436319,"hemidesmosome assembly"
"GO:1902902",2,8,16752,40,0.000154252641943212,"FEZ2/FEZ1",0.026608580735204,"negative regulation of autophagosome assembly"
"GO:0019372",2,10,16752,40,0.00024715741885539,"HPGD/ALOX12",0.0284231031683699,"lipoxygenase pathway"
"GO:0062009",2,13,16752,40,0.000426467846491727,"TGFB3/SMAD2",0.0367828517599114,"secondary palate development"
"GO:0031016",2,17,16752,40,0.000739104778774835,"MET/SMAD2",0.0443284327727178,"pancreas development"
"GO:0006123",2,19,16752,40,0.000926512949534709,"COX4I1/NDUFA4",0.0443284327727178,"mitochondrial electron transport, cytochrome c to oxygen"
"GO:0007179",3,81,16752,40,0.000945813032805071,"TGFB3/SMAD2/HPGD",0.0443284327727178,"transforming growth factor beta receptor signaling pathway"
"GO:0061436",2,20,16752,40,0.00102790568748331,"MET/ALOX12",0.0443284327727178,"establishment of skin barrier"
"GO:0045333",2,28,16752,40,0.00202045514649964,"COX4I1/NDUFA4",0.0518134673380483,"cellular respiration"
"GO:0045995",2,32,16752,40,0.002635240649765,"TRIP12/LAMA3",0.0518134673380483,"regulation of embryonic development"
"GO:0006091",2,40,16752,40,0.00409449404784211,"FECH/COX4I1",0.0518134673380483,"generation of precursor metabolites and energy"
"GO:0010718",2,41,16752,40,0.00429799406112207,"TGFB3/SMAD2",0.0518134673380483,"positive regulation of epithelial to mesenchymal transition"
"GO:0030218",2,41,16752,40,0.00429799406112207,"RCOR1/FECH",0.0518134673380483,"erythrocyte differentiation"
"GO:0006404",1,2,16752,40,0.00476998992547562,"KPNB1",0.0518134673380483,"RNA import into nucleus"
"GO:0007208",1,2,16752,40,0.00476998992547562,"HTR2C",0.0518134673380483,"phospholipase C-activating serotonin receptor signaling pathway"
"GO:0010513",1,2,16752,40,0.00476998992547562,"HTR2C",0.0518134673380483,"positive regulation of phosphatidylinositol biosynthetic process"
"GO:0010999",1,2,16752,40,0.00476998992547562,"FECH",0.0518134673380483,"regulation of eIF2 alpha phosphorylation by heme"
"GO:0031291",1,2,16752,40,0.00476998992547562,"KPNB1",0.0518134673380483,"Ran protein signal transduction"
"GO:0042704",1,2,16752,40,0.00476998992547562,"TGFB3",0.0518134673380483,"uterine wall breakdown"
"GO:0046501",1,2,16752,40,0.00476998992547562,"FECH",0.0518134673380483,"protoporphyrinogen IX metabolic process"
"GO:0048340",1,2,16752,40,0.00476998992547562,"SMAD2",0.0518134673380483,"paraxial mesoderm morphogenesis"
"GO:0051654",1,2,16752,40,0.00476998992547562,"FEZ1",0.0518134673380483,"establishment of mitochondrion localization"
"GO:0060260",1,2,16752,40,0.00476998992547562,"CDK4",0.0518134673380483,"regulation of transcription initiation by RNA polymerase II"
"GO:0071709",1,2,16752,40,0.00476998992547562,"SPTBN1",0.0518134673380483,"membrane assembly"
"GO:0086001",1,2,16752,40,0.00476998992547562,"DMD",0.0518134673380483,"cardiac muscle cell action potential"
"GO:1900224",1,2,16752,40,0.00476998992547562,"SMAD2",0.0518134673380483,"positive regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry"
"GO:1902445",1,2,16752,40,0.00476998992547562,"PPIF",0.0518134673380483,"regulation of mitochondrial membrane permeability involved in programmed necrotic cell death"
"GO:1902686",1,2,16752,40,0.00476998992547562,"PPIF",0.0518134673380483,"mitochondrial outer membrane permeabilization involved in programmed cell death"
"GO:1904637",1,2,16752,40,0.00476998992547562,"CDK4",0.0518134673380483,"cellular response to ionomycin"
"GO:1904960",1,2,16752,40,0.00476998992547562,"NDUFA4",0.0518134673380483,"positive regulation of cytochrome-c oxidase activity"
"GO:1905098",1,2,16752,40,0.00476998992547562,"MET",0.0518134673380483,"negative regulation of guanyl-nucleotide exchange factor activity"
"GO:0007399",4,288,16752,40,0.0048058868255581,"MET/DPYSL2/FEZ2/FEZ1",0.0518134673380483,"nervous system development"
"GO:0006610",1,3,16752,40,0.00714665860625074,"KPNB1",0.0535999395468806,"ribosomal protein import into nucleus"
"GO:0007079",1,3,16752,40,0.00714665860625074,"KPNB1",0.0535999395468806,"mitotic chromosome movement towards spindle pole"
"GO:0007352",1,3,16752,40,0.00714665860625074,"SMAD2",0.0535999395468806,"zygotic specification of dorsal/ventral axis"
"GO:0010656",1,3,16752,40,0.00714665860625074,"ALOX12",0.0535999395468806,"negative regulation of muscle cell apoptotic process"
"GO:0014809",1,3,16752,40,0.00714665860625074,"DMD",0.0535999395468806,"regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion"
"GO:0014819",1,3,16752,40,0.00714665860625074,"DMD",0.0535999395468806,"regulation of skeletal muscle contraction"
"GO:0017085",1,3,16752,40,0.00714665860625074,"FECH",0.0535999395468806,"response to insecticide"
"GO:0031644",1,3,16752,40,0.00714665860625074,"HTR2C",0.0535999395468806,"regulation of nervous system process"
"GO:0060364",1,3,16752,40,0.00714665860625074,"TGFB3",0.0535999395468806,"frontal suture morphogenesis"
"GO:0070495",1,3,16752,40,0.00714665860625074,"MET",0.0535999395468806,"negative regulation of thrombin-activated receptor signaling pathway"
"GO:0070541",1,3,16752,40,0.00714665860625074,"FECH",0.0535999395468806,"response to platinum ion"
"GO:1901299",1,3,16752,40,0.00714665860625074,"MET",0.0535999395468806,"negative regulation of hydrogen peroxide-mediated programmed cell death"
"GO:1905075",1,3,16752,40,0.00714665860625074,"TGFB3",0.0535999395468806,"positive regulation of tight junction disassembly"
"GO:2001303",1,3,16752,40,0.00714665860625074,"ALOX12",0.0535999395468806,"lipoxin A4 biosynthetic process"
"GO:0008544",2,56,16752,40,0.0078918562776094,"COL17A1/LAMA3",0.0579295833143669,"epidermis development"
"GO:0030728",1,4,16752,40,0.00951779322060076,"HPGD",0.0597025211110411,"ovulation"
"GO:0032957",1,4,16752,40,0.00951779322060076,"ITPKB",0.0597025211110411,"inositol trisphosphate metabolic process"
"GO:0043043",1,4,16752,40,0.00951779322060076,"DMD",0.0597025211110411,"peptide biosynthetic process"
"GO:0051597",1,4,16752,40,0.00951779322060076,"FECH",0.0597025211110411,"response to methylmercury"
"GO:0070934",1,4,16752,40,0.00951779322060076,"PABPC1",0.0597025211110411,"CRD-mediated mRNA stabilization"
"GO:0090324",1,4,16752,40,0.00951779322060076,"PPIF",0.0597025211110411,"negative regulation of oxidative phosphorylation"
