"TERM_ID","Count","M","N","n","pvalue","geneID","p.adjust","TERM"
"GO:0051591",2,10,4797,3,1.1722805241171e-05,"AREG/THBD",0.000351684157235131,"response to cAMP"
"GO:0060744",1,2,4797,3,0.00125052094172706,"AREG",0.00852094615026484,"mammary gland branching involved in thelarche"
"GO:0072377",1,2,4797,3,0.00125052094172706,"THBD",0.00852094615026484,"blood coagulation, common pathway"
"GO:0051918",1,3,4797,3,0.00187539027169026,"THBD",0.00852094615026484,"negative regulation of fibrinolysis"
"GO:0060750",1,3,4797,3,0.00187539027169026,"AREG",0.00852094615026484,"epithelial cell proliferation involved in mammary gland duct elongation"
"GO:0030195",1,4,4797,3,0.00249999891357322,"THBD",0.00852094615026484,"negative regulation of blood coagulation"
"GO:0031638",1,4,4797,3,0.00249999891357322,"THBD",0.00852094615026484,"zymogen activation"
"GO:0010165",1,5,4797,3,0.00312434692176378,"THBD",0.00852094615026484,"response to X-ray"
"GO:0010544",1,5,4797,3,0.00312434692176378,"THBD",0.00852094615026484,"negative regulation of platelet activation"
"GO:0010838",1,5,4797,3,0.00312434692176378,"AREG",0.00852094615026484,"positive regulation of keratinocyte proliferation"
"GO:0038134",1,5,4797,3,0.00312434692176378,"AREG",0.00852094615026484,"ERBB2-EGFR signaling pathway"
"GO:0014009",1,7,4797,3,0.00437226125462853,"AREG",0.0100898336645274,"glial cell proliferation"
"GO:0060749",1,7,4797,3,0.00437226125462853,"AREG",0.0100898336645274,"mammary gland alveolus development"
"GO:0016064",1,11,4797,3,0.00686496470918918,"IGLL1",0.0140390433833255,"immunoglobulin mediated immune response"
"GO:0042542",1,12,4797,3,0.00748748980444025,"AREG",0.0140390433833255,"response to hydrogen peroxide"
"GO:0045668",1,12,4797,3,0.00748748980444025,"AREG",0.0140390433833255,"negative regulation of osteoblast differentiation"
"GO:0043434",1,15,4797,3,0.0093535041162901,"AREG",0.0165061837346296,"response to peptide hormone"
"GO:0051384",1,20,4797,3,0.012458327986386,"AREG",0.02076387997731,"response to glucocorticoid"
"GO:0007173",1,22,4797,3,0.0136984388094631,"AREG",0.0216291139096786,"epidermal growth factor receptor signaling pathway"
"GO:0007565",1,26,4797,3,0.0161755450345299,"THBD",0.0242633175517948,"female pregnancy"
"GO:0050731",1,31,4797,3,0.019266090888443,"AREG",0.0263966349794019,"positive regulation of peptidyl-tyrosine phosphorylation"
"GO:0007596",1,32,4797,3,0.0198834223461298,"THBD",0.0263966349794019,"blood coagulation"
"GO:0032355",1,33,4797,3,0.0205004946930262,"AREG",0.0263966349794019,"response to estradiol"
"GO:0031175",1,34,4797,3,0.0211173079835215,"AREG",0.0263966349794019,"neuron projection development"
"GO:0032496",1,45,4797,3,0.0278851720118645,"THBD",0.0334622064142374,"response to lipopolysaccharide"
"GO:0007267",1,73,4797,3,0.0449715421104698,"AREG",0.051890240896696,"cell-cell signaling"
"GO:0006508",1,95,4797,3,0.0582552029045554,"THBD",0.0647280032272838,"proteolysis"
"GO:0006955",1,99,4797,3,0.0606571014069223,"IGLL1",0.0649897515074167,"immune response"
"GO:0007186",1,127,4797,3,0.077356136771117,"AREG",0.0800235897632244,"G protein-coupled receptor signaling pathway"
"GO:0008284",1,151,4797,3,0.0915110894694497,"AREG",0.0915110894694497,"positive regulation of cell population proliferation"
