"Gene","logFC","AveExpr","t","P.Value","adj.P.Val"
"OR2L13",1.20755191664414,10.0378754078087,3.76002624130792,0.000749041601513275,0.998791652963565
"RSAD2",1.59085025865623,9.12974565199608,3.64364407290114,0.00102365477520146,0.998791652963565
"HTR4",1.34367645040097,9.20404182849935,3.55263408994815,0.00130443028862442,0.998791652963565
"SLC24A4",1.05044321228278,8.73827712348185,3.39244030428742,0.00198972949571122,0.998791652963565
"C14orf148",1.34181482981373,9.10834417249582,3.33121804341267,0.00233438432189169,0.998791652963565
"GK",1.33217857130597,9.70525949829787,3.3281757275117,0.00235293123830959,0.998791652963565
"RARRES1",1.52490709947223,11.5277467807942,3.26471405439117,0.00277371613786055,0.998791652963565
"AKAP5",1.20930846517601,9.10144130551793,3.22781502439081,0.00305064706942269,0.998791652963565
"HIST1H2AL",1.09876324236304,9.61529278094096,3.22780647905828,0.00305071417176674,0.998791652963565
"MYD88",1.30544712585375,10.098214414615,3.1986005720384,0.00328850604531459,0.998791652963565
"CXCL10",1.55171530147623,9.76126596150247,3.14225305014918,0.00379831606634383,0.998791652963565
"NIPA1",1.25234951764893,8.90855484198545,3.1380250433155,0.0038394722919496,0.998791652963565
"CORO2A",1.15667620801434,10.0232436762017,3.13620481113636,0.00385732156181308,0.998791652963565
"PIK3CG",1.24189090578875,9.7592090364002,3.11382680151469,0.00408333439152007,0.998791652963565
"TERE1",1.06743189072128,10.029685949702,3.10786246973273,0.00414567206880816,0.998791652963565
"PACS2",1.3617324753319,9.28513747713104,3.06277567613772,0.00464712213891677,0.998791652963565
"FPRL1",1.24786324069762,9.22807596387749,3.05432861180857,0.0047472758285035,0.998791652963565
"SPRR4",1.23190267956896,9.63798826523071,3.05192946750539,0.00477609381832403,0.998791652963565
"na,FLJ11800",1.00206686278919,10.3950611135002,3.03187545724425,0.00502356898048496,0.998791652963565
"ETV7",1.0329513659588,8.74252284920298,3.02871883137236,0.00506361608906958,0.998791652963565
"TNFSF14",1.26550229392882,9.59444190084895,3.02391310476708,0.00512516755259435,0.998791652963565
"ZNF305",0.928624427958714,9.78502138340322,3.01548073065253,0.00523488960950967,0.998791652963565
"MGC20410",1.05484609016047,10.3401692495517,3.01048006566675,0.00530100773270445,0.998791652963565
"FOXR2",1.18953454700684,9.58801341856636,2.99602807914931,0.00549657315272812,0.998791652963565
