"TERM_ID","Count","M","N","n","pvalue","geneID","p.adjust","TERM"
"GO:0006412",59,141,16752,2339,3.96294043753085e-16,"COPS5/ASMT/MRPL32/HBS1L/MRPL18/CPEB2/MRPS12/RPL12/HARS2/RPL37A/MRPL43/MRPS6/RPL10A/RPL36/GSPT1/RPS24/ZAR1/RPS16/RPL39L/MRPL37/PABPC4/RPL15/RPLP1/RPL41/RPL28/RPL14/RPL7A/RPL8/RPS15A/RPS9/RPL26/RPL19/FAU/RPL27A/RPS8/MRPS33/RPL35/RPL39/RPL21/RPL22/RPS29/MRPS14/RPL9/RPS18/RPS7/RPS23/MRPL10/RPS20/EEF1A1/RRBP1/RPS5/MRPL52/PDF/MRPL28/RPL34/RPL13A/RPLP0/MRPS16/RPS27A",2.15108406949175e-12,"translation"
"GO:0002181",37,77,16752,2339,7.41552621894368e-13,"UBA52/RPL12/RPL37A/RPL10A/RPL36/RPS24/RPS16/RPL15/RPLP1/RPL41/RPL28/RPL14/RPL7A/RPL8/RPS15A/RPS9/RPL26/RPL19/FAU/RPL27A/RPS8/FTSJ1/RPL35/RPL39/RPL21/RPL22/RPS29/RPL9/RPS18/RPS7/RPS23/RPS20/RPS5/RPL34/RPL13A/RPLP0/RPS27A",2.01257381582131e-09,"cytoplasmic translation"
"GO:0045944",193,922,16752,2339,1.72968646020016e-09,"NR4A3/HAND1/LUM/CDX2/TEF/CREM/SFRP2/ATOH7/TNFSF11/ATF3/IRX6/E2F4/WNT2/NR1I3/PHF8/ITGB1BP1/BMP6/COPS5/ADCYAP1/RPS6KA1/RELA/LEF1/CSF3/MET/IER5/ZBED4/ZBTB16/MKRN2/SF3B1/OSR2/CDH13/JUND/RIPK1/SMYD3/RHOQ/TP73/FOXN4/MAP2K5/ABL1/GLI3/ETV2/UHRF1/TAF9/SOX21/SUPT4H1/KLF10/HEXB/ASH1L/DMRT2/SSBP4/HTATIP2/DCN/CCNC/ATF5/MAPK3/OLIG1/ZBED1/MAPK14/IKBKG/ZNF226/RPS6KA5/NFIA/F2RL1/CAMTA2/S100A10/PCBP1/HOXB7/ABLIM3/RB1/TFCP2L1/SIX4/BEX1/CEBPZ/ATF4/TBK1/NR3C1/ATF2/CREB3/MEN1/MED6/BRD4/FGFR2/LMX1A/MYD88/POU5F1/ZNF574/WT1/SIX3/FOXP3/SLC9A1/UCN/PCBP2/HIF1A/HMGB2/ARF4/NFAT5/NCK1/PTBP1/ZNF300/USF2/NME2/ZNF268/HES1/BMP2/THRAP3/TEAD3/LMO2/HOXA13/AHI1/IRF2/HOXB2/CCNT2/NFATC3/ELK1/EGFR/NFYC/CTBP2/TRAF6/PRKDC/ZBED3/TWIST1/RARB/TBL1X/PRRX1/FOXD3/FOXJ1/BMPR2/CNOT7/MCRS1/HOXA1/APEX1/ZFX/MLX/DMTF1/FOXA3/E2F7/BRCA1/ZFP64/AKNA/CHCHD2/PAX2/STK16/GATA2/GATA1/GRIN1/TGFB1/RFX2/PRDM10/FOXM1/NFIC/RFXAP/NODAL/FOXD1/ZNF521/NFKB2/FOXK2/RARA/PRDM2/CD40/NR2C2/HDGF/RUVBL2/EPAS1/PPP2R5B/SIRT2/NFE2L2/PITX2/FOSL1/PPP1R12A/TCF12/ZNF658/ZNF639/TAF7/NFATC2IP/LMO4/ISL1/TTC5/DHX36/ESR1/OTX2/SP1/TNFRSF1A/RBM14/LMX1B/NCOA3/NCOA6/RUNX2/WWTR1/HOXD8/HSF2/ZNF473/EIF5A/PPARD",3.01524671736837e-06,"positive regulation of transcription by RNA polymerase II"
"GO:0007165",191,913,16752,2339,2.22199463328546e-09,"ERBB4/TLR6/GAB3/CCL18/AMBN/CREM/TAGAP/IL5RA/TNFSF9/WIF1/ARHGAP24/KLRC2/UTS2/IL12RB1/PDE6B/GABRG2/CD200R1/NR1I3/MAPK1/MAP2K6/GPNMB/GMFB/CLCN6/DIRAS2/ARHGEF7/BMP8A/GRP/PSG4/RPS6KA1/SIPA1/MET/TIE1/GABRG3/NOSTRIN/PLCXD2/ACVR1B/COL15A1/TNFSF4/PTPRR/TPTE/OMP/BMP3/CD34/PSG3/FCGR2B/RHOQ/PILRA/FGF11/ARHGAP25/CBLB/MAP2K5/DUSP15/HBS1L/TGFBR1/OR1D5/CLEC1B/CSNK1G3/CD164/ZP3/TLR1/HLA-DRB1/REG3A/APBB1IP/CXCL12/ARL2BP/LPXN/PTK7/CDK2/MAPK14/INPP4A/SECTM1/GNG10/CEACAM1/CDKL2/SMAD5/TFF1/OLFML1/GNA14/CXCL6/GNG11/BCR/CD244/BEX1/AXL/MICAL1/PPP2R5C/BEX2/GNG5/GDI2/TLE2/RETN/GABRA5/NR3C1/IL32/NDRG3/ASB2/MYD88/OR2F1/PIP5K1A/PLAA/RHOT1/NDRG2/RASGRF1/HIF1A/PDE9A/NFAT5/NCK1/HINT1/ARHGAP12/KCNIP2/SCGB1A1/EXT1/CHRM1/LTBR/TNFRSF10A/ACTL6A/CHRNA2/TRIP10/GJA1/CDK3/CSF2RB/YWHAZ/MPP1/EGFR/RSU1/MTA1/CSNK2B/LALBA/TRIM55/FEZ2/TANK/CCL20/CNTFR/CCL24/IGBP1/COPS3/LRRC28/RARB/WNK1/CLIC2/SCUBE2/SPARCL1/CRK/CCL27/RHEB/DTNA/PSD/LGALS3BP/S100A6/CD79B/CABP4/SMPD1/AMELX/F2RL3/IL2RB/EXT2/OR1J4/MAPK6/HDGF/IQGAP1/EPAS1/CASP8AP2/PPP2R5B/LRPAP1/SNX17/CABP2/IL2RG/IL15/PPP1R12A/PENK/CCL1/CCND3/PKN3/TLE3/KLRK1/GRAP2/CCL13/ESR1/OPHN1/STARD13/CBL/GTPBP1/GNAL/RHOB/PKN2/IL1RL1/SIRPB1/GFRA3/RHOC/CHRNA7/TNFRSF18",3.01524671736837e-06,"signal transduction"
"GO:0006357",192,949,16752,2339,2.98346270683253e-08,"ZNF569/NR4A3/HAND1/LHX9/CDX2/TEF/CREM/ATOH7/ATF3/IRX6/E2F4/ELP4/PHF8/MAPK1/ZKSCAN1/MSC/ZNF547/HIC1/PURG/RELA/LEF1/TBL1Y/PDLIM1/ZBTB16/ZNF548/OSR2/JUND/ZSCAN2/MYNN/ZHX2/CDK8/TP73/FOXD4L1/GLI3/ETV2/TAF9/SOX21/KLF10/SAP18/DMRT2/CKS2/ELP3/HTATIP2/CREG1/SMARCAL1/ATF5/PSMC5/ZNF528/HMGB3/ZBED1/MAPK14/ZNF226/ZNF627/NFIA/ZNF644/ZNF571/CAMTA2/DYRK1A/SMAD5/HOXB7/ARID1A/CCNL2/HOXC12/TFCP2L1/MXD4/ZNF655/HAVCR2/SIX4/ZNF540/BRPF3/ATF4/NR3C1/ATF2/CREB3/MEN1/MED6/LMX1A/ZNF232/POU5F1/ZNF574/SUPT3H/WT1/RUNX3/ZNF142/SIX3/FOXP3/SOX13/ZFHX4/RHOA/IRF2BP1/TIAL1/SP110/REPIN1/HIF1A/DPF3/HMGB2/NFAT5/ZNF300/USF2/ACTL6A/ZNF268/TRPS1/HES1/ZNF443/HESX1/MAZ/ZNF419/TEAD3/PFN1/HOXA13/MBIP/IRF2/DEAF1/CCNT2/TAF1L/NFATC3/ELK1/ZNF467/CTBP1/ZNF514/NFYC/CTBP2/THAP1/ZBED3/TWIST1/BBS7/TBL1X/ZBTB3/PRRX1/FOXD3/SOX5/FOXJ1/BRPF1/CRK/SAFB2/HOXA1/ZNF430/ZFX/MLX/PHF20/ZNF117/DMTF1/FOXA3/ZBTB9/E2F7/BRCA1/PAX2/RFX2/FOXM1/FOXL1/HSF4/NFIC/RFXAP/HTATSF1/FOXD1/SMARCC2/ZNF521/FOXK2/PRDM2/ZBTB5/RUVBL2/EPAS1/NFE2L2/PITX2/FOSL1/PIAS3/IRX5/NFE2L1/BRD9/TCF12/ZNF174/ZNF658/ZNF639/RAI1/TAF7/WDR5/ESR1/PHF20L1/OTX2/SP1/LMX1B/CHD5/TAF6L/ZNF519/RUNX2/HOXD8/FOXP2/HSF2/ZNF473/ZNF415/PPARD/HOXD11",3.23884711453739e-05,"regulation of transcription by RNA polymerase II"
"GO:0019886",16,27,16752,2339,5.60239849926508e-08,"HLA-DQA1/IFI30/HLA-DQA2/FCGR2B/FCER1G/HLA-DRB1/HLA-DMA/HLA-DMB/HLA-DPA1/HLA-DRA/HLA-DQB1/TRAF6/B2M/UNC93B1/HLA-DOA/CD74",5.06830317566847e-05,"antigen processing and presentation of exogenous peptide antigen via MHC class II"
"GO:0032543",30,81,16752,2339,1.82888947927089e-07,"GFM2/MRPL15/MRPL32/MRPS22/MRPL47/MRPL18/MRPS28/MRPL50/MRPS12/DAP3/MRPL43/MRPS6/MRPL44/MRPL37/MRPL30/MRPL1/MRPL21/MRPL33/MRPS34/MRPL45/MRPS23/MRPS33/MRPS14/MRPL10/MRPS27/MRPL52/MRPL28/MRPS24/MRPS16/MRPS31",0.000141817315621177,"mitochondrial translation"
"GO:0043123",44,149,16752,2339,6.12251571287948e-07,"TLR6/TNFSF11/CCR7/RELA/CCL21/TRIM21/RIPK1/MAP3K7/PPM1A/SLC35B2/ABL1/CTH/IRAK4/CASP8/GOLT1B/HLA-DRB1/IKBKG/SECTM1/F2RL1/NDFIP1/TBK1/BIRC2/TIRAP/BRD4/MYD88/RHOA/FKBP1A/VAPA/LTBR/GJA1/PELI1/TRAF6/UBD/TNFRSF19/TIFA/APOL3/CD36/LTF/CD40/S100A4/DHX36/TNFRSF1A/CD74/RHOC",0.000415412691118873,"positive regulation of canonical NF-kappaB signal transduction"
"GO:0002503",10,14,16752,2339,1.61596636405874e-06,"HLA-DQA1/HLA-DQA2/HLA-DRB1/HLA-DMA/HLA-DMB/HLA-DPA1/HLA-DRA/HLA-DQB1/B2M/HLA-DOA",0.000974607269345647,"peptide antigen assembly with MHC class II protein complex"
"GO:0050870",14,26,16752,2339,1.90070638069003e-06,"TNFSF11/CCR2/HLA-DQA1/HLA-DQA2/HLA-DRB1/HLA-DMA/HLA-DMB/HLA-DPA1/HLA-DRA/HSPD1/HLA-DQB1/B2M/HLA-DOA/SIRPB1",0.00103170342343855,"positive regulation of T cell activation"
