"TERM_ID","Count","M","N","n","pvalue","geneID","p.adjust","TERM"
"GO:0010659",2,9,9679,50,0.000920011259440535,"ATG5/RPS6KA2",0.141123987036637,"cardiac muscle cell apoptotic process"
"GO:0044772",2,10,9679,50,0.00114622020952194,"CCNB1/CCND2",0.141123987036637,"mitotic cell cycle phase transition"
"GO:0045842",2,11,9679,50,0.00139631573919101,"DLGAP5/UBE2C",0.141123987036637,"positive regulation of mitotic metaphase/anaphase transition"
"GO:0060047",2,16,9679,50,0.00299665361760703,"ATG5/RPS6KA2",0.141123987036637,"heart contraction"
"GO:0030574",2,19,9679,50,0.00422822359088138,"MMP11/MMP7",0.141123987036637,"collagen catabolic process"
"GO:0007080",2,24,9679,50,0.00671313006428024,"CCNB1/KIF18A",0.141123987036637,"mitotic metaphase chromosome alignment"
"GO:0022617",2,24,9679,50,0.00671313006428024,"MMP11/MMP7",0.141123987036637,"extracellular matrix disassembly"
"GO:0035556",5,242,9679,50,0.00794676886580798,"ADCY5/HMOX1/PRKCI/RPS6KA2/SOCS4",0.141123987036637,"intracellular signal transduction"
"GO:0000079",2,28,9679,50,0.00907402698020194,"CCNB1/CCND2",0.141123987036637,"regulation of cyclin-dependent protein serine/threonine kinase activity"
"GO:0007079",1,3,9679,50,0.0154191343375352,"DLGAP5",0.141123987036637,"mitotic chromosome movement towards spindle pole"
"GO:0009620",1,3,9679,50,0.0154191343375352,"ATG5",0.141123987036637,"response to fungus"
"GO:0019230",1,3,9679,50,0.0154191343375352,"TMEM150C",0.141123987036637,"proprioception"
"GO:0021637",1,3,9679,50,0.0154191343375352,"PLXNA3",0.141123987036637,"trigeminal nerve structural organization"
"GO:0030263",1,3,9679,50,0.0154191343375352,"DFFB",0.141123987036637,"apoptotic chromosome condensation"
"GO:0035089",1,3,9679,50,0.0154191343375352,"PRKCI",0.141123987036637,"establishment of apical/basal cell polarity"
"GO:0039689",1,3,9679,50,0.0154191343375352,"ATG5",0.141123987036637,"negative stranded viral RNA replication"
"GO:0044320",1,3,9679,50,0.0154191343375352,"PID1",0.141123987036637,"cellular response to leptin stimulus"
"GO:0051987",1,3,9679,50,0.0154191343375352,"CCNB1",0.141123987036637,"positive regulation of attachment of spindle microtubules to kinetochore"
"GO:0055015",1,3,9679,50,0.0154191343375352,"ATG5",0.141123987036637,"ventricular cardiac muscle cell development"
"GO:0070293",1,3,9679,50,0.0154191343375352,"SLC15A2",0.141123987036637,"renal absorption"
"GO:0097485",1,3,9679,50,0.0154191343375352,"PLXNA3",0.141123987036637,"neuron projection guidance"
"GO:1902511",1,3,9679,50,0.0154191343375352,"DFFB",0.141123987036637,"negative regulation of apoptotic DNA fragmentation"
"GO:1904093",1,3,9679,50,0.0154191343375352,"ATG5",0.141123987036637,"negative regulation of autophagic cell death"
"GO:1904973",1,3,9679,50,0.0154191343375352,"ATG5",0.141123987036637,"positive regulation of viral translation"
"GO:2000628",1,3,9679,50,0.0154191343375352,"RC3H1",0.141123987036637,"regulation of miRNA metabolic process"
"GO:2001170",1,3,9679,50,0.0154191343375352,"PID1",0.141123987036637,"negative regulation of ATP biosynthetic process"
"GO:0007052",2,37,9679,50,0.0155227800836703,"CCNB1/DLGAP5",0.141123987036637,"mitotic spindle organization"
"GO:0006501",1,4,9679,50,0.020506881679735,"ATG5",0.141123987036637,"C-terminal protein lipidation"
"GO:0009052",1,4,9679,50,0.020506881679735,"SHPK",0.141123987036637,"pentose-phosphate shunt, non-oxidative branch"
"GO:0010040",1,4,9679,50,0.020506881679735,"ATG5",0.141123987036637,"response to iron(II) ion"
"GO:0010994",1,4,9679,50,0.020506881679735,"UBE2C",0.141123987036637,"free ubiquitin chain polymerization"
"GO:0021785",1,4,9679,50,0.020506881679735,"PLXNA3",0.141123987036637,"branchiomotor neuron axon guidance"
"GO:0034109",1,4,9679,50,0.020506881679735,"MEGF11",0.141123987036637,"homotypic cell-cell adhesion"
"GO:0035860",1,4,9679,50,0.020506881679735,"GFRA2",0.141123987036637,"glial cell-derived neurotrophic factor receptor signaling pathway"
"GO:0042462",1,4,9679,50,0.020506881679735,"PRKCI",0.141123987036637,"eye photoreceptor cell development"
"GO:0043619",1,4,9679,50,0.020506881679735,"HMOX1",0.141123987036637,"regulation of transcription from RNA polymerase II promoter in response to oxidative stress"
"GO:0048194",1,4,9679,50,0.020506881679735,"PRKCI",0.141123987036637,"Golgi vesicle budding"
"GO:0070257",1,4,9679,50,0.020506881679735,"ATG5",0.141123987036637,"positive regulation of mucus secretion"
"GO:1902358",1,4,9679,50,0.020506881679735,"SLC26A10P",0.141123987036637,"sulfate transmembrane transport"
"GO:1990961",1,4,9679,50,0.020506881679735,"SLC15A2",0.141123987036637,"xenobiotic detoxification by transmembrane export across the plasma membrane"
"GO:0002634",1,5,9679,50,0.0255688616193747,"RC3H1",0.141123987036637,"regulation of germinal center formation"
"GO:0006071",1,5,9679,50,0.0255688616193747,"SHPK",0.141123987036637,"glycerol metabolic process"
"GO:0006112",1,5,9679,50,0.0255688616193747,"PID1",0.141123987036637,"energy reserve metabolic process"
"GO:0007191",1,5,9679,50,0.0255688616193747,"ADCY5",0.141123987036637,"adenylate cyclase-activating dopamine receptor signaling pathway"
"GO:0021828",1,5,9679,50,0.0255688616193747,"PLXNA3",0.141123987036637,"gonadotrophin-releasing hormone neuronal migration to the hypothalamus"
"GO:0023052",1,5,9679,50,0.0255688616193747,"DLGAP5",0.141123987036637,"signaling"
"GO:0033555",1,5,9679,50,0.0255688616193747,"LRP11",0.141123987036637,"multicellular organismal response to stress"
"GO:0035973",1,5,9679,50,0.0255688616193747,"ATG5",0.141123987036637,"aggrephagy"
"GO:0044804",1,5,9679,50,0.0255688616193747,"ATG5",0.141123987036637,"nucleophagy"
"GO:0045060",1,5,9679,50,0.0255688616193747,"ATG5",0.141123987036637,"negative thymic T cell selection"
"GO:0046599",1,5,9679,50,0.0255688616193747,"ALMS1",0.141123987036637,"regulation of centriole replication"
"GO:0051382",1,5,9679,50,0.0255688616193747,"DLGAP5",0.141123987036637,"kinetochore assembly"
"GO:0051495",1,5,9679,50,0.0255688616193747,"PLXNA3",0.141123987036637,"positive regulation of cytoskeleton organization"
"GO:0061470",1,5,9679,50,0.0255688616193747,"RC3H1",0.141123987036637,"T follicular helper cell differentiation"
"GO:0061684",1,5,9679,50,0.0255688616193747,"ATG5",0.141123987036637,"chaperone-mediated autophagy"
"GO:0070424",1,5,9679,50,0.0255688616193747,"SLC15A2",0.141123987036637,"regulation of nucleotide-binding oligomerization domain containing signaling pathway"
"GO:0070613",1,5,9679,50,0.0255688616193747,"RPS6KA2",0.141123987036637,"regulation of protein processing"
"GO:0090266",1,5,9679,50,0.0255688616193747,"CCNB1",0.141123987036637,"regulation of mitotic cell cycle spindle assembly checkpoint"
"GO:1903589",1,5,9679,50,0.0255688616193747,"HMOX1",0.141123987036637,"positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis"
"GO:1904037",1,5,9679,50,0.0255688616193747,"HMOX1",0.141123987036637,"positive regulation of epithelial cell apoptotic process"
"GO:0001973",1,6,9679,50,0.0306052020079454,"ADCY5",0.141123987036637,"G protein-coupled adenosine receptor signaling pathway"
"GO:0002686",1,6,9679,50,0.0306052020079454,"HMOX1",0.141123987036637,"negative regulation of leukocyte migration"
"GO:0006995",1,6,9679,50,0.0306052020079454,"ATG5",0.141123987036637,"cellular response to nitrogen starvation"
"GO:0007140",1,6,9679,50,0.0306052020079454,"KIF18A",0.141123987036637,"male meiotic nuclear division"
"GO:0021612",1,6,9679,50,0.0306052020079454,"PLXNA3",0.141123987036637,"facial nerve structural organization"
"GO:0021860",1,6,9679,50,0.0306052020079454,"PLXNA3",0.141123987036637,"pyramidal neuron development"
"GO:0042167",1,6,9679,50,0.0306052020079454,"HMOX1",0.141123987036637,"heme catabolic process"
"GO:0046007",1,6,9679,50,0.0306052020079454,"RC3H1",0.141123987036637,"negative regulation of activated T cell proliferation"
"GO:0070307",1,6,9679,50,0.0306052020079454,"BFSP1",0.141123987036637,"lens fiber cell development"
"GO:1901096",1,6,9679,50,0.0306052020079454,"ATG5",0.141123987036637,"regulation of autophagosome maturation"
"GO:2000320",1,6,9679,50,0.0306052020079454,"RC3H1",0.141123987036637,"negative regulation of T-helper 17 cell differentiation"
"GO:2001171",1,6,9679,50,0.0306052020079454,"PID1",0.141123987036637,"positive regulation of ATP biosynthetic process"
"GO:0016236",2,56,9679,50,0.0337366175206015,"ATG5/HMOX1",0.144201487623654,"macroautophagy"
"GO:0000288",1,7,9679,50,0.0356160300757218,"RC3H1",0.144201487623654,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"
"GO:0001556",1,7,9679,50,0.0356160300757218,"RPS6KA2",0.144201487623654,"oocyte maturation"
"GO:0006171",1,7,9679,50,0.0356160300757218,"ADCY5",0.144201487623654,"cAMP biosynthetic process"
"GO:0006308",1,7,9679,50,0.0356160300757218,"DFFB",0.144201487623654,"DNA catabolic process"
"GO:0034101",1,7,9679,50,0.0356160300757218,"HMOX1",0.144201487623654,"erythrocyte homeostasis"
"GO:0043030",1,7,9679,50,0.0356160300757218,"SHPK",0.144201487623654,"regulation of macrophage activation"
"GO:0071243",1,7,9679,50,0.0356160300757218,"HMOX1",0.144201487623654,"cellular response to arsenic-containing substance"
