#term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
hsa04970	Salivary secretion	12	89	0.76	0.65	0.0012	9606.ENSP00000250111,9606.ENSP00000282249,9606.ENSP00000353414,9606.ENSP00000354490,9606.ENSP00000359719,9606.ENSP00000363092,9606.ENSP00000367762,9606.ENSP00000368766,9606.ENSP00000369960,9606.ENSP00000479168,9606.ENSP00000489262,9606.ENSP00000496129	ATP1B2,GUCY1A2,ATP2B2,ATP1A2,PRKACB,PRKG1,PLCB4,ADRA1D,ADRA1A,PRH1,RYR3,PRKCB
hsa04742	Taste transduction	10	80	0.72	0.5	0.0070	9606.ENSP00000353292,9606.ENSP00000359719,9606.ENSP00000367762,9606.ENSP00000375091,9606.ENSP00000375093,9606.ENSP00000379496,9606.ENSP00000424040,9606.ENSP00000436450,9606.ENSP00000441624,9606.ENSP00000441949	SCNN1A,PRKACB,PLCB4,TAS2R19,TAS2R31,PDE1C,TAS2R50,TAS2R46,TAS2R20,TAS2R14
hsa04022	cGMP-PKG signaling pathway	14	163	0.56	0.47	0.0071	9606.ENSP00000225174,9606.ENSP00000250111,9606.ENSP00000279022,9606.ENSP00000282249,9606.ENSP00000350132,9606.ENSP00000351957,9606.ENSP00000353414,9606.ENSP00000354490,9606.ENSP00000363092,9606.ENSP00000367762,9606.ENSP00000368766,9606.ENSP00000369960,9606.ENSP00000386069,9606.ENSP00000412130	PPIF,ATP1B2,MYL9,GUCY1A2,PLN,PDE3A,ATP2B2,ATP1A2,PRKG1,PLCB4,ADRA1D,ADRA1A,ADRA2C,MRVI1
hsa00230	Purine metabolism	11	127	0.57	0.37	0.0250	9606.ENSP00000259727,9606.ENSP00000264917,9606.ENSP00000282249,9606.ENSP00000291539,9606.ENSP00000337060,9606.ENSP00000351957,9606.ENSP00000354532,9606.ENSP00000360250,9606.ENSP00000367615,9606.ENSP00000379496,9606.ENSP00000382595	GMPR,PDE8B,GUCY1A2,PDE9A,NME1,PDE3A,PNP,ENTPD1,APRT,PDE1C,PAICS
hsa04020	Calcium signaling pathway	14	191	0.49	0.36	0.0250	9606.ENSP00000225174,9606.ENSP00000225538,9606.ENSP00000261448,9606.ENSP00000262958,9606.ENSP00000350132,9606.ENSP00000353414,9606.ENSP00000355533,9606.ENSP00000359719,9606.ENSP00000367762,9606.ENSP00000368766,9606.ENSP00000369960,9606.ENSP00000379496,9606.ENSP00000489262,9606.ENSP00000496129	PPIF,P2RX1,CASQ2,GNA15,PLN,ATP2B2,RYR2,PRKACB,PLCB4,ADRA1D,ADRA1A,PDE1C,RYR3,PRKCB
hsa04261	Adrenergic signaling in cardiomyocytes	12	146	0.54	0.37	0.0250	9606.ENSP00000250111,9606.ENSP00000350132,9606.ENSP00000351022,9606.ENSP00000353414,9606.ENSP00000354490,9606.ENSP00000355533,9606.ENSP00000359719,9606.ENSP00000360973,9606.ENSP00000367762,9606.ENSP00000368766,9606.ENSP00000369960,9606.ENSP00000496494	ATP1B2,PLN,TPM1,ATP2B2,ATP1A2,RYR2,PRKACB,AGTR2,PLCB4,ADRA1D,ADRA1A,TPM2
hsa04270	Vascular smooth muscle contraction	11	132	0.55	0.37	0.0250	9606.ENSP00000224784,9606.ENSP00000279022,9606.ENSP00000282249,9606.ENSP00000301242,9606.ENSP00000359719,9606.ENSP00000363092,9606.ENSP00000367762,9606.ENSP00000368766,9606.ENSP00000369960,9606.ENSP00000412130,9606.ENSP00000496129	ACTA2,MYL9,GUCY1A2,PPP1R14A,PRKACB,PRKG1,PLCB4,ADRA1D,ADRA1A,MRVI1,PRKCB
hsa04961	Endocrine and other factor-regulated calcium reabsorption	7	51	0.77	0.39	0.0250	9606.ENSP00000250111,9606.ENSP00000353414,9606.ENSP00000354490,9606.ENSP00000359719,9606.ENSP00000367762,9606.ENSP00000369442,9606.ENSP00000496129	ATP1B2,ATP2B2,ATP1A2,PRKACB,PLCB4,KL,PRKCB
hsa05414	Dilated cardiomyopathy	9	94	0.61	0.37	0.0250	9606.ENSP00000262018,9606.ENSP00000282588,9606.ENSP00000350132,9606.ENSP00000351022,9606.ENSP00000355533,9606.ENSP00000359719,9606.ENSP00000367316,9606.ENSP00000452120,9606.ENSP00000496494	SGCA,ITGA1,PLN,TPM1,RYR2,PRKACB,ITGA8,ITGA7,TPM2
