"GO_ID","TERM","GeneRatio","BgRatio","Count","pvalue","p.adjust","geneID"
"GO:0002027","regulation of heart rate","2/88","18/10007",2,0.0106755557128439,0.23676581834883,"EDNRA/SCN5A"
"GO:0016540","protein autoprocessing","2/88","18/10007",2,0.0106755557128439,0.23676581834883,"IHH/MYRFL"
"GO:0060324","face development","2/88","18/10007",2,0.0106755557128439,0.23676581834883,"ALDH1A3/EDNRA"
"GO:1900016","negative regulation of cytokine production involved in inflammatory response","2/88","18/10007",2,0.0106755557128439,0.23676581834883,"EXTL3/LILRB4"
"GO:0060828","regulation of canonical Wnt signaling pathway","2/88","21/10007",2,0.0144050331449009,0.23676581834883,"AMER1/KREMEN1"
"GO:0007204","positive regulation of cytosolic calcium ion concentration","3/88","60/10007",3,0.0156802916677121,0.23676581834883,"EDNRA/FFAR4/LPAR2"
"GO:0032715","negative regulation of interleukin-6 production","2/88","22/10007",2,0.0157558646034103,0.23676581834883,"LILRB4/TLR4"
"GO:0001569","branching involved in blood vessel morphogenesis","2/88","24/10007",2,0.0186129379784794,0.23676581834883,"EDNRA/IHH"
"GO:0034612","response to tumor necrosis factor","2/88","24/10007",2,0.0186129379784794,0.23676581834883,"SLC22A5/SPHK1"
"GO:0042594","response to starvation","2/88","24/10007",2,0.0186129379784794,0.23676581834883,"PDK4/ULK3"
"GO:0045880","positive regulation of smoothened signaling pathway","2/88","24/10007",2,0.0186129379784794,0.23676581834883,"IHH/ULK3"
"GO:0086091","regulation of heart rate by cardiac conduction","2/88","24/10007",2,0.0186129379784794,0.23676581834883,"DSP/SCN5A"
"GO:0010951","negative regulation of endopeptidase activity","2/88","26/10007",2,0.021670627328421,0.23676581834883,"SERPINB10/SERPINB2"
"GO:0006303","double-strand break repair via nonhomologous end joining","2/88","27/10007",2,0.0232722776846405,0.23676581834883,"DCLRE1A/XRCC4"
"GO:0001501","skeletal system development","3/88","71/10007",3,0.0244508370319992,0.23676581834883,"HOXD12/IHH/PITX1"
"GO:0045109","intermediate filament organization","2/88","28/10007",2,0.024921197342648,0.23676581834883,"DSP/KRT14"
"GO:0010467","gene expression","3/88","73/10007",3,0.0262779736246852,0.23676581834883,"EDNRA/FMN1/TLR4"
"GO:0032720","negative regulation of tumor necrosis factor production","2/88","32/10007",2,0.031971053626588,0.23676581834883,"LILRB4/TLR4"
"GO:0032757","positive regulation of interleukin-8 production","2/88","33/10007",2,0.0338425408114102,0.23676581834883,"AFAP1L2/TLR4"
"GO:0042733","embryonic digit morphogenesis","2/88","35/10007",2,0.0377101816317233,0.23676581834883,"HOXD12/IHH"
"GO:0120163","negative regulation of cold-induced thermogenesis","2/88","35/10007",2,0.0377101816317233,0.23676581834883,"PLCL1/TLR4"
"GO:0002934","desmosome organization","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"DSP"
"GO:0003253","cardiac neural crest cell migration involved in outflow tract morphogenesis","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"EDNRA"
"GO:0006029","proteoglycan metabolic process","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"IHH"
"GO:0006670","sphingosine metabolic process","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"SPHK1"
"GO:0014004","microglia differentiation","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"TLR4"
"GO:0014824","artery smooth muscle contraction","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"EDNRA"
"GO:0030202","heparin metabolic process","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"EDNRA"
"GO:0030208","dermatan sulfate biosynthetic process","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"DSEL"
"GO:0032651","regulation of interleukin-1 beta production","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"SPHK1"
"GO:0033085","negative regulation of T cell differentiation in thymus","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"IHH"
"GO:0034340","response to type I interferon","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"MX1"
"GO:0035137","hindlimb morphogenesis","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"FMN1"
"GO:0036065","fucosylation","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"FUT4"
"GO:0042573","retinoic acid metabolic process","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"ALDH1A3"
"GO:0042574","retinal metabolic process","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"ALDH1A3"
"GO:0045110","intermediate filament bundle assembly","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"KRT14"
"GO:0051127","positive regulation of actin nucleation","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"FMN1"
"GO:0051294","establishment of spindle orientation","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"SPAG5"
"GO:0060323","head morphogenesis","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"IHH"
"GO:0070427","nucleotide-binding oligomerization domain containing 1 signaling pathway","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"TLR4"
"GO:0072537","fibroblast activation","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"ULK3"
"GO:0086014","atrial cardiac muscle cell action potential","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"SCN5A"
"GO:0086045","membrane depolarization during AV node cell action potential","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"SCN5A"
"GO:0086073","bundle of His cell-Purkinje myocyte adhesion involved in cell communication","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"DSP"
"GO:0090235","regulation of metaphase plate congression","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"SPAG5"
"GO:1903238","positive regulation of leukocyte tethering or rolling","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"FUT4"
"GO:1905832","positive regulation of spindle assembly","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"SPAG5"
"GO:2000272","negative regulation of signaling receptor activity","1/88","5/10007",1,0.0432111603019272,0.23676581834883,"LILRB4"
"GO:0008283","cell population proliferation","3/88","90/10007",3,0.0446673301389529,0.23676581834883,"EDNRA/HPSE2/SPHK1"
"GO:0030216","keratinocyte differentiation","2/88","39/10007",2,0.0459203855266839,0.23676581834883,"DSP/KRT14"
"GO:0000183","rDNA heterochromatin formation","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"BEND3"
"GO:0001960","negative regulation of cytokine-mediated signaling pathway","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"ECM1"
"GO:0003360","brainstem development","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"SCN5A"
"GO:0006004","fucose metabolic process","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"FPGT"
"GO:0006047","UDP-N-acetylglucosamine metabolic process","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"GFPT2"
"GO:0006703","estrogen biosynthetic process","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"HSD17B2"
"GO:0007214","gamma-aminobutyric acid signaling pathway","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"PLCL1"
"GO:0009311","oligosaccharide metabolic process","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"FUT4"
"GO:0010572","positive regulation of platelet activation","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"TLR4"
"GO:0032675","regulation of interleukin-6 production","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"AFAP1L2"
"GO:0032693","negative regulation of interleukin-10 production","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"LILRB4"
"GO:0032700","negative regulation of interleukin-17 production","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"TLR4"
"GO:0033690","positive regulation of osteoblast proliferation","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"TMEM119"
"GO:0035136","forelimb morphogenesis","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"FMN1"
"GO:0042088","T-helper 1 type immune response","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"TLR4"
"GO:0044805","late nucleophagy","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"ULK3"
"GO:0045617","negative regulation of keratinocyte differentiation","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"EXTL3"
"GO:0048066","developmental pigmentation","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"EDNRA"
"GO:0048484","enteric nervous system development","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"EDNRA"
"GO:0048515","spermatid differentiation","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"TMEM119"
"GO:0060371","regulation of atrial cardiac muscle cell membrane depolarization","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"SCN5A"
"GO:0060385","axonogenesis involved in innervation","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"EDNRA"
"GO:0070434","positive regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"TLR4"
"GO:0072498","embryonic skeletal joint development","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"IHH"
"GO:0072673","lamellipodium morphogenesis","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"WASF1"
"GO:0085020","protein K6-linked ubiquitination","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"WDR24"
"GO:0106015","negative regulation of inflammatory response to wounding","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"EXTL3"
"GO:1990961","xenobiotic detoxification by transmembrane export across the plasma membrane","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"SLC22A5"
"GO:2000343","positive regulation of chemokine (C-X-C motif) ligand 2 production","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"TLR4"
"GO:2000601","positive regulation of Arp2/3 complex-mediated actin nucleation","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"WASF1"
"GO:2001259","positive regulation of cation channel activity","1/88","6/10007",1,0.0516292184796345,0.23676581834883,"EDNRA"
"GO:0008544","epidermis development","2/88","42/10007",2,0.0524677765754149,0.23676581834883,"DSP/KRT14"
"GO:0050679","positive regulation of epithelial cell proliferation","2/88","42/10007",2,0.0524677765754149,0.23676581834883,"IHH/SCN5A"
"GO:1901224","positive regulation of non-canonical NF-kappaB signal transduction","2/88","42/10007",2,0.0524677765754149,0.23676581834883,"SPHK1/TLR4"
"GO:0035725","sodium ion transmembrane transport","2/88","45/10007",2,0.059325629352509,0.23676581834883,"SCN5A/SCN7A"
"GO:0006885","regulation of pH","1/88","7/10007",1,0.0599740468741745,0.23676581834883,"PDK4"
"GO:0007213","G protein-coupled acetylcholine receptor signaling pathway","1/88","7/10007",1,0.0599740468741745,0.23676581834883,"AGRN"
"GO:0010501","RNA secondary structure unwinding","1/88","7/10007",1,0.0599740468741745,0.23676581834883,"AGO1"
"GO:0014894","response to denervation involved in regulation of muscle adaptation","1/88","7/10007",1,0.0599740468741745,0.23676581834883,"SCN5A"
"GO:0032228","regulation of synaptic transmission, GABAergic","1/88","7/10007",1,0.0599740468741745,0.23676581834883,"PLCL1"
"GO:0034983","peptidyl-lysine deacetylation","1/88","7/10007",1,0.0599740468741745,0.23676581834883,"SIRT3"
"GO:0045010","actin nucleation","1/88","7/10007",1,0.0599740468741745,0.23676581834883,"FMN1"
"GO:0045779","negative regulation of bone resorption","1/88","7/10007",1,0.0599740468741745,0.23676581834883,"TMEM119"
"GO:0045987","positive regulation of smooth muscle contraction","1/88","7/10007",1,0.0599740468741745,0.23676581834883,"SPHK1"
"GO:0046007","negative regulation of activated T cell proliferation","1/88","7/10007",1,0.0599740468741745,0.23676581834883,"LILRB4"
"GO:0048048","embryonic eye morphogenesis","1/88","7/10007",1,0.0599740468741745,0.23676581834883,"ALDH1A3"
"GO:0051148","negative regulation of muscle cell differentiation","1/88","7/10007",1,0.0599740468741745,0.23676581834883,"TCF23"
"GO:0061099","negative regulation of protein tyrosine kinase activity","1/88","7/10007",1,0.0599740468741745,0.23676581834883,"LILRB4"
"GO:0061626","pharyngeal arch artery morphogenesis","1/88","7/10007",1,0.0599740468741745,0.23676581834883,"EDNRA"
"GO:0071372","cellular response to follicle-stimulating hormone stimulus","1/88","7/10007",1,0.0599740468741745,0.23676581834883,"EDNRA"
"GO:0086004","regulation of cardiac muscle cell contraction","1/88","7/10007",1,0.0599740468741745,0.23676581834883,"SCN5A"
"GO:0150105","protein localization to cell-cell junction","1/88","7/10007",1,0.0599740468741745,0.23676581834883,"DSP"
"GO:1904888","cranial skeletal system development","1/88","7/10007",1,0.0599740468741745,0.23676581834883,"EDNRA"
"GO:0045669","positive regulation of osteoblast differentiation","2/88","46/10007",2,0.0616770376652501,0.23676581834883,"FFAR4/TMEM119"
"GO:0016055","Wnt signaling pathway","3/88","105/10007",3,0.0649825736184995,0.23676581834883,"AMER1/GPC4/KREMEN1"
"GO:0010506","regulation of autophagy","2/88","48/10007",2,0.0664736362410202,0.23676581834883,"ULK3/WDR24"
"GO:0003416","endochondral bone growth","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"ECM1"
"GO:0006048","UDP-N-acetylglucosamine biosynthetic process","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"GFPT2"
"GO:0007154","cell communication","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"KREMEN1"
"GO:0007252","I-kappaB phosphorylation","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"TLR4"
"GO:0010669","epithelial structure maintenance","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"PIWIL4"
"GO:0010832","negative regulation of myotube differentiation","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"TMEM119"
"GO:0016479","negative regulation of transcription by RNA polymerase I","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"BEND3"
"GO:0019222","regulation of metabolic process","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"LPAR2"
"GO:0021537","telencephalon development","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"SCN5A"
"GO:0031076","embryonic camera-type eye development","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"ALDH1A3"
"GO:0034727","piecemeal microautophagy of the nucleus","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"ULK3"
"GO:0042116","macrophage activation","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"TLR4"
"GO:0042730","fibrinolysis","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"SERPINB2"
"GO:0045348","positive regulation of MHC class II biosynthetic process","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"TLR4"
"GO:0046638","positive regulation of alpha-beta T cell differentiation","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"IHH"
"GO:0051988","regulation of attachment of spindle microtubules to kinetochore","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"SPAG5"
"GO:0070294","renal sodium ion absorption","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"EDNRA"
"GO:0070431","nucleotide-binding oligomerization domain containing 2 signaling pathway","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"TLR4"
"GO:0071223","cellular response to lipoteichoic acid","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"TLR4"
"GO:0072112","podocyte differentiation","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"EDNRA"
"GO:0072711","cellular response to hydroxyurea","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"SPIDR"
"GO:0086005","ventricular cardiac muscle cell action potential","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"SCN5A"
"GO:0086100","endothelin receptor signaling pathway","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"EDNRA"
"GO:0097084","vascular associated smooth muscle cell development","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"EDNRA"
"GO:0097152","mesenchymal cell apoptotic process","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"EDNRA"
"GO:0097264","self proteolysis","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"IHH"
"GO:0098696","regulation of neurotransmitter receptor localization to postsynaptic specialization membrane","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"GPC4"
"GO:1902305","regulation of sodium ion transmembrane transport","1/88","8/10007",1,0.0682462752616816,0.23676581834883,"SCN5A"
"GO:0007224","smoothened signaling pathway","2/88","50/10007",2,0.0713905184229698,0.23676581834883,"IHH/ULK3"
"GO:0003161","cardiac conduction system development","1/88","9/10007",1,0.076446528064659,0.23676581834883,"SCN5A"
"GO:0006002","fructose 6-phosphate metabolic process","1/88","9/10007",1,0.076446528064659,0.23676581834883,"GFPT2"
"GO:0007190","activation of adenylate cyclase activity","1/88","9/10007",1,0.076446528064659,0.23676581834883,"EDNRA"
"GO:0010765","positive regulation of sodium ion transport","1/88","9/10007",1,0.076446528064659,0.23676581834883,"SCN5A"
"GO:0016322","neuron remodeling","1/88","9/10007",1,0.076446528064659,0.23676581834883,"EDNRA"
"GO:0019725","cellular homeostasis","1/88","9/10007",1,0.076446528064659,0.23676581834883,"SCN7A"
"GO:0030502","negative regulation of bone mineralization","1/88","9/10007",1,0.076446528064659,0.23676581834883,"ECM1"
"GO:0031054","pre-miRNA processing","1/88","9/10007",1,0.076446528064659,0.23676581834883,"AGO1"
"GO:0034058","endosomal vesicle fusion","1/88","9/10007",1,0.076446528064659,0.23676581834883,"VPS8"
"GO:0034501","protein localization to kinetochore","1/88","9/10007",1,0.076446528064659,0.23676581834883,"TTK"
"GO:0035542","regulation of SNARE complex assembly","1/88","9/10007",1,0.076446528064659,0.23676581834883,"VPS8"
"GO:0035666","TRIF-dependent toll-like receptor signaling pathway","1/88","9/10007",1,0.076446528064659,0.23676581834883,"TLR4"
"GO:0035988","chondrocyte proliferation","1/88","9/10007",1,0.076446528064659,0.23676581834883,"IHH"
"GO:0045591","positive regulation of regulatory T cell differentiation","1/88","9/10007",1,0.076446528064659,0.23676581834883,"LILRB4"
"GO:0048539","bone marrow development","1/88","9/10007",1,0.076446528064659,0.23676581834883,"LRRC17"
"GO:0048596","embryonic camera-type eye morphogenesis","1/88","9/10007",1,0.076446528064659,0.23676581834883,"IHH"
"GO:0050764","regulation of phagocytosis","1/88","9/10007",1,0.076446528064659,0.23676581834883,"SPHK1"
"GO:0051899","membrane depolarization","1/88","9/10007",1,0.076446528064659,0.23676581834883,"SCN5A"
"GO:0070922","RISC complex assembly","1/88","9/10007",1,0.076446528064659,0.23676581834883,"AGO1"
"GO:0086012","membrane depolarization during cardiac muscle cell action potential","1/88","9/10007",1,0.076446528064659,0.23676581834883,"SCN5A"
"GO:0098911","regulation of ventricular cardiac muscle cell action potential","1/88","9/10007",1,0.076446528064659,0.23676581834883,"DSP"
"GO:0002063","chondrocyte development","1/88","10/10007",1,0.0845754243969564,0.24372523948903,"ECM1"
"GO:0021983","pituitary gland development","1/88","10/10007",1,0.0845754243969564,0.24372523948903,"PITX1"
"GO:0042310","vasoconstriction","1/88","10/10007",1,0.0845754243969564,0.24372523948903,"EDNRA"
"GO:0048681","negative regulation of axon regeneration","1/88","10/10007",1,0.0845754243969564,0.24372523948903,"KREMEN1"
"GO:0051770","positive regulation of nitric-oxide synthase biosynthetic process","1/88","10/10007",1,0.0845754243969564,0.24372523948903,"TLR4"
"GO:0071806","protein transmembrane transport","1/88","10/10007",1,0.0845754243969564,0.24372523948903,"EDNRA"
"GO:0086002","cardiac muscle cell action potential involved in contraction","1/88","10/10007",1,0.0845754243969564,0.24372523948903,"SCN5A"
"GO:1903428","positive regulation of reactive oxygen species biosynthetic process","1/88","10/10007",1,0.0845754243969564,0.24372523948903,"TLR4"
"GO:0031398","positive regulation of protein ubiquitination","2/88","57/10007",2,0.0894677641731707,0.24372523948903,"AMER1/SPHK1"
"GO:0006874","intracellular calcium ion homeostasis","2/88","58/10007",2,0.0921517194928631,0.24372523948903,"EDNRA/XK"
"GO:0003094","glomerular filtration","1/88","11/10007",1,0.0926335781083767,0.24372523948903,"EDNRA"
"GO:0003376","sphingosine-1-phosphate receptor signaling pathway","1/88","11/10007",1,0.0926335781083767,0.24372523948903,"SPHK1"
"GO:0006473","protein acetylation","1/88","11/10007",1,0.0926335781083767,0.24372523948903,"SPHK1"
"GO:0006476","protein deacetylation","1/88","11/10007",1,0.0926335781083767,0.24372523948903,"SIRT3"
"GO:0008202","steroid metabolic process","1/88","11/10007",1,0.0926335781083767,0.24372523948903,"HSD17B2"
"GO:0010569","regulation of double-strand break repair via homologous recombination","1/88","11/10007",1,0.0926335781083767,0.24372523948903,"SPIDR"
"GO:0014898","cardiac muscle hypertrophy in response to stress","1/88","11/10007",1,0.0926335781083767,0.24372523948903,"CAMTA2"
"GO:0015012","heparan sulfate proteoglycan biosynthetic process","1/88","11/10007",1,0.0926335781083767,0.24372523948903,"EXTL3"
"GO:0016339","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules","1/88","11/10007",1,0.0926335781083767,0.24372523948903,"DSG1"
"GO:0030194","positive regulation of blood coagulation","1/88","11/10007",1,0.0926335781083767,0.24372523948903,"ENPP4"
"GO:0032502","developmental process","1/88","11/10007",1,0.0926335781083767,0.24372523948903,"TCF23"
"GO:0034341","response to type II interferon","1/88","11/10007",1,0.0926335781083767,0.24372523948903,"SLC22A5"
"GO:0035050","embryonic heart tube development","1/88","11/10007",1,0.0926335781083767,0.24372523948903,"EDNRA"
"GO:0035269","protein O-linked mannosylation","1/88","11/10007",1,0.0926335781083767,0.24372523948903,"TMTC2"
"GO:0040008","regulation of growth","1/88","11/10007",1,0.0926335781083767,0.24372523948903,"IHH"
"GO:0043647","inositol phosphate metabolic process","1/88","11/10007",1,0.0926335781083767,0.24372523948903,"INPP4B"
"GO:0045104","intermediate filament cytoskeleton organization","1/88","11/10007",1,0.0926335781083767,0.24372523948903,"DSP"
"GO:0060307","regulation of ventricular cardiac muscle cell membrane repolarization","1/88","11/10007",1,0.0926335781083767,0.24372523948903,"SCN5A"
"GO:0099560","synaptic membrane adhesion","1/88","11/10007",1,0.0926335781083767,0.24372523948903,"GPC4"
"GO:0140052","cellular response to oxidised low-density lipoprotein particle stimulus","1/88","11/10007",1,0.0926335781083767,0.24372523948903,"TLR4"
"GO:1902287","semaphorin-plexin signaling pathway involved in axon guidance","1/88","11/10007",1,0.0926335781083767,0.24372523948903,"EDNRA"
"GO:0007059","chromosome segregation","2/88","59/10007",2,0.0948591543870537,0.244560116696279,"SPAG5/TTK"
"GO:0002755","MyD88-dependent toll-like receptor signaling pathway","1/88","12/10007",1,0.100621597828912,0.244560116696279,"TLR4"
"GO:0003382","epithelial cell morphogenesis","1/88","12/10007",1,0.100621597828912,0.244560116696279,"IHH"
"GO:0006623","protein targeting to vacuole","1/88","12/10007",1,0.100621597828912,0.244560116696279,"VPS8"
"GO:0006939","smooth muscle contraction","1/88","12/10007",1,0.100621597828912,0.244560116696279,"EDNRA"
"GO:0008209","androgen metabolic process","1/88","12/10007",1,0.100621597828912,0.244560116696279,"HSD17B2"
"GO:0010737","protein kinase A signaling","1/88","12/10007",1,0.100621597828912,0.244560116696279,"EDNRA"
"GO:0014002","astrocyte development","1/88","12/10007",1,0.100621597828912,0.244560116696279,"TLR4"
"GO:0030031","cell projection assembly","1/88","12/10007",1,0.100621597828912,0.244560116696279,"QRICH2"
"GO:0030279","negative regulation of ossification","1/88","12/10007",1,0.100621597828912,0.244560116696279,"KREMEN1"
"GO:0035196","miRNA processing","1/88","12/10007",1,0.100621597828912,0.244560116696279,"AGO1"
"GO:0043032","positive regulation of macrophage activation","1/88","12/10007",1,0.100621597828912,0.244560116696279,"TLR4"
"GO:0051044","positive regulation of membrane protein ectodomain proteolysis","1/88","12/10007",1,0.100621597828912,0.244560116696279,"SH3D19"
"GO:0061053","somite development","1/88","12/10007",1,0.100621597828912,0.244560116696279,"IHH"
"GO:0061709","reticulophagy","1/88","12/10007",1,0.100621597828912,0.244560116696279,"ULK3"
"GO:0090336","positive regulation of brown fat cell differentiation","1/88","12/10007",1,0.100621597828912,0.244560116696279,"FFAR4"
"GO:1905606","regulation of presynapse assembly","1/88","12/10007",1,0.100621597828912,0.244560116696279,"GPC4"
"GO:0030307","positive regulation of cell growth","2/88","62/10007",2,0.103116291193364,0.249504597441086,"EXTL3/SPHK1"
"GO:0007422","peripheral nervous system development","1/88","13/10007",1,0.108540087012609,0.252483807557227,"GFRA3"
"GO:0014911","positive regulation of smooth muscle cell migration","1/88","13/10007",1,0.108540087012609,0.252483807557227,"TLR4"
"GO:0018149","peptide cross-linking","1/88","13/10007",1,0.108540087012609,0.252483807557227,"DSP"
"GO:0031047","regulatory ncRNA-mediated gene silencing","1/88","13/10007",1,0.108540087012609,0.252483807557227,"PIWIL4"
"GO:0031290","retinal ganglion cell axon guidance","1/88","13/10007",1,0.108540087012609,0.252483807557227,"SEMA4F"
"GO:0032740","positive regulation of interleukin-17 production","1/88","13/10007",1,0.108540087012609,0.252483807557227,"SPHK1"
"GO:0046512","sphingosine biosynthetic process","1/88","13/10007",1,0.108540087012609,0.252483807557227,"SPHK1"
"GO:0048557","embryonic digestive tract morphogenesis","1/88","13/10007",1,0.108540087012609,0.252483807557227,"IHH"
"GO:1900227","positive regulation of NLRP3 inflammasome complex assembly","1/88","13/10007",1,0.108540087012609,0.252483807557227,"TLR4"
"GO:0000956","nuclear-transcribed mRNA catabolic process","1/88","14/10007",1,0.116389643981079,0.256435719665629,"AGO1"
"GO:0001779","natural killer cell differentiation","1/88","14/10007",1,0.116389643981079,0.256435719665629,"NFIL3"
"GO:0006809","nitric oxide biosynthetic process","1/88","14/10007",1,0.116389643981079,0.256435719665629,"TLR4"
