"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Rat_Gene_Symbol"
754.295905034448,6.53904778790173,0.787335177698258,8.28532163631442,1.17790317663218e-16,1.45694843917634e-12,"Spag5"
475.473153859038,4.97663404304472,0.829558693984957,7.23205459816441,4.75740847049903e-13,2.94221926858013e-09,"Dsg1"
459.544321450399,3.23911834223195,0.519344868798446,6.2329691236466,4.57676406393461e-10,1.88699982356024e-06,"Dsel"
210.549982278064,4.75935580622518,0.823540237114483,5.9787247067501,2.2489123782686e-09,4.22150243055736e-06,"Plagl1"
148.163114687065,-4.97655734967466,0.795178300985412,-5.96886622281389,2.38907890806868e-09,4.22150243055736e-06,"Fam124a"
196.36295566199,3.86712639162667,0.852723234220166,6.03469792475127,1.5926032160607e-09,4.22150243055736e-06,"Asprv1"
482.036031265735,3.77882219216822,0.853769555300157,5.98884168271891,2.11340757928951e-09,4.22150243055736e-06,"Ago4"
2514.06022763356,4.06707266598735,0.695379880356986,5.900739581875,3.61875710775764e-09,5.59505083323178e-06,"Serpinb2"
142.628413023748,-4.20309357846751,0.844360372291912,-5.85553110713954,4.75488007380389e-09,5.88131116328804e-06,"Kremen1"
160.207182957313,-4.08652411512793,0.847441175505874,-5.86875925419632,4.3906842920418e-09,5.88131116328804e-06,"Dcbld1"
193.849515333079,-4.53871806311377,0.82472323899772,-5.71944718594353,1.06871185987859e-08,1.20171790862166e-05,"Xk"
2112.05400246259,2.56106248381761,0.450378930989899,5.68647643465778,1.29687271854582e-08,1.31871476608276e-05,"Pitx1"
169.110939736555,-4.43187504852082,0.799201178785633,-5.67511088050415,1.38598851637771e-08,1.31871476608276e-05,"Wnk2"
188.131096980559,-4.41856184836704,0.833308101910073,-5.56208838986325,2.66565209121116e-08,2.35510362258506e-05,"Dusp27"
269.985352286374,-2.92503775922356,0.862961107554477,-5.54621000105994,2.91928177823476e-08,2.40723975433238e-05,"Sh3gl2"
125.212582437066,-3.73643988581507,0.854013996396019,-5.51451144153523,3.497501550723e-08,2.49305954794996e-05,"Ffar4"
165.045177867504,-4.28737017949755,0.840019253651192,-5.50806340210305,3.62802747700698e-08,2.49305954794996e-05,"Art3"
230.650346656615,-4.10557206477947,0.84304490997695,-5.51084180013629,3.57121594317844e-08,2.49305954794996e-05,"Lrrc17"
119.730925691996,-3.74595518956606,0.853749807350737,-5.49054835025168,4.00687780026148e-08,2.60847744797022e-05,"Siglec15"
105.246346147909,3.27972038412726,0.860724319468724,5.27919215563059,1.29754676876577e-07,8.02467799143188e-05,"Zswim5"
113.442682403925,4.14025177925806,0.825182347222325,5.26233186869509,1.42239718598531e-07,8.37791942545351e-05,"Bbs10"
163.74004919364,-3.98276770933063,0.776207166307755,-5.22049367085053,1.7844680593216e-07,0.000100327661026131,"Hpse2"
164.964517845088,3.90033982213765,0.766087481767962,5.16436031077183,2.4126256943798e-07,0.000129746813972973,"Lilrb4"
167.003634763947,-3.79948798909405,0.847501730422881,-5.10893319225311,3.23982875776874e-07,0.000166972674603506,"Scn7a"
190.229650608067,-2.55141449238243,0.861524699959191,-5.05644251128411,4.27149553988445e-07,0.000211336513331323,"She"
119.848234993462,-3.73407189412699,0.852150012213769,-5.01560763438946,5.28661183753927e-07,0.000251500391609705,"Pdk4"
120.753659016518,-3.63420775860641,0.853788618276403,-4.97768407002459,6.43495763848497e-07,0.000294792559371928,"Ednra"
178.818128375607,-3.77192413184358,0.838963240756301,-4.96880295239307,6.7367484775814e-07,0.000297595863997158,"Extl3"
88.1547344586493,-3.92570097868907,0.821707620846268,-4.88213941386984,1.04941018073175e-06,0.0004326718175157,"Acot1"
96.6735655861847,-2.94576843718397,0.86284338344459,-4.88372561141674,1.04099913078962e-06,0.0004326718175157,"Ulk3"
105.842271279665,-2.81474218322779,0.862991829055374,-4.85890908126324,1.18034317429867e-06,0.00047095692654517,"Lnx1"
99.7591073142587,2.62911486460806,0.862236202330827,4.83505499957179,1.33108827248755e-06,0.000514507213824952,"Lrrc48"
182.308157744232,-3.42722566006257,0.854338331331583,-4.78815578063854,1.68320970360694e-06,0.000630897600724672,"Spidr"
85.0256507382582,-2.8875441458297,0.862961809954423,-4.76558652667177,1.88305064330431e-06,0.000685042747265617,"Tmem190"
136.007702027109,-3.43931965275274,0.855865556371419,-4.73457475687482,2.1951485212719e-06,0.000775765487417489,"Fpgt"
121.770313017147,-3.13819245891605,0.861318837237395,-4.70719559737897,2.51147905443619e-06,0.000862902345120033,"Scn5a"
87.9298930824126,-2.71808797313437,0.862790443710236,-4.67864132990056,2.88782088146978e-06,0.000939985696918413,"Arhgef9"
89.8897755899377,-2.69820772503504,0.862706686515345,-4.67959144192243,2.87447137345718e-06,0.000939985696918413,"Zfp449"
527.733533286919,-3.55800315112542,0.830528647607006,-4.63902398085188,3.50058437072962e-06,0.00111022379696294,"Ihh"
149.730823797766,-3.45021740007063,0.850111929120076,-4.6321325172835,3.61918364633749e-06,0.00111914206303871,"Mybpc2"
210.255388454191,-3.53521101544565,0.778648201626408,-4.62090504219464,3.82069631924183e-06,0.00115263884811469,"Gpc4"
78.7174281910447,-2.72520713962893,0.862831585274048,-4.6137824771142,3.95406247335296e-06,0.00116447139840245,"RGD1306739"
513.865999438102,-3.10314262585972,0.859220676649841,-4.56064176863598,5.09975181187274e-06,0.00146694953862916,"Tuba8"
2389.5984544321,1.8874948601387,0.414879934264332,4.54948942681717,5.37762358238282e-06,0.00151172332023848,"Ecm1"
78.1038611610913,-2.53717289677344,0.861585852099712,-4.48473792812308,7.30036052328118e-06,0.00200662576249922,"Qrich2"
25236.9100195506,2.6514182088115,0.59432131584553,4.46565431570621,7.98244104956147e-06,0.00214640898569621,"LOC102553290"
78.4985888547683,-2.46426399130735,0.860737322442617,-4.4381026255653,9.075534810231e-06,0.00238841042697335,"LOC100910848"
323.386960631056,-2.79084512494325,0.634452297762787,-4.40235422320548,1.07082537962648e-05,0.00275938315012499,"Sirt3"
185.628407254451,-3.0534328209099,0.859895416004165,-4.37523779775639,1.21300169646594e-05,0.0030619628537933,"LOC100912031"
91.6337579652663,-2.22189562661952,0.856130561192172,-4.3580394325076,1.31232743201931e-05,0.00324643560132936,"Amer1"
681.441064246669,3.36466306493007,0.825886069498532,4.33102291853026,1.48418231019902e-05,0.00359957862644152,"Aim1l"
302.069012718105,-3.34339409965127,0.794525776597562,-4.31899298833882,1.56742761283467e-05,0.00372836771983693,"Snx31"
768.429498112716,2.38002881856815,0.553045099375001,4.30452295853626,1.67345938279485e-05,0.00390547530297915,"Ago1"
83.5628213989283,-2.79051035109754,0.862945812218537,-4.28742740411313,1.80754301644357e-05,0.00406499992188919,"Zfp879"
114.790736817525,-1.96933939319462,0.847866820058986,-4.29079944513294,1.78031044940637e-05,0.00406499992188919,"Sema4f"
78.1980155222859,-2.2487598887581,0.856850661387101,-4.28239047312693,1.84896149500545e-05,0.00408389370209329,"Tmtc2"
68.5619156577252,-2.32761172082895,0.858596099588027,-4.26006019081769,2.04371859252529e-05,0.00435840608119746,"Fam64a"
92.425826197558,-3.3565660428367,0.837593856255608,-4.26031606951373,2.04138015983025e-05,0.00435840608119746,"Tasp1"
73.3633056129549,-2.24919729252851,0.856893282405671,-4.24436661595307,2.19211711332022e-05,0.00459564348723014,"Lpar2"
569.768807055592,-3.29114401169568,0.829473845092927,-4.22848466861235,2.35270545115952e-05,0.00485010228756536,"Enpp4"
68.8982651493521,-2.26817082435639,0.85735948136693,-4.22038380607205,2.43886737863936e-05,0.00494530337809677,"Tlr4"
78.2967009695307,1.95294449809137,0.847176185735206,4.17868368375808,2.93201141401768e-05,0.00584936277096527,"Wasf1"
795.639398714001,2.26318942111074,0.544952495468145,4.15369188653582,3.27153624322569e-05,0.00642311615753311,"Nup188"
78.0828275567083,-2.01297756262062,0.849742927144649,-4.10104176165599,4.11294317284786e-05,0.00794890532889924,"Tcf23"
259.776677608397,-2.6878244146367,0.6569855238389,-4.09354006484445,4.24836627317011e-05,0.00808431422043709,"Dclre1a"
69.6263366769975,1.92765659131294,0.846135963066066,4.08951443280314,4.32277171294719e-05,0.00810126716930966,"Ttk"
120.302136384402,-3.01365034101749,0.856953002579793,-4.07866222402946,4.52955905842036e-05,0.00836210686471663,"Spata13"
490.296957482843,2.66930577064033,0.862945711915315,4.05647799769246,4.98182530938232e-05,0.00906179371349264,"Krtdap-2"
60.7351091359993,2.53041431094381,0.862026069044095,4.04419007779874,5.25043108277869e-05,0.00941196841491154,"Tmem119"
66.4260587709616,-2.04904306010592,0.851146346980594,-4.03499840968495,5.46026674073744e-05,0.00964829133088306,"Piwil4"
611.772682162133,2.30418798483577,0.576500893250024,3.99819077825505,6.38284970013927e-05,0.0109307208272088,"Afap1l2"
125.520091394521,2.60071834839735,0.862951905619481,3.99589561146944,6.44501306041219e-05,0.0109307208272088,"Ptpn7"
1478.84959653339,-2.38798718234944,0.598083959311401,-3.99567020041852,6.45114900465877e-05,0.0109307208272088,"Tspan7"
2017.94803914696,2.76627260623063,0.695996756741854,3.99091763180362,6.58181380413999e-05,0.0110014128301902,"Serpinb10"
117.721114969734,-2.43101803805642,0.861473167981494,-3.97054145879093,7.1709475897426e-05,0.0116749068446196,"Mx2"
74.9754517729291,-1.8779264192384,0.844028867345823,-3.96734055695084,7.26791031640155e-05,0.0116749068446196,"Galns"
499.958978756252,2.37815580861982,0.599693879881261,3.96758032207332,7.2606045241919e-05,0.0116749068446196,"Fam102b"
1259.63951175523,1.84226395403246,0.467087506648365,3.94418606298896,8.00714726576926e-05,0.0126974877602949,"Sh3d19"
912.534962647354,-3.03055487363815,0.846648203081943,-3.93515371386581,8.31434650910614e-05,0.013009929806134,"Slc22a5"
79.5260454851594,3.0929909265907,0.843905400564582,3.93227594640829,8.41453944935501e-05,0.013009929806134,"Fmn1"
60.5250637826367,-1.97100469930018,0.848256790568821,-3.92008661438907,8.85171497346359e-05,0.0133520564032648,"Gfra3"
190.987691800542,-2.6558992626934,0.862868001212003,-3.92099136673142,8.81854226224744e-05,0.0133520564032648,"Hsd17b2"
88.0734077889154,-3.09617406013203,0.837991228744009,-3.89849041400587,9.67942318642613e-05,0.0144246729389042,"LOC680835"
90.1115520185472,-2.6126023883395,0.862963611967845,-3.88832352033633,0.000100939024343172,0.0148632713345321,"Gfpt2"
90.7864872192325,-2.38277563639311,0.860509364888152,-3.87146935119539,0.000108181261317069,0.0157422826027156,"Mzf1"
73.0952218357524,-1.75133626761379,0.837332910646282,-3.84441544095486,0.000120840142812563,0.0173799037959139,"LOC102548231"
52.5960436348526,-3.0747901734776,0.845179282136182,-3.83246254273359,0.000126866920642535,0.0180369763382473,"Plcl1"
121.183288264976,2.89841491801449,0.777056305229347,3.77463571247634,0.00016024165447384,0.0225230570930332,"Bend3"
86.8046295168554,-2.59258218230451,0.863003510100308,-3.76285734250904,0.000167983033554899,0.023086468244895,"Aldh1a3"
426.736920711618,-2.30313760787433,0.612084725968799,-3.76451462088524,0.000166872904723375,0.023086468244895,"Camta2"
34244.1831941914,2.78020516749041,0.751065816367512,3.73758495582136,0.000185796319630815,0.0249795073642777,"Krt14"
57.8469852679554,-1.78026811181593,0.839133417645254,-3.73876739389178,0.000184924730726902,0.0249795073642777,"Hoxd12"
550.965076051521,2.00603887014094,0.538647706433397,3.72437000901302,0.000195803571055407,0.0259682359609392,"Sphk1"
322.141347400304,-2.91215933715648,0.800715076855937,-3.72238556919221,0.000197349355673723,0.0259682359609392,"Fut4"
93.1450457046996,-2.74368924559017,0.860556283956674,-3.71302515567364,0.000204796522145855,0.0265080665482781,"LOC102555635"
93.1803006623826,-2.95356926630637,0.833113694619078,-3.71186454550047,0.000205738086234513,0.0265080665482781,"Xrcc4"
986.831112381377,2.89436919819979,0.798925800513379,3.70905701067126,0.000208032587118244,0.0265273718563459,"Krt10"
62.219152147082,-2.52459764429681,0.862667579690407,-3.70596851883628,0.000210584457144762,0.0265787668410567,"Lrrc61"
62.2907220803894,-2.16631345295862,0.856194903376054,-3.69680506206556,0.000218329862097399,0.0272780006493205,"Inpp4b"
8355.76008059783,1.6820529384186,0.459689078434926,3.65929999509695,0.000252905138485233,0.0312818365792384,"Dsp"
56.3287806785946,-2.47009517039597,0.862179854313822,-3.64723327253074,0.000265079250640333,0.0324630222888146,"Myrfl"
159.06418266931,-2.73529554130638,0.859316565810986,-3.64332629386722,0.000269137305449837,0.0326368561873434,"Nfil3"
47.7171884377261,-1.78194394004668,0.839371314077489,-3.63311739898979,0.000280017535104018,0.0336265717640932,"LOC100911410"
50.4631486261551,-1.73112323736929,0.836364877260135,-3.62145386712477,0.000292952050397829,0.0348415760708726,"LOC100361830"
367.591199485666,-2.52574456230777,0.700149260158745,-3.61658198342863,0.000298518799150464,0.0351655145399246,"Vps8"
210.713723356869,-2.83793760769093,0.807058489786396,-3.60443072862031,0.000312837870915587,0.0365046379750462,"Wdr24"
48.2666381972421,-1.72526718195834,0.836042372473109,-3.59203726217855,0.000328102920543553,0.0379280843383477,"LOC102546781"
50.3578584532905,-1.69133798749702,0.833873778445452,-3.58638332191386,0.000335295984245813,0.0384007039734857,"Pid1"
2012.6814518145,2.20960068669757,0.618083416139243,3.57808626613936,0.000346119222707899,0.0392765932630642,"Agrn"
1232.5134905745,2.77708309957679,0.842970969690156,3.51386073059679,0.000441644299195571,0.0496608939704547,"LOC102553726"
148.105118551208,-2.31378464873986,0.861569870731219,-3.50947622772529,0.000448990193054165,0.0500320693503331,"Mlip"
360.845005992838,2.78702496630872,0.83122321640671,3.50408451520947,0.0004581799214277,0.0506002450726716,"Lancl2"
310.897466312744,-2.14137583759247,0.612530904430162,-3.49678296370438,0.00047090478195113,0.0506488804169872,"Fbxo30"
68.7858694257513,-2.58626171694833,0.862405935927913,-3.49741483160125,0.000469790690943589,0.0506488804169872,"B3gntl1"
45.5241963831275,-1.65440056133011,0.831493905961469,-3.49957422604071,0.000466001843166559,0.0506488804169872,"LOC102554685"
327.263082472564,2.75617364455785,0.81288606125838,3.48287667377227,0.000496056826040921,0.0528941972525875,"Coro1a"
177.749608692088,2.34078364304851,0.862306292608471,3.47124069312296,0.000518059412715713,0.0547681784263304,"Dmkn"
641.455504478854,2.00649716186123,0.57906315787729,3.46613049358822,0.000528006944996434,0.0553467618869568,"Rbm6"
177.807366621512,-2.53685537817427,0.73868360184034,-3.44981656037149,0.000560967598063,0.0583076321045482,"Prdm4"
94.2971735618547,2.03046290938397,0.853808153374613,3.42976574921322,0.000604102539975882,0.062267869308014,"Helz2"
42.057960226823,-1.59984077676008,0.827657354785898,-3.409446074402,0.000650949457418926,0.0665420978414438,"LOC500300"
934.171072178936,-2.24516239920106,0.661678927237604,-3.39857620516833,0.000677375891463561,0.0686759213238753,"Ptprr-2"
1221.89732974182,1.87639702141625,0.553492768204087,3.39083418325267,0.000696802455593152,0.0700711347417211,"Arhgef4"
71.9742314706582,1.95247764372023,0.850539582505658,3.38040110589745,0.000723801169530095,0.072199166660627,"Pla2g5"
37.9542098976886,1.49760518189289,0.819127183376923,3.37577494611138,0.000736081034894298,0.0728366905648606,"Pag1"
80.6108892227903,-2.46749265482099,0.862901421240154,-3.36286660103787,0.000771376291019137,0.0757234392350453,"Tnfrsf1b"
45.4292146580726,-1.90687305574723,0.848903341692082,-3.35323113363186,0.000798739746837494,0.077047959370166,"Asb7"
1032.71033584445,2.03621261718608,0.608287749802502,3.34942822711888,0.000809785327683853,0.077047959370166,"Rn45s"
486.313050352735,-1.81053161399634,0.540175358375206,-3.35152201300959,0.000803686491963823,0.077047959370166,"Mbp"
177.13960970545,-2.6773989246216,0.842857597200253,-3.35170481361267,0.000803156053654981,0.077047959370166,"Sox18"
359.480240338434,1.98315767481794,0.853283506100896,3.34373828312294,0.000826576752847039,0.0780452508088933,"Lpar3"
210.130318437015,2.37654403470438,0.715121096128648,3.33392134069622,0.000856308700016616,0.0802400175038297,"Ppm1h"
685.32168349804,2.31767475083919,0.697749509029037,3.33082149928089,0.000865901082435617,0.0805288006665124,"Ncf4"
405.485779803097,-2.37483596266591,0.716247476506409,-3.32593720956235,0.000881217775062238,0.0813416616398867,"Vgll3"
92.6304892884631,-2.0927722642466,0.85690273106564,-3.32052085716747,0.000898496452071948,0.0823222415976143,"RGD1310110"
231.676091488425,-2.51495021048634,0.768601862228658,-3.29908124968809,0.000970018308953869,0.0871230671634902,"Armc7"
43.5852386435379,-1.86923363785771,0.84634612491452,-3.28849554004019,0.00100724380341007,0.0871230671634902,"Ppfia4"
47.2678105934252,-2.46156810125276,0.862907806137596,-3.290549851269,0.000999917826636366,0.0871230671634902,"Gpr37l1"
135.044971023485,2.60932150360606,0.807105828858423,3.29592555876299,0.000980980050164132,0.0871230671634902,"Kirrel"
58.7900100652855,-2.14021384363599,0.858114060644395,-3.29151231196753,0.000996502546675786,0.0871230671634902,"Zgrf1"
964.69899554388,2.6219927523062,0.843164842635765,3.28936462665552,0.00100413846964482,0.0871230671634902,"Ephb6"
106.386021174751,2.5285111981974,0.85996778405529,3.29237952924384,0.000993434489449563,0.0871230671634902,"Kdm4a"
126.398204145562,-2.51789416362132,0.859974282468419,-3.2902408106071,0.00100101674987859,0.0871230671634902,"Cys1"
449.529531821928,1.9706322237367,0.600287038478293,3.28401286902192,0.00102340249139683,0.087809745881652,"Peo1"
3345.12761594919,2.1646633628931,0.6605044031949,3.28237093513043,0.00102938096473761,0.087809745881652,"Dsc2"
55.2189541900152,-2.0829558161146,0.856777682047337,-3.26997910665815,0.0010755542818008,0.0911200747369458,"Stag3"
196.483679094231,2.42124341817842,0.745257526229724,3.26619326514091,0.00109003827670147,0.0917189349967383,"Slc39a6"
40.579611885847,-1.45973844602501,0.816036024359193,-3.26393024502715,0.00109878213994074,0.0918299749251822,"LOC102547230"
233.530744900967,-2.55942931441362,0.852873047651763,-3.24125748786212,0.00119003640583112,0.0971058530714022,"Zfp772"
9053.57258272601,-1.07989747063239,0.333134702787773,-3.24161520087237,0.00118854385753002,0.0971058530714022,"Sqstm1"
708.506152965233,2.46301727027361,0.767122948419461,3.24047362876792,0.00119331309457944,0.0971058530714022,"Zbtb11"
937.921254552162,1.47746300845425,0.455285620912133,3.24509372804343,0.00117411971146808,0.0971058530714022,"Adam15"
516.151660316819,2.49545654370044,0.783584822873096,3.22493629863139,0.00126000701595269,0.101862920132803,"Cenpj"
53.8726425184535,-2.03629007847013,0.855507718173316,-3.22051043669358,0.00127962533318281,0.102777180169728,"Lrrc51"
81.5160208711463,-2.14874286215381,0.859576464837328,-3.21688973776206,0.00129588391685805,0.103411536565272,"Zranb3"
219.896028025702,-1.91548114219897,0.851122669214919,-3.21017460940933,0.00132654364108574,0.105179604465318,"Fez1"
221.880949535816,2.4416970265555,0.861229660012274,3.20619190449563,0.00134504254306309,0.105967077803486,"Apba1"
