"PATH","Nh","ES","NES","pvalue","leadingEdge","p.adjust"
"04510",2,0.875,1.56029527201801,0.024975024975025,"GRB2/COMP",0.3996003996004
"04150",2,-0.59375,-1.04474692923949,0.215784215784216,"RPS6KB2/RICTOR",0.454545454545455
"04666",2,-0.59375,-1.05634085445018,0.217782217782218,"RPS6KB2/GSN",0.454545454545455
"04910",2,0.543596521490842,0.974240609693953,0.233766233766234,"GRB2/RPS6KB2",0.454545454545455
"03013",3,0.451896550763305,0.933338269235432,0.254745254745255,"NUP43/EIF2B4/EIF3B",0.454545454545455
"04012",2,0.543596521490842,0.949051657603589,0.257742257742258,"GRB2/RPS6KB2",0.454545454545455
"05200",2,0.518219131316842,0.906844308314899,0.280719280719281,"GRB2/STAT3",0.454545454545455
"05160",3,0.374876973259735,0.777486896985743,0.340659340659341,"GRB2/RNASEL/STAT3",0.454545454545455
"05221",3,0.35895020660954,0.761584561865628,0.350649350649351,"GRB2/RPS6KB2/STAT3",0.454545454545455
"04630",3,0.356413691404355,0.747351927682724,0.376623376623377,"GRB2/SOCS7/STAT3",0.454545454545455
"04130",2,-0.438499815876401,-0.75735687080723,0.401598401598402,"GOSR1/STX10",0.454545454545455
"01100",5,-0.313630691984769,-0.787825141580609,0.411588411588412,"FUT8/TM7SF2/TPI1/ATP6AP1/POLR1E",0.454545454545455
"04350",2,0.421875,0.721925119221592,0.417582417582418,"COMP/RPS6KB2",0.454545454545455
"04145",2,0.378481525156035,0.666583938193243,0.424575424575425,"COMP/ATP6AP1",0.454545454545455
"04062",3,-0.36455964125219,-0.748552566642173,0.43956043956044,"GRB2/GNB2/STAT3",0.454545454545455
"04142",2,0.328125,0.579950927460229,0.454545454545455,"MANBA/ATP6AP1",0.454545454545455
