"Rat_Gene_Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Human_Ortholog_Symbol","Human_Entrez_ID"
"Abcc1",1046.05219455561,0.251108976576149,0.768164949380731,0.326942603734954,0.743711297077345,0.999906855889024,"ABCC1",4363
"Abcc10",334.143455479603,0.941344032011161,0.862705840272253,1.11476494442932,0.264951162350858,0.999906855889024,"ABCC10",89845
"Abcc3",277.08057297408,-0.504464641457687,0.81103639431345,-0.622605075416737,0.533544075110098,0.999906855889024,"ABCC3",8714
"Abcc4",387.731740787366,0.474182266241891,0.839447329693745,0.56559646046541,0.57166813452863,0.999906855889024,"ABCC4",10257
"Abcc5",1343.23010256839,0.257954708131415,0.713227963506549,0.361705867588384,0.717571841843573,0.999906855889024,"ABCC5",10057
"Abcc9",289.761713411608,-1.61979449468791,0.794592132543463,-2.05131116358292,0.040236654013868,0.677125406119092,"ABCC9",10060
"Abcd1",223.621677335479,-1.51185175668094,0.848117128084137,-1.81496158066052,0.0695298138517447,0.797853005666119,"ABCD1",215
"Abcd2",89.8100495336195,-0.186482025211691,0.766738909458613,-0.245089415307904,0.8063871983962,0.999906855889024,"ABCD2",225
"Abcd3",856.589473976038,1.18600984684752,0.653908861201332,1.81450456681716,0.0696000802905443,0.797853005666119,"ABCD3",5825
"Abcd4",187.19845959354,0.450595439491493,0.859236446995386,0.527903853555525,0.597566069942081,0.999906855889024,"ABCD4",5826
"Abce1",1012.74064705647,0.150963498101682,0.581852059673165,0.25945269687034,0.795285975044105,0.999906855889024,"ABCE1",6059
"Abcf1",2018.16903409997,0.518821125027533,0.636145934015877,0.815635308898872,0.414708748558305,0.999906855889024,"ABCF1",23
"Abcf3",872.092148023768,-1.24492961211913,0.655366865781194,-1.90029859777287,0.0573939452738299,0.75597295382465,"ABCF3",55324
"Abcg1",780.910432336893,-0.506356760233071,0.844370247727761,-0.600703150275416,0.548037720434059,0.999906855889024,"ABCG1",9619
"Abcg4",1034.62203718126,-1.02331530243611,0.861994827506369,-1.20802817489867,0.227036425077213,0.999906855889024,"ABCG4",64137
"Abcg5",17.9114902013348,-0.266052026764021,0.697446259454879,-0.395968895954755,0.692127974246671,0.999906855889024,"ABCG5",64240
"Abhd1",130.143729087386,0.72428883030354,0.846923210687641,0.880380093621228,0.378653436654929,0.999906855889024,"ABHD1",84696
"Abhd11",571.880310192631,0.494394266730267,0.774135663279306,0.63887091043317,0.52290691333366,0.999906855889024,"ABHD11",83451
"Abhd12",3838.53755081455,0.0255740017035782,0.724291604567155,0.0353155732961834,0.971828105382305,0.999906855889024,"ABHD12",26090
"Abhd13",270.207364015877,-0.344978388270689,0.750219201208656,-0.459845606307272,0.64562704523029,0.999906855889024,"ABHD13",84945
"Abhd14a",1067.30985717212,-0.273480034560578,0.748493262649157,-0.365419966240829,NA,NA,"ABHD14A",25864
"Abhd14b",1799.53266969729,-0.68630618200795,0.515531147344629,-1.3312898906856,0.183093643309943,0.998702430147494,"ABHD14B",84836
"Abhd16a",1307.28982569033,0.498266224516642,0.63793671440328,0.781115500104518,0.434734566289959,0.999906855889024,"ABHD16A",7920
"Abhd17a",1137.45981649245,-0.28449370885513,0.570407213608842,-0.498742395837193,0.617960873325515,0.999906855889024,"ABHD17A",81926
"Abhd17b",448.878515312226,-0.304305965984013,0.859662431359843,-0.354375538793196,0.723057463878694,0.999906855889024,"ABHD17B",51104
"Abhd17c",1114.05633592894,0.236345326973647,0.612522153858668,0.385873708705665,0.699590202909011,0.999906855889024,"ABHD17C",58489
"Abhd2",368.585460895168,-0.132175761962844,0.625204231391511,-0.211400550926205,0.83257472688049,0.999906855889024,"ABHD2",11057
"Abhd4",2029.54037338788,-0.511677986978523,0.516490347287195,-0.990680295999869,0.321841715439363,0.999906855889024,"ABHD4",63874
"Abhd5",460.671356864432,0.152658562520386,0.860292507480057,0.177516234321664,0.859102914589816,0.999906855889024,"ABHD5",51099
"Abhd6",1541.41916532764,0.675614207095227,0.739453000675835,0.914109647838667,0.36065923350338,0.999906855889024,"ABHD6",57406
"Abhd8",290.299898331075,0.882738536161669,0.854423721925425,1.04114490499965,0.297808301324656,0.999906855889024,"ABHD8",79575
"Abi1",906.922157937496,0.474580653650512,0.668329670210328,0.710175335636735,0.477595413713074,0.999906855889024,"ABI1",10006
"Abi2",220.575737041375,-0.688159452036628,0.765188516870045,-0.899911829125051,0.368167174493814,0.999906855889024,"ABI2",10152
"Abi3",48.5566434501071,-0.990445994310782,0.833110595756492,-1.29669635005902,0.194735685702271,0.999906855889024,"ABI3",51225
"Abi3bp",1180.3274057723,0.399047311056549,0.623523240017061,0.640019072960044,0.522160199662254,0.999906855889024,"ABI3BP",25890
"Abl2",208.471803080902,0.418093302583855,0.844377706165556,0.495831503795385,0.620013295828317,0.999906855889024,"ABL2",27
"Ablim1",854.420778426722,-0.381756701085219,0.567692092781646,-0.672464197507164,0.50128822529763,0.999906855889024,"ABLIM1",3983
"Ablim2",19.7384001331196,0.261366089076106,0.708409107845632,0.379954418986954,0.703979250584324,0.999906855889024,"ABLIM2",84448
"Ablim3",53.9148506624811,-1.2403040066083,0.851766786425094,-1.57846323254627,0.114459228448196,0.90679598184335,"ABLIM3",22885
"Abr",565.217784686042,-0.496557899913229,0.770258608109501,-0.644857653658617,0.519019435975234,0.999906855889024,"ABR",29
"Abracl",1281.468325589,0.667560257538647,0.616550343176465,1.08283931822883,0.278879750186729,0.999906855889024,"ABRACL",58527
"Abt1",393.872289800463,0.0563412107568473,0.733461255849267,0.0768221922305313,0.938764996059666,0.999906855889024,"ABT1",29777
"Abtb1",782.289468897998,0.291164079510524,0.596880716640238,0.487813669395915,0.625681828231244,0.999906855889024,"ABTB1",80325
"Abtb2",98.4607915586209,1.84070966507259,0.861635572071823,2.41481782710265,0.0157430813759237,0.444055460843891,"ABTB2",25841
"Acaa2",2923.67101389734,0.00996404413296194,0.719700104027335,0.0138502980453873,0.988949414335231,0.999906855889024,"ACAA2",10449
"Acaca",83.922366009489,0.872263621413683,0.859538208536622,1.04082924265992,0.29795480561313,0.999906855889024,"ACACA",31
"Acacb",145.401482442901,-0.699719586393474,0.851552597591603,-0.825496820802983,0.409089586885392,0.999906855889024,"ACACB",32
"Acad11",1218.90018338289,-0.460178677069388,0.502675141930033,-0.915459465575215,0.359950472702171,0.999906855889024,"ACAD11",84129
"Acad8",433.857286863993,-0.104366897783752,0.645307641602282,-0.161730519620958,0.871518069747127,0.999906855889024,"ACAD8",27034
"Acad9",765.839112572341,-0.422111158203893,0.520242130208703,-0.811388139790172,0.417142807960079,0.999906855889024,"ACAD9",28976
"Acadl",3916.64145251763,-1.01486990198328,0.625786517480436,-1.6220678179154,0.104788827973828,0.887762337813888,"ACADL",33
"Acadm",1258.52054320115,0.759925566165422,0.773029919477807,0.983961474267339,0.325134455741212,0.999906855889024,"ACADM",34
"Acads",1072.68872802786,-0.713224995064743,0.813506800935186,-0.878160324238278,0.379856719901608,0.999906855889024,"ACADS",35
"Acadsb",28.3798209932921,-0.333775568936741,0.729482918213677,-0.476364895478655,0.633814439488982,0.999906855889024,"ACADSB",36
"Acadvl",1209.06322797159,-1.08556856885189,0.558000934095579,-1.94559724252785,0.051703138512454,0.734232055408201,"ACADVL",37
"Acap1",50.9177779209909,0.391165152869903,0.697240155418997,0.61014831676896,0.541763562628311,0.999906855889024,"ACAP1",9744
"Acap2",525.27502081223,-0.244476997881718,0.760278799970312,-0.321602818838867,0.74775360808133,0.999906855889024,"ACAP2",23527
"Acap3",259.337851344378,0.805653039573471,0.857938694838152,0.961386488451953,0.3363578754038,0.999906855889024,"ACAP3",116983
"Acat1",2012.86389811551,0.495580509041031,0.539383543225808,0.918819644826892,0.358189915392708,0.999906855889024,"ACAT1",38
"Acbd3",310.022703145269,0.724051922447335,0.725299452419363,0.998714824809719,0.317932857063719,0.999906855889024,"ACBD3",64746
"Acbd4",820.796223581276,-0.244507832706044,0.820999690270366,-0.29790199230611,0.765777967314739,0.999906855889024,"ACBD4",79777
"Acbd5",381.180149231319,-0.272285602669208,0.692759143413159,-0.393082905396622,0.694258249503472,0.999906855889024,"ACBD5",91452
"Accs",67.5853754473884,-1.83127181873104,0.848995462317188,-2.21571460211709,0.0267110542133191,0.56531845923318,"ACCS",84680
"Acd",609.992565420908,-0.166468528456372,0.776330900955894,-0.214422367888472,0.830217700225007,0.999906855889024,"ACD",65057
"Ace",185.853891565404,-1.21352989037118,0.832551752968558,-1.69647095031868,0.0897967270730065,0.859839093247467,"ACE",1636
"Ace2",145.996051704025,-0.792255108588673,0.762889344336787,-1.27047588790659,0.203915166444968,0.999906855889024,"ACE2",59272
"Acer1",69.9183319940539,-0.0281646337445065,0.703829785533684,-0.0400434429239795,0.968058491604984,0.999906855889024,"ACER1",125981
"Acer2",7167.74096558687,-0.0780647627263204,0.816499067726468,-0.0956040409974078,NA,NA,"ACER2",340485
"Acer3",1218.27439905709,-0.500290616493326,0.685301497794167,-0.730136611632523,0.465306684246866,0.999906855889024,"ACER3",55331
"Ache",205.445313448814,-0.0469186929535003,0.859822416465379,-0.0545742785672457,0.956477630940776,0.999906855889024,"ACHE",43
"Acin1",1394.34308787737,0.832375996177792,0.54580092175127,1.52513751443428,0.12722480195129,0.926334917738565,"ACIN1",22985
"Ackr1",665.92112181543,-1.83740084754043,0.658656673248783,-2.79238472644242,0.00523211062011587,0.261887681951693,"ACKR1",2532
"Ackr2",114.335686369463,1.43500368539259,0.848575338171949,1.94713958442776,0.051518002422178,0.734232055408201,"ACKR2",1238
"Ackr4",2524.97513987051,0.628433895830823,0.856350824491524,0.736989104986901,0.461128974915392,0.999906855889024,"ACKR4",51554
"Acly",1315.53519359876,0.390464678047047,0.590016758825741,0.661797804266539,0.508100813524379,0.999906855889024,"ACLY",47
"Aco1",1398.05254433556,-1.048577464513,0.71142280978042,-1.47503510450953,0.140203105839943,0.943158635331211,"ACO1",48
"Aco2",4387.7923205177,0.273724529163059,0.526923589411081,0.5194842261827,0.603423109917099,0.999906855889024,"ACO2",50
"Acot13",334.218601913553,0.0721876954139534,0.655448120497105,0.110144190034259,0.912295022753571,0.999906855889024,"ACOT13",55856
"Acot4",23.9001263465828,-1.03403142417745,0.761499087812055,-2.57879107417906,0.00991467313439488,0.361753958700089,"ACOT4",122970
"Acot7",530.265034193896,-1.28851783387754,0.566285197239915,-2.27561687964322,0.0228689501585172,0.524417568078907,"ACOT7",11332
"Acot8",175.470264733326,0.00460016200456482,0.862022688615205,0.00534282901766451,0.995737059497329,0.999906855889024,"ACOT8",10005
"Acot9",734.642089642299,-0.844964849165247,0.699468205012752,-1.20842609065377,0.226883409066594,0.999906855889024,"ACOT9",23597
"Acox1",1080.86615831188,-1.69894628436211,0.725955403516635,-2.34550214256096,0.0190014693797148,0.495388450163008,"ACOX1",51
"Acox3",285.599299372685,-0.722401674889,0.664644130257476,-1.08712893231134,0.276979833039312,0.999906855889024,"ACOX3",8310
"Acp1",566.106403006948,-0.131928429542107,0.564215979559581,-0.233831521645649,0.815115777119254,0.999906855889024,"ACP1",52
"Acp2",428.820642192453,0.130336771803342,0.761621904231574,0.171145331216353,0.864109492505594,0.999906855889024,"ACP2",53
"Acp5",759.136034946828,-0.0293269828778246,0.794409417602864,-0.0369102863957897,0.970556537979573,0.999906855889024,"ACP5",54
"Acp6",540.541760659742,1.02152827107623,0.695923196310343,1.46871269951192,0.141910731446974,0.943158635331211,"ACP6",51205
"Acrbp",348.776647674334,0.490230717411486,0.818615587690517,0.613934847812804,0.539258381264589,0.999906855889024,"ACRBP",84519
"Acsbg1",604.19238961617,0.329978283748969,0.658362622491308,0.548634118316202,NA,NA,"ACSBG1",23205
"Acsf2",546.598583542967,-0.590208340359682,0.77717902005655,-0.759948947612919,0.447285101766702,0.999906855889024,"ACSF2",80221
"Acsf3",519.504879858021,0.633490412806755,0.820055182110301,0.773674446847444,0.439123334807432,0.999906855889024,"ACSF3",197322
"Acsl1",1009.71869724883,0.403740385721177,0.818751007344198,0.493406575380829,0.621725337244815,0.999906855889024,"ACSL1",2180
"Acsl3",1250.10786515286,-0.974215593934065,0.747482740731477,-1.30461484423605,0.19202403104857,0.999906855889024,"ACSL3",2181
"Acsl4",411.000043970719,0.0787275632757362,0.818705153912213,0.0961764348889681,0.923380446274641,0.999906855889024,"ACSL4",2182
"Acsl5",2200.35015754598,-0.667766476837627,0.489033220138626,-1.36548312058717,0.172101254752803,0.99359120008599,"ACSL5",51703
"Acss1",1319.37773136274,-0.20088576891511,0.838505807538993,-0.239619492430276,0.810625252179263,0.999906855889024,"ACSS1",84532
"Acss2",186.575353959702,-0.783423036184686,0.839893182037739,-0.936511981875365,0.349009646376656,0.999906855889024,"ACSS2",55902
"Acta1",42541.7172376408,-1.61083605416178,0.851549087166013,-1.93906333881103,0.0524936261017507,0.740987652104448,"ACTA1",58
"Acta2",987.907879874912,-0.565615450241072,0.728030597294689,-0.777132757236879,0.437080449410741,0.999906855889024,"ACTA2",59
"Actc1",3362.23526620626,-1.45520779166415,0.862873200420232,-1.76311844459346,0.0778805149932882,0.822986472760071,"ACTC1",70
"Actg2",31815.3630175734,-0.173347377373947,0.757950531955519,-0.228706901209674,0.819096730559962,0.999906855889024,"ACTG2",72
"Actl6a",702.026839834708,0.163127484202098,0.792694701744152,0.205800962207958,0.836946389556414,0.999906855889024,"ACTL6A",86
"Actn1",475.615390831411,0.0700168223493218,0.713883055746306,0.09808748180673,0.921862827661632,0.999906855889024,"ACTN1",87
"Actn2",2459.95460934318,-0.959415353911334,0.863001555123756,-1.13335144491783,0.257066695798747,0.999906855889024,"ACTN2",88
"Actn4",6010.64533747074,0.410098301438071,0.539706236204417,0.759865199112352,0.447335165533759,0.999906855889024,"ACTN4",81
"Actr10",1200.85759451479,-1.06612664939315,0.572164036904299,-1.86343137417743,0.062401599332564,0.770991367770291,"ACTR10",55860
"Actr1a",2596.62903424836,0.563575118574683,0.52082219996908,1.08210873654437,0.279204214217873,0.999906855889024,"ACTR1A",10121
"Actr1b",2625.10628686233,-0.403193934813426,0.56910996455242,-0.708463367325815,0.478657553333023,0.999906855889024,"ACTR1B",10120
"Actr2",1814.75645999639,-0.0995716224379114,0.612809077526558,-0.162477854971156,0.870929565728875,0.999906855889024,"ACTR2",10097
"Actr5",104.4651415411,0.756119129045374,0.802988802393907,1.02694991805735,0.304444047182783,0.999906855889024,"ACTR5",79913
"Actr6",157.775098251975,-0.333990243241445,0.861756563056607,-0.388743950274712,NA,NA,"ACTR6",64431
"Actr8",614.255917387401,-0.732962255654245,0.737564018456901,-0.994185076274365,0.320132772268461,0.999906855889024,"ACTR8",93973
"Acvr1",109.163797239733,-1.35678760195818,0.853794977149861,-1.61760864524006,0.105746964781724,0.887949139719867,"ACVR1",90
"Acvr1b",71.0517777246676,-0.0170140502219163,0.706168536147228,-0.0240839541766603,0.980785642323226,0.999906855889024,"ACVR1B",91
"Acvr1c",23.7248555869663,0.130813361804221,0.657545461259124,0.201419501395818,0.840370567768758,0.999906855889024,"ACVR1C",130399
"Acvr2a",254.671954763221,0.00939152538852108,0.860019396026993,0.0109269863923731,0.991281699754536,0.999906855889024,"ACVR2A",92
"Acvr2b",139.270048934905,0.545706687207524,0.861738914548025,0.638312552285132,0.523270242616677,0.999906855889024,"ACVR2B",93
"Acvrl1",1044.34857975797,0.704258753514092,0.786373307932582,0.896510487795303,0.369980181460144,0.999906855889024,"ACVRL1",94
"Acy3",206.237063536022,-1.28285772451745,0.86057343455132,-1.52633343093375,0.126926846949094,0.926334917738565,"ACY3",91703
"Acyp1",218.527103518874,0.00604085897579044,0.774805056504741,0.00780190541148707,0.993775043279298,0.999906855889024,"ACYP1",97
"Acyp2",118.516473788783,-0.681249656205198,0.858170220657874,-0.806718291102405,0.419828803536014,0.999906855889024,"ACYP2",98
"Ada",239.118899540137,-0.969030054852539,0.792830591632468,-1.22450386575085,0.22076220890099,0.999906855889024,"ADA",100
"Adam10",1349.82033662399,-0.257051874000274,0.622591548637422,-0.412885966149342,0.679690163551973,0.999906855889024,"ADAM10",102
"Adam15",937.921254552162,1.47746300845425,0.455285620912133,3.24509372804343,0.00117411971146808,0.0971058530714022,"ADAM15",8751
"Adam17",799.513168427685,-1.21638296509311,0.631566504640171,-1.92637250131837,0.0540578784860888,0.743761845377566,"ADAM17",6868
"Adam19",125.116863451637,-0.0562715810641318,0.856002160183115,-0.0657434214230251,0.947582101873602,0.999906855889024,"ADAM19",8728
"Adam23",18.9434055614821,0.300848691920167,0.83642472555844,0.361708053496117,0.71757020818199,0.999906855889024,"ADAM23",8745
"Adam28",220.924541827981,-1.98795405308815,0.849879604507469,-2.42328371375406,0.0153809091526581,0.441407112086375,"ADAM28",10863
"Adam33",185.286331312058,-0.207771602539611,0.854541299827745,-0.243532150609481,NA,NA,"ADAM33",80332
"Adam8",1979.25270162145,0.859077648498319,0.837972469388186,1.0296069815436,0.303194536601694,0.999906855889024,"ADAM8",101
"Adam9",809.123674397577,-0.021068349719992,0.85905051503024,-0.02451767261391,0.980439687244547,0.999906855889024,"ADAM9",8754
"Adamts1",1544.19122030546,0.661230154663049,0.644408159246351,1.02621556185371,0.304789987680914,0.999906855889024,"ADAMTS1",9510
"Adamts10",209.703181917767,0.785651363527168,0.812305957716019,0.968996013577806,0.332547178162411,0.999906855889024,"ADAMTS10",81794
"Adamts12",56.6486209136179,-0.625592681715236,0.816896815475572,-0.799347094142799,0.424089178573445,0.999906855889024,"ADAMTS12",81792
"Adamts15",150.855011811636,-0.554476282823905,0.849025481765918,-0.654844008520676,0.512568192862257,0.999906855889024,"ADAMTS15",170689
"Adamts19",25.9213636485201,-0.283211231299756,0.657570209636414,-0.458986654788292,0.646243749443652,0.999906855889024,"ADAMTS19",171019
"Adamts2",421.924222399432,-0.0590758584797375,0.728533800438051,-0.0810857461807769,0.935373761258715,0.999906855889024,"ADAMTS2",9509
"Adamts20",54.066993654356,-0.33228595116654,0.690590684934474,-0.512208795288367,0.608504888210973,0.999906855889024,"ADAMTS20",80070
"Adamts4",20.2030292505641,0.354433489620793,0.65733446988776,0.600023122328457,0.548490825749606,0.999906855889024,"ADAMTS4",9507
"Adamts5",67.2616770772568,0.312671989640626,0.840113461236251,0.374544804029079,0.707999029419107,0.999906855889024,"ADAMTS5",11096
"Adamts6",86.059643228712,-0.366967926031094,0.724041913491684,-0.534022247235113,0.593326142152729,0.999906855889024,"ADAMTS6",11174
"Adamts7",26.0508185332471,-0.137090659839464,0.734174158108561,-0.187960156631841,0.850907884840416,0.999906855889024,"ADAMTS7",11173
"Adamts9",84.5657028575428,-0.0704005940911877,0.802389492641317,-0.0877791393600962,0.930052218133166,0.999906855889024,"ADAMTS9",56999
"Adamtsl1",650.275348959838,-0.242685255771031,0.677979971149716,-0.357967245469047,0.720367825818493,0.999906855889024,"ADAMTSL1",92949
"Adamtsl3",74.2541135153717,0.714383307000902,0.733346604992916,1.2485251885919,0.211838789945943,0.999906855889024,"ADAMTSL3",57188
"Adamtsl4",787.224073439197,0.232087065283786,0.655229259048632,0.354217030027902,0.723176241808211,0.999906855889024,"ADAMTSL4",54507
"Adamtsl5",1153.28313886365,0.866589127563618,0.753201807254497,1.1515984528984,0.249486117436905,0.999906855889024,"ADAMTSL5",339366
"Adap1",87.3992279953195,0.505330436181983,0.853298970983307,0.598699842888929,0.549373061989275,0.999906855889024,"ADAP1",11033
"Adap2",83.2344206185993,-1.49902537256746,0.858217911685475,-1.79511858191286,0.0726348087839472,0.807240960652829,"ADAP2",55803
"Adar",439.324640000498,0.0914585435152952,0.832472012555038,0.109864199623447,0.91251707518646,0.999906855889024,"ADAR",103
"Adarb1",1126.09088560199,1.3445579335435,0.826991070443513,1.63932116783674,NA,NA,"ADARB1",104
"Adat1",130.754377070712,-0.134629874284552,0.811332312709579,-0.166237404687115,0.867970124273761,0.999906855889024,"ADAT1",23536
"Adat2",112.970054271539,-0.390867068389676,0.849834265333461,-0.463205349467987,0.643217182169521,0.999906855889024,"ADAT2",134637
"Adat3",137.871963598918,0.460029696902182,0.856584159536682,0.541245009713717,0.58833871768774,0.999906855889024,"ADAT3",113179
"Adck1",162.694122782863,-0.403661936156943,0.82378932375122,-0.497340227223136,0.618949148661357,0.999906855889024,"ADCK1",57143
"Adck5",412.275007832032,0.055247086669516,0.80099779663549,0.0689817497954072,0.945004146443958,0.999906855889024,"ADCK5",203054
"Adcy3",212.785583984009,-1.99425581341173,0.862989232036769,-2.56221441612469,0.0104007085583207,0.370738801607692,"ADCY3",109
"Adcy4",193.531876797208,0.0534986688074552,0.837811307553624,0.063875192880457,0.949069605145221,0.999906855889024,"ADCY4",196883
"Adcy5",269.245634312638,-0.320497657407624,0.86036835925365,-0.373682059317572,0.70864087453556,0.999906855889024,"ADCY5",111
"Adcy6",393.353450199809,0.306500918421343,0.749763347941693,0.408852782523239,0.68264770197457,0.999906855889024,"ADCY6",112
"Adcy7",38.5962053939175,0.0295443956356759,0.737488073276893,0.0401450750812038,0.967977466028386,0.999906855889024,"ADCY7",113
"Adcy9",280.969630344356,0.219387651800499,0.692888094060482,0.316662607054699,0.751499624890907,0.999906855889024,"ADCY9",115
"Adcyap1r1",17.7231641883175,0.3045277584961,0.702856907406402,0.452675960174332,0.650782092565375,0.999906855889024,"ADCYAP1R1",117
"Add1",3166.83322280791,0.0467632927507914,0.579753246105378,0.0806665906536304,0.935707106995617,0.999906855889024,"ADD1",118
"Add3",1085.74160174125,0.229906521184624,0.672096320660186,0.342092405594393,0.732281352520137,0.999906855889024,"ADD3",120
"Adh7",466.702078038966,-0.983700540688457,0.862386598115508,-1.16002318816876,0.246039365334246,0.999906855889024,"ADH7",131
"Adi1",918.016180396586,-0.908883287788656,0.580525794409808,-1.56568045606047,0.117423443919682,0.913177804729606,"ADI1",55256
"Adipor1",6607.28810218189,-0.934347796350832,0.495910741724306,-1.88416166397714,0.0595431113188434,0.765896334015498,"ADIPOR1",51094
"Adipor2",769.637061039274,0.082323151289514,0.531251646742932,0.154965459013705,0.87684854801744,0.999906855889024,"ADIPOR2",79602
"Adk",870.784428184225,-0.340838455406828,0.589961064437255,-0.57771400422753,0.563457222732941,0.999906855889024,"ADK",132
"Adm",119.617387497946,-0.538211872226137,0.853347115409076,-0.638338148370109,NA,NA,"ADM",133
"Adnp",1489.138496201,0.939484651066337,0.637899689946922,1.47311363829664,0.140720396554854,0.943158635331211,"ADNP",23394
"Adora2b",350.217400204877,0.83898909238012,0.83160139507084,1.07257957766629,0.283459791788795,0.999906855889024,"ADORA2B",136
"Adpgk",427.837809761511,0.290612694147318,0.833018318423803,0.34900082578217,0.727088689616806,0.999906855889024,"ADPGK",83440
"Adprh",793.525904097566,-0.00877546003687822,0.583092495982701,-0.0150466647574754,0.987994951494882,0.999906855889024,"ADPRH",141
"Adprm",187.187905038436,-0.521033566065477,0.84229620345914,-0.619489759081642,0.535593766316924,0.999906855889024,"ADPRM",56985
"Adra1d",49.3690166273731,-0.268944456433473,0.690587420695653,-0.405067017961039,0.685428249426073,0.999906855889024,"ADRA1D",146
"Adrb1",53.1899240961502,-0.344727842576138,0.852890804781006,-0.406115125719965,0.68465801244638,0.999906855889024,"ADRB1",153
"Adrb2",99.1554549328797,0.302540363960863,0.839032377913853,0.360765349010113,0.71827486823701,0.999906855889024,"ADRB2",154
"Adrm1",641.278774846435,-0.275862041170017,0.551463253574331,-0.500220574513098,0.616919772741397,0.999906855889024,"ADRM1",11047
"Adsl",2107.98196148027,-0.614704098648709,0.530268039681851,-1.15925613363876,0.246351796594644,0.999906855889024,"ADSL",158
"Adss",1715.61313621116,0.784990640635408,0.620278771107115,1.26568377237017,0.205626320402926,0.999906855889024,"ADSS2",159
"Adtrp",322.600843970052,0.713666513316705,0.758196003480936,1.10701314445778,NA,NA,"ADTRP",84830
"Aebp1",764.060667793556,-0.141235946593204,0.8069171585755,-0.175037289897339,0.861050332769826,0.999906855889024,"AEBP1",165
"Aebp2",951.868828569582,0.743791966512052,0.680804558974898,1.09280769469232,0.274478242472963,0.999906855889024,"AEBP2",121536
"Aen",520.896862198139,0.536873555304471,0.699859480834463,0.767217493616174,0.442952213594078,0.999906855889024,"AEN",64782
"Afap1",335.825258657654,0.399917341354836,0.789718648500399,0.506628467452092,0.612415530161569,0.999906855889024,"AFAP1",60312
"Afap1l1",127.26323305283,-2.1295638522707,0.861420787650249,-3.00423027981879,0.00266253718026269,0.17424826657497,"AFAP1L1",134265
"Afap1l2",611.772682162133,2.30418798483577,0.576500893250024,3.99819077825505,6.38284970013927e-05,0.0109307208272088,"AFAP1L2",84632
"Aff1",936.586119025304,0.0721458143251373,0.531362928292367,0.135777024405335,0.89199755470438,0.999906855889024,"AFF1",4299
"Aff3",29.2996954664354,-0.511820232036166,0.749570779964002,-0.738713750644506,0.460080834208036,0.999906855889024,"AFF3",3899
"Aff4",1381.51329629132,0.147024700196594,0.481776489941108,0.305178353275999,0.760230318092646,0.999906855889024,"AFF4",27125
