"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Human_Entrez_ID"
59.1318546045337,1.77094291161462,0.310716177023036,5.68635311990174,1.2978090532293e-08,0.000299080096316693,"100507420"
221.589372129644,-1.13681771923605,0.213536283503503,-5.33010722815678,9.81547956950835e-08,0.000488068813493032,"91523"
52.6924009561295,1.7935037380359,0.33382118929126,5.37209051122606,7.78290231949342e-08,0.000488068813493032,"26835"
194.927456131047,-2.02557622341449,0.386858566379367,-5.34996085397355,8.79732591430941e-08,0.000488068813493032,"64093"
372.769580961538,1.67487849357753,0.315511990272619,5.3163064806684,1.05894730634201e-07,0.000488068813493032,"147645"
92.781898129645,-1.73774915206732,0.335973945382614,-5.21987584264329,1.79043118881802e-07,0.000687674779105187,"401190"
40.7532664595004,1.76283832139925,0.338419348152442,5.18845714677412,2.1204354316291e-07,0.000698077636027038,"11045"
1044.86034370974,-1.56881047487714,0.31216104641248,-5.07589539726991,3.85675435302371e-07,0.00111098630081789,"85407"
303.002049994244,1.95185864284717,0.395179422154258,4.98835459803058,6.08957183659514e-07,0.00155926869971483,"242"
304.042374664274,0.813246265492137,0.166485505155208,4.883401765559,1.04271108328843e-06,0.00200243974286515,"55759"
381.965548227699,-1.32406642911791,0.271924310215566,-4.89642505497844,9.7595844782189e-07,0.00200243974286515,"347902"
54.5470155261122,-1.31939959700335,0.270848399857668,-4.90385788446142,9.39724894781079e-07,0.00200243974286515,"3547"
103.329499459481,1.80839028190616,0.370158802599241,4.81160538880441,1.49722748645928e-06,0.00215647546409088,"375791"
222.865606565944,0.801967672813962,0.166397118269105,4.8203438378959,1.4331100207103e-06,0.00215647546409088,"79029"
204.98079644259,1.0369529523615,0.215007401128876,4.81846726261548,1.44665256276565e-06,0.00215647546409088,"874"
33.3139891930876,-1.68773071925279,0.406243831504821,-4.84736416911401,1.25112637766561e-06,0.00215647546409088,"186"
836.465460118471,1.2868804640505,0.269467598575795,4.756451308272,1.97025733574792e-06,0.00227022901511554,"80045"
49.3282725478633,1.57608384120195,0.329200596372765,4.78882015565376,1.67764745422739e-06,0.00227022901511554,"5453"
234.295763943219,-1.7313283905659,0.368731885406598,-4.76369652600555,1.90078307353732e-06,0.00227022901511554,"4886"
74.2458326955493,-1.34138726658639,0.281941800488896,-4.76061624927753,1.93002725077366e-06,0.00227022901511554,"84443"
514.582134332757,-0.854210307454302,0.180365586152291,-4.73607208589709,2.17900110387976e-06,0.00239119430661472,"5567"
44.5232184108115,-1.76815631607146,0.392114457420136,-4.68572013064185,2.78977268088184e-06,0.00278025581334021,"3760"
52.7224549196574,-1.87492970321412,0.399266261075579,-4.67809872112554,2.89547144804361e-06,0.00278025581334021,"83888"
641.663266924612,-1.02764864716706,0.219855073300533,-4.68054972864121,2.86106699496616e-06,0.00278025581334021,"55790"
103.459218223065,-1.69971085695978,0.37096579240037,-4.63204655529639,3.62068706614482e-06,0.00320170224043205,"10316"
15.9097577876523,-1.42835736517959,0.31003287404121,-4.62762563358158,3.69881853635794e-06,0.00320170224043205,"102724624"
745.460093468191,-0.810173619936858,0.17523450835846,-4.62471264562803,3.75118075468281e-06,0.00320170224043205,"22900"
1206.10812348132,-1.10630442578754,0.240848158375488,-4.61267814406004,3.97513594261826e-06,0.00321257609727204,"8436"
294.732485190271,-0.863091052324509,0.187357288743795,-4.60917344392093,4.04272973837662e-06,0.00321257609727204,"6641"
33.6809707442135,1.69590570112286,0.37183783653117,4.56176377274566,5.07256991062906e-06,0.00381835958734478,"100847072"
320.842877558674,-1.66050510058088,0.413331372632692,-4.55913661448149,5.13643511424119e-06,0.00381835958734478,"170261"
348.297233082351,-1.30718387131618,0.290275496937149,-4.52363618481463,6.07861763076049e-06,0.00437755447815236,"8736"
59.9252918127098,1.67729398896172,0.374601963955036,4.48486836955162,7.29589601714447e-06,0.00509496738530589,"59344"
68.9453643057331,1.50932112979676,0.336519462884277,4.46012877080738,8.19104232864508e-06,0.0053209585137826,"6274"
25.5799941876963,-1.38909106969548,0.317831127986561,-4.45698107489923,8.31219381628004e-06,0.0053209585137826,"105374257"
106.025117677218,-1.39961649231804,0.316916249203461,-4.4607832575974,8.16606467082467e-06,0.0053209585137826,"51378"
100.32830382825,-1.27346285897397,0.285861687340986,-4.4498659186053,8.59239159558548e-06,0.00535166660325047,"389125"
168.588429052429,-1.56681592953471,0.370381379166412,-4.4360457856087,9.16263678446488e-06,0.00555665696573666,"107986251"
2845.59124086075,-1.43668026507588,0.326600786755675,-4.42987257031883,9.42887863348166e-06,0.00557150020791243,"8490"
443.830360437072,-1.44522229011499,0.330385310683517,-4.4100946249769,1.03325459139722e-05,0.00568486808030106,"9457"
44.8203186922265,1.15577691855887,0.261181824662503,4.40950341792989,1.03607923355454e-05,0.00568486808030106,"105369340"
298.773199686031,0.993816418517553,0.224977025979543,4.41507111009356,1.00976791654583e-05,0.00568486808030106,"4598"
83.2366496523386,-1.07660146545737,0.247892869576261,-4.37260405900042,1.22773265976961e-05,0.00643024980554331,"107986361"
278.563446139888,0.706984658508413,0.161492774435016,4.37469628909454,1.2160166059317e-05,0.00643024980554331,"83861"
2190.70924066879,-1.46859113613643,0.337138889099839,-4.35989675499682,1.30123823705975e-05,0.00651892068979175,"8470"
29.0264865694978,1.28618989416735,0.294592603047338,4.36273487666732,1.2844656675014e-05,0.00651892068979175,"79465"
484.560598817312,-0.851673501355257,0.195754903365219,-4.35341022321914,1.34035999632141e-05,0.00657204172664402,"10044"
335.632840950681,0.855034628458088,0.196462812266919,4.34784536273907,1.37481478742486e-05,0.00660054307837625,"391059"
69.427756429193,-0.969187717250922,0.223180247895224,-4.34297352990791,1.4056707616861e-05,0.00661095565368491,"154661"
186.862319957692,1.25692562541164,0.289986763315642,4.32584374678069,1.51949108553878e-05,0.00690760356097232,"401565"
189.434011024557,-0.716659831896708,0.166441702401221,-4.31478833774676,1.59755895208803e-05,0.00690760356097232,"54536"
97.8978434489753,-1.1940162098036,0.27826446634701,-4.30384817656091,1.67856714868496e-05,0.00690760356097232,"100129827"
17.1902638739429,-1.47890073616278,0.411087206133042,-4.3112899333506,1.62304922115129e-05,0.00690760356097232,"100124700"
584.026940078462,1.09834045667945,0.25550248171084,4.31189811065562,1.61859022323338e-05,0.00690760356097232,"25894"
803.618999757409,-1.65583603362419,0.401488941601467,-4.30497584626024,1.67003955731912e-05,0.00690760356097232,"6521"
156.16831101259,-1.37237766220293,0.319273460811026,-4.3052300113645,1.66812323605605e-05,0.00690760356097232,"140733"
14.452702838078,1.66863300858741,0.389991523539404,4.29537101394503,1.74401416682795e-05,0.00692944939216382,"107985478"
