"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Human_Entrez_ID"
59.1431093286849,1.80338516873979,0.315955458638394,5.70076417519874,1.19271540563106e-08,0.000266035171226008,"100507420"
221.446438540153,-1.14509620752778,0.21602904837097,-5.30555437026853,1.12331078718904e-07,0.000501108942165032,"91523"
52.7046282171094,1.834511055826,0.340587499475373,5.38804818671001,7.12269578857586e-08,0.000501108942165032,"26835"
194.957242793888,-2.11392450571928,0.399585951153192,-5.38167047240753,7.3797768922036e-08,0.000501108942165032,"64093"
372.972813011731,1.70122593729992,0.321222642901151,5.32299328266139,1.02073515905921e-07,0.000501108942165032,"147645"
92.748769459239,-1.78318164494089,0.342792133749957,-5.23999451142597,1.60581373223666e-07,0.000596218396452596,"401190"
40.775831633915,1.80037822724646,0.345573377663942,5.21170611037669,1.87111803414847e-07,0.000596218396452596,"11045"
1044.98318055606,-1.60156690352906,0.317779306468111,-5.08188443081907,3.73708769466484e-07,0.00104194676286874,"85407"
303.284108183465,2.02831736937695,0.409581859276245,5.01966353672058,5.17620626363086e-07,0.00128283645233652,"242"
381.973366386223,-1.34294690377108,0.275907757330713,-4.89008714414981,1.00791346403352e-06,0.00187527388886149,"347902"
33.2970542654268,-1.81083675410202,0.42344913258941,-4.88989656209032,1.00888978553409e-06,0.00187527388886149,"186"
54.5259706929256,-1.33908300498051,0.274533789810925,-4.9034387103706,9.41733352467868e-07,0.00187527388886149,"3547"
49.3455463815127,1.60902549865747,0.335562685350989,4.80448780982053,1.55148152741583e-06,0.00221033843168571,"5453"
304.039877302384,0.815873171196307,0.169114372689917,4.82381254629715,1.40839790539972e-06,0.00221033843168571,"55759"
234.247227712894,-1.79289389036084,0.378770995189943,-4.78798603982224,1.68463363993082e-06,0.00221033843168571,"4886"
103.407424464296,1.85734583641628,0.380637667707294,4.83625818547516,1.32306050736473e-06,0.00221033843168571,"375791"
205.000372028446,1.04379415496484,0.217840201372175,4.78877427839009,1.67803097717789e-06,0.00221033843168571,"874"
222.80317734264,0.804685497997375,0.168737424111537,4.76963767439918,1.8455757302183e-06,0.00221324027975062,"79029"
74.1952206500763,-1.36171241758991,0.285832637902058,-4.76534608101079,1.88529770523478e-06,0.00221324027975062,"84443"
836.74911895063,1.30052930443452,0.273391328190706,4.74589303569293,2.07588397331535e-06,0.00231512960123995,"80045"
44.5114723884521,-1.85491388692482,0.405583047335628,-4.72390039173247,2.31363770820709e-06,0.00245741376578853,"3760"
52.5711790458646,-1.96030212444418,0.414728344563838,-4.71199500029613,2.45303399770519e-06,0.00248704196903701,"83888"
514.313148991965,-0.85804567380742,0.182708094801865,-4.69626987410576,2.64955429585622e-06,0.00256949167691622,"5567"
103.278143810162,-1.76087822998976,0.38115070678485,-4.6581042432827,3.19134610426726e-06,0.00285205142656838,"10316"
641.410517860538,-1.03555305166776,0.222573298269633,-4.65776227726625,3.19665033240123e-06,0.00285205142656838,"55790"
15.8993413368461,-1.45753871801825,0.315688845104203,-4.63157874588961,3.62887925285855e-06,0.00311315968211577,"102724624"
33.6817549023731,1.75142418822252,0.382159206311255,4.58793776471791,4.47646035614745e-06,0.00354713144305907,"100847072"
1205.51500395026,-1.11724178139498,0.243902682324826,-4.5965963956038,4.29448339269653e-06,0.00354713144305907,"8436"
745.030144670016,-0.813200703571205,0.177526967891077,-4.58171290664226,4.61182747584456e-06,0.00354713144305907,"22900"
294.611929431339,-0.867544997861962,0.189763734494544,-4.5736634051562,4.79269571669331e-06,0.00356336926536148,"6641"
321.069576788729,-1.76946882749704,0.435365255227025,-4.56048354016654,5.10359629083112e-06,0.0036721198473222,"170261"
348.238086437006,-1.32912151209764,0.294825113316967,-4.52379557448881,6.07403939713717e-06,0.00423379527353577,"8736"
59.9464887530628,1.73632924920546,0.385288304552153,4.51344836589294,6.3781983253851e-06,0.00431108223174893,"59344"
68.9615150850377,1.54322729971317,0.343481666340703,4.47484793435626,7.64657140687432e-06,0.00488831897192336,"6274"
105.985167984205,-1.43121434943198,0.322476954468097,-4.47417946876529,7.67052965780397e-06,0.00488831897192336,"51378"
25.5555086057331,-1.42388374408141,0.323588973479451,-4.46808464935827,7.89230763686242e-06,0.00488994227333934,"105374257"
168.578213153914,-1.62717552094309,0.380592687390785,-4.4598420997576,8.20200574933906e-06,0.00494447941186508,"107986251"
100.323435801211,-1.29236221012345,0.2902562857681,-4.44829867240515,8.65531225506381e-06,0.00508044052234733,"389125"
2846.24660823262,-1.4673284161949,0.333161546058499,-4.43616599648117,9.15752425814014e-06,0.00523739945071323,"8490"
443.777960493122,-1.4804511197743,0.337024417985647,-4.42081774645663,9.83280816844213e-06,0.00548301965492754,"9457"
44.8318662399878,1.16775917842621,0.264928736523945,4.39667948923989,1.09919469570482e-05,0.00596889814070905,"105369340"
298.819381969981,1.00070684661095,0.227910108480906,4.39184365933861,1.12393509038234e-05,0.00596889814070905,"4598"
2191.25969522405,-1.50325183827546,0.344389021553714,-4.37019460772388,1.24135854708432e-05,0.00633637156019593,"8470"
29.0249240519915,1.30662757976119,0.299077681083366,4.36868911270997,1.2499455218499e-05,0.00633637156019593,"79465"
83.1843349024993,-1.08926279903927,0.251012343360983,-4.36284971579455,1.28379135876792e-05,0.00636332583495964,"107986361"
17.1758977318617,-1.59895169997284,0.430480305736857,-4.35366170161933,1.33882258768644e-05,0.00649183430833612,"100124700"
335.660754595462,0.85959172870823,0.199057541441021,4.31528463444527,1.5939738641386e-05,0.00658399759992805,"391059"
278.573935671472,0.70879532029144,0.164098873503887,4.31743749729258,1.5785108713831e-05,0.00658399759992805,"83861"
69.4029390347995,-0.977150472938381,0.225956523303654,-4.32447394820031,1.52896270285815e-05,0.00658399759992805,"154661"
484.343052422003,-0.85612821380994,0.198301332361615,-4.31935172439299,1.56488207769487e-05,0.00658399759992805,"10044"
186.913284458167,1.27554289587174,0.29455006122189,4.32409207691377,1.53161320937494e-05,0.00658399759992805,"401565"
801.501867567229,-1.74704173141591,0.417366400990781,-4.33146648438109,1.48119496554399e-05,0.00658399759992805,"6521"
70.0984019408284,1.77577562911978,0.406318299964593,4.31932042580466,1.56510401058584e-05,0.00658399759992805,"646862"
156.187761664991,-1.40176497643467,0.32514672415422,-4.31625982852271,1.58695170275727e-05,0.00658399759992805,"140733"
97.8956280296928,-1.21168828811242,0.282305948869033,-4.30238883655515,1.68966448944701e-05,0.00667752832948872,"100129827"
584.025057906637,1.11124441654403,0.259088692219742,4.30020140026338,1.70642956637909e-05,0.00667752832948872,"25894"
80.4169465789122,1.76427613000677,0.417933038125197,4.3017780973867,1.69432949023024e-05,0.00667752832948872,"107985075"
40.7521872517966,-1.32841783130636,0.316078860280811,-4.29121222844367,1.77700379741275e-05,0.00674205219765435,"105373504"
