"TERM_ID","Count","M","N","n","pvalue","geneID","p.adjust","TERM"
"GO:0006413",4,54,18870,68,4.25808680348841e-05,"EIF2S3/EIF4A1/EIF4E/EIF4H",0.0269962703341165,"translational initiation"
"GO:0031581",2,6,18870,68,0.000190151569647456,"COL17A1/LAMA3",0.0598221271641237,"hemidesmosome assembly"
"GO:0019953",2,9,18870,68,0.000453182516405312,"SELENOP/EIF4H",0.0598221271641237,"sexual reproduction"
"GO:1904851",2,10,18870,68,0.000565159463656649,"TCP1/CCT3",0.0598221271641237,"positive regulation of establishment of protein localization to telomere"
"GO:0019372",2,11,18870,68,0.000689142893999622,"ALOX12/HPGD",0.0598221271641237,"lipoxygenase pathway"
"GO:1904871",2,11,18870,68,0.000689142893999622,"TCP1/CCT3",0.0598221271641237,"positive regulation of protein localization to Cajal body"
"GO:0010718",3,53,18870,68,0.000921681593326892,"BMP4/SMAD2/TGFB3",0.0598221271641237,"positive regulation of epithelial to mesenchymal transition"
"GO:0030218",3,53,18870,68,0.000921681593326892,"BMP4/FECH/RCOR1",0.0598221271641237,"erythrocyte differentiation"
"GO:1902902",2,13,18870,68,0.000972787931014123,"FEZ2/FEZ1",0.0598221271641237,"negative regulation of autophagosome assembly"
"GO:0050821",5,217,18870,68,0.00111178317988725,"CCNH/CTNND1/TCP1/CCT3/PHB2",0.0598221271641237,"protein stabilization"
"GO:0045778",2,14,18870,68,0.00113228000941559,"BMP4/TOB2",0.0598221271641237,"positive regulation of ossification"
"GO:0062009",2,14,18870,68,0.00113228000941559,"SMAD2/TGFB3",0.0598221271641237,"secondary palate development"
"GO:1904874",2,15,18870,68,0.0013034395103469,"TCP1/CCT3",0.0635677422738412,"positive regulation of telomerase RNA localization to Cajal body"
"GO:0003184",2,17,18870,68,0.00168042655601271,"BMP4/SMAD2",0.0704097430163313,"pulmonary valve morphogenesis"
"GO:0009791",3,70,18870,68,0.00206174487537564,"BMP4/SMAD2/SELENOP",0.0704097430163313,"post-embryonic development"
"GO:0035994",2,19,18870,68,0.00210308496933303,"DMD/RAF1",0.0704097430163313,"response to muscle stretch"
"GO:0006607",2,20,18870,68,0.002331335300301,"KPNB1/KPNA2",0.0704097430163313,"NLS-bearing protein import into nucleus"
"GO:0031016",2,23,18870,68,0.00308279401162461,"SMAD2/MET",0.0704097430163313,"pancreas development"
"GO:0071549",2,24,18870,68,0.00335524730711887,"EIF4E/FECH",0.0704097430163313,"cellular response to dexamethasone stimulus"
"GO:0006123",2,25,18870,68,0.00363855076292122,"COX4I1/NDUFA4",0.0704097430163313,"mitochondrial electron transport, cytochrome c to oxygen"
"GO:0007190",2,25,18870,68,0.00363855076292122,"ADORA3/RAF1",0.0704097430163313,"activation of adenylate cyclase activity"
"GO:0008285",6,416,18870,68,0.00383130792895682,"ADORA3/BMP4/SMAD2/RAF1/TGFB3/TOB2",0.0704097430163313,"negative regulation of cell population proliferation"
"GO:0032967",2,26,18870,68,0.00393262498666052,"BMP4/TGFB3",0.0704097430163313,"positive regulation of collagen biosynthetic process"
"GO:0060391",2,26,18870,68,0.00393262498666052,"BMP4/TGFB3",0.0704097430163313,"positive regulation of SMAD protein signal transduction"
"GO:0098609",4,179,18870,68,0.00397593680813279,"CTNND1/ITGA2B/LAMA3/LPP",0.0704097430163313,"cell-cell adhesion"
"GO:0042476",2,30,18870,68,0.00521505625582628,"BMP4/TGFB3",0.0704097430163313,"odontogenesis"
"GO:0048701",2,30,18870,68,0.00521505625582628,"BMP4/SMAD2",0.0704097430163313,"embryonic cranial skeleton morphogenesis"
"GO:0001662",2,31,18870,68,0.0055618079494562,"EIF4E/HTR2C",0.0704097430163313,"behavioral fear response"
"GO:0006606",3,100,18870,68,0.00564033819628251,"KPNB1/KPNA2/PHB2",0.0704097430163313,"protein import into nucleus"
"GO:0007179",3,100,18870,68,0.00564033819628251,"HPGD/SMAD2/TGFB3",0.0704097430163313,"transforming growth factor beta receptor signaling pathway"
"GO:0061436",2,33,18870,68,0.00628614411139866,"ALOX12/MET",0.0704097430163313,"establishment of skin barrier"
"GO:0032212",2,34,18870,68,0.00666357595206428,"TCP1/CCT3",0.0704097430163313,"positive regulation of telomere maintenance via telomerase"
"GO:0001657",2,35,18870,68,0.00705108255141302,"BMP4/SMAD2",0.0704097430163313,"ureteric bud development"
"GO:0007339",2,35,18870,68,0.00705108255141302,"TCP1/CCT3",0.0704097430163313,"binding of sperm to zona pellucida"
"GO:0001887",1,2,18870,68,0.00719441154016365,"SELENOP",0.0704097430163313,"selenium compound metabolic process"
"GO:0003129",1,2,18870,68,0.00719441154016365,"BMP4",0.0704097430163313,"heart induction"
"GO:0006431",1,2,18870,68,0.00719441154016365,"MARS1",0.0704097430163313,"methionyl-tRNA aminoacylation"
"GO:0010453",1,2,18870,68,0.00719441154016365,"BMP4",0.0704097430163313,"regulation of cell fate commitment"
"GO:0010999",1,2,18870,68,0.00719441154016365,"FECH",0.0704097430163313,"regulation of eIF2 alpha phosphorylation by heme"
"GO:0031291",1,2,18870,68,0.00719441154016365,"KPNB1",0.0704097430163313,"Ran protein signal transduction"
"GO:0033030",1,2,18870,68,0.00719441154016365,"ITPKB",0.0704097430163313,"negative regulation of neutrophil apoptotic process"
"GO:0033696",1,2,18870,68,0.00719441154016365,"TRIP12",0.0704097430163313,"heterochromatin boundary formation"
"GO:0035990",1,2,18870,68,0.00719441154016365,"BMP4",0.0704097430163313,"tendon cell differentiation"
"GO:0042704",1,2,18870,68,0.00719441154016365,"TGFB3",0.0704097430163313,"uterine wall breakdown"
"GO:0046501",1,2,18870,68,0.00719441154016365,"FECH",0.0704097430163313,"protoporphyrinogen IX metabolic process"
"GO:0048340",1,2,18870,68,0.00719441154016365,"SMAD2",0.0704097430163313,"paraxial mesoderm morphogenesis"
"GO:0060260",1,2,18870,68,0.00719441154016365,"CDK4",0.0704097430163313,"regulation of transcription initiation by RNA polymerase II"
"GO:0061047",1,2,18870,68,0.00719441154016365,"BMP4",0.0704097430163313,"positive regulation of branching involved in lung morphogenesis"
"GO:0071550",1,2,18870,68,0.00719441154016365,"RAF1",0.0704097430163313,"death-inducing signaling complex assembly"
"GO:0075506",1,2,18870,68,0.00719441154016365,"KPNA2",0.0704097430163313,"entry of viral genome into host nucleus through nuclear pore complex via importin"
"GO:0086001",1,2,18870,68,0.00719441154016365,"DMD",0.0704097430163313,"cardiac muscle cell action potential"
"GO:0090191",1,2,18870,68,0.00719441154016365,"BMP4",0.0704097430163313,"negative regulation of branching involved in ureteric bud morphogenesis"
"GO:0099180",1,2,18870,68,0.00719441154016365,"SLC30A3",0.0704097430163313,"zinc ion import into synaptic vesicle"
"GO:1900208",1,2,18870,68,0.00719441154016365,"PHB2",0.0704097430163313,"regulation of cardiolipin metabolic process"
"GO:1900224",1,2,18870,68,0.00719441154016365,"SMAD2",0.0704097430163313,"positive regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry"
"GO:1902686",1,2,18870,68,0.00719441154016365,"PPIF",0.0704097430163313,"mitochondrial outer membrane permeabilization involved in programmed cell death"
"GO:1904959",1,2,18870,68,0.00719441154016365,"PHB2",0.0704097430163313,"regulation of cytochrome-c oxidase activity"
"GO:2000636",1,2,18870,68,0.00719441154016365,"BMP4",0.0704097430163313,"positive regulation of primary miRNA processing"
"GO:0003180",2,36,18870,68,0.00744858859883908,"BMP4/SMAD2",0.0704097430163313,"aortic valve morphogenesis"
"GO:0007165",10,1160,18870,68,0.00832299002260294,"ADORA3/CDK4/DPYSL2/ITPKB/MET/RAF1/YWHAZ/FEZ2/PDAP1/ITGB3BP",0.0704097430163313,"signal transduction"
"GO:0048286",2,40,18870,68,0.00913711494852421,"BMP4/TGFB3",0.0704097430163313,"lung alveolus development"
"GO:0045333",2,41,18870,68,0.00958350244317694,"COX4I1/NDUFA4",0.0704097430163313,"cellular respiration"
"GO:0060395",2,41,18870,68,0.00958350244317694,"BMP4/SMAD2",0.0704097430163313,"SMAD protein signal transduction"
"GO:0030513",2,42,18870,68,0.010039445816496,"BMP4/SMAD2",0.0704097430163313,"positive regulation of BMP signaling pathway"
"GO:1904706",2,42,18870,68,0.010039445816496,"BMP4/TGFB3",0.0704097430163313,"negative regulation of vascular associated smooth muscle cell proliferation"
"GO:0061077",2,43,18870,68,0.0105048725057923,"TCP1/CCT3",0.0704097430163313,"chaperone-mediated protein folding"
"GO:0006404",1,3,18870,68,0.0107724685687447,"KPNB1",0.0704097430163313,"RNA import into nucleus"
"GO:0007208",1,3,18870,68,0.0107724685687447,"HTR2C",0.0704097430163313,"phospholipase C-activating serotonin receptor signaling pathway"
"GO:0007352",1,3,18870,68,0.0107724685687447,"SMAD2",0.0704097430163313,"zygotic specification of dorsal/ventral axis"
"GO:0007500",1,3,18870,68,0.0107724685687447,"BMP4",0.0704097430163313,"mesodermal cell fate determination"
"GO:0010159",1,3,18870,68,0.0107724685687447,"BMP4",0.0704097430163313,"specification of animal organ position"
"GO:0010513",1,3,18870,68,0.0107724685687447,"HTR2C",0.0704097430163313,"positive regulation of phosphatidylinositol biosynthetic process"
"GO:0014809",1,3,18870,68,0.0107724685687447,"DMD",0.0704097430163313,"regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion"
"GO:0017085",1,3,18870,68,0.0107724685687447,"FECH",0.0704097430163313,"response to insecticide"
"GO:0031644",1,3,18870,68,0.0107724685687447,"HTR2C",0.0704097430163313,"regulation of nervous system process"
"GO:0035993",1,3,18870,68,0.0107724685687447,"BMP4",0.0704097430163313,"deltoid tuberosity development"
"GO:0051654",1,3,18870,68,0.0107724685687447,"FEZ1",0.0704097430163313,"establishment of mitochondrion localization"
"GO:0060235",1,3,18870,68,0.0107724685687447,"BMP4",0.0704097430163313,"lens induction in camera-type eye"
"GO:0060364",1,3,18870,68,0.0107724685687447,"TGFB3",0.0704097430163313,"frontal suture morphogenesis"
"GO:0060438",1,3,18870,68,0.0107724685687447,"BMP4",0.0704097430163313,"trachea development"
"GO:0060453",1,3,18870,68,0.0107724685687447,"SGK1",0.0704097430163313,"regulation of gastric acid secretion"
"GO:0060684",1,3,18870,68,0.0107724685687447,"BMP4",0.0704097430163313,"epithelial-mesenchymal cell signaling"
"GO:0060762",1,3,18870,68,0.0107724685687447,"PHB2",0.0704097430163313,"regulation of branching involved in mammary gland duct morphogenesis"
"GO:0070495",1,3,18870,68,0.0107724685687447,"MET",0.0704097430163313,"negative regulation of thrombin-activated receptor signaling pathway"
"GO:0070541",1,3,18870,68,0.0107724685687447,"FECH",0.0704097430163313,"response to platinum ion"
"GO:0072104",1,3,18870,68,0.0107724685687447,"BMP4",0.0704097430163313,"glomerular capillary formation"
"GO:0072125",1,3,18870,68,0.0107724685687447,"BMP4",0.0704097430163313,"negative regulation of glomerular mesangial cell proliferation"
"GO:0072179",1,3,18870,68,0.0107724685687447,"BMP4",0.0704097430163313,"nephric duct formation"
"GO:0099578",1,3,18870,68,0.0107724685687447,"EIF4E",0.0704097430163313,"regulation of translation at postsynapse, modulating synaptic transmission"
"GO:1902445",1,3,18870,68,0.0107724685687447,"PPIF",0.0704097430163313,"regulation of mitochondrial membrane permeability involved in programmed necrotic cell death"
"GO:1904059",1,3,18870,68,0.0107724685687447,"ZFHX3",0.0704097430163313,"regulation of locomotor rhythm"
"GO:1904637",1,3,18870,68,0.0107724685687447,"CDK4",0.0704097430163313,"cellular response to ionomycin"
"GO:1904960",1,3,18870,68,0.0107724685687447,"NDUFA4",0.0704097430163313,"positive regulation of cytochrome-c oxidase activity"
"GO:1905075",1,3,18870,68,0.0107724685687447,"TGFB3",0.0704097430163313,"positive regulation of tight junction disassembly"
"GO:1905098",1,3,18870,68,0.0107724685687447,"MET",0.0704097430163313,"negative regulation of guanyl-nucleotide exchange factor activity"
"GO:1905312",1,3,18870,68,0.0107724685687447,"BMP4",0.0704097430163313,"positive regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis"
"GO:2001303",1,3,18870,68,0.0107724685687447,"ALOX12",0.0704097430163313,"lipoxin A4 biosynthetic process"
"GO:0006091",2,47,18870,68,0.012459974620687,"COX4I1/FECH",0.0751254333266817,"generation of precursor metabolites and energy"
"GO:0045995",2,47,18870,68,0.012459974620687,"LAMA3/TRIP12",0.0751254333266817,"regulation of embryonic development"
"GO:0050918",2,49,18870,68,0.0134925671039862,"BMP4/MET",0.0751254333266817,"positive chemotaxis"
"GO:0045786",2,50,18870,68,0.0140223774010521,"BMP4/HPGD",0.0751254333266817,"negative regulation of cell cycle"
"GO:0006290",1,4,18870,68,0.014337819294209,"DDB2",0.0751254333266817,"pyrimidine dimer repair"
"GO:0006610",1,4,18870,68,0.014337819294209,"KPNB1",0.0751254333266817,"ribosomal protein import into nucleus"
"GO:0007079",1,4,18870,68,0.014337819294209,"KPNB1",0.0751254333266817,"mitotic chromosome movement towards spindle pole"
"GO:0010656",1,4,18870,68,0.014337819294209,"ALOX12",0.0751254333266817,"negative regulation of muscle cell apoptotic process"
"GO:0014819",1,4,18870,68,0.014337819294209,"DMD",0.0751254333266817,"regulation of skeletal muscle contraction"
"GO:0030728",1,4,18870,68,0.014337819294209,"HPGD",0.0751254333266817,"ovulation"
"GO:0031536",1,4,18870,68,0.014337819294209,"PHB2",0.0751254333266817,"positive regulation of exit from mitosis"
"GO:0032957",1,4,18870,68,0.014337819294209,"ITPKB",0.0751254333266817,"inositol trisphosphate metabolic process"
"GO:0033600",1,4,18870,68,0.014337819294209,"PHB2",0.0751254333266817,"negative regulation of mammary gland epithelial cell proliferation"
"GO:0042306",1,4,18870,68,0.014337819294209,"BMP4",0.0751254333266817,"regulation of protein import into nucleus"
"GO:0043043",1,4,18870,68,0.014337819294209,"DMD",0.0751254333266817,"peptide biosynthetic process"
"GO:0051597",1,4,18870,68,0.014337819294209,"FECH",0.0751254333266817,"response to methylmercury"
"GO:0060502",1,4,18870,68,0.014337819294209,"BMP4",0.0751254333266817,"epithelial cell proliferation involved in lung morphogenesis"
"GO:0060513",1,4,18870,68,0.014337819294209,"BMP4",0.0751254333266817,"prostatic bud formation"
"GO:0060686",1,4,18870,68,0.014337819294209,"BMP4",0.0751254333266817,"negative regulation of prostatic bud formation"
"GO:0060744",1,4,18870,68,0.014337819294209,"PHB2",0.0751254333266817,"mammary gland branching involved in thelarche"
"GO:0071709",1,4,18870,68,0.014337819294209,"SPTBN1",0.0751254333266817,"membrane assembly"
"GO:0090168",1,4,18870,68,0.014337819294209,"YWHAZ",0.0751254333266817,"Golgi reassembly"
"GO:0098739",1,4,18870,68,0.014337819294209,"SLC6A6",0.0751254333266817,"import across plasma membrane"
"GO:1904238",1,4,18870,68,0.014337819294209,"BMP4",0.0751254333266817,"pericyte cell differentiation"
"GO:0045892",6,553,18870,68,0.0145577909096438,"BMP4/FABP4/SMAD2/TOB2/PHB2/RCOR1",0.0756527822681489,"negative regulation of DNA-templated transcription"
"GO:0002183",1,5,18870,68,0.0178905081677376,"EIF4A1",0.0827925706448588,"cytoplasmic translational initiation"
"GO:0014061",1,5,18870,68,0.0178905081677376,"ADORA3",0.0827925706448588,"regulation of norepinephrine secretion"
"GO:0032690",1,5,18870,68,0.0178905081677376,"IL1R2",0.0827925706448588,"negative regulation of interleukin-1 alpha production"
"GO:0033088",1,5,18870,68,0.0178905081677376,"BMP4",0.0827925706448588,"negative regulation of immature T cell proliferation in thymus"
"GO:0036305",1,5,18870,68,0.0178905081677376,"BMP4",0.0827925706448588,"ameloblast differentiation"
"GO:0040001",1,5,18870,68,0.0178905081677376,"KPNB1",0.0827925706448588,"establishment of mitotic spindle localization"
"GO:0051150",1,5,18870,68,0.0178905081677376,"BMP4",0.0827925706448588,"regulation of smooth muscle cell differentiation"
"GO:0060442",1,5,18870,68,0.0178905081677376,"BMP4",0.0827925706448588,"branching involved in prostate gland morphogenesis"
"GO:0060687",1,5,18870,68,0.0178905081677376,"BMP4",0.0827925706448588,"regulation of branching involved in prostate gland morphogenesis"
"GO:0071705",1,5,18870,68,0.0178905081677376,"SLC6A6",0.0827925706448588,"nitrogen compound transport"
"GO:0090324",1,5,18870,68,0.0178905081677376,"PPIF",0.0827925706448588,"negative regulation of oxidative phosphorylation"
"GO:0090666",1,5,18870,68,0.0178905081677376,"TCP1",0.0827925706448588,"scaRNA localization to Cajal body"
"GO:0097070",1,5,18870,68,0.0178905081677376,"HPGD",0.0827925706448588,"ductus arteriosus closure"
"GO:1990051",1,5,18870,68,0.0178905081677376,"PHB2",0.0827925706448588,"activation of protein kinase C activity"
"GO:2000651",1,5,18870,68,0.0178905081677376,"DMD",0.0827925706448588,"positive regulation of sodium ion transmembrane transporter activity"
"GO:0006457",3,157,18870,68,0.0190926524121198,"TCP1/CCT3/PPIF",0.0877155190527822,"protein folding"
"GO:0000018",1,6,18870,68,0.0214305794873554,"KPNA2",0.0899800489733994,"regulation of DNA recombination"
"GO:0002320",1,6,18870,68,0.0214305794873554,"BMP4",0.0899800489733994,"lymphoid progenitor cell differentiation"
"GO:0021978",1,6,18870,68,0.0214305794873554,"BMP4",0.0899800489733994,"telencephalon regionalization"
