"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Rat_Gene_Symbol"
459.469402409441,3.49416720338613,0.393559696619277,8.87118028041732,7.23746761069062e-19,1.01324546549669e-14,"Dsel"
753.152053908773,8.35809236692133,0.978828338045902,7.93769114345843,2.05979470530907e-15,1.44185629371635e-11,"Spag5"
148.412121862869,-6.82112938335891,0.809462771553883,-7.31213633863487,2.62928124214069e-13,1.22699791299899e-09,"Fam124a"
476.21820210827,7.11377111535204,1.03200870356352,6.99521730559654,2.64848100237614e-12,9.26968350831649e-09,"Dsg1"
142.827773984652,-7.34974724708838,0.96060716777635,-6.93192261961581,4.15159046890904e-12,1.16244533129453e-08,"Kremen1"
113.432976971423,6.07520173171046,0.841973929304344,6.74881541086695,1.49057075690875e-11,3.47799843278707e-08,"Bbs10"
119.947484755036,-7.09446877840631,0.972728943409996,-6.67315920885168,2.50354533886406e-11,5.00709067772813e-08,"Siglec15"
160.466945925547,-7.02681762890042,0.996082204285158,-6.56981976305145,5.03762019299846e-11,7.8362980779976e-08,"Dcbld1"
194.189118213972,-6.78070053189149,0.901729006787869,-6.57684912795142,4.80521902207132e-11,7.8362980779976e-08,"Xk"
210.227654905848,6.95085593556142,0.934132574087341,6.53064486291261,6.54871125640652e-11,8.33472341724467e-08,"Plagl1"
125.398630150875,-6.98325863585335,0.985845628662875,-6.53990516243356,6.15578563142244e-11,8.33472341724467e-08,"Ffar4"
169.454054098661,-5.77644341617373,0.862270096685405,-6.47138064465697,9.71114517127413e-11,1.13296693664865e-07,"Wnk2"
196.087078117021,6.65777109038269,1.03690066661651,6.34912383236743,2.16544676148664e-10,2.19690612877529e-07,"Asprv1"
105.133712819957,6.80005652699756,1.003885335172,6.34690435750949,2.19690612877529e-10,2.19690612877529e-07,"Zswim5"
164.029704737403,-5.01273011513637,0.783596328170353,-6.31786668906737,2.6519862491063e-10,2.47518716583254e-07,"Hpse2"
165.019905071921,4.79148064017091,0.77099075749541,6.16656798756592,6.97880823426044e-10,6.10645720497788e-07,"Lilrb4"
88.2576183892726,-5.55174189144587,0.847673254641868,-6.14513623757439,7.98949102476105e-10,6.57958084392086e-07,"Acot1"
85.1873148535699,-6.48090193234872,1.00706491203406,-6.04738345614924,1.4721708599011e-09,1.14502177992308e-06,"Tmem190"
165.431391937772,-6.66458486075735,0.984359889293289,-5.96691513372283,2.41781081157693e-09,1.69246756810385e-06,"Art3"
2112.41523146222,2.65578375865452,0.444797976897006,5.97043135786293,2.36627124011418e-09,1.69246756810385e-06,"Pitx1"
78.8446893541068,-6.35754458731227,1.01337776373099,-5.92531825940845,3.11693132155763e-09,2.07795421437176e-06,"RGD1306739"
188.695615200271,-6.40740329415225,0.980505329847511,-5.88374485286717,4.01085999953545e-09,2.55236545424983e-06,"Dusp27"
96.8659891847832,-6.25801107535756,1.03133754458432,-5.83770401065972,5.29250705563263e-09,3.22152603386334e-06,"Ulk3"
231.337566559856,-6.10374153485404,1.01161861140505,-5.73518256060859,9.74073681393964e-09,5.68209647479813e-06,"Lrrc17"
167.37572006261,-5.92085196229461,0.985241375327817,-5.6834930223281,1.31971111209391e-08,7.10613675742872e-06,"Scn7a"
480.350083923732,5.5058750259543,1.08563497985181,5.68516738169835,1.30684600522432e-08,7.10613675742872e-06,"Ago4"
120.147251832855,-6.29248651165613,0.996293259258098,-5.62543642504105,1.85039547254435e-08,9.25197736272175e-06,"Pdk4"
88.0233876891353,-6.02878691988508,1.04398456991931,-5.63073760878088,1.79440543814248e-08,9.25197736272175e-06,"Arhgef9"
90.121694065279,-5.93274126592927,1.05137785172548,-5.55847568494754,2.72140860644341e-08,1.31378346517958e-05,"Zfp449"
121.018431546519,-6.14334513921838,1.00398176650995,-5.54483915065874,2.94224517695376e-08,1.37304774924509e-05,"Ednra"
78.1917556640722,-5.92751472578942,1.04663912071335,-5.52795184005309,3.23990956779338e-08,1.4174604359096e-05,"Qrich2"
105.934377294153,-5.83695903875729,1.06219938424233,-5.53059701711518,3.19142729775303e-08,1.4174604359096e-05,"Lnx1"
179.255036008408,-5.35966173788514,0.965231602193371,-5.48863082478723,4.05061209056298e-08,1.71844149296611e-05,"Extl3"
99.6768028139337,5.69181859987305,1.07434385288637,5.48192849423058,4.20714287156399e-08,1.73235294711459e-05,"Lrrc48"
323.866336374464,-3.1214870885438,0.573996004321451,-5.43414676013988,5.50592517912746e-08,2.14119312521624e-05,"Sirt3"
18.5313988445394,1.10348133369373,1.03588504211752,5.43708248452544,5.4160069481042e-08,2.14119312521624e-05,"LOC103691356"
17.8093962921548,1.10305753248909,1.03581398210678,5.42239839010557,5.88046421396131e-08,2.16841295228287e-05,"Rbpjl"
17.5687287746932,1.10290866080756,1.03578900535567,5.41759578671527,6.04057893850228e-08,2.16841295228287e-05,"LOC688547"
270.54010560314,-4.75700703817744,1.11905504696952,-5.41768903067865,6.0374304301273e-08,2.16841295228287e-05,"Sh3gl2"
16.8467262223086,1.10243699167081,1.03570982022073,5.40270531444245,6.56432535061896e-08,2.29751387271664e-05,"LOC103693972"
2517.77941528541,4.39190361406026,0.816349164711525,5.39573135218611,6.82449935911676e-08,2.33031685433255e-05,"Serpinb2"
78.5859294398518,-5.73868836714119,1.05964999971087,-5.37845853434353,7.51262798349148e-08,2.39038163111093e-05,"LOC100910848"
15.8840561524623,1.10174268907407,1.03559311642384,5.38119412748937,7.39933460621126e-08,2.39038163111093e-05,"Trpa1"
15.8840561524623,1.10174268907407,1.03559311642384,5.38119412748937,7.39933460621126e-08,2.39038163111093e-05,"LOC103692599"
68.7069976708699,-5.76662727835147,1.05315063169151,-5.37397765053413,7.70184082981979e-08,2.39612825816616e-05,"Fam64a"
15.1620536000777,1.10116527254172,1.03549593063225,5.36493207125377,8.09796894501808e-08,2.46459924413594e-05,"LOC102552091"
136.236806718905,-5.65218177079553,1.01342686060765,-5.27393935105693,1.33526049884917e-07,3.97737169869965e-05,"Fpgt"
69.0524954668518,-5.58420568011856,1.06559763700995,-5.23071715231027,1.68853697317759e-07,4.92489950510131e-05,"Tlr4"
