"TERM_ID","Count","M","N","n","pvalue","geneID","p.adjust","TERM"
"GO:0061844",1,72,191076,56,0.0208873401280083,"S100A7",0.0253069802130651,"antimicrobial humoral immune response mediated by antimicrobial peptide"
"GO:0071260",1,72,191076,56,0.0208873401280083,"CASP1",0.0253069802130651,"cellular response to mechanical stimulus"
"GO:0006816",1,74,191076,56,0.0214613848041476,"PRKCB",0.0258526191588867,"calcium ion transport"
"GO:0045669",1,74,191076,56,0.0214613848041476,"TP63",0.0258526191588867,"positive regulation of osteoblast differentiation"
"GO:0006936",1,75,191076,56,0.0217482831740646,"SGCA",0.0260480870107708,"muscle contraction"
"GO:0009636",1,75,191076,56,0.0217482831740646,"CLDN1",0.0260480870107708,"response to toxic substance"
"GO:0051402",1,77,191076,56,0.0223218320944124,"TP63",0.0266586451870411,"neuron apoptotic process"
"GO:0001933",1,81,191076,56,0.0234679393109268,"PBK",0.0277892312520323,"negative regulation of protein phosphorylation"
"GO:0010508",1,81,191076,56,0.0234679393109268,"FOXO3",0.0277892312520323,"positive regulation of autophagy"
"GO:0016485",1,81,191076,56,0.0234679393109268,"IL1R2",0.0277892312520323,"protein processing"
"GO:0030307",1,84,191076,56,0.0243266536621318,"KRT17",0.0287246927422913,"positive regulation of cell growth"
"GO:0016579",1,87,191076,56,0.0251846263745779,"USP13",0.0295740254943023,"protein deubiquitination"
"GO:0007059",1,88,191076,56,0.025470452578825,"UBE2I",0.0295740254943023,"chromosome segregation"
"GO:0017148",1,88,191076,56,0.025470452578825,"CIRBP",0.0295740254943023,"negative regulation of translation"
"GO:0035264",1,88,191076,56,0.025470452578825,"CDKN1C",0.0295740254943023,"multicellular organism growth"
"GO:0036211",1,88,191076,56,0.025470452578825,"UBE2I",0.0295740254943023,"protein modification process"
"GO:0098586",1,88,191076,56,0.025470452578825,"LGALS8",0.0295740254943023,"cellular response to virus"
"GO:0006260",1,91,191076,56,0.0263274374177738,"MCM4",0.0304844012205802,"DNA replication"
"GO:0034599",1,92,191076,56,0.0266129345170466,"FOXO3",0.0307298525638825,"cellular response to oxidative stress"
"GO:0050727",1,94,191076,56,0.0271836820845569,"CASP1",0.0313024217943383,"regulation of inflammatory response"
"GO:0000902",1,95,191076,56,0.0274689325992824,"DKK1",0.0314575721273974,"cell morphogenesis"
"GO:0060070",1,95,191076,56,0.0274689325992824,"DKK1",0.0314575721273974,"canonical Wnt signaling pathway"
"GO:0007517",1,98,191076,56,0.0283241913461278,"SGCA",0.0323483933953045,"muscle organ development"
"GO:0032755",1,101,191076,56,0.0291787113845552,"ADORA2B",0.0331432102139785,"positive regulation of interleukin-6 production"
"GO:0120162",1,101,191076,56,0.0291787113845552,"DIO2",0.0331432102139785,"positive regulation of cold-induced thermogenesis"
"GO:0046718",1,102,191076,56,0.0294633873482281,"CLDN1",0.0333758696790226,"viral entry into host cell"
"GO:0007160",1,104,191076,56,0.0300324933410138,"COL17A1",0.0338371488316543,"cell-matrix adhesion"
"GO:0050729",1,104,191076,56,0.0300324933410138,"CASP1",0.0338371488316543,"positive regulation of inflammatory response"
