"TERM_ID","Count","M","N","n","pvalue","geneID","p.adjust","PATH_NAME"
"00600",1,38,25792,624,0.605972748380208,"ACER1",0.812144793499496,NA
"00620",1,38,25792,624,0.605972748380208,"ACSS1",0.812144793499496,NA
"05222",2,85,25792,624,0.612914225085929,"CYCS/TRAF5",0.812144793499496,NA
"00140",1,39,25792,624,0.615519731567703,"CYP11A1",0.812144793499496,NA
"00350",1,39,25792,624,0.615519731567703,"ALDH3A1",0.812144793499496,NA
"04962",1,40,25792,624,0.624835760282872,"PRKACB",0.812144793499496,NA
"04012",2,87,25792,624,0.62557098958745,"SHC4/PRKCB",0.812144793499496,NA
"00983",1,42,25792,624,0.642797133173095,"CDA",0.813110903501009,NA
"04672",1,42,25792,624,0.642797133173095,"PIGR",0.813110903501009,NA
"05219",1,42,25792,624,0.642797133173095,"VEGFA",0.813110903501009,NA
"00480",1,44,25792,624,0.659899898910118,"GCLM",0.827671059649979,NA
"04666",2,94,25792,624,0.667338561848439,"PRKCB/PIP5K1B",0.829967287004781,NA
"00520",1,47,25792,624,0.684033268989879,"GNPNAT1",0.843641031754184,NA
"04150",1,50,25792,624,0.706456693481699,"VEGFA",0.864095790374309,"mTOR signaling pathway"
"05213",1,52,25792,624,0.720515773013672,"LEF1",0.868940594034563,NA
"05014",1,53,25792,624,0.72729114821334,"CYCS",0.868940594034563,NA
"00980",1,54,25792,624,0.733902528745408,"ALDH3A1",0.868940594034563,NA
"05223",1,54,25792,624,0.733902528745408,"PRKCB",0.868940594034563,NA
"04114",2,109,25792,624,0.744121354904829,"PGR/PRKACB",0.870110719034717,"Oocyte meiosis"
"04621",1,56,25792,624,0.746649062955467,"CARD8",0.870110719034717,NA
"05221",1,57,25792,624,0.75279185844489,"LEF1",0.870415586326904,NA
"00982",1,58,25792,624,0.758785947441602,"ALDH3A1",0.870545117995016,NA
"05160",2,117,25792,624,0.778507529907086,"OCLN/IFIT1B",0.873457074583186,NA
"04142",2,120,25792,624,0.790321834054829,"AP1S3/PSAPL1",0.873457074583186,NA
"04612",1,65,25792,624,0.796872038958972,"KLRD1",0.873457074583186,NA
"05145",2,123,25792,624,0.80157713454546,"PPIF/CYCS",0.873457074583186,NA
"05140",1,67,25792,624,0.80660633281819,"PRKCB",0.873457074583186,NA
"04115",1,68,25792,624,0.811297397864699,"CYCS",0.873457074583186,"p53 signaling pathway"
"04360",2,128,25792,624,0.819147423726996,"SEMA4B/RHOD",0.873457074583186,"Axon guidance"
"04514",2,128,25792,624,0.819147423726996,"OCLN/ITGA8",0.873457074583186,"Cell adhesion molecules"
"04664",1,70,25792,624,0.820341441669343,"PRKCB",0.873457074583186,NA
"05100",1,70,25792,624,0.820341441669343,"SHC4",0.873457074583186,NA
"05220",1,73,25792,624,0.833102514287418,"SHC4",0.878712546100209,NA
"00564",1,74,25792,624,0.837151817568442,"DGKG",0.878712546100209,NA
"04146",1,77,25792,624,0.848720611303575,"MVK",0.884582045584007,NA
"04144",3,199,25792,624,0.863065542044053,"ACAP3/RAB11FIP2/PIP5K1B",0.893037069373595,NA
"04145",2,145,25792,624,0.868900932363498,"TUBB3/TUBA1C",0.893037069373595,NA
"05215",1,86,25792,624,0.878731609655222,"LEF1",0.896912263648089,NA
"04660",1,104,25792,624,0.922092160452501,"CD247",0.934723559910755,NA
"04110",1,124,25792,624,0.952367548520215,"MCM4",0.958846239326475,"Cell cycle"
"04141",1,162,25792,624,0.981316874725409,"CKAP4",0.981316874725409,NA
