"TERM_ID","Count","M","N","n","pvalue","geneID","p.adjust"
"04510",6,200,5868,55,0.0104981993996013,"ACTN3/FLNC/ITGA2/MAPK9/MAPK10/THBS2",0.511999673497765
"04310",5,150,5868,55,0.0127166057691124,"NFATC3/PPP2R5A/MAPK9/MAPK10/CHD8",0.511999673497765
"04141",5,165,5868,55,0.0185443720994817,"ATXN3/MAPK9/MAPK10/MOGS/ERLEC1",0.511999673497765
"04920",3,68,5868,55,0.0254340612666174,"MAPK9/MAPK10/ACSL6",0.511999673497765
"04622",3,71,5868,55,0.0284444263054314,"MAPK9/MAPK10/IKBKE",0.511999673497765
"03015",3,83,5868,55,0.0422943045109307,"PPP2R5A/CSTF2T/CPSF2",0.570267112308442
"04145",4,153,5868,55,0.0543507188321834,"ITGA2/THBS2/CLEC4M/NCF1",0.570267112308442
"04620",3,102,5868,55,0.0699044525559561,"MAPK9/MAPK10/IKBKE",0.570267112308442
"04930",2,48,5868,55,0.0739999632257969,"MAPK9/MAPK10",0.570267112308442
"04742",2,52,5868,55,0.0849769051678725,"TAS2R41/TAS2R50",0.570267112308442
