TERM_ID,Count,M,N,n,pvalue,geneID,p.adjust,PATH_NAME
5144,8,49,31072,534,1.75355196247898e-06,COMP/CSF3/ICAM1/IL6/SDC2/SELE/TGFB2/THBS4,0.0001893836119477,Malaria
4010,15,251,31072,534,3.35606175372103e-05,CACNA1G/DUSP10/DUSP14/DUSP5/DUSP8/FGF9/GADD45A/GADD45B/IL1R1/JUND/MAP3K8/NFATC2/NR4A1/NTF3/TGFB2,0.0018122733470093,MAPK signaling pathway
4640,8,87,31072,534,0.0001284726719597,CSF3/EPO/IL1R1/IL6/ITGA1/ITGB3/KIT/MME,0.0046250161905509,Hematopoietic cell lineage
4350,7,82,31072,534,0.0005325254922861,BMP8B/COMP/ID4/INHBA/LEFTY2/TGFB2/THBS4,0.0143781882917254,TGF-beta signaling pathway
4060,12,238,31072,534,0.0009216271123279,CCR2/CCR5/CSF3/EPO/FLT1/IL1R1/IL2RB/IL6/INHBA/KIT/TGFB2/TNFRSF12A,0.0199071456262836,Cytokine-cytokine receptor interaction
4614,3,16,31072,534,0.0023924267500105,CPA3/CTSG/MME,0.0417961368714148,Renin-angiotensin system
5410,6,82,31072,534,0.0029136306715071,IL6/ITGA1/ITGA7/ITGB3/LMNA/TGFB2,0.0417961368714148,Hypertrophic cardiomyopathy
4512,6,83,31072,534,0.0030960101386233,COMP/ITGA1/ITGA7/ITGB3/SDC2/THBS4,0.0417961368714148,ECM-receptor interaction
4115,5,63,31072,534,0.0045598753200123,CDKN1A/CDKN2A/GADD45A/GADD45B/SERPINE1,0.0547185038401487,p53 signaling pathway
4380,7,123,31072,534,0.0054665658448267,FOSL1/FOSL2/IL1R1/ITGB3/JUND/NFATC2/TGFB2,0.0590389111241292,Osteoclast differentiation
5200,12,312,31072,534,0.0082266543059919,CDKN1A/CDKN2A/FGF9/FZD10/GLI1/IL6/KIT/PTGS2/RALGDS/SLC2A1/TGFB2/WNT2,0.080770787731557,
4144,8,175,31072,534,0.0110904107655938,CCR5/F2R/FLT1/IL2RB/KIT/LDLR/PSD/TGFB2,0.0998136968903446,
4340,4,54,31072,534,0.0138605935654489,BMP8B/GAS1/GLI1/WNT2,0.108545355423253,
4110,6,114,31072,534,0.0140706942215328,CDKN1A/CDKN2A/GADD45A/GADD45B/TGFB2/WEE1,0.108545355423253,Cell cycle
5143,3,32,31072,534,0.0173017100184137,ICAM1/IL6/SELE,0.124572312132579,
5414,5,89,31072,534,0.0187822131526258,ITGA1/ITGA7/ITGB3/LMNA/TGFB2,0.126779938780224,
4610,4,68,31072,534,0.0296405223948457,BDKRB2/F2R/SERPINE1/THBD,0.188304495214314,
5412,4,74,31072,534,0.0386942022719177,ITGA1/ITGA7/ITGB3/LMNA,0.232165213631506,
4012,4,81,31072,534,0.0510404514412752,ABL2/AREG/CDKN1A/HBEGF,0.290124671350406,
4810,7,198,31072,534,0.0558509559506977,BDKRB2/CYFIP2/F2R/FGF9/ITGA1/ITGA7/ITGB3,0.301595162133768,
5323,4,86,31072,534,0.0610280552631215,FLT1/ICAM1/IL6/TGFB2,0.308978409418628,
4514,5,124,31072,534,0.0632161099364433,ALCAM/CDH3/ICAM1/SDC2/SELE,0.308978409418628,
5217,3,54,31072,534,0.0658009575613745,FZD10/GLI1/WNT2,0.308978409418628,
4145,5,136,31072,534,0.0859930466042291,COLEC12/COMP/ITGB3/THBS4/TUBAL3,0.386968709719031,
5142,4,101,31072,534,0.0966022083567439,BDKRB2/IL6/SERPINE1/TGFB2,0.410460386375674,
5146,4,102,31072,534,0.0992580749185876,CTSG/IL1R1/IL6/TGFB2,0.410460386375674,
4510,6,186,31072,534,0.102615096593919,COMP/FLT1/ITGA1/ITGA7/ITGB3/THBS4,0.410460386375674,
4370,3,68,31072,534,0.112044856856831,NFATC2/PTGS2/SPHK1,0.417270501397852,
5212,3,68,31072,534,0.112044856856831,CDKN2A/RALGDS/TGFB2,0.417270501397852,
5220,3,70,31072,534,0.119452816647806,CDKN1A/CDKN2A/TGFB2,0.429293638282195,
