"Rat_Gene_Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Human_Ortholog_Symbol","Human_Entrez_ID"
"Sptbn4",44.1266408526771,9.18043798276236,2.56997755440846,3.57218605548306,0.000354013750115892,0.02636272607246,"SPTBN4",57731
"Sox18",177.492528869037,-4.69016396106505,1.3146270234481,-3.5676765176813,0.000360160748207873,0.0266385980596114,"SOX18",54345
"Zdhhc24",47.5609778351677,8.32220411023895,2.33331541522688,3.56668629364443,0.000361523830809012,0.0266385980596114,"ZDHHC24",254359
"Cys1",126.714420624549,-5.32613273505119,1.4956650056496,-3.56104656786962,0.000369379558501987,0.02699419386213,"CYS1",192668
"LOC102550257",115.114424157488,10.5628600471632,2.97002456448801,3.55648911913428,0.000375844039424077,0.02699419386213,NA,NA
"LOC103690939",338.994230710509,2.68429450129952,0.754395767618284,3.55820461423604,0.000373398394847885,0.02699419386213,NA,NA
"Moxd1",132.017107320135,10.7600401601009,3.02555406394223,3.55638667586088,0.000375990557365383,0.02699419386213,"MOXD1",26002
"Poc1a",117.240471976521,10.5891900428277,2.97581648638144,3.55841500686892,0.000373099481101137,0.02699419386213,"POC1A",25886
"Mfhas1",322.100487043983,1.79767971596005,0.506011464388061,3.55264621945682,0.00038137699776017,0.0272412141257264,"MFHAS1",9258
"Cotl1",1343.50022724506,1.36192443359916,0.384903655540218,3.53835151731069,0.000402633658924308,0.0283259860549764,"COTL1",23406
"Dmkn",177.544965064189,6.34644377429693,1.79307805960521,3.5394129889104,0.000401017945006146,0.0283259860549764,"DMKN",93099
"Klk11",144.656031808852,10.8918936610313,3.07711469382516,3.53964500669669,0.000400665587880481,0.0283259860549764,"KLK11",11012
"Coro1a",326.376662319931,4.24278133623162,1.20044587883067,3.53433787482734,0.000408798139772261,0.0286158697840583,"CORO1A",11151
"Arpp21",126.302978130252,-4.4623925927989,1.2640889191235,-3.53012555152612,0.000415362508342812,0.0289307219741262,"ARPP21",10777
"Vgll3",406.146398604737,-3.0624196583183,0.870176217618858,-3.51930976314002,0.000432671208579442,0.0299871134659019,"VGLL3",389136
"RGD1304622",137.509593897996,-10.5095495326018,2.9879716943826,-3.51728550587002,0.000435984558040702,0.0300679005545312,"KIAA1614",57710
"Fdxacb1",91.8501757879366,9.27347782157289,2.63855610583031,3.51460323359495,0.000440411456540379,0.030224315644928,"FDXACB1",91893
"Dsp",8360.91697557193,1.82070762810176,0.52115250087414,3.49361775113398,0.000476522783786923,0.0324547319049078,"DSP",1832
"Gpsm1",68.2964130631924,-6.73433949783474,1.92792873764751,-3.49304378648979,0.000477548198029358,0.0324547319049078,"GPSM1",26086
"Pctp",41.0359899080212,9.07545879662258,2.60475965990802,3.48418279671264,0.000493642215104641,0.0333864300070772,"PCTP",58488
"Abra",275.207190176462,-9.10833892003454,2.61587302310026,-3.48194994160672,0.00049777673682631,0.0334478567260747,"ABRA",137735
"Lancl2",360.873570617465,4.60420276974825,1.32262252536325,3.48111625309249,0.00049932871826783,0.0334478567260747,"LANCL2",55915
"Dnph1",464.39186103222,1.99620139155638,0.575081798583646,3.47116079220864,0.000518213594747248,0.03438384040977,"DNPH1",10591
"Mdm1",68.315455541478,-4.97156782889185,1.43207687274882,-3.47157888203941,0.000517407294612068,0.03438384040977,"MDM1",56890
"Krt10",984.418649403446,4.29965074695649,1.2407522186121,3.46535809685357,0.000529525889190229,0.0349428817211589,"KRT10",3858
"RGD1311224",101.236600188684,10.3775303526961,2.99557116444761,3.46429104267656,0.000531630986186203,0.0349428817211589,NA,NA
"Slc22a3",48.8962136097523,-9.01782191009775,2.60607763415777,-3.46030440225627,0.000539565065504221,0.0352986491451359,"SLC22A3",6581
"Arhgef4",1221.09673695467,2.11911576111269,0.612946403536067,3.45726110617109,0.000545695834887598,0.0355336822717506,"ARHGEF4",50649
"Mapk12",410.793753430741,-2.15347606601163,0.623640557982491,-3.4530725085909,0.000554240003873878,0.0359229632140476,"MAPK12",6300
"Cfi",101.313965490984,10.3786688735531,3.00915877303136,3.44902667368988,0.000562611123643812,0.0362974918479878,"CFI",3426
"Anks6",193.251616783569,2.24908912223009,0.654065666825136,3.43862892719513,0.000584668056913507,0.037547489893528,"ANKS6",203286
"Tmem132e",63.2011649359587,-8.42358888485806,2.45493526257316,-3.43128758353848,0.000600723388074243,0.0383856201708128,"TMEM132E",124842
"Zfp777",150.226662200367,3.34303891534358,0.974598533862293,3.43017026928541,0.0006032026026842,0.0383856201708128,"ZNF777",27153
"Cib2",478.293366215322,2.08291147131691,0.607523698292055,3.428527112889,0.000606865915717782,0.0384439946608549,"CIB2",10518
"Prox1",31.2297849104508,-7.40222393834918,2.16719659159205,-3.41557566446311,0.000636473440885779,0.0401379647405446,"PROX1",5629
"RGD1305045",1486.61221930661,-1.19632148520872,0.350463952395648,-3.4135364765223,0.000641255737308371,0.0402582077233955,NA,NA
"Krt16",82.7943462069824,9.12328006516336,2.67960111176399,3.40471573366286,0.000662329610850937,0.041211620230725,NA,NA
"Sfrp5",53.0856223207609,-9.13647571220062,2.68347603659816,-3.40471671354402,0.000662327234434478,0.041211620230725,"SFRP5",6425
"Colca2",41.2516689187483,-7.8063843529319,2.29507823841136,-3.40135870850984,0.000670517801416522,0.0415365009727049,NA,NA
"Nipal1",105.051670661151,-8.09272584821799,2.38040987098776,-3.39971949656715,0.000674550144505597,0.0416022115554113,"NIPAL1",152519
"Lnp1",115.98400188359,-10.2639515585511,3.02259833772677,-3.39573784265043,0.000684438799357876,0.0420269438202205,"LNP1",348801
"Hspb3",114.373068844299,-10.2437621419604,3.02032678189625,-3.39160722719183,0.000694839687317303,0.0424792821940709,"HSPB3",8988
"Tubb2b",180.279030815414,4.01214320866572,1.18355537366264,3.38990747534669,0.000699162169209553,0.0425576972562337,NA,NA
"Agrn",2009.3247115112,2.59967760183703,0.767616658711371,3.38668731629823,0.000707419650277364,0.0428739181986281,"AGRN",375790
"Tmem126a",377.056524730577,-2.27517834178766,0.672473634414278,-3.38329746380218,0.000716210123988229,0.0432195764475655,"TMEM126A",84233
"Prokr2",23.3584199673002,-7.95221864964377,2.35327007237355,-3.37922057608246,0.00072691659959295,0.0436773922502202,"PROKR2",128674
"RGD1310507",114.444719089878,-10.244606072599,3.03516810668041,-3.37530104182717,0.000737349852870312,0.0441149484623264,NA,NA
"Ptprr-2",935.271185675594,-2.74502468790835,0.816338196204094,-3.36260718985402,0.000772101441089123,0.0459975326606286,NA,NA
"Mns1",21.7685928097854,8.16078544312472,2.42910553336499,3.35958455943236,0.000780597586331478,0.0461112498254882,"MNS1",55329
"Rn45s",1031.45647493289,2.37873867517486,0.707815259134939,3.36067730170448,0.000777516091279125,0.0461112498254882,NA,NA
"LOC691392",45.5715024734857,4.32768421687056,1.29047614095324,3.35355616390847,0.000797802208334907,0.0469295416667593,NA,NA
"LOC102556687",22.8899217072002,-6.94614299526537,2.07223011972422,-3.35201333536731,0.000802261543104564,0.0469944000144933,NA,NA
"Agbl3",32.3624735182865,-8.42248659831613,2.51951981156835,-3.34289357823041,0.000829096895657012,0.0483639855799924,"AGBL3",340351
"Exosc6",361.896289107964,2.42099069728943,0.725030972686064,3.33915486164714,0.000840337030251284,0.0488162590187468,"EXOSC6",118460
"Entpd3",110.781242300458,-10.1976409986284,3.06308934236448,-3.32920129282175,0.00087095432771248,0.0497846822203767,"ENTPD3",956
"Gnal",78.4633443088492,-5.72669039165451,1.71851863938226,-3.33234115733132,0.00086118615669055,0.0497846822203767,"GNAL",2774
"Ncf4",684.003497046101,2.92169183868605,0.877297064807376,3.33033353910462,0.000867420108281192,0.0497846822203767,"NCF4",4689
"Zfp772",233.776247939829,-4.83378966184286,1.45197544678228,-3.32911253599708,0.000871231938856591,0.0497846822203767,NA,NA
