"Human_Entrez_ID","Rat_Gene_Symbol","Human_Ortholog_Symbol","SUI_36hr_log2FC","SUI_36hr_padj","POP_log2FC","POP_padj"
"8821","Inpp4b","INPP4B",-2.16631345295862,0.0272780006493205,-0.901530199681729,0.0071880833257496
"1893","Ecm1","ECM1",1.8874948601387,0.00151172332023848,1.02806003360444,0.0311555984541373
"57673","Bend3","BEND3",2.89841491801449,0.0225230570930332,0.595421243083555,0.0320823572404454
"83999","Kremen1","KREMEN1",-4.20309357846751,5.88131116328804e-06,0.909157939425651,0.0450031997868397
