Human_Entrez_ID,Rat_Gene_Symbol,Human_Ortholog_Symbol,SUI_36h_log2FC,SUI_36h_padj,POP_log2FC,POP_padj,SUI_dir,POP_dir,same_direction,SUI_dir_bruto,POP_dir_bruto,mesma_direcao_bruta,SUI_dir_doenca,POP_dir_doenca,Concordante_ajustado_por_doenca
3858,Krt10,KRT10,4.29965074695649,0.0349428817211589,3.15384321636888,0.0043797064983185,up,up,True,up,up,True,down_na_lesao,up_no_POP,False
8821,Inpp4b,INPP4B,-8.4060338817566,0.0026880992909267,-0.963600802171815,0.0241000633193751,down,down,True,down,down,True,up_na_lesao,down_no_POP,False
80157,Cwh43,CWH43,10.617749169839,0.0251026774359189,3.15948869426397,0.0268169978890832,up,up,True,up,up,True,down_na_lesao,up_no_POP,False
5055,Serpinb2,SERPINB2,5.15827869192486,2.33031685433255e-05,3.39689224183895,0.0319852484590363,up,up,True,up,up,True,down_na_lesao,up_no_POP,False
51806,Calml5,CALML5,12.0427271777591,0.0061795257958196,5.05799438469499,0.0332954480476747,up,up,True,up,up,True,down_na_lesao,up_no_POP,False
93099,Dmkn,DMKN,6.34644377429693,0.0283259860549764,2.58498190233702,0.0353878210218782,up,up,True,up,up,True,down_na_lesao,up_no_POP,False
