"TERM_ID","Count","M","N","n","pvalue","geneID","p.adjust","TERM"
"GO:0045842",2,12,191076,10,1.62650428455755e-07,"DLGAP5/UBE2C",1.70782949878543e-05,"positive regulation of mitotic metaphase/anaphase transition"
"GO:0044772",2,21,191076,10,5.17394096222109e-07,"CCNB1/CCND2",2.53494159710646e-05,"mitotic cell cycle phase transition"
"GO:0051301",3,350,191076,10,7.24269027744702e-07,"CCNB1/CCND2/UBE2C",2.53494159710646e-05,"cell division"
"GO:0030574",2,41,191076,10,2.01917321297445e-06,"MMP7/MMP11",4.26564271512063e-05,"collagen catabolic process"
"GO:0007080",2,42,191076,10,2.12007269465678e-06,"CCNB1/KIF18A",4.26564271512063e-05,"mitotic metaphase chromosome alignment"
"GO:0022617",2,45,191076,10,2.43751012292608e-06,"MMP7/MMP11",4.26564271512063e-05,"extracellular matrix disassembly"
"GO:0000079",2,49,191076,10,2.89514329989435e-06,"CCNB1/CCND2",4.34271494984152e-05,"regulation of cyclin-dependent protein serine/threonine kinase activity"
"GO:0007052",2,57,191076,10,3.92824574637086e-06,"CCNB1/DLGAP5",5.15582254211175e-05,"mitotic spindle organization"
"GO:0030198",2,155,191076,10,2.9295447728348e-05,"MMP7/MMP11",0.000341780223497394,"extracellular matrix organization"
"GO:0007411",2,170,191076,10,3.52453233041212e-05,"L1CAM/PLXNA3",0.000370075894693273,"axon guidance"
"GO:0002035",1,2,191076,10,0.000104667927844249,"RPS6KA2",0.000845394801818931,"brain renin-angiotensin system"
"GO:0021628",1,2,191076,10,0.000104667927844249,"PLXNA3",0.000845394801818931,"olfactory nerve formation"
"GO:0071322",1,2,191076,10,0.000104667927844249,"RPS6KA2",0.000845394801818931,"cellular response to carbohydrate stimulus"
"GO:0051987",1,3,191076,10,0.000156998194236757,"CCNB1",0.00109896147767333,"positive regulation of attachment of spindle microtubules to kinetochore"
"GO:0097485",1,3,191076,10,0.000156998194236757,"PLXNA3",0.00109896147767333,"neuron projection guidance"
"GO:0007079",1,4,191076,10,0.0002093259957473,"DLGAP5",0.00109896147767333,"mitotic chromosome movement towards spindle pole"
"GO:0021637",1,4,191076,10,0.0002093259957473,"PLXNA3",0.00109896147767333,"trigeminal nerve structural organization"
"GO:0021785",1,4,191076,10,0.0002093259957473,"PLXNA3",0.00109896147767333,"branchiomotor neuron axon guidance"
"GO:0031536",1,4,191076,10,0.0002093259957473,"UBE2C",0.00109896147767333,"positive regulation of exit from mitosis"
"GO:1905448",1,4,191076,10,0.0002093259957473,"CCNB1",0.00109896147767333,"positive regulation of mitochondrial ATP synthesis coupled electron transport"
"GO:0006508",2,441,191076,10,0.000236249855215686,"MMP7/MMP11",0.00118124927607843,"proteolysis"
"GO:0021828",1,6,191076,10,0.000313974204535938,"PLXNA3",0.00137363714484473,"gonadotrophin-releasing hormone neuronal migration to the hypothalamus"
"GO:0045835",1,6,191076,10,0.000313974204535938,"RPS6KA2",0.00137363714484473,"negative regulation of meiotic nuclear division"
"GO:0051495",1,6,191076,10,0.000313974204535938,"PLXNA3",0.00137363714484473,"positive regulation of cytoskeleton organization"
"GO:0010994",1,7,191076,10,0.000366294612019646,"UBE2C",0.00147926670238703,"free ubiquitin chain polymerization"
"GO:0090266",1,7,191076,10,0.000366294612019646,"CCNB1",0.00147926670238703,"regulation of mitotic cell cycle spindle assembly checkpoint"
"GO:0021612",1,8,191076,10,0.000418612555034503,"PLXNA3",0.00151566614753872,"facial nerve structural organization"
"GO:0021860",1,8,191076,10,0.000418612555034503,"PLXNA3",0.00151566614753872,"pyramidal neuron development"
"GO:0023052",1,8,191076,10,0.000418612555034503,"DLGAP5",0.00151566614753872,"signaling"
"GO:1904668",1,9,191076,10,0.000470928033682982,"UBE2C",0.00164824811789044,"positive regulation of ubiquitin protein ligase activity"
"GO:0070613",1,10,191076,10,0.000523241048069556,"RPS6KA2",0.00171688468897823,"regulation of protein processing"
"GO:0071481",1,10,191076,10,0.000523241048069556,"CCND2",0.00171688468897823,"cellular response to X-ray"
"GO:0048846",1,11,191076,10,0.000575551598295698,"PLXNA3",0.00183130054003177,"axon extension involved in axon guidance"
"GO:0010659",1,12,191076,10,0.000627859684464882,"RPS6KA2",0.00188357905339465,"cardiac muscle cell apoptotic process"
"GO:0031293",1,12,191076,10,0.000627859684464882,"MMP7",0.00188357905339465,"membrane protein intracellular domain proteolysis"
"GO:0051382",1,13,191076,10,0.000680165306681468,"DLGAP5",0.00198381547782095,"kinetochore assembly"
"GO:1902287",1,14,191076,10,0.000732468465047487,"PLXNA3",0.00207862672513476,"semaphorin-plexin signaling pathway involved in axon guidance"
"GO:0010458",1,15,191076,10,0.000784769159667076,"UBE2C",0.00211284004525751,"exit from mitosis"
"GO:0045737",1,15,191076,10,0.000784769159667076,"CCND2",0.00211284004525751,"positive regulation of cyclin-dependent protein serine/threonine kinase activity"
"GO:0007019",1,16,191076,10,0.000837067390642487,"KIF18A",0.00214370917115759,"microtubule depolymerization"
"GO:0072520",1,16,191076,10,0.000837067390642487,"KIF18A",0.00214370917115759,"seminiferous tubule development"
"GO:0051642",1,17,191076,10,0.000889363158077416,"DLGAP5",0.00222340789519354,"centrosome localization"
"GO:0060047",1,20,191076,10,0.00104623568016937,"RPS6KA2",0.00255476154459963,"heart contraction"
"GO:0071711",1,21,191076,10,0.00109852159447255,"MMP11",0.00262147198680948,"basement membrane organization"
"GO:0031145",1,22,191076,10,0.00115080504575182,"UBE2C",0.00268521177342092,"anaphase-promoting complex-dependent catabolic process"
"GO:0001556",1,23,191076,10,0.00120308603410835,"RPS6KA2",0.00268774539534844,"oocyte maturation"
"GO:0006509",1,23,191076,10,0.00120308603410835,"MMP7",0.00268774539534844,"membrane protein ectodomain proteolysis"
"GO:0007140",1,28,191076,10,0.00146445403567563,"KIF18A",0.0031381157907335,"male meiotic nuclear division"
"GO:0048843",1,28,191076,10,0.00146445403567563,"PLXNA3",0.0031381157907335,"negative regulation of axon extension involved in axon guidance"
"GO:0010971",1,29,191076,10,0.00151672024866711,"CCNB1",0.00316814076813844,"positive regulation of G2/M transition of mitotic cell cycle"
"GO:0045773",1,30,191076,10,0.00156898399945904,"L1CAM",0.00316814076813844,"positive regulation of axon extension"
"GO:0070979",1,30,191076,10,0.00156898399945904,"UBE2C",0.00316814076813844,"protein K11-linked ubiquitination"
"GO:0050772",1,31,191076,10,0.00162124528815355,"PLXNA3",0.00319487149199592,"positive regulation of axonogenesis"
"GO:0000070",1,32,191076,10,0.00167350411485501,"KIF18A",0.00319487149199592,"mitotic sister chromatid segregation"
"GO:0045931",1,32,191076,10,0.00167350411485501,"CCNB1",0.00319487149199592,"positive regulation of mitotic cell cycle"
"GO:0030071",1,34,191076,10,0.00177801438268832,"UBE2C",0.00325725273767519,"regulation of mitotic metaphase/anaphase transition"
"GO:0070507",1,34,191076,10,0.00177801438268832,"KIF18A",0.00325725273767519,"regulation of microtubule cytoskeleton organization"
"GO:0061564",1,35,191076,10,0.00183026582402701,"L1CAM",0.00325725273767519,"axon development"
"GO:0071526",1,35,191076,10,0.00183026582402701,"PLXNA3",0.00325725273767519,"semaphorin-plexin signaling pathway"
"GO:0007616",1,38,191076,10,0.00198700537896579,"CCND2",0.00342025516051488,"long-term memory"
"GO:0071392",1,38,191076,10,0.00198700537896579,"KIF18A",0.00342025516051488,"cellular response to estradiol stimulus"
"GO:0050919",1,39,191076,10,0.00203924697459712,"PLXNA3",0.00345356342472093,"negative chemotaxis"
"GO:0000086",1,48,191076,10,0.00250931059503678,"CCNB1",0.00405350173044404,"G2/M transition of mitotic cell cycle"
"GO:0008344",1,48,191076,10,0.00250931059503678,"CCND2",0.00405350173044404,"adult locomotory behavior"
"GO:1900087",1,48,191076,10,0.00250931059503678,"CCND2",0.00405350173044404,"positive regulation of G1/S transition of mitotic cell cycle"
"GO:0007162",1,50,191076,10,0.00261374211205356,"PLXNA3",0.00409616301142723,"negative regulation of cell adhesion"
"GO:0045786",1,50,191076,10,0.00261374211205356,"RPS6KA2",0.00409616301142723,"negative regulation of cell cycle"
"GO:0048146",1,51,191076,10,0.00266595418045745,"CCNB1",0.0041165468962946,"positive regulation of fibroblast proliferation"
"GO:0050808",1,53,191076,10,0.00277037093757004,"L1CAM",0.00421578186151963,"synapse organization"
"GO:0045599",1,56,191076,10,0.00292697762554794,"MMP11",0.00439046643832192,"negative regulation of fat cell differentiation"
"GO:0030199",1,59,191076,10,0.00308356217876848,"MMP11",0.00449686151070404,"collagen fibril organization"
"GO:0070936",1,59,191076,10,0.00308356217876848,"UBE2C",0.00449686151070404,"protein K48-linked ubiquitination"
"GO:0043087",1,60,191076,10,0.00313575211148787,"PLXNA3",0.00451032837953734,"regulation of GTPase activity"
"GO:0007018",1,61,191076,10,0.00318793958520092,"KIF18A",0.00452342778981211,"microtubule-based movement"
"GO:0007346",1,62,191076,10,0.003240124600012,"DLGAP5",0.00453617444001679,"regulation of mitotic cell cycle"
"GO:0000082",1,67,191076,10,0.00350101279413439,"CCND2",0.00483692557084357,"G1/S transition of mitotic cell cycle"
"GO:0021766",1,70,191076,10,0.00365751621036836,"PLXNA3",0.00498752210504777,"hippocampus development"
"GO:0007059",1,88,191076,10,0.00459607224761505,"DLGAP5",0.00618702033332795,"chromosome segregation"
"GO:0030334",1,102,191076,10,0.00532551007422144,"PLXNA3",0.00707820959231964,"regulation of cell migration"
"GO:0007160",1,104,191076,10,0.00542967619650692,"L1CAM",0.00712645000791533,"cell-matrix adhesion"
"GO:0006935",1,114,191076,10,0.00595035955572909,"L1CAM",0.00761936284575066,"chemotaxis"
"GO:0031175",1,114,191076,10,0.00595035955572909,"L1CAM",0.00761936284575066,"neuron projection development"
"GO:0000209",1,132,191076,10,0.00688697140208083,"UBE2C",0.00871243370142756,"protein polyubiquitination"
"GO:0008360",1,135,191076,10,0.00704299613488979,"PLXNA3",0.00880374516861224,"regulation of cell shape"
"GO:0018105",1,159,191076,10,0.00829040001165271,"RPS6KA2",0.0102410823673357,"peptidyl-serine phosphorylation"
"GO:0007156",1,167,191076,10,0.0087058877838424,"L1CAM",0.0106292815965518,"homophilic cell adhesion via plasma membrane adhesion molecules"
"GO:0001701",1,201,191076,10,0.0104699635730375,"CCNB1",0.0123522042153814,"in utero embryonic development"
"GO:0006511",1,201,191076,10,0.0104699635730375,"UBE2C",0.0123522042153814,"ubiquitin-dependent protein catabolic process"
"GO:0007507",1,201,191076,10,0.0104699635730375,"RPS6KA2",0.0123522042153814,"heart development"
"GO:0001934",1,205,191076,10,0.0106773160396479,"CCND2",0.0124568687129226,"positive regulation of protein phosphorylation"
"GO:0007268",1,219,191076,10,0.0114027417577266,"RPS6KA2",0.0131570097204538,"chemical synaptic transmission"
"GO:0016477",1,236,191076,10,0.012282972225295,"L1CAM",0.0140186096049562,"cell migration"
"GO:0030335",1,247,191076,10,0.012852157180123,"MMP7",0.0145105000420744,"positive regulation of cell migration"
"GO:0016310",1,283,191076,10,0.0147128809445167,"RPS6KA2",0.0164346010550453,"phosphorylation"
"GO:0043065",1,302,191076,10,0.015693656416043,"RPS6KA2",0.0173456202493107,"positive regulation of apoptotic process"
