"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Human_Entrez_ID"
447.01020173298,5.92168947466577,1.01928020750605,5.80967768338682,6.25932311082216e-09,0.000140396617375741,"7053"
52.7046282171094,2.41266356109961,0.453680958155659,5.31797404702143,1.04929031199663e-07,0.00117677908490422,"26835"
55.145369679283,4.55982821288884,0.873845656676825,5.21811624060655,1.80752019784608e-07,0.00135142260125625,"51350"
59.1431093286849,2.38196418568668,0.468397260188868,5.08535038126871,3.66948007709324e-07,0.00164612876258403,"100507420"
372.972813011731,2.68996606841888,0.524856826401179,5.12514257814525,2.973126718426e-07,0.00164612876258403,"147645"
393.848987918806,-0.55852584235439,0.112495141406454,-4.96488857537757,6.87405244079575e-07,0.0020193478330332,"11320"
303.284108183465,3.70747516859813,0.742438508168528,4.99364611049588,5.92499228650932e-07,0.0020193478330332,"242"
40.775831633915,2.91449975470052,0.588095484066447,4.95582746962774,7.20231059485759e-07,0.0020193478330332,"11045"
183.004263549723,4.10451796192428,0.844810051043121,4.85850985893961,1.18272520576965e-06,0.00221071053045111,"57152"
194.957242793888,-2.92955187971393,0.6028322001446,-4.85964730983386,1.17595055525678e-06,0.00221071053045111,"64093"
222.80317734264,0.847266259356412,0.173616819491766,4.8800931950985,1.06035721511076e-06,0.00221071053045111,"79029"
419.270814630682,5.42968836414513,1.10877843401875,4.89700033618558,9.73106718446043e-07,0.00221071053045111,"388533"
125.812494017475,2.28815588776348,0.474887961516655,4.8183067864171,1.44781635381938e-06,0.00245562486933663,"978"
46.7773755877377,3.82882535834789,0.79652319405616,4.80692261935305,1.53271280297427e-06,0.00245562486933663,"92736"
49.3455463815127,2.29515072886307,0.481868978045532,4.76301823406901,1.90718600135514e-06,0.00285187880069305,"5453"
39.587491930474,2.60614960016542,0.551630616677299,4.72444697842071,2.30742405744394e-06,0.00323472010052922,"402665"
41.8377383031643,3.95866936034642,0.859573776266358,4.60538637828307,4.11700728328361e-06,0.00437970649831853,"163778"
2846.24660823262,-1.92703331428757,0.415220819211413,-4.64098432720061,3.46753427760219e-06,0.00437970649831853,"8490"
33.6817549023731,2.6088430912679,0.564353608699237,4.62271003685252,3.78758990208834e-06,0.00437970649831853,"100847072"
80.4169465789122,3.41050760251524,0.741973563010334,4.59653520359693,4.29574422483316e-06,0.00437970649831853,"107985075"
833.280970564262,3.15384321636888,0.683919233127265,4.61142641353677,3.99915228257048e-06,0.00437970649831853,"3858"
192.047872182741,2.99615175543103,0.651658319502263,4.59773422016539,4.27110355492108e-06,0.00437970649831853,"9388"
92.748769459239,-2.07768869971214,0.458010168993129,-4.53633748848775,5.72395582165377e-06,0.00558210126433452,"401190"
321.069576788729,-3.37843121587742,0.751343673853393,-4.49651914755676,6.90749616836792e-06,0.00645563079402052,"170261"
353.400368319873,5.57506841525807,1.24952326479425,4.46175639328817,8.12906074638147e-06,0.00679382307570393,"6704"
304.039877302384,0.911980882564155,0.204458496223594,4.46046948113528,8.17803045225172e-06,0.00679382307570393,"55759"
252.393468562313,4.89502901912722,1.09605390031206,4.46604771693575,7.96778458610269e-06,0.00679382307570393,"196374"
66.8037039400009,3.05235084830492,0.691251688181144,4.41568664567954,1.00689856354812e-05,0.00806597670728009,"441178"
1044.98318055606,-1.77024480612991,0.405138201576457,-4.36948379402784,1.24540581578259e-05,0.00963256980965635,"85407"
12212.8981802051,5.12852884659263,1.17839326799213,4.35213691888376,1.34817020595132e-05,0.0100798192398293,"3848"
381.973366386223,-1.42139504921868,0.329424897259687,-4.31477724070802,1.59763920131629e-05,0.0115596926727498,"347902"
44.5114723884521,-2.60631822942625,0.608954137158776,-4.27999100488365,1.86900867198817e-05,0.0118133104649826,"3760"
123.321549989366,2.21328369323281,0.517303411115982,4.27850202738482,1.88155276628188e-05,0.0118133104649826,"130340"
18.1278301092398,3.77438516636145,0.877462688324384,4.30147653750277,1.69663741494074e-05,0.0118133104649826,"105378132"
641.410517860538,-1.07470588924683,0.25128765080975,-4.27679548033376,1.89602842951125e-05,0.0118133104649826,"55790"
221.446438540153,-1.17003162502996,0.272717628146053,-4.29026767717176,1.78457888398065e-05,0.0118133104649826,"91523"
29.0249240519915,1.65332411810931,0.387759747775321,4.26378479869266,2.00993031458757e-05,0.0121845235016755,"79465"
80.8810482135657,3.81800342321195,0.897801175129783,4.25261575611107,2.11287936969894e-05,0.0124715484900914,"26525"
100.323435801211,-1.50793248336048,0.357090043736754,-4.22283541591017,2.41247990651294e-05,0.0126693990576022,"389125"
242.33895180083,-0.578615909126581,0.137251367197417,-4.21573876414885,2.48961826605516e-05,0.0126693990576022,"645843"
103.407424464296,3.11101967582653,0.737389919757944,4.21896149170002,2.45430183261082e-05,0.0126693990576022,"375791"
298.819381969981,1.27550729916593,0.303603725200164,4.20122413954242,2.654755932712e-05,0.0126693990576022,"4598"
318.35374332118,1.3934616520346,0.331513350391781,4.20333494982272,2.63010949409405e-05,0.0126693990576022,"23409"
59.9464887530628,2.4843258629769,0.5912032711847,4.2021517539959,2.64389790360393e-05,0.0126693990576022,"59344"
44.8838541062864,1.73922206905981,0.409929677173836,4.24273275614118,2.20814330291005e-05,0.0126693990576022,"102466864"
156.187761664991,-1.66075469174143,0.394965185354511,-4.20481286281163,2.61298263608889e-05,0.0126693990576022,"140733"
55.5077391481425,1.36161558397131,0.323276678815752,4.21192023179422,2.53208966664286e-05,0.0126693990576022,"116936"
79.6580062721093,2.72766326382334,0.651677233424573,4.18560465813641,2.84407986528863e-05,0.0130189206894743,"124590"
205.000372028446,1.20158459533926,0.286828330863068,4.18921168534393,2.79925184385778e-05,0.0130189206894743,"874"
42.6689297292669,3.15950527092273,0.755996902453642,4.17925689995333,2.92463162050944e-05,0.0131198974496053,"105378485"
46.0674489741276,1.69216718867203,0.405986568352002,4.16803737015475,3.07233573053652e-05,0.0135122530266538,"677781"
74.8522494847581,3.31232237051366,0.796929162308612,4.15635733660222,3.23361933691637e-05,0.0139480926398143,"554202"
294.611929431339,-0.887702211893177,0.213912923862107,-4.14982973382855,3.32722676771324e-05,0.0140810747924166,"6641"
629.080089289299,1.04284630868438,0.25208951663211,4.13680950567363,3.52168234273823e-05,0.0146280249902997,"7301"
23.1719241119382,1.4732637473958,0.356902087791443,4.12792134815614,3.6605726955702e-05,0.0149284810112072,"9304"
35.0555952659032,1.16210047063666,0.282461686409971,4.11418796441638,3.8854474522608e-05,0.0153671752933263,"653162"
157.654474046902,0.554633767170518,0.134848306408467,4.11301989578189,3.90516714988675e-05,0.0153671752933263,"339175"
147.934540883314,1.14678741133124,0.280508302714134,4.08824765696841,4.34643999929824e-05,0.0167196630609191,"54797"
1159.76383758016,1.93256026879619,0.473027540708485,4.08551321536515,4.3979497128588e-05,0.0167196630609191,"7295"
47.6351015606764,1.45152665683894,0.357967321068941,4.05491387455278,5.0152778018424e-05,0.0169366152473245,"400759"
648.856024073719,1.94965598142355,0.481022598668074,4.05314841095209,5.05329220745103e-05,0.0169366152473245,"7483"
40.4607533270365,-1.29354900438968,0.317953633218716,-4.0683573617159,4.73457299140073e-05,0.0169366152473245,"51365"
234.247227712894,-2.26273981184419,0.557254443504532,-4.06051461449817,4.89646720496981e-05,0.0169366152473245,"4886"
80.6285461101025,3.38837875289629,0.836445185287927,4.05092743971013,5.10150267679676e-05,0.0169366152473245,"84651"
229.483388622194,-1.06621760363101,0.263058313210745,-4.05316064950524,5.05302774630284e-05,0.0169366152473245,"5243"
584.025057906637,1.18828183437273,0.291419419111958,4.07756572294934,4.55096679499627e-05,0.0169366152473245,"25894"
60.6154573557264,2.06344719437818,0.506949892856904,4.07031784295225,4.69490390060492e-05,0.0169366152473245,"643904"
560.493813412312,3.13949799218338,0.775296794873057,4.04941438291051,5.13459579499807e-05,0.0169366152473245,"1311"
264.957902473529,1.80090976589799,0.446032140489299,4.03762330652312,5.39954648005315e-05,0.0169905239924865,"148741"
683.45484358215,3.01791486758702,0.747884097222711,4.03527081107104,5.45393547685701e-05,0.0169905239924865,"4118"
30.6793445054771,3.52152320246103,0.871196088111085,4.04217058652817,5.29586817380948e-05,0.0169905239924865,"404203"
256.40913186593,4.19882688015734,1.03975051896408,4.03830226922194,5.38394487838849e-05,0.0169905239924865,"5650"
675.853308236737,1.21651322333211,0.301713171897842,4.03201893931237,5.52997293637863e-05,0.0169914099949278,"23423"
168.578213153914,-2.08024537707888,0.517636262422534,-4.01873965966631,5.85102762047314e-05,0.017498473270295,"107986251"
98.2428682205058,-0.676974045333202,0.168353392714463,-4.0211488133262,5.79150017625333e-05,0.017498473270295,"339210"
15.8993413368461,-1.60924337176031,0.401430562047836,-4.00877143870411,6.10354548470688e-05,0.0178378945740821,"102724624"
87.6340264624032,3.18351020493089,0.794289454982815,4.00799756934928,6.12357504326491e-05,0.0178378945740821,"2528"
507.4369070107,-1.63437565399438,0.408511951975787,-4.00080253733006,6.31280205985526e-05,0.018153352590071,"5579"
304.517620154419,0.730134087538971,0.18344889383354,3.980040829254,6.89034329902288e-05,0.0195633417970992,"64841"
