"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene"
-0.49755662375,8.77554117629167,-5.86781842476724,3.73908303861139e-05,0.00853743118443771,2.49645658165123,"RMI1"
1.78139160983333,7.70061956491667,5.86616063290319,3.75004181523695e-05,0.00853743118443771,2.49372067286526,"ACTA1"
0.404672557416667,7.01637591545833,5.86544352038073,3.75479265067836e-05,0.00853743118443771,2.4925370640499,"MAML2"
0.342431437166668,8.74897553258333,5.86261756492314,3.77357574010311e-05,0.00853743118443771,2.48787197767435,"A_24_P631625"
1.81092217083333,12.3739629020833,5.8422468731514,3.91190856402276e-05,0.00853743118443771,2.45420681373921,"TRIB1"
-0.320207212583332,8.69647622095833,-5.84192355772215,3.91414633168535e-05,0.00853743118443771,2.45367196690793,"CENTB1"
-0.895026130000001,12.986825595,-5.83735627559559,3.94590111193585e-05,0.00853743118443771,2.44611475029527,"IGF2"
0.872539271916667,8.38024018720833,5.83462109015644,3.96504660159517e-05,0.00853743118443771,2.44158742608645,"C14orf80"
-0.568121499916667,9.926587003375,-5.83343103387589,3.97340689812531e-05,0.00853743118443771,2.43961725775128,"ENST00000221282"
-0.222393331916666,6.83456197595833,-5.81916481699118,4.07507374888549e-05,0.00853743118443771,2.41598183537243,"THC2407694"
-0.444354456416666,6.74037864720833,-5.81904444076826,4.07594306010496e-05,0.00853743118443771,2.41578226706014,"THC2279918"
-0.257264737333332,6.71452033233333,-5.81157707460992,4.13024979693631e-05,0.00853743118443771,2.4033978822514,"ZNF563"
-0.412619771333332,7.30362829083333,-5.80832554733467,4.15413220221251e-05,0.00853743118443771,2.39800259246637,"GVIN1"
-0.30096156475,8.01811464229167,-5.80276771349397,4.19528872808443e-05,0.00853743118443771,2.38877658302163,"BET1"
0.499578244833334,10.4120804000833,5.80244892866992,4.1976622414774e-05,0.00853743118443771,2.38824725288528,"THC2371907"
1.01025259266667,8.03880180183333,5.79768922548459,4.23326779386597e-05,0.00853743118443771,2.3803420493413,"NEDD9"
0.375804428583333,7.737986551625,5.79266755182885,4.27117494840259e-05,0.00853743118443771,2.37199789657773,"ENST00000276938"
-0.378231077416666,6.61528209395833,-5.7912098717688,4.28224476839905e-05,0.00853743118443771,2.36957503419904,"ZNF214"
-0.424716109333333,9.56029533975,-5.78328427236299,4.34295907240414e-05,0.00853743118443771,2.35639578161672,"THC2341051"
0.712601367916668,10.7400189627917,5.78064249050587,4.36339559277306e-05,0.00853743118443771,2.35200065066717,"A_23_P103951"
0.697611538333335,9.84761879375,5.77928965656163,4.37389979075027e-05,0.00853743118443771,2.34974951831529,"ANK3"
0.518819687000001,7.85228386416667,5.77754255354657,4.38750438459687e-05,0.00853743118443771,2.34684189321139,"SKIL"
-0.410082864166666,10.0471880389167,-5.77671582885354,4.3939574282552e-05,0.00853743118443771,2.3454658457953,"THC2406579"
0.349510450916667,7.40553523829167,5.77101945398815,4.43869087178438e-05,0.00853743118443771,2.3359815676376,"IGF1R"
-1.10715361,10.5633684741667,-5.77006988348137,4.44619390851231e-05,0.00853743118443771,2.33440006978055,"U92981"
-0.259221399999999,10.9345841125,-5.76838383272009,4.45954887726084e-05,0.00853743118443771,2.33159162548114,"PJA1"
0.442664507500001,10.86587441375,5.7654377051185,4.48298530032235e-05,0.00853743118443771,2.32668321123326,"RAB32"
0.82655896575,8.446624310375,5.76206414457539,4.50997986458812e-05,0.00853743118443771,2.32106100195025,"MLF1"
-0.344284310166666,8.40236728108333,-5.76181426535986,4.51198608341031e-05,0.00853743118443771,2.32064449478649,"AF086442"
1.19439072083333,11.5730626804167,5.76127618519187,4.51630935900689e-05,0.00853743118443771,2.31974757133091,"RND3"
-0.376628283749999,7.391187149875,-5.76007460884292,4.52597919149373e-05,0.00853743118443771,2.31774450556907,"PPP1R3E"
0.738409045166668,6.62200054916667,5.75854301780388,4.53833618366081e-05,0.00853743118443771,2.31519096758685,"ODF3L1"
0.289670586666667,10.9505182475,5.75848295108608,4.53882152321374e-05,0.00853743118443771,2.3150908141586,"RP5-1022P6.2"
1.18878921858333,7.40729025329167,5.75760180888999,4.54594738637586e-05,0.00853743118443771,2.31362155948155,"U94902"
-0.467721093916666,9.18063290145833,-5.75421269810099,4.57346435177711e-05,0.00853743118443771,2.30796927807444,"LOC90355"
0.317693003333335,12.7517395375,5.75376632796159,4.57710146319128e-05,0.00853743118443771,2.30722469836919,"ENST00000283964"
0.206201770833334,11.93685260125,5.75256270317588,4.58692388159314e-05,0.00853743118443771,2.30521680451507,"A_24_P603890"
-0.350728363083332,9.01570503320833,-5.75200373542624,4.59149292426851e-05,0.00853743118443771,2.30428425428749,"OXSM"
0.570538799000001,8.15085418166667,5.74780291325679,4.62598304682807e-05,0.00853743118443771,2.29727427773785,"STK38L"
0.384705798583333,9.04937254854167,5.74764223709128,4.62730760535551e-05,0.00853743118443771,2.29700610021023,"LPHN2"
-0.380112766916666,8.285728094375,-5.74429628572507,4.65498056346604e-05,0.00853743118443771,2.29142060354181,"LOC644433"
-1.41313408425,8.166043371625,-5.74304626942593,4.66536317380356e-05,0.00853743118443771,2.2893334653723,"ENST00000295410"
-0.336417011083333,6.802930583375,-5.73753726697117,4.71140951030644e-05,0.00853743118443771,2.28013223936086,"RAD54B"
0.496168775750001,8.64166897870833,5.73732809179316,4.71316719049645e-05,0.00853743118443771,2.27978277821222,"ENST00000328644"
-0.377309391666665,11.1951513166667,-5.73333791610525,4.74682758164681e-05,0.00853743118443771,2.27311523361461,"LOC91461"
0.396902074833334,7.68344664025,5.73328197948176,4.74730123114347e-05,0.00853743118443771,2.27302174640811,"FEM1C"
-0.257434903583333,10.247515797375,-5.73256257610496,4.75339725446616e-05,0.00853743118443771,2.27181935982599,"AK026687"
-0.760307025833333,9.14853207566667,-5.72749929625711,4.79653371531223e-05,0.00855722860811377,2.26335448112402,"FLJ40142"
-0.774465022249999,7.25844062345833,-5.72482290886094,4.81949989192813e-05,0.00855722860811377,2.25887843554667,"LOC645277"
0.507348344750001,5.664125780625,5.7165552468178,4.89117219880465e-05,0.00863514219098058,2.24504437630844,"BU618641"
-0.399351159249999,6.031896439375,-5.70989665167541,4.94970340290078e-05,0.00867470359904256,2.2338949859385,"THC2263651"
