"Gene","logFC","baseMean","stat","P.Value","adj.P.Val"
"ZNF750",-2.85321549078452,510.796219580123,-3.55346084681672,0.000380197787379371,0.0476390025261423
"LOC107984440",-1.79526153000806,367.780533148591,-3.54883289901325,0.00038694254640147,0.0479997917466033
"FABP5",-4.13916239111438,603.416395998728,-3.54844982788545,0.000387505815179941,0.0479997917466033
"KANK1",-0.892474348504886,1985.01976977902,-3.54407135132875,0.000393998602606991,0.0485267483449531
"TCEAL6",2.48403017228487,17.9424893596778,3.53925076460814,0.000401264481204378,0.0491424302772165
"AKR1B10",-5.07007482779981,661.627768077319,-3.53636723898848,0.000405670340743395,0.0491533787294418
"HES2",-4.99421054160162,138.415077268138,-3.53584177318429,0.000406478073805286,0.0491533787294418
"LOC105370972",2.01886007480651,38.0612644945923,3.53475300362976,0.000408156487119967,0.0491533787294418
"RAB25",-4.35269937542499,136.049566803702,-3.52630950391024,0.000421394194759372,0.0504671931480602
"ELF3",-4.31598416793589,414.714746316246,-3.5222192352864,0.00042795007805878,0.0509707353960449
"CIROP",1.92778616602122,19.3869249682778,3.51974776099757,0.0004319573844014,0.0510074840640911
"ESPN",-3.00627721356145,268.870108532129,-3.51912983862066,0.000432964758397968,0.0510074840640911
"GBP6",-4.63316041141593,306.304521923434,-3.50946134635478,0.000449015318684966,0.0524201746402852
"LOC105377406",2.41435580818072,27.8544264409063,3.50900140940198,0.000449792521248007,0.0524201746402852
"SLC2A1",-2.23808427861395,1322.22335936154,-3.50493496931352,0.000456718827870072,0.0529427488328318
"NHERF1",-2.16481476034752,776.7545187861,-3.48553098264852,0.000491161341055738,0.056472379414271
"RIPK4",-4.39593744365703,192.267652702737,-3.4848689747418,0.000492378083189428,0.056472379414271
"LPL",2.75699008668566,110.228484583654,3.47475531823074,0.000511319513911612,0.0583361742266421
"SLC7A14",2.30202247635543,69.393986389482,3.47324303214582,0.000514209501813605,0.0583587401613273
"GP5",1.60591481031587,23.6166731902529,3.46878332305785,0.000522820931716132,0.0590270277958885
"LGI3",-2.39013102492031,33.0033104231322,-3.4599878710851,0.000540199719557497,0.0606731052893672
"EGFR-AS1",-1.60764247077747,178.943118431972,-3.45181096131727,0.00055683770441472,0.0619450335259891
"EFNA3",-3.06948569394304,132.280545054648,-3.44947579006705,0.0005616760932517,0.0619450335259891
"GSG1L",2.50080506411462,49.4802787350008,3.44889877627798,0.000562877662615363,0.0619450335259891
"SAA1",3.42865052340395,56.3620920580984,3.4488617638454,0.000562954818684313,0.0619450335259891
"PCP4L1",-1.74484848826369,65.4173027168797,-3.44675305891276,0.000567366923921441,0.0621152162113387
"SEC14L6",2.21121393683833,35.6145624219237,3.44241282171113,0.000576549663961705,0.062803352088934
"PLA2G4F",-4.57133971482592,293.882297305524,-3.43965653717927,0.000582452843520651,0.0631291514449858
"LOC112268244",1.49581927909502,39.8565958046071,3.43614619979573,0.000590052467161136,0.0633972769045762
"SYTL1",-2.36726381502008,717.255191187762,-3.43453674064285,0.000593567601616228,0.0633972769045762
"ADRB3",3.20346089900004,51.2681373710272,3.43357532981639,0.000595676657614111,0.0633972769045762
"KIAA1217",-1.79265972671648,828.075964877793,-3.43314396978701,0.000596625201297853,0.0633972769045762
"LOC107985174",2.32034124796661,34.0210440726756,3.42936909492563,0.000604986191458812,0.0639721252305008
"NECTIN1",-2.75122553595953,1314.78225919154,-3.4277868990497,0.000608522930700571,0.0640337454795936
"CPEB2",-0.901640241379427,528.937299519432,-3.42643545528618,0.000611559088120103,0.064042349532268
"LEP",3.11708940168575,31.4174380417432,3.42407321126267,0.000616899991562162,0.0642626750129201
