"Pathway","KEGG_ID","Gene","logFC_POP","logFC_SUI","Direction_POP","Direction_SUI","Concordant"
"KEGG 04310 - Wnt signaling pathway","04310","PRKCB",-1.64673753813544,1.80667327313173,"down","up",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","PRKCG",1.66429417300741,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","MAPK8",-0.149097805901856,NA,"down","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","MAPK9",-0.209751503048359,NA,"down","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","MAPK10",0.0228638403439618,-1.03501447109123,"up","down",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","PRKX",0.691831334501254,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","PSEN1",0.0876407072729627,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","RAC2",0.00760888524262854,-1.01900804433184,"up","down",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","RAC3",0.459342329806757,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","SFRP1",-0.142642758743446,NA,"down","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","SFRP2",-0.401171866571194,2.42112167065825,"down","up",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","SFRP4",-0.308909232379129,NA,"down","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","SFRP5",-0.402273916233807,NA,"down","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","SIAH1",-0.0304423987431295,1.59241747249597,"down","up",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","MAP3K7",-0.1131453325471,2.03749991721901,"down","up",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","TCF7",0.533109582793078,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","TCF7L2",-0.380570359181772,NA,"down","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","TP53",0.526681545505673,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","WNT3",1.2350521243382,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","WNT6",-0.344449612961106,NA,"down","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","WNT7A",1.1154733664587,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","WNT7B",1.94097967632341,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","WNT8B",0.25122270133942,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","WNT10B",0.534338782374481,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","WNT11",-0.266328044188278,NA,"down","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","WNT2B",-0.0761901124590223,NA,"down","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","WNT9A",1.94111467864698,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","WNT9B",0.604918086434511,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","FZD5",0.390122814459593,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","FZD3",-0.426826869579249,NA,"down","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","FOSL1",1.4817920105672,-2.22784514694752,"up","down",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","AXIN2",-0.325372489436121,NA,"down","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","FZD1",-0.0154091401599165,1.59191001909901,"down","up",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","FZD4",-0.543984413459838,NA,"down","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","FZD9",NA,NA,"not tested","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","CUL1",0.0858496453877447,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","RUVBL1",0.273276661441945,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","BTRC",0.213900909879562,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","CER1",0.343007464765846,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","ROCK2",-0.493387259190501,NA,"down","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","RBX1",0.303881000713388,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","FRAT1",-0.492551606461637,1.87371403673007,"down","up",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","APC2",0.200261014476591,-1.24742324137241,"up","down",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","FZD10",1.76096869399917,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","CHP1",0.696008902085899,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","DAAM1",-0.386109461370869,NA,"down","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","PLCB1",-0.12480307030961,1.84142209334503,"down","up",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","FBXW11",0.0894206657623329,-2.38600946264275,"up","down",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","DAAM2",-0.5608851142022,NA,"down","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","CACYBP",-0.207519922954421,1.78732438371948,"down","up",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","DKK4",0.202236038783266,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","DKK2",-0.346308313827538,NA,"down","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","LEF1",-1.31357650796597,1.25242910248492,"down","up",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","WNT16",-1.21484536062706,NA,"down","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","NLK",-0.151907617530345,NA,"down","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","WNT4",1.06694246915289,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","CTNNBIP1",1.16089393836565,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","VANGL2",0.745175358144617,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","CHD8",0.0160305938256529,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","SENP2",0.125830304291843,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","CHP2",1.52796218580999,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","SOX17",0.299386899835083,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","PORCN",0.15134530674001,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","CXXC4",-0.489188023230389,NA,"down","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","WNT10A",1.2682661489631,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","WNT5B",0.294142173678545,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","VANGL1",0.509613716761804,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","TCF7L1",-0.500026430478819,NA,"down","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","NKD1",-1.76200642861903,2.09493099765081,"down","up",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","NKD2",1.56123293313156,NA,"up","not tested",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","WNT3A",0.58724841817519,-4.78204996451334,"up","down",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","TBL1Y",NA,-2.90036250336528,"not tested","down",FALSE
"KEGG 04310 - Wnt signaling pathway","04310","PRICKLE1",-0.0912019552847567,NA,"down","not tested",FALSE
"KEGG 04320","04320","NOTCH4",-0.297252419780723,-1.38363335505631,"down","down",TRUE
"KEGG 04320","04320","MAPK3",0.16556224324137,1.16356275045493,"up","up",TRUE
"KEGG 04320","04320","EGFR",0.603912753158947,-2.46724890439297,"up","down",FALSE
"KEGG 04320","04320","ETS1",-0.0475228451094028,2.66031962469221,"down","up",FALSE
"KEGG 04320","04320","ETS2",0.367452429659402,NA,"up","not tested",FALSE
"KEGG 04320","04320","ETV6",-0.143501560264591,NA,"down","not tested",FALSE
"KEGG 04320","04320","GRB2",0.156471744460999,-2.19940678599544,"up","down",FALSE
"KEGG 04320","04320","KRAS",0.218804297116375,NA,"up","not tested",FALSE
"KEGG 04320","04320","NOTCH1",0.271715008943222,-2.50942767079471,"up","down",FALSE
"KEGG 04320","04320","NOTCH2",0.0655417570119778,-1.49259397682616,"up","down",FALSE
"KEGG 04320","04320","NOTCH3",0.0416466518308764,NA,"up","not tested",FALSE
"KEGG 04320","04320","MAPK1",-0.0338044566664251,1.97690167713987,"down","up",FALSE
"KEGG 04320","04320","MAP2K1",0.159792550929499,-1.17312314697461,"up","down",FALSE
"KEGG 04320","04320","SOS1",-0.390103217181705,NA,"down","not tested",FALSE
"KEGG 04320","04320","SOS2",-0.217669885022165,NA,"down","not tested",FALSE
"KEGG 04320","04320","PIWIL1",NA,1.07290614552969,"not tested","up",FALSE
"KEGG 04320","04320","ETV7",0.815495994606673,NA,"up","not tested",FALSE
"KEGG 04320","04320","PIWIL2",-0.26291685728113,NA,"down","not tested",FALSE
"KEGG 04320","04320","FMN2",0.0736411225353349,NA,"up","not tested",FALSE
"KEGG 04320","04320","SPIRE1",-0.177683645220901,NA,"down","not tested",FALSE
"KEGG 04320","04320","CPEB1",0.282890849048708,NA,"up","not tested",FALSE
"KEGG 04320","04320","SPIRE2",0.406438064265569,NA,"up","not tested",FALSE
"KEGG 04320","04320","PIWIL4",-0.0816562306140928,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","CDC42",0.0788138194415582,3.09604993744361,"up","up",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","MAPK14",0.0837578614907466,1.39285922476682,"up","up",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","NFATC4",-0.0615621548436502,-2.39131917220656,"down","down",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","PIK3R1",-0.371238647785195,-1.1152241909132,"down","down",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","MAPK3",0.16556224324137,1.16356275045493,"up","up",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","RAC1",0.247136062567727,2.08728234032318,"up","up",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","VEGFA",1.20007508359547,1.22452068084208,"up","up",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","PLA2G10",0.208521331640055,3.25120559870237,"up","up",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","JMJD7-PLA2G4B",0.618967821992622,2.16576134425557,"up","up",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","AKT3",-0.527481649165405,-1.31700310884974,"down","down",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","NFAT5",-0.0643426436362962,-1.7608989709041,"down","down",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","PLA2G12A",0.0901046636488981,1.27686400734066,"up","up",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","PLA2G4B",0.634171023132576,1.19665985382369,"up","up",TRUE
"KEGG 04370 - VEGF signaling pathway","04370","AKT1",0.115243504256945,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","AKT2",0.290568647171472,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","BAD",0.214098670695371,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","CASP9",-0.332380585568071,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","HRAS",0.888058289083542,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","HSPB1",0.966023896979198,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","KDR",-0.300777822447083,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","KRAS",0.218804297116375,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","NFATC1",0.307478796221955,-2.11135691729422,"up","down",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","NFATC2",0.798307815125388,-2.70062306193259,"up","down",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","NFATC3",-0.189040667422597,1.02231269658602,"down","up",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","NOS3",0.322071508792475,-7.44873610027687,"up","down",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","NRAS",0.342741545496188,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PIK3CA",-0.292465058782002,2.16725344739775,"down","up",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PIK3CB",0.0186415406352155,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PIK3CD",-0.119354345092164,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PIK3CG",-0.558610658238295,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PIK3R2",0.612479238252084,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PLA2G2A",2.47530697634045,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PLA2G4A",-0.0183431822029733,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PLA2G5",-0.391920386281078,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PLCG1",-0.277544086534754,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PLCG2",-0.630736680614097,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PPP3CA",0.0396652714300027,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PPP3CB",-0.320860685451809,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PPP3CC",-0.356649233066652,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PPP3R1",-0.0778683071376071,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PRKCA",-0.262899587415656,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PRKCB",-1.64673753813544,1.80667327313173,"down","up",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PRKCG",1.66429417300741,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","MAPK1",-0.0338044566664251,1.97690167713987,"down","up",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","MAPK11",-0.011666132931642,1.37932984317879,"down","up",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","MAPK13",1.55717688166108,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","MAP2K1",0.159792550929499,-1.17312314697461,"up","down",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","MAP2K2",0.256570899956579,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PTGS2",0.144748866012422,-1.26678366279647,"up","down",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PTK2",-0.237590995731217,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PXN",-0.218225874688607,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","RAC2",0.00760888524262854,-1.01900804433184,"up","down",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","RAC3",0.459342329806757,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","RAF1",0.103071345288305,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","MAPK12",-0.331064562113596,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","SRC",0.622191068694645,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","MAPKAPK3",0.785755962305155,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PLA2G6",-0.25528936661186,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PIK3R3",-0.694535664653615,NA,"down","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","SPHK1",1.39629441455576,-4.46210510318838,"up","down",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","SH2D2A",0.495232107073318,-1.76622041516158,"up","down",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","MAPKAPK2",0.565693236956772,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","CHP1",0.696008902085899,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PIK3R5",0.26124873836644,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","SHC2",-0.837778437427961,1.70746612776529,"down","up",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PLA2G3",1.84418930542725,-1.22261929820636,"up","down",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","SPHK2",0.0488638291784265,-1.70718086194401,"up","down",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","CHP2",1.52796218580999,NA,"up","not tested",FALSE
"KEGG 04370 - VEGF signaling pathway","04370","PLA2G4E",2.37393401431673,-6.75475980063493,"up","down",FALSE
"KEGG 04510 - Focal adhesion","04510","ACTG1",0.630389385671944,4.40120543145397,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","BIRC3",-0.589590813126294,-1.69588631941931,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","RHOA",0.190846024962887,1.09016232916681,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","ARHGAP5",-0.174694483090318,-2.40210895571097,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","CAPN2",0.370126703572567,1.35372876982348,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","CDC42",0.0788138194415582,3.09604993744361,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","CRK",0.173431723171787,1.79256295319293,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","ELK1",0.345285341772633,1.26121359807481,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","FLNA",-0.65770470287009,-2.21591630334989,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","FLT1",-0.32762902033847,-1.87092456404715,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","FN1",-0.76612548527257,-2.05040006962763,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","HGF",-0.240886642734845,-1.7753253966541,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","ITGA2",0.727848322844804,1.1198787729483,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","ITGB1",-0.525751721218799,-2.33559487236819,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","ITGB3",-0.442001601580837,-2.44944289048112,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","ITGB4",0.33098228160283,1.03792700448849,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","LAMA3",-0.16889998786966,-1.54158095114355,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","MET",0.284799338075759,1.243485259673,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","PPP1R12A",-0.620355485174179,-3.38857183513342,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","PAK2",-0.00668132704136567,-2.59923080084976,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","PDGFA",-0.0258246183181571,-2.16663280091461,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","PIK3R1",-0.371238647785195,-1.1152241909132,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","PPP1CA",0.652184411930196,2.46420689672661,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","MAPK3",0.16556224324137,1.16356275045493,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","RAC1",0.247136062567727,2.08728234032318,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","RAP1A",-0.651461604674643,-1.15067066884311,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","ROCK1",-0.429901219437886,-2.48244933176632,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","SPP1",-0.490491829624668,-3.54967419735801,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","THBS2",0.24971233789314,1.35697334676119,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","VAV1",-0.688958742827695,-1.19441073941812,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","VEGFA",1.20007508359547,1.22452068084208,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","AKT3",-0.527481649165405,-1.31700310884974,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","VAV3",0.462194105829979,2.69327404181806,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","ITGA11",-0.15616932176465,-1.9877046117932,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","PIP5K1C",-0.104735293050917,-1.34884676544016,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","SHC3",-0.0950379124382989,-1.10051046173648,"down","down",TRUE
"KEGG 04510 - Focal adhesion","04510","MYL12B",0.361946821544203,2.65935401037138,"up","up",TRUE
"KEGG 04510 - Focal adhesion","04510","ACTB",-0.0609051131725033,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","ACTN4",-0.150176763110844,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","ACTN1",-0.400161635443906,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","ACTN2",-0.131804407998663,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","ACTN3",0.208530035177347,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","AKT1",0.115243504256945,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","AKT2",0.290568647171472,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","BIRC2",-0.299450456125563,2.51276163402507,"down","up",FALSE
"KEGG 04510 - Focal adhesion","04510","XIAP",0.436340789839887,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","BAD",0.214098670695371,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","CCND1",0.66217214421585,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","BCL2",-0.312316856117612,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","BRAF",-0.0898362514005706,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","CAV1",-0.66221906841524,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","CAV2",-0.231606783973477,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","CCND2",0.179373088305756,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","CCND3",0.00998025481350139,-7.79975003307959,"up","down",FALSE
"KEGG 04510 - Focal adhesion","04510","CHAD",-0.070544996217856,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","COL1A1",0.641598967553975,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","COL1A2",0.268912722262256,-1.50800648203345,"up","down",FALSE
"KEGG 04510 - Focal adhesion","04510","COL2A1",0.655011582448966,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","COL3A1",0.886585877741564,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","COL4A1",-0.510626813337199,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","COL4A2",-0.604558557082742,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","COL4A4",-0.145888376487922,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","COL4A5",-0.511986642570289,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","COL4A6",-0.747491550369671,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","COL5A1",0.343770729991352,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","COL5A2",0.419442217832338,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","COL6A1",0.322201512279246,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","COL6A2",0.00240591080361738,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","COL6A3",0.225985080030642,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","COL11A1",0.229639919327726,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","COL11A2",0.0710828752751061,-1.18562383505373,"up","down",FALSE
"KEGG 04510 - Focal adhesion","04510","COMP",3.13159338291252,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","CRKL",0.180907860045154,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","CTNNB1",-0.0281178183485121,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","DIAPH1",0.626260738244913,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","DOCK1",-0.135237294325591,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","EGF",-0.358488597411452,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","EGFR",0.603912753158947,-2.46724890439297,"up","down",FALSE
"KEGG 04510 - Focal adhesion","04510","ERBB2",0.627645304377472,-4.51743833058297,"up","down",FALSE
"KEGG 04510 - Focal adhesion","04510","VEGFD",-0.0848517820909111,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","FLNB",0.32245215263147,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","FLNC",-0.319914997040477,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","FLT4",-0.354186362777553,1.07749739679757,"down","up",FALSE
"KEGG 04510 - Focal adhesion","04510","FYN",-0.79322836509715,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","GRB2",0.156471744460999,-2.19940678599544,"up","down",FALSE
"KEGG 04510 - Focal adhesion","04510","RAPGEF1",-0.194986205734399,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","ARHGAP35",0.04185133329817,-2.50488623054827,"up","down",FALSE
"KEGG 04510 - Focal adhesion","04510","GSK3B",0.0127706663306648,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","HRAS",0.888058289083542,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","TNC",0.399859615613725,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","IGF1",0.0457545070896325,-3.16815449811077,"up","down",FALSE
"KEGG 04510 - Focal adhesion","04510","IGF1R",0.179125489008907,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","ILK",-0.386290247997378,1.26624287574618,"down","up",FALSE
"KEGG 04510 - Focal adhesion","04510","ITGA6",0.227400655990325,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","ITGA1",-1.39610062716044,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","ITGA2B",-0.174004530924267,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","ITGA3",0.208672426453414,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","ITGA4",0.233559321549807,NA,"up","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","ITGA5",-0.264338367084849,NA,"down","not tested",FALSE
"KEGG 04510 - Focal adhesion","04510","ITGA7",-1.20900196717365,NA,"down","not tested",FALSE
