"Gene","logFC","AveExpr","t","P.Value","adj.P.Val"
"ATP1B2",-1.1770841591529,3.09959991300498,-3.49091633301113,0.00176819689904921,0.291136578326638
"NR5A2",-0.850970423367368,2.75220888701356,-3.48599259790971,0.00179030171770628,0.291136578326638
"ADAMTS10",-0.857723874196807,5.57855202049262,-3.48314862004827,0.00180319182819935,0.291136578326638
"GINS1",1.96643383790251,1.8926635101999,3.48279743047381,0.00180478981657868,0.291136578326638
"HS6ST3",-2.4688657677119,1.05693163430728,-3.47968717227252,0.00181900241253533,0.291136578326638
"INSC",-1.73998668429953,0.892766676530277,-3.47966836533643,0.00181908868269987,0.291136578326638
"LOC105371818",-1.58939559564368,0.23149029096601,-3.47862632704104,0.00182387488822258,0.291136578326638
"SMOC1",-2.63027934142208,2.00167878936501,-3.47519408905103,0.00183972632722514,0.291136578326638
"CIART",1.16894263186162,1.5478310529653,3.47369290443019,0.00184670143290669,0.291136578326638
"ADAM22",-1.29381812789882,4.44156992278932,-3.46998492030066,0.00186404059876271,0.291136578326638
"LOC101929918",0.578110371794391,2.68799652535947,3.4684543868877,0.00187124369607532,0.291136578326638
"KCNJ3",-2.82847795540495,0.0731784506655515,-3.46639377214846,0.00188098425359242,0.291136578326638
"PDE9A",-0.903130537393893,3.03850048146041,-3.46136578464223,0.00190495895453592,0.291136578326638
"LOC105377124",-1.70469836871491,3.06781757837207,-3.4581655224385,0.00192037301838662,0.291136578326638
"MAS1",-2.65138283902713,0.962123248918796,-3.4560328866462,0.00193071209287409,0.291136578326638
"FERMT1",1.69413296419657,3.5851456259391,3.45267036406226,0.00194712366742163,0.291136578326638
"GRM7",-1.83989942686263,1.66544985052735,-3.45104897181583,0.00195508561417505,0.291136578326638
"LOC105375386",-1.59506145787357,-0.0657239236827337,-3.4422461260166,0.001998867679501,0.291136578326638
"LOC101929667",-1.82514838786582,0.0900462927539387,-3.44198787213244,0.00200016641307032,0.291136578326638
"FLI1",-0.87577924245954,4.7516868856242,-3.44151203144324,0.00200256151623944,0.291136578326638
"MAPK15",1.86384987982784,3.02253881748939,3.43966489841496,0.00201188532513665,0.291136578326638
"DHRSX",-0.429847251913897,3.50354892709581,-3.43708500464319,0.00202497850768711,0.291136578326638
"PDE2A-AS2",-1.19204871155612,1.51565120086806,-3.43544024724254,0.00203336895023563,0.291136578326638
"LINC01605",2.01398391567796,0.911491887837767,3.43467665049562,0.00203727577218983,0.291136578326638
"SYBU-AS1",-2.05819115470802,-0.599419813349532,-3.41486946256978,0.00214120105109546,0.291136578326638
"SNORD31",1.16117944364908,0.461170974127048,3.41372767517667,0.00214734616409391,0.291136578326638
"MIR145",-1.97853865458761,3.13542522262477,-3.41343630383175,0.00214891706694149,0.291136578326638
"MEGF10",-1.59788170884976,1.13188594564743,-3.41247877914769,0.00215408733467047,0.291136578326638
"YPEL3",-0.873977377624364,4.7683769975554,-3.41031075336641,0.00216583849192169,0.291136578326638
"PRKCB",-1.32023060537515,4.31093001695284,-3.40881609057073,0.00217397607795887,0.291136578326638
