"Gene","logFC","baseMean","stat","P.Value","adj.P.Val"
"MEOX2",-2.82027130117904,117.089256903985,-4.3950258409735,1.10759577168961e-05,0.0953508563341582
"PLAT",1.39161008784803,11826.5307832902,4.34529355475281,1.39089529870532e-05,0.0953508563341582
"CAMK1D",0.917791628997783,544.158573537899,4.28078086141284,1.8623867958416e-05,0.0953508563341582
"CRISPLD1",-2.37682551932784,100.137308521689,-4.20897553728046,2.56531157482052e-05,0.0953508563341582
"RASSF2",1.45739146410318,925.876808624423,4.18042094225688,2.90969961349277e-05,0.0953508563341582
"ABHD11-AS1",-2.11336650294423,21.148585134154,-4.0672283330625,4.757562162372e-05,0.11842057242051
"SCG2",-2.38854226727822,44.0878418596698,-4.05287684046489,5.05916391177035e-05,0.11842057242051
"MAP2",-2.79155425186862,41.3725731259717,-3.937599655623,8.23007555522805e-05,0.168562234965514
"AKAP6",2.37810613969203,103.935106158164,3.88941287506087,0.000100487035498671,0.168882769038959
"ELTD1",-2.68723099916615,59.2211463285143,-3.8769413631938,0.000105777837760224,0.168882769038959
"NLGN4X",-2.88483248694367,11.9699536221735,-3.84998977182439,0.000118122757504976,0.168882769038959
"STK33",-0.94048133844097,55.236848771227,-3.83870309301945,0.000123685885167379,0.168882769038959
"MT1F",-1.62197148705056,32.5864649370719,-3.77641460234378,0.000159102074139769,0.18822441974432
"MBOAT1",0.917409515918151,72.8032664941442,3.77372741441939,0.0001608264800989,0.18822441974432
"EMB",-2.3934681769573,137.658889661593,-3.7221891233609,0.000197502999810546,0.207271334085001
"EDIL3",-2.18096092360823,1320.20997975432,-3.70767749842291,0.000209168800437446,0.207271334085001
"SSFA2",0.655455415909285,3672.68109307016,3.70064621412269,0.000215051124775405,0.207271334085001
"ASAP2",0.481452280284966,835.46388753988,3.55639279879965,0.000375981798624871,0.318106438986639
"FAM86B3P",1.01534863400008,59.1184602576439,3.55370221415213,0.00037984905210994,0.318106438986639
"PLAC1",-1.94135236424894,17.5844717569315,-3.54791749931472,0.000388289824823483,0.318106438986639
"CYTL1",-2.00830350919886,41.3293826918376,-3.47500834779478,0.000510837453994847,0.389255843911918
"MLPH",1.59805807633687,625.704938974193,3.46887091660564,0.000522650507541177,0.389255843911918
"SCRG1",-3.19774166429725,536.870851163582,-3.43080762355364,0.000601787209620704,0.391562144159578
"SDK1",1.39412936872664,459.552559880813,3.42582008752691,0.000612946240690304,0.391562144159578
"FOXD1",-3.37965192675032,37.5203342627332,-3.42562440551256,0.000613387957270127,0.391562144159578
"MAP3K3",0.37700609541339,856.787424001976,3.41650620562359,0.000634302181183118,0.391562144159578
"SUSD5",-2.43925496037836,99.840559384798,-3.41185039589417,0.000645235147531803,0.391562144159578
"PDE3A",-1.67963100884068,195.939634934333,-3.38551095583363,0.000710458734325831,0.404795728629337
"PLCXD3",1.91743923238218,65.4913743660231,3.38238452659332,0.000718594814888407,0.404795728629337
"LINC00578",0.795486470938754,330.95415689734,3.36719889358467,0.000759359004424134,0.404795728629337
"PTPN3",-2.19901747266024,23.3051274803078,-3.35797358467409,0.000785161160139478,0.404795728629337
"PLXNA4",-2.4074427911977,55.7293161490675,-3.35607599980071,0.000790568405013047,0.404795728629337
"GDNF",-2.39000762041947,22.8514946217189,-3.34548962138639,0.000821374331291207,0.405968734631243
"ZNF560",0.87568794678592,41.0554970818415,3.33437739078156,0.000854905808636703,0.405968734631243
"IL32",1.47823305483848,238.727891822169,3.33040745414086,0.000867189851211078,0.405968734631243
"NTRK2",-2.49066628190089,46.3147964269477,-3.26358986153584,0.00110010291238288,0.483398396700101
"AGTR1",-1.93706749077491,39.3331025369669,-3.25309592755339,0.00114154952751922,0.483398396700101
"PLP1",-2.07351003669175,31.5859207319812,-3.24497494833974,0.00117460956701818,0.483398396700101
"MFAP3L",-2.22844107177428,67.136447007883,-3.24127575740464,0.00118996013469309,0.483398396700101
"MYH15",-2.5870355948789,66.9023738305044,-3.23714125771455,0.00120733632918579,0.483398396700101
"PIM3",0.628477465689129,201.38189630954,3.23660614051134,0.00120960233534966,0.483398396700101
"CTD-2269F5.1",-2.16618858431719,17.9280241858561,-3.19225622683973,0.00141166046442237,0.528797010164795
"GAP43",-2.51723052338467,67.3431854222852,-3.19005478524612,0.00142245825421637,0.528797010164795
"SLC14A1",1.92066445683386,805.697314584538,3.18828349136976,0.00143120144771664,0.528797010164795
"TNNC1",-1.79175338090815,13.2694501447838,-3.18405070107933,0.00145229572520084,0.528797010164795
"CTC-575D19.1",-0.515709784595541,954.625573628222,-3.16712333270317,0.00153955009749164,0.548381051030447
"PTGDS",2.19895199139991,262.937355636797,3.15312702748723,0.00161531499405317,0.563126301650238
"LACC1",-1.30741763784002,551.891361476067,-3.14353540994639,0.00166920219018247,0.565264993330935
"LINC01436",-1.57885296841188,39.8478288735131,-3.13983196957482,0.00169044764560365,0.565264993330935
"COL13A1",0.982376847448471,425.807016518459,3.1066747216678,0.00189204461689753,0.620023020957321
"CSF1",0.569615004849804,1474.81230269638,3.08944723863834,0.00200529320380189,0.633926775827079
"EGR3",1.83796265308875,32.4894645435966,3.08643229404157,0.00202574074443758,0.633926775827079
"ENPEP",-1.07351629186777,39.4851766628463,-3.08281275983226,0.00205054129501588,0.633926775827079
"ANKRD37",-2.11110906208417,176.858756240015,-3.05951869448603,0.00221692951179352,0.672673889828461
"FLRT2",-1.46303091008296,508.917756179992,-3.03269756515092,0.0024237838089907,0.722067231096593
"AC016708.2",-1.79850898042774,153.377881301213,-3.00965373750303,0.00261545675940824,0.752141525255851
"JAKMIP2",-2.45346681813859,32.9549324915076,-3.0095275350733,0.00261654360327028,0.752141525255851
"AFAP1L2",1.40057835827593,149.615237550096,2.98576112207196,0.00282873516657013,0.799117684556061
"VLDLR-AS1",-2.06128228702845,46.5968799605326,-2.94161113105265,0.00326509662276475,0.887457651199523
"IKBKB",0.597791124560696,1260.2748001806,2.94149576371017,0.00326631310299241,0.887457651199523
"PCLO",-1.03718402813732,21.0790870700746,-2.93794733388699,0.0033039314448075,0.887457651199523
"ARMC9",0.806020420065282,2089.09275316225,2.91032218145408,0.00361056353762247,0.945167058718303
"DIXDC1",0.567476237958769,638.351549430818,2.90828681802184,0.00363414859317993,0.945167058718303
"ABCC4",0.696626702986621,1122.73554456509,2.90250486430321,0.00370191410796099,0.945303671855001
"AARD",-1.60160259837478,13.5995668378601,-2.89654373465219,0.00377298048398578,0.945303671855001
"USP44",1.22992100818716,177.602628175133,2.88681662025728,0.00389160973701493,0.945303671855001
"LIMA1",-0.338357579240171,11058.3492960559,-2.88667787827345,0.00389332603526165,0.945303671855001
"B3GALNT1",-0.433615857477158,260.981208856299,-2.87667145994816,0.00401893789433427,0.945303671855001
"MAMDC2",-2.32446738000692,77.9729541926911,-2.87636144517338,0.00402288765577547,0.945303671855001
"MARCKS",-0.535940093605386,3197.5501891657,-2.87181333882535,0.00408123955894277,0.945303671855001
"PDE9A",1.28427154940208,82.2688353856473,2.86381265286872,0.00418575499640915,0.945303671855001
"IL15",-0.726641101884043,82.6881994685817,-2.86290065529796,0.00419782158740442,0.945303671855001
"SYNDIG1",-2.19083799952133,54.8019090387725,-2.85644001650903,0.00428420946765498,0.945303671855001
"PCDH10",-2.58481569927881,459.561433639968,-2.85243097814423,0.00433862333915538,0.945303671855001
"AK5",-1.14852766109094,207.389204748022,-2.84870212089319,0.00438979598086885,0.945303671855001
"SYT1",-1.07354784458577,92.9886312806275,-2.84727535185191,0.00440952039342308,0.945303671855001
"CSGALNACT1",-1.62953099191491,238.908124362116,-2.84491130014696,0.00444237917197651,0.945303671855001
"BCYRN1",-1.54730540197255,39.3069562638645,-2.83975433371937,0.00451482885938973,0.948403472578214
