"Pathway","KEGG_ID","Gene","logFC_POP","logFC_SUI","Direction_POP","Direction_SUI","Concordant"
"KEGG 00230","00230","PDE9A",0.0982905010833337,1.23084746997652,"up","up",TRUE
"KEGG 00230","00230","PDE1B",-0.019281382166666,-1.57013568873684,"down","down",TRUE
"KEGG 00230","00230","RRM1",0.0258809775000021,2.55540316130235,"up","up",TRUE
"KEGG 00230","00230","ENTPD4",0.128258535916668,1.4611489246238,"up","up",TRUE
"KEGG 00230","00230","PDE7B",-0.0222541863333333,-2.11464014491648,"down","down",TRUE
"KEGG 00230","00230","RRM2B",0.020726581333335,2.6530965312769,"up","up",TRUE
"KEGG 00230","00230","PDE11A",-0.0644515935833326,-1.27664214866535,"down","down",TRUE
"KEGG 00230","00230","ADA",-0.186310396666665,NA,"down","not tested",FALSE
"KEGG 00230","00230","ADCY1",-0.0435643067499994,NA,"down","not tested",FALSE
"KEGG 00230","00230","ADCY2",0.27178754475,NA,"up","not tested",FALSE
"KEGG 00230","00230","ADCY3",-0.0749878074999984,NA,"down","not tested",FALSE
"KEGG 00230","00230","ADCY5",0.260721116000001,NA,"up","not tested",FALSE
"KEGG 00230","00230","ADCY6",-0.064498027916667,NA,"down","not tested",FALSE
"KEGG 00230","00230","ADCY7",-0.236551342333332,NA,"down","not tested",FALSE
"KEGG 00230","00230","ADCY8",-0.0127773711666657,NA,"down","not tested",FALSE
"KEGG 00230","00230","ADK",0.0272346783333342,NA,"up","not tested",FALSE
"KEGG 00230","00230","AK1",0.0716841146666668,NA,"up","not tested",FALSE
"KEGG 00230","00230","AK2",0.0149361841666674,NA,"up","not tested",FALSE
"KEGG 00230","00230","AK4",NA,1.5293001832864,"not tested","up",FALSE
"KEGG 00230","00230","AMPD1",-0.410884693916666,1.54634154406823,"down","up",FALSE
"KEGG 00230","00230","AMPD2",-0.0272422084999992,1.3821766806982,"down","up",FALSE
"KEGG 00230","00230","AMPD3",-0.334041695749999,NA,"down","not tested",FALSE
"KEGG 00230","00230","NUDT2",-0.0611671066666662,NA,"down","not tested",FALSE
"KEGG 00230","00230","APRT",-0.0205497366666651,NA,"down","not tested",FALSE
"KEGG 00230","00230","ATIC",-0.101693330999998,2.16660198491062,"down","up",FALSE
"KEGG 00230","00230","POLR3D",-0.0551592887499989,NA,"down","not tested",FALSE
"KEGG 00230","00230","ENTPD2",0.0625657800000011,NA,"up","not tested",FALSE
"KEGG 00230","00230","ENTPD6",-0.0408550529166654,NA,"down","not tested",FALSE
"KEGG 00230","00230","ENTPD3",-0.507829067333333,NA,"down","not tested",FALSE
"KEGG 00230","00230","ENTPD5",0.0206555919166672,NA,"up","not tested",FALSE
"KEGG 00230","00230","DCK",-0.1439104975,2.55806167402551,"down","up",FALSE
"KEGG 00230","00230","DGUOK",-0.0265979508333336,1.21162703068949,"down","up",FALSE
"KEGG 00230","00230","FHIT",0.099541403333336,NA,"up","not tested",FALSE
"KEGG 00230","00230","GART",-0.106748849499999,NA,"down","not tested",FALSE
"KEGG 00230","00230","GUCY1A2",0.345994210166667,NA,"up","not tested",FALSE
"KEGG 00230","00230","GUCY2C",-0.0993124930833327,NA,"down","not tested",FALSE
"KEGG 00230","00230","GUCY2F",-0.248994859749999,NA,"down","not tested",FALSE
"KEGG 00230","00230","GUK1",0.0361514191666676,NA,"up","not tested",FALSE
"KEGG 00230","00230","GUCY2D",0.0243165517500003,NA,"up","not tested",FALSE
"KEGG 00230","00230","HPRT1",0.130745512250001,NA,"up","not tested",FALSE
"KEGG 00230","00230","IMPDH1",-0.0858849866666659,1.25513099328063,"down","up",FALSE
"KEGG 00230","00230","IMPDH2",-0.0899606899999994,NA,"down","not tested",FALSE
"KEGG 00230","00230","ITPA",-0.0336845149999984,NA,"down","not tested",FALSE
"KEGG 00230","00230","NME1",0.0258157508333356,-1.6998519998539,"up","down",FALSE
"KEGG 00230","00230","NME3",-0.0555678241666662,2.39271920548514,"down","up",FALSE
"KEGG 00230","00230","NME4",0.0172282133333344,NA,"up","not tested",FALSE
"KEGG 00230","00230","PNP",NA,1.3236436507386,"not tested","up",FALSE
"KEGG 00230","00230","NPR1",0.000617433916667214,NA,"up","not tested",FALSE
"KEGG 00230","00230","NPR2",-0.186166410916666,NA,"down","not tested",FALSE
"KEGG 00230","00230","NT5E",-0.360592011749998,NA,"down","not tested",FALSE
"KEGG 00230","00230","PDE1A",0.241427596083334,NA,"up","not tested",FALSE
"KEGG 00230","00230","PDE1C",0.0794151187500002,NA,"up","not tested",FALSE
"KEGG 00230","00230","PDE2A",0.0240217108333348,NA,"up","not tested",FALSE
"KEGG 00230","00230","PDE3A",0.531250536666668,NA,"up","not tested",FALSE
"KEGG 00230","00230","PDE3B",0.412791764416667,NA,"up","not tested",FALSE
"KEGG 00230","00230","PDE4A",-0.0843169749999989,NA,"down","not tested",FALSE
"KEGG 00230","00230","PDE4B",0.441002400083335,-2.97987915825191,"up","down",FALSE
"KEGG 00230","00230","PDE4C",-0.121059370833331,NA,"down","not tested",FALSE
"KEGG 00230","00230","PDE4D",0.1540663165,NA,"up","not tested",FALSE
"KEGG 00230","00230","PDE6A",-0.0227360875833333,NA,"down","not tested",FALSE
"KEGG 00230","00230","PDE6C",-0.0239434834166663,NA,"down","not tested",FALSE
"KEGG 00230","00230","PDE6D",0.0747481231666669,NA,"up","not tested",FALSE
"KEGG 00230","00230","PDE6H",-0.0543988375833329,NA,"down","not tested",FALSE
"KEGG 00230","00230","PDE7A",-0.115623970249998,NA,"down","not tested",FALSE
"KEGG 00230","00230","PDE8A",0.0155893789166674,-2.15365583919129,"up","down",FALSE
"KEGG 00230","00230","PDE6B",-0.0637749818333327,1.60692868257545,"down","up",FALSE
"KEGG 00230","00230","ENPP1",-0.0189689824999978,NA,"down","not tested",FALSE
"KEGG 00230","00230","ENPP3",-0.117107707833333,NA,"down","not tested",FALSE
"KEGG 00230","00230","PFAS",-0.114194113333333,NA,"down","not tested",FALSE
"KEGG 00230","00230","PGM1",-0.020666024999999,2.12705413767901,"down","up",FALSE
"KEGG 00230","00230","PKLR",-0.100917666416667,NA,"down","not tested",FALSE
"KEGG 00230","00230","POLD1",-0.0416152307499979,NA,"down","not tested",FALSE
"KEGG 00230","00230","POLD2",0.0686302026666683,NA,"up","not tested",FALSE
"KEGG 00230","00230","POLE",0.0737389516666674,NA,"up","not tested",FALSE
"KEGG 00230","00230","POLE2",-0.238775717333332,2.69473859006661,"down","up",FALSE
"KEGG 00230","00230","POLR2A",0.0319573376666664,NA,"up","not tested",FALSE
"KEGG 00230","00230","POLR2B",-0.141882605416667,NA,"down","not tested",FALSE
"KEGG 00230","00230","POLR2C",-0.0684760341666665,NA,"down","not tested",FALSE
"KEGG 00230","00230","POLR2D",0.11764557925,NA,"up","not tested",FALSE
"KEGG 00230","00230","POLR2E",0.0731720685000003,NA,"up","not tested",FALSE
"KEGG 00230","00230","POLR2F",-0.029366684166666,NA,"down","not tested",FALSE
"KEGG 00230","00230","POLR2G",-0.0698941758333324,NA,"down","not tested",FALSE
"KEGG 00230","00230","POLR2H",0.0349736308333346,NA,"up","not tested",FALSE
"KEGG 00230","00230","POLR2I",0.011665198333335,NA,"up","not tested",FALSE
"KEGG 00230","00230","POLR2J",0.0120489241666682,NA,"up","not tested",FALSE
"KEGG 00230","00230","POLR2K",-0.00978048249999875,NA,"down","not tested",FALSE
"KEGG 00230","00230","POLR2L",-0.00775062583333322,NA,"down","not tested",FALSE
"KEGG 00230","00230","PPAT",-0.214404111166665,NA,"down","not tested",FALSE
"KEGG 00230","00230","PRIM1",-0.0814651715000001,NA,"down","not tested",FALSE
"KEGG 00230","00230","PRPS1",0.0345297208333344,NA,"up","not tested",FALSE
"KEGG 00230","00230","PRPS2",-0.42548375475,NA,"down","not tested",FALSE
"KEGG 00230","00230","RRM2",-0.18847816775,NA,"down","not tested",FALSE
"KEGG 00230","00230","XDH",-0.0468128949166662,NA,"down","not tested",FALSE
"KEGG 00230","00230","NME5",-0.17135930125,NA,"down","not tested",FALSE
"KEGG 00230","00230","PDE8B",-0.576920024999999,NA,"down","not tested",FALSE
"KEGG 00230","00230","PDE5A",0.579140908583334,NA,"up","not tested",FALSE
"KEGG 00230","00230","GMPS",0.175233977500001,NA,"up","not tested",FALSE
"KEGG 00230","00230","PAPSS2",-0.0940098439999992,NA,"down","not tested",FALSE
"KEGG 00230","00230","PAPSS1",-0.0471652233333332,NA,"down","not tested",FALSE
"KEGG 00230","00230","POLR1C",-0.0852310818333324,NA,"down","not tested",FALSE
"KEGG 00230","00230","GDA",0.0399469951666676,NA,"up","not tested",FALSE
"KEGG 00230","00230","NME6",-0.146102080416666,NA,"down","not tested",FALSE
"KEGG 00230","00230","PAICS",-0.0757390499999998,2.91366282524146,"down","up",FALSE
"KEGG 00230","00230","POLR3F",-0.105364230666666,NA,"down","not tested",FALSE
"KEGG 00230","00230","POLR3G",0.0147569380833348,NA,"up","not tested",FALSE
"KEGG 00230","00230","POLR3C",-0.00387230541666635,NA,"down","not tested",FALSE
"KEGG 00230","00230","POLD3",-0.0287116244999979,NA,"down","not tested",FALSE
"KEGG 00230","00230","PDE10A",0.0568960521666674,NA,"up","not tested",FALSE
"KEGG 00230","00230","POLR3A",0.0031716003333348,NA,"up","not tested",FALSE
"KEGG 00230","00230","NUDT5",0.013249739166668,NA,"up","not tested",FALSE
"KEGG 00230","00230","NT5C2",-0.0154567142499991,NA,"down","not tested",FALSE
"KEGG 00230","00230","POLA2",1.57975000011456e-05,NA,"up","not tested",FALSE
"KEGG 00230","00230","POLR1A",0.0208378834166672,NA,"up","not tested",FALSE
"KEGG 00230","00230","AK5",0.240331050416667,NA,"up","not tested",FALSE
"KEGG 00230","00230","NME7",-0.0839174461666662,NA,"down","not tested",FALSE
"KEGG 00230","00230","NT5C",-0.127941894166666,NA,"down","not tested",FALSE
"KEGG 00230","00230","POLR1D",0.0850384633333357,NA,"up","not tested",FALSE
"KEGG 00230","00230","GMPR2",-0.0148087724999984,2.96764399130673,"down","up",FALSE
"KEGG 00230","00230","POLR3K",-0.0804360673333322,NA,"down","not tested",FALSE
"KEGG 00230","00230","NUDT9",-0.120592049166667,1.21175522375542,"down","up",FALSE
"KEGG 00230","00230","POLE3",-0.00513799999999901,NA,"down","not tested",FALSE
"KEGG 00230","00230","PGM2",-0.105851824333333,2.5125111743715,"down","up",FALSE
"KEGG 00230","00230","POLR3B",-0.0989773839999989,NA,"down","not tested",FALSE
"KEGG 00230","00230","ALLC",-0.10821016575,NA,"down","not tested",FALSE
"KEGG 00230","00230","POLE4",-0.0551662591666657,NA,"down","not tested",FALSE
"KEGG 00230","00230","NT5M",-0.137193405083332,NA,"down","not tested",FALSE
"KEGG 00230","00230","ADPRM",NA,1.44634935351069,"not tested","up",FALSE
"KEGG 00230","00230","POLD4",0.0214747999999997,NA,"up","not tested",FALSE
"KEGG 00230","00230","POLR1E",0.0811574242500006,NA,"up","not tested",FALSE
"KEGG 00230","00230","POLR1B",-0.152978597666665,NA,"down","not tested",FALSE
"KEGG 00230","00230","POLR3GL",0.00953784916666684,NA,"up","not tested",FALSE
"KEGG 00230","00230","NTPCR",NA,1.13789221212183,"not tested","up",FALSE
"KEGG 00230","00230","NT5C1A",0.0652528158333343,NA,"up","not tested",FALSE
"KEGG 00230","00230","PNPT1",0.0171806325000002,NA,"up","not tested",FALSE
"KEGG 00230","00230","NT5C1B",-0.0428968954999993,NA,"down","not tested",FALSE
"KEGG 00230","00230","AK7",-0.00148329641666617,NA,"down","not tested",FALSE
"KEGG 00230","00230","CANT1",0.0196419565833339,NA,"up","not tested",FALSE
"KEGG 00230","00230","POLR3H",-0.144106803333332,1.28252449598479,"down","up",FALSE
"KEGG 00230","00230","ADCY4",0.0258080841666687,NA,"up","not tested",FALSE
"KEGG 00230","00230","PRPS1L1",0.151967031833334,NA,"up","not tested",FALSE
"KEGG 00230","00230","POLR2J2",0.0157726158333346,NA,"up","not tested",FALSE
"KEGG 00230","00230","ENTPD8",-0.0392459010833326,NA,"down","not tested",FALSE
"KEGG 00230","00230","NME1-NME2",NA,3.07933555930821,"not tested","up",FALSE
"KEGG 00280","00280","ALDH3A2",0.214475432000001,3.06121533807184,"up","up",TRUE
"KEGG 00280","00280","BCAT2",0.0241208661666672,2.09297594892779,"up","up",TRUE
"KEGG 00280","00280","HMGCS1",0.0612771800000007,2.08412088265268,"up","up",TRUE
"KEGG 00280","00280","OXCT1",0.0211137950000003,1.69398247925811,"up","up",TRUE
"KEGG 00280","00280","ABAT",-0.129915209583333,NA,"down","not tested",FALSE
"KEGG 00280","00280","ACAA1",-0.128214870833332,NA,"down","not tested",FALSE
"KEGG 00280","00280","ACADM",0.102656384750001,NA,"up","not tested",FALSE
"KEGG 00280","00280","ACADS",0.0873678613333346,NA,"up","not tested",FALSE
"KEGG 00280","00280","ACADSB",-0.0459119525833327,NA,"down","not tested",FALSE
"KEGG 00280","00280","ACAT1",0.0565606950000011,NA,"up","not tested",FALSE
"KEGG 00280","00280","ACAT2",-0.052770055083332,NA,"down","not tested",FALSE
"KEGG 00280","00280","ALDH2",-0.0951375399999999,NA,"down","not tested",FALSE
"KEGG 00280","00280","ALDH1B1",0.666288877750001,NA,"up","not tested",FALSE
"KEGG 00280","00280","ALDH9A1",-0.248585253333331,2.07095585229633,"down","up",FALSE
"KEGG 00280","00280","AOX1",-0.304218304166665,NA,"down","not tested",FALSE
"KEGG 00280","00280","ALDH7A1",-0.183782901666666,NA,"down","not tested",FALSE
"KEGG 00280","00280","AUH",0.0179330595833346,NA,"up","not tested",FALSE
"KEGG 00280","00280","BCAT1",-0.118403556749999,NA,"down","not tested",FALSE
"KEGG 00280","00280","BCKDHA",0.043594470000002,NA,"up","not tested",FALSE
"KEGG 00280","00280","BCKDHB",0.0707294423333341,NA,"up","not tested",FALSE
"KEGG 00280","00280","DBT",-0.0997917225833333,NA,"down","not tested",FALSE
"KEGG 00280","00280","DLD",0.0514593166666675,NA,"up","not tested",FALSE
"KEGG 00280","00280","ECHS1",-0.0676825241666658,NA,"down","not tested",FALSE
"KEGG 00280","00280","EHHADH",-0.00972787066666692,NA,"down","not tested",FALSE
"KEGG 00280","00280","HADHA",0.0883115509166676,NA,"up","not tested",FALSE
"KEGG 00280","00280","HADHB",-0.0193402608333323,2.25442300762598,"down","up",FALSE
"KEGG 00280","00280","HADH",NA,2.19797528732425,"not tested","up",FALSE
"KEGG 00280","00280","HMGCL",-0.0412283664999982,2.49959159325907,"down","up",FALSE
"KEGG 00280","00280","HMGCS2",-0.0270726877499995,NA,"down","not tested",FALSE
"KEGG 00280","00280","IVD",-0.0542082139166664,NA,"down","not tested",FALSE
"KEGG 00280","00280","ALDH6A1",-0.0832535964166657,NA,"down","not tested",FALSE
"KEGG 00280","00280","PCCA",-0.0611531374999998,NA,"down","not tested",FALSE
"KEGG 00280","00280","PCCB",0.0760306726666674,NA,"up","not tested",FALSE
"KEGG 00280","00280","ACAA2",0.117146680000001,NA,"up","not tested",FALSE
"KEGG 00280","00280","HIBADH",-0.0494406016666653,1.27300985810956,"down","up",FALSE
"KEGG 00280","00280","HIBCH",-0.177963919999999,1.92275981900888,"down","up",FALSE
"KEGG 00280","00280","ACAD8",-0.125483205583333,NA,"down","not tested",FALSE
"KEGG 00280","00280","MCCC1",-0.141109264166666,NA,"down","not tested",FALSE
"KEGG 00280","00280","OXCT2",0.252370443166669,NA,"up","not tested",FALSE
"KEGG 00280","00280","MCCC2",0.126631416333333,NA,"up","not tested",FALSE
"KEGG 00280","00280","MCEE",-0.285571330666665,3.51301999901266,"down","up",FALSE
"KEGG 00280","00280","IL4I1",0.116093960833334,-2.07088940984031,"up","down",FALSE
"KEGG 00380","00380","ALDH3A2",0.214475432000001,3.06121533807184,"up","up",TRUE
"KEGG 00380","00380","CYP1B1",-0.419069754999997,-2.33306805410693,"down","down",TRUE
"KEGG 00380","00380","WARS2",0.0807208045000003,1.27452592983615,"up","up",TRUE
"KEGG 00380","00380","AANAT",0.0163704940833343,-6.56072106604784,"up","down",FALSE
"KEGG 00380","00380","ACAT1",0.0565606950000011,NA,"up","not tested",FALSE
"KEGG 00380","00380","ACAT2",-0.052770055083332,NA,"down","not tested",FALSE
"KEGG 00380","00380","ALDH2",-0.0951375399999999,NA,"down","not tested",FALSE
"KEGG 00380","00380","ALDH1B1",0.666288877750001,NA,"up","not tested",FALSE
"KEGG 00380","00380","ALDH9A1",-0.248585253333331,2.07095585229633,"down","up",FALSE
"KEGG 00380","00380","AOX1",-0.304218304166665,NA,"down","not tested",FALSE
"KEGG 00380","00380","ASMT",-0.0895864030833335,2.16187007977806,"down","up",FALSE
"KEGG 00380","00380","ALDH7A1",-0.183782901666666,NA,"down","not tested",FALSE
"KEGG 00380","00380","CAT",-0.011331760833332,1.99902296469354,"down","up",FALSE
"KEGG 00380","00380","CYP1A1",0.12318417225,NA,"up","not tested",FALSE
"KEGG 00380","00380","CYP1A2",-0.0621014164166661,NA,"down","not tested",FALSE
"KEGG 00380","00380","DDC",-0.182389914916666,NA,"down","not tested",FALSE
"KEGG 00380","00380","ECHS1",-0.0676825241666658,NA,"down","not tested",FALSE
"KEGG 00380","00380","EHHADH",-0.00972787066666692,NA,"down","not tested",FALSE
"KEGG 00380","00380","GCDH",-0.0447374899999999,NA,"down","not tested",FALSE
"KEGG 00380","00380","HADHA",0.0883115509166676,NA,"up","not tested",FALSE
"KEGG 00380","00380","HADH",NA,2.19797528732425,"not tested","up",FALSE
"KEGG 00380","00380","MAOA",0.13641892575,NA,"up","not tested",FALSE
"KEGG 00380","00380","MAOB",0.0211509325000003,NA,"up","not tested",FALSE
"KEGG 00380","00380","OGDH",0.160806033333333,NA,"up","not tested",FALSE
"KEGG 00380","00380","TDO2",0.00230965983333436,NA,"up","not tested",FALSE
"KEGG 00380","00380","TPH1",0.00652939700000041,-2.34469435988233,"up","down",FALSE
"KEGG 00380","00380","KMO",-0.0167210878333329,NA,"down","not tested",FALSE
"KEGG 00380","00380","KYNU",0.363945245416668,NA,"up","not tested",FALSE
"KEGG 00380","00380","INMT",0.284276386416667,NA,"up","not tested",FALSE
"KEGG 00380","00380","HAAO",-0.0356694979999993,NA,"down","not tested",FALSE
"KEGG 00380","00380","AADAT",-0.318157717,NA,"down","not tested",FALSE
"KEGG 00380","00380","OGDHL",-0.0992344349999992,NA,"down","not tested",FALSE
"KEGG 00380","00380","TPH2",0.0109917774166676,NA,"up","not tested",FALSE
"KEGG 00380","00380","AFMID",0.0277520506666672,-1.52256848789887,"up","down",FALSE
"KEGG 00380","00380","ACMSD",0.0174528826666673,NA,"up","not tested",FALSE
"KEGG 00380","00380","IDO2",NA,-1.37560544078856,"not tested","down",FALSE
"KEGG 00380","00380","IL4I1",0.116093960833334,-2.07088940984031,"up","down",FALSE
"KEGG 00480","00480","GCLM",0.128754690583334,2.44615523770193,"up","up",TRUE
"KEGG 00480","00480","GPX1",0.100964160000002,4.61803213452716,"up","up",TRUE
"KEGG 00480","00480","GPX4",0.0831798966666678,2.82101986213224,"up","up",TRUE
"KEGG 00480","00480","GSS",0.0168195827500007,2.33546679138682,"up","up",TRUE
"KEGG 00480","00480","MGST2",0.0454019058333345,2.10917665839697,"up","up",TRUE
"KEGG 00480","00480","MGST3",0.117001693333335,3.32475099383104,"up","up",TRUE
"KEGG 00480","00480","RRM1",0.0258809775000021,2.55540316130235,"up","up",TRUE
"KEGG 00480","00480","RRM2B",0.020726581333335,2.6530965312769,"up","up",TRUE
"KEGG 00480","00480","TXNDC12",0.0235499840833343,1.54988741882343,"up","up",TRUE
"KEGG 00480","00480","GSTK1",4.8694916668539e-05,1.22876230502464,"up","up",TRUE
"KEGG 00480","00480","ANPEP",-0.291055372749999,NA,"down","not tested",FALSE
"KEGG 00480","00480","G6PD",-0.0199769895833318,NA,"down","not tested",FALSE
"KEGG 00480","00480","GGT1",-0.0387339210833332,NA,"down","not tested",FALSE
"KEGG 00480","00480","GCLC",-0.0572129059166662,NA,"down","not tested",FALSE
"KEGG 00480","00480","GPX2",0.0221925271666672,NA,"up","not tested",FALSE
"KEGG 00480","00480","GPX3",0.0199402441666692,NA,"up","not tested",FALSE
"KEGG 00480","00480","GPX5",0.0735790080833343,NA,"up","not tested",FALSE
"KEGG 00480","00480","GPX7",-0.125800187333332,NA,"down","not tested",FALSE
"KEGG 00480","00480","GSR",0.0519057162500007,-1.41128663381975,"up","down",FALSE
"KEGG 00480","00480","GSTA1",0.296147618416667,NA,"up","not tested",FALSE
"KEGG 00480","00480","GSTA2",0.435855005666667,NA,"up","not tested",FALSE
"KEGG 00480","00480","GSTA3",0.368866764583334,NA,"up","not tested",FALSE
"KEGG 00480","00480","GSTA4",-0.0730195824999984,3.22958406221891,"down","up",FALSE
"KEGG 00480","00480","GSTM1",-0.175449846416665,NA,"down","not tested",FALSE
"KEGG 00480","00480","GSTM2",-0.217982956166667,1.28272078438913,"down","up",FALSE
"KEGG 00480","00480","GSTM3",-0.163595074999999,1.93623467234806,"down","up",FALSE
"KEGG 00480","00480","GSTM4",-0.104736127333332,NA,"down","not tested",FALSE
"KEGG 00480","00480","GSTM5",-0.363506725833332,NA,"down","not tested",FALSE
"KEGG 00480","00480","GSTP1",0.00321611333333556,NA,"up","not tested",FALSE
"KEGG 00480","00480","GSTT1",-0.0359235769999988,1.22941042034213,"down","up",FALSE
"KEGG 00480","00480","GSTT2",-0.0659040024999995,NA,"down","not tested",FALSE
"KEGG 00480","00480","GSTZ1",-0.00606720424999957,NA,"down","not tested",FALSE
"KEGG 00480","00480","IDH1",-0.355496963999997,NA,"down","not tested",FALSE
"KEGG 00480","00480","IDH2",0.147111214416669,NA,"up","not tested",FALSE
"KEGG 00480","00480","MGST1",-0.0930056474999982,1.92005898141009,"down","up",FALSE
"KEGG 00480","00480","ODC1",0.348525756666668,NA,"up","not tested",FALSE
"KEGG 00480","00480","PGD",0.0521388525833348,NA,"up","not tested",FALSE
"KEGG 00480","00480","RRM2",-0.18847816775,NA,"down","not tested",FALSE
"KEGG 00480","00480","SMS",-0.0972526616666666,NA,"down","not tested",FALSE
"KEGG 00480","00480","SRM",-0.0254362866666659,1.38256068579302,"down","up",FALSE
"KEGG 00480","00480","GSTO1",0.0626939591666661,NA,"up","not tested",FALSE
"KEGG 00480","00480","OPLAH",-0.0750812980833323,NA,"down","not tested",FALSE
"KEGG 00480","00480","LAP3",0.00183884675000055,NA,"up","not tested",FALSE
"KEGG 00480","00480","GSTO2",0.087781837166667,NA,"up","not tested",FALSE
"KEGG 00480","00480","GGT6",-0.155100573333332,NA,"down","not tested",FALSE
"KEGG 00480","00480","GSTA5",0.325468367166667,NA,"up","not tested",FALSE
"KEGG 00480","00480","GPX6",-0.0100694074999994,NA,"down","not tested",FALSE
"KEGG 00510","00510","MGAT1",0.0102028074999999,1.63663733360333,"up","up",TRUE
"KEGG 00510","00510","RPN2",0.0441776350000005,2.99910629827642,"up","up",TRUE
"KEGG 00510","00510","B4GALT3",0.0296715525000017,2.28839488752755,"up","up",TRUE
"KEGG 00510","00510","DPM2",-0.0193828413333323,-1.40778149827161,"down","down",TRUE
"KEGG 00510","00510","MAN1B1",0.11631802275,1.23967353884951,"up","up",TRUE
"KEGG 00510","00510","DPM3",-0.107860301666665,-1.84437215403845,"down","down",TRUE
"KEGG 00510","00510","ALG12",0.0636671693333351,1.95514888195229,"up","up",TRUE
"KEGG 00510","00510","ST6GAL2",-0.0144585631666666,-1.90603049302811,"down","down",TRUE
"KEGG 00510","00510","ALG14",0.0219579530000008,2.57071057241945,"up","up",TRUE
"KEGG 00510","00510","DAD1",-0.0493793541666648,1.92564234531432,"down","up",FALSE
"KEGG 00510","00510","DDOST",-0.0409739591666651,1.92546164867848,"down","up",FALSE
