"PATH","Nh","ES","NES","pvalue","leadingEdge","p.adjust","PathwayName"
"00512",27,-0.371070374889596,-1.70094457543221,0.00199600798403194,"GALNT17/GALNT8/ST3GAL2/GALNT15/GALNT16/GALNT6/GALNT13/GALNT12/GALNT4/GALNT14/GCNT1/GALNT7/ST3GAL1/C1GALT1/B4GALT5/GALNT10/C1GALT1C1/GALNT5/GALNT2/GALNT1/GALNT11/GALNT3/GALNTL6/GALNT9/GCNT4/GALNT18/ST6GALNAC1",0.00311607001823691,"KEGG 00512 - Mucin type O-glycan biosynthesis"
"00531",18,-0.461550003779169,-1.73580809113973,0.00199600798403194,"NAGLU/IDS/SPAM1/GLB1/HPSE/HEXA/GNS/ARSB/HGSNAT/GUSB/HEXB/IDUA/HPSE2/SGSH/HYAL3/HYAL2/HYAL1/GALNS",0.00311607001823691,"KEGG 00531 - Glycosaminoglycan degradation"
"00561",43,-0.302185150813244,NA,0.00199600798403194,"LPL/DGKB/AKR1B1/DGAT2/LIPG/GPAM/AGPAT4/DGKI/PLPP1/AKR1A1/ALDH2/DGKD/GPAT3/GPAT2/LIPC/CEL/DGKQ/PLPP3/AGPAT1/DGKG/GLYCTK/MBOAT1/TKFC/DGAT1/DGKE/GLA/GK/ALDH1B1/GPAT4/AGPAT2/PNPLA3/AGK/DGKZ/AGPAT3/MGLL/ALDH7A1/ALDH9A1/DGKH/LCLAT1/PLPP2/ALDH3A2/MBOAT2/DGKA",0.00311607001823691,"KEGG 00561 - Glycerolipid metabolism"
"00562",57,-0.36995147195625,NA,0.00199600798403194,"PLCB1/PIK3CG/MINPP1/INPP5B/SYNJ2/PLCB2/IPMK/PLCE1/MIOX/PIK3CA/PIK3CD/PIP5K1B/ITPKB/IMPA1/INPPL1/SYNJ1/PIK3C2G/PLCZ1/CDIPT/INPP4A/ALDH6A1/PIP4K2B/INPP5E/PTEN/PIP5K1C/PI4KB/ISYNA1/PI4K2B/PLCD4/PIK3C2B/PIK3C3/PIP4K2C/PLCG2/PIP5KL1/PI4K2A/PLCD1/OCRL/ITPK1/PLCB3/INPP5J/PLCB4/PI4KA/INPP5A/PIK3CB/PIKFYVE/PIK3C2A/ITPKA/INPP5K/PLCD3/TPI1/PIP4K2A/IPPK/PLCG1/PIP5K1A/INPP4B/INPP1/IMPA2",0.00311607001823691,"KEGG 00562 - Inositol phosphate metabolism"
"00564",73,-0.393179746736468,NA,0.00199600798403194,"CRLS1/DGKB/GPD1/PLA2G5/PLA2G2A/GPAM/AGPAT4/ADPRM/PLA2G15/LPCAT1/PCYT1B/DGKI/PHOSPHO1/CHPT1/PGS1/PLPP1/TAFAZZIN/GNPAT/PLA2G10/PTDSS2/ETNK2/DGKD/PLA2G12A/CHKB/GPAT3/GPAT2/LPCAT2/CDIPT/PLA2G4A/DGKQ/ACHE/PLPP3/AGPAT1/DGKG/CDS1/MBOAT1/PISD/LCAT/PLA2G4E/PLB1/CDS2/DGKE/PCYT2/GPAT4/CEPT1/LYPLA2/AGPAT2/LPCAT3/CHKA/DGKZ/AGPAT3/SELENOI/LYPLA1/PLA2G3/MBOAT7/PTDSS1/PEMT/PLD2/PCYT1A/ETNK1/PLA2G4B/LPGAT1/DGKH/JMJD7-PLA2G4B/LCLAT1/GPD1L/PLA2G6/GPD2/PLPP2/MBOAT2/LPCAT4/DGKA/PLD1",0.00311607001823691,"KEGG 00564 - Glycerophospholipid metabolism"
"00565",30,-0.428182456929206,-2.62407267749858,0.00199600798403194,"PLA2G5/PLA2G2A/LPCAT1/ENPP6/CHPT1/PLPP1/PLA2G7/PLA2G10/AGPS/PLA2G12A/LPCAT2/PLA2G4A/PLPP3/PAFAH2/ENPP2/PAFAH1B2/PLA2G4E/PLB1/CEPT1/PAFAH1B3/PAFAH1B1/SELENOI/PLA2G3/PLD2/PLA2G4B/JMJD7-PLA2G4B/PLA2G6/PLPP2/LPCAT4/PLD1",0.00311607001823691,"KEGG 00565 - Ether lipid metabolism"
"00592",14,-0.376181553229622,-1.29507734116101,0.00199600798403194,"PLA2G5/PLA2G2A/PLA2G10/PLA2G12A/ACOX1/PLA2G4A/FADS2/PLA2G4E/PLB1/ACOX3/PLA2G3/PLA2G4B/JMJD7-PLA2G4B/PLA2G6",0.00311607001823691,"KEGG 00592 - alpha-Linolenic acid metabolism"
"00600",36,-0.390572226275474,-2.21069597984836,0.00199600798403194,"GALC/SPHK2/ASAH2/NEU3/SMPD3/CERK/PLPP1/SGMS2/NEU1/SMPD1/B4GALT6/GLB1/PLPP3/ARSA/SPHK1/SGPP2/SGPL1/UGT8/GLA/UGCG/SGPP1/ASAH1/ACER2/SMPD4/GBA1/DEGS2/SMPD2/SGMS1/ACER3/GAL3ST1/KDSR/DEGS1/SPTLC3/PLPP2/SPTLC1/SPTLC2",0.00311607001823691,"KEGG 00600 - Sphingolipid metabolism"
"00601",25,-0.420483204933985,NA,0.00199600798403194,"ST3GAL6/FUT4/ST3GAL4/FUT7/B4GALT4/B3GALT1/FUT9/ST3GAL3/B4GAT1/B3GNT3/ST8SIA1/B3GALT2/B4GALT2/B4GALT1/FUT2/FUT3/FUT6/B4GALT3/B3GNT4/GCNT2/B3GNT5/B3GNT2/B3GALT5/ABO/FUT1",0.00311607001823691,"KEGG 00601 - Glycosphingolipid biosynthesis - lacto/neolacto series"
"00603",14,-0.389692459290033,-1.35332538679422,0.00199600798403194,"GBGT1/ST3GAL2/B3GALNT1/FUT9/ST3GAL1/HEXA/NAGA/ST8SIA1/A4GALT/GLA/HEXB/FUT2/B3GALT5/FUT1",0.00311607001823691,"KEGG 00603 - Glycosphingolipid biosynthesis - globo/isoglobo series"
"00620",38,-0.366078858960128,NA,0.00199600798403194,"LDHD/ACOT12/AKR1B1/PKLR/HAGHL/ACYP1/ALDH2/ACAT1/PCK2/ACACB/GLO1/ACSS2/LDHAL6A/ME2/ME3/LDHC/PC/ME1/ACYP2/ALDH1B1/LDHB/MDH1/LDHAL6B/LDHA/ACACA/ACSS1/HAGH/PKM/GRHPR/ALDH7A1/ALDH9A1/DLD/PDHB/ACAT2/DLAT/MDH2/ALDH3A2/PDHA1",0.00311607001823691,"KEGG 00620 - Pyruvate metabolism"
"00630",16,-0.546720564660671,-1.9871547932295,0.00199600798403194,"ACO1/PGP/MCEE/ACAT1/HYI/PCCB/GLYCTK/MMUT/MDH1/AFMID/GRHPR/PCCA/ACAT2/MDH2/ACO2/CS",0.00311607001823691,"KEGG 00630 - Glyoxylate and dicarboxylate metabolism"
"00640",32,-0.431505772019266,-1.88411578813993,0.00199600798403194,"ABAT/ACSS3/MLYCD/MCEE/ALDH2/ACAT1/ACACB/ALDH6A1/ACSS2/LDHAL6A/PCCB/ACADM/LDHC/ECHS1/MMUT/SUCLA2/ALDH1B1/LDHB/SUCLG1/LDHAL6B/LDHA/EHHADH/ACACA/ACSS1/SUCLG2/PCCA/ALDH7A1/ALDH9A1/HADHA/ACAT2/HIBCH/ALDH3A2",0.00311607001823691,"KEGG 00640 - Propanoate metabolism"
"00650",25,-0.476293526708192,-2.3303016909159,0.00199600798403194,"ABAT/ACADS/ACSM2B/L2HGDH/BDH2/ACAT1/ACSM1/ACSM3/ECHS1/GAD1/OXCT2/ACSM5/EHHADH/AKR1B10/HMGCL/AACS/BDH1/PDHB/HADHA/ACAT2/ALDH5A1/HADH/HMGCS1/PDHA1/OXCT1",0.00311607001823691,"KEGG 00650 - Butanoate metabolism"
"00970",41,-0.416910463390581,-2.00392425596167,0.00199600798403194,"PSTK/NARS2/SEPSECS/PARS2/WARS2/FARSB/FARS2/RARS2/YARS2/WARS1/DARS2/AARS2/GARS1/HARS2/EARS2/VARS1/TARS2/TARS3/LARS1/VARS2/CARS2/MTFMT/EPRS1/AARS1/MARS1/KARS1/YARS1/RARS1/CARS1/IARS1/MARS2/FARSA/LARS2/QARS1/DARS1/NARS1/SARS1/TARS1/SARS2/IARS2/HARS1",0.00311607001823691,"KEGG 00970 - Aminoacyl-tRNA biosynthesis"
"00983",29,-0.156010309166006,NA,0.00199600798403194,"NAT1/TK2/DPYS/CYP3A7/UCK1/UPP2/UPB1/CDA/CYP3A4/DPYD/IMPDH1/TPMT/TYMP/CES1/HPRT1/ITPA/CYP2A7/UMPS/GUSB/CYP2A6/UCKL1/CYP3A5/XDH/UCK2/IMPDH2/UPP1/TK1/GMPS/CES2",0.00311607001823691,"KEGG 00983 - Drug metabolism - other enzymes"
