"Pathway","KEGG_ID","Gene","logFC_POP","logFC_SUI","Direction_POP","Direction_SUI","Concordant"
"KEGG 05012 - Parkinson disease","05012","UQCRC2",0.0428063818595913,NA,"up","not tested",FALSE
"KEGG 05012 - Parkinson disease","05012","UQCRFS1",-0.0654658501598576,2.83600366275603,"down","up",FALSE
"KEGG 05012 - Parkinson disease","05012","UQCRH",-0.129503113815702,NA,"down","not tested",FALSE
"KEGG 05012 - Parkinson disease","05012","VDAC1",-0.0012341674273845,3.64723252805832,"down","up",FALSE
"KEGG 05012 - Parkinson disease","05012","VDAC3",0.175489236581391,NA,"up","not tested",FALSE
"KEGG 05012 - Parkinson disease","05012","COX7A2L",-0.267615292323577,1.46330631611998,"down","up",FALSE
"KEGG 05012 - Parkinson disease","05012","UBE2L6",0.0481545779286954,NA,"up","not tested",FALSE
"KEGG 05012 - Parkinson disease","05012","COX5A",-0.117260906216941,1.62314533393524,"down","up",FALSE
"KEGG 05012 - Parkinson disease","05012","SNCAIP",0.947974696226414,NA,"up","not tested",FALSE
"KEGG 05012 - Parkinson disease","05012","UQCR11",-0.260130112761522,1.6932711866698,"down","up",FALSE
"KEGG 05012 - Parkinson disease","05012","PARK7",-0.140651618588795,NA,"down","not tested",FALSE
"KEGG 05012 - Parkinson disease","05012","UQCRQ",-0.123403899092105,1.75336749039739,"down","up",FALSE
"KEGG 05012 - Parkinson disease","05012","UQCR10",-0.147649638600438,NA,"down","not tested",FALSE
"KEGG 05012 - Parkinson disease","05012","CYCS",-0.0311047579496894,NA,"down","not tested",FALSE
"KEGG 05012 - Parkinson disease","05012","NDUFB11",-0.0888661840287539,NA,"down","not tested",FALSE
"KEGG 05012 - Parkinson disease","05012","NDUFA12",0.0212826152921749,NA,"up","not tested",FALSE
"KEGG 05012 - Parkinson disease","05012","NDUFA4L2",-2.11575375280653,NA,"down","not tested",FALSE
"KEGG 05012 - Parkinson disease","05012","PINK1",0.114066941538608,NA,"up","not tested",FALSE
"KEGG 05012 - Parkinson disease","05012","SLC25A31",NA,-1.310707495683,"not tested","down",FALSE
"KEGG 05012 - Parkinson disease","05012","COX4I2",NA,1.67523245867061,"not tested","up",FALSE
"KEGG 05012 - Parkinson disease","05012","UBE2J2",0.117415979964037,-1.01858069516288,"up","down",FALSE
"KEGG 05012 - Parkinson disease","05012","LRRK2",0.284902107235218,NA,"up","not tested",FALSE
"KEGG 05012 - Parkinson disease","05012","NDUFA11",-0.20707040390259,2.34427096372487,"down","up",FALSE
"KEGG 05012 - Parkinson disease","05012","NDUFS7",-0.0548871809782375,NA,"down","not tested",FALSE
"KEGG 05012 - Parkinson disease","05012","UQCRHL",-0.0397921650170196,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","AP2A1",0.0358899834566338,3.94846270096045,"up","up",TRUE
"KEGG 05016 - Huntington disease","05016","BAX",0.133872079414834,2.95106649535663,"up","up",TRUE
"KEGG 05016 - Huntington disease","05016","CLTC",0.125993437657967,2.83001033732029,"up","up",TRUE
"KEGG 05016 - Huntington disease","05016","CREB1",-0.111429427043962,-2.20412089837238,"down","down",TRUE
"KEGG 05016 - Huntington disease","05016","DCTN1",0.0365692868063024,1.32561195485724,"up","up",TRUE
"KEGG 05016 - Huntington disease","05016","HTT",0.24871777899786,1.23423985821164,"up","up",TRUE
"KEGG 05016 - Huntington disease","05016","HDAC1",0.0902397044406164,1.57214067893487,"up","up",TRUE
"KEGG 05016 - Huntington disease","05016","NDUFA9",0.015844957449692,1.40141868831007,"up","up",TRUE
"KEGG 05016 - Huntington disease","05016","SDHC",-0.0414992409510535,-5.30829066764242,"down","down",TRUE
"KEGG 05016 - Huntington disease","05016","SDHD",0.0226020270075911,1.98227765612305,"up","up",TRUE
"KEGG 05016 - Huntington disease","05016","VDAC2",0.0403064712395109,2.29098565404419,"up","up",TRUE
"KEGG 05016 - Huntington disease","05016","DNALI1",0.194704895938521,1.46949795892446,"up","up",TRUE
"KEGG 05016 - Huntington disease","05016","CREB3",0.0210573034957252,1.14991857463769,"up","up",TRUE
"KEGG 05016 - Huntington disease","05016","PLCB1",0.160229572667606,1.84142209334503,"up","up",TRUE
"KEGG 05016 - Huntington disease","05016","NDUFA13",-0.325992344222378,-1.24899216355073,"down","down",TRUE
"KEGG 05016 - Huntington disease","05016","DCTN4",0.0285376561897179,2.36862834641081,"up","up",TRUE
"KEGG 05016 - Huntington disease","05016","CREB3L2",-0.26330611499356,-1.38513048353812,"down","down",TRUE
"KEGG 05016 - Huntington disease","05016","AP2A2",-0.05279180445416,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","AP2B1",0.108686056524479,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","SLC25A4",-0.443392535119771,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","SLC25A5",-0.0298708680131677,2.8404076600855,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","SLC25A6",-0.154580576364237,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","APAF1",-0.149439904084731,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","BDNF",-0.723795733107984,2.70104470196631,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","CASP3",0.0820504346674265,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","CASP8",-0.0261491725358494,2.57942040830319,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","CASP9",0.109431372657183,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","AP2M1",-0.113051918792903,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","AP2S1",-0.213033218459697,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","CLTA",0.105925701433607,-3.11423399433959,"up","down",FALSE
"KEGG 05016 - Huntington disease","05016","CLTB",-0.0748236975057563,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","COX4I1",-0.144993658425028,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","COX5B",-0.121297148126431,2.57885746111815,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","COX6A1",-0.17390461074134,3.22791770584731,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","COX6B1",-0.0835810877418899,2.51857967804209,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","COX6C",-0.216683063455098,2.22393416800104,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","COX7A1",0.235753102521153,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","COX7A2",-0.159988419242849,2.39493226536719,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","COX7B",-0.187188980020045,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","COX7C",-0.225185181703663,1.29217333361724,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","COX8A",-0.0654766011848251,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","CREBBP",0.12308203906426,-2.65483234198058,"up","down",FALSE
"KEGG 05016 - Huntington disease","05016","CYC1",-0.0247062393345199,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","DLG4",0.236173259838125,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","EP300",0.108006444148534,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","GNAQ",-0.124988200796951,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","GPX1",-0.0747655204245398,4.61803213452716,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","GRIN1",NA,-1.96754122487985,"not tested","down",FALSE
"KEGG 05016 - Huntington disease","05016","HDAC2",-0.0476602661195913,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","HIP1",0.314938053171282,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","ITPR1",0.215118982319101,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFA1",-0.16739394132092,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFA2",-0.0710022635775757,1.72491215931561,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFA3",-0.110471116840447,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFA4",-0.161628267138948,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFA5",-0.217832268092746,2.16431549151444,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFA6",-0.0547375085576089,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFA7",-0.249948438627877,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFA8",-0.138983936873339,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFA10",0.0298150568377791,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFAB1",-0.0749092115134026,3.05907752862516,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFB1",-0.0968556277698304,2.43088500430872,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFB2",-0.150298878271118,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFB3",-0.113009017029211,1.8837920137587,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFB4",-0.00784368252314507,2.97315192764266,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFB5",-0.204664283953764,1.76128437965645,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFB6",0.0166292125097489,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFB7",-0.239251457898752,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFB8",-0.15680588925911,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFB9",-0.155216531981002,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFB10",-0.147876156815704,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFC1",-0.413762089685761,1.62275431264919,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFC2",0.00776831665696528,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFS1",0.00599342328954497,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFS2",-0.00483359334007443,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFS3",-0.0629800554899623,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFV1",-0.0716615920296941,2.04939263369509,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFS4",-0.176035849877019,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFS5",-0.111271060137385,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFS6",-0.109974465284494,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFS8",-0.0803271922323393,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFV2",-0.0537221311998649,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFV3",0.193564033231582,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NRF1",0.181385144693906,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","PLCB3",0.179288378725896,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","PLCB4",-0.677099816379162,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","POLR2A",0.240383196550733,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","POLR2B",0.0611772986217523,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","POLR2C",-0.0292751633865455,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","POLR2D",0.109730433524233,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","POLR2E",-0.107959599103822,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","POLR2F",-0.0611750833177971,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","POLR2G",-0.0190858697801051,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","POLR2H",-0.076822344065433,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","POLR2I",-0.174450011726672,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","POLR2J",-0.0606028750266778,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","POLR2K",-0.109094971984574,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","POLR2L",0.0780155024771805,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","PPARG",0.404643445333443,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","PPID",-0.0151685210821889,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","REST",-0.0521848892024592,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","SDHA",0.111451992393076,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","SDHB",-0.091428449585311,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","SOD1",-0.0429151181396353,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","SOD2",0.570912754455824,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","SP1",0.132617468161966,-1.38520698099101,"up","down",FALSE
"KEGG 05016 - Huntington disease","05016","TAF4",-0.0565218484400821,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","TAF4B",-0.204145049309341,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","TBP",-0.0611169856933358,1.48446969378183,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","TFAM",0.034058085734114,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","TGM2",-0.182944582274183,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","TP53",0.0921395091727653,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","UQCRB",-0.0541325239647557,5.04401770172308,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","UQCRC1",-0.0232246271289388,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","UQCRC2",0.0428063818595913,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","UQCRFS1",-0.0654658501598576,2.83600366275603,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","UQCRH",-0.129503113815702,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","VDAC1",-0.0012341674273845,3.64723252805832,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","VDAC3",0.175489236581391,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","CLTCL1",-0.655104393327422,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","COX7A2L",-0.267615292323577,1.46330631611998,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","COX5A",-0.117260906216941,1.62314533393524,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","TBPL1",-0.0789002030222806,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","CREB5",0.188522776424231,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","DNAL4",-0.22381393390316,2.21437887142592,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","DCTN2",0.0529706164164247,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","PPARGC1A",-1.13401451001713,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","UQCR11",-0.260130112761522,1.6932711866698,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","RCOR1",0.00705309433305623,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","SIN3A",0.0546239709933842,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","DNAH1",0.276683343989877,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","UQCRQ",-0.123403899092105,1.75336749039739,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","BBC3",0.0920122950542162,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","UQCR10",-0.147649638600438,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","CYCS",-0.0311047579496894,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFB11",-0.0888661840287539,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","IFT57",-0.0847826635714166,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFA12",0.0212826152921749,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFA4L2",-2.11575375280653,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","DNAI2",NA,1.62016390871712,"not tested","up",FALSE
"KEGG 05016 - Huntington disease","05016","SLC25A31",NA,-1.310707495683,"not tested","down",FALSE
"KEGG 05016 - Huntington disease","05016","DNAL1",-0.124165018680185,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","COX4I2",NA,1.67523245867061,"not tested","up",FALSE
"KEGG 05016 - Huntington disease","05016","CREB3L1",0.0152059883834436,NA,"up","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFA11",-0.20707040390259,2.34427096372487,"down","up",FALSE
"KEGG 05016 - Huntington disease","05016","DNAH2",-0.179546436763538,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","CREB3L4",-0.190836849277609,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","POLR2J2",-0.361464531733074,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","NDUFS7",-0.0548871809782375,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","UQCRHL",-0.0397921650170196,NA,"down","not tested",FALSE
"KEGG 05016 - Huntington disease","05016","POLR2J3",-0.130019306211402,NA,"down","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","ARAF",0.053926303334234,2.21335225921718,"up","up",TRUE
"KEGG 05219 - Bladder cancer","05219","CDKN2A",-0.0362189677145855,-2.50711149713909,"down","down",TRUE
"KEGG 05219 - Bladder cancer","05219","MAPK1",0.106064550222836,1.97690167713987,"up","up",TRUE
"KEGG 05219 - Bladder cancer","05219","MAPK3",0.0880709320902625,1.16356275045493,"up","up",TRUE
"KEGG 05219 - Bladder cancer","05219","MAP2K1",-0.0904605244594654,-1.17312314697461,"down","down",TRUE
"KEGG 05219 - Bladder cancer","05219","RB1",0.0445339608793796,1.06224048061924,"up","up",TRUE
"KEGG 05219 - Bladder cancer","05219","RPS6KA5",0.712291965088064,1.7161591796385,"up","up",TRUE
"KEGG 05219 - Bladder cancer","05219","RASSF1",0.0752864421676966,1.03910132564576,"up","up",TRUE
"KEGG 05219 - Bladder cancer","05219","CCND1",0.489281422800486,NA,"up","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","BRAF",-0.0200291631733547,NA,"down","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","CDH1",NA,-1.16220939167831,"not tested","down",FALSE
"KEGG 05219 - Bladder cancer","05219","CDK4",0.0474819302997086,NA,"up","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","CDKN1A",-0.142393229276848,NA,"down","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","DAPK1",-0.0764322381563175,NA,"down","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","DAPK3",0.158722224579147,NA,"up","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","E2F1",0.568016996756287,-1.63386067661514,"up","down",FALSE
"KEGG 05219 - Bladder cancer","05219","E2F2",0.949990813803886,NA,"up","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","E2F3",0.0564478258574047,-1.18304669936791,"up","down",FALSE
"KEGG 05219 - Bladder cancer","05219","TYMP",-0.139090564471256,NA,"down","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","EGF",NA,NA,"not tested","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","EGFR",0.0617059594709504,-2.46724890439297,"up","down",FALSE
"KEGG 05219 - Bladder cancer","05219","ERBB2",0.0588863962146063,-4.51743833058297,"up","down",FALSE
"KEGG 05219 - Bladder cancer","05219","FGFR3",NA,-1.79790692264597,"not tested","down",FALSE
"KEGG 05219 - Bladder cancer","05219","HRAS",-0.00507895693943467,NA,"down","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","CXCL8",0.231921282346052,NA,"up","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","KRAS",-0.0677487937821147,NA,"down","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","MDM2",-0.00546363380229417,NA,"down","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","MMP1",-0.859300885590509,NA,"down","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","MMP2",0.2322078894532,NA,"up","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","MYC",-0.539214272937941,NA,"down","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","NRAS",-0.0110997233846007,NA,"down","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","PGF",-0.67004828062087,NA,"down","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","MAP2K2",0.0109376770928018,NA,"up","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","RAF1",0.0916111784711097,NA,"up","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","THBS1",0.0323571873909871,NA,"up","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","TP53",0.0921395091727653,NA,"up","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","VEGFA",-0.1889208325863,1.22452068084208,"down","up",FALSE
"KEGG 05219 - Bladder cancer","05219","VEGFB",0.228489533494846,NA,"up","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","VEGFC",0.283541133062214,NA,"up","not tested",FALSE
"KEGG 05219 - Bladder cancer","05219","DAPK2",1.21519379021139,NA,"up","not tested",FALSE
